RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
65.85, None, None, None,1.726,153.0, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.492, None, None, None, None,46.78, None, None, None, None,2020-01-02 17:00:00, None,1,,
65.22, None, None, None,2.955,82.7, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.787, None, None, None, None,27.22, None, None, None, None,2020-01-02 18:00:00, None,1,,
67.66, None, None, None,8.39,61.59, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.944, None, None, None, None,14.66, None, None, None, None,2020-01-02 19:00:00, None,1,,
65.12, None, None, None,14.03,57.21, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.15, None, None, None, None,13.51, None, None, None, None,2020-01-02 20:00:00, None,1,,
66.71, None, None, None,19.96,49.99, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.357, None, None, None, None,9.26, None, None, None, None,2020-01-02 21:00:00, None,1,,
68.1, None, None, None,23.82,48.62, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.415, None, None, None, None,10.37, None, None, None, None,2020-01-02 22:00:00, None,1,,
67.95, None, None, None,20.18,47.23, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.443, None, None, None, None,9.31, None, None, None, None,2020-01-02 23:00:00, None,1,,
67.33, None, None, None,23.64,51.59, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.523, None, None, None, None,9.17, None, None, None, None,2020-01-03 00:00:00, None,1,,
68.15, None, None, None,27.47,52.22, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.503, None, None, None, None,8.36, None, None, None, None,2020-01-03 01:00:00, None,1,,
68.36, None, None, None,30.1,54.73, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.474, None, None, None, None,6.937, None, None, None, None,2020-01-03 02:00:00, None,1,,
68.64, None, None, None,27.28,55.6, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.394, None, None, None, None,7.98, None, None, None, None,2020-01-03 03:00:00, None,1,,
69.4, None, None, None,27.33,55.23, None, None,-10.0, None, None, None, None, None, None, None, None, None,-6.236, None, None, None, None,8.67, None, None, None, None,2020-01-03 04:00:00, None,1,,
70.3, None, None, None,25.58,56.98, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.911, None, None, None, None,10.24, None, None, None, None,2020-01-03 05:00:00, None,1,,
70.1, None, None, None,21.17,62.76, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.635, None, None, None, None,12.91, None, None, None, None,2020-01-03 06:00:00, None,1,,
70.3, None, None, None,23.58,59.24, None, None,-9.0, None, None, None, None, None, None, None, None, None,-5.458, None, None, None, None,11.17, None, None, None, None,2020-01-03 07:00:00, None,1,,
70.6, None, None, None,23.51,62.77, None, None,-9.0, None, None, None, None, None, None, None, None, None,-5.233, None, None, None, None,14.39, None, None, None, None,2020-01-03 08:00:00, None,1,,
70.8, None, None, None,16.55,78.7, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.861, None, None, None, None,19.84, None, None, None, None,2020-01-03 09:00:00, None,1,,
72.5, None, None, None,12.27,70.5, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.901, None, None, None, None,11.21, None, None, None, None,2020-01-03 11:00:00, None,1,,
72.6, None, None, None,15.03,65.91, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.455, None, None, None, None,12.19, None, None, None, None,2020-01-03 12:00:00, None,1,,
72.1, None, None, None,22.35,58.73, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.262, None, None, None, None,10.54, None, None, None, None,2020-01-03 13:00:00, None,1,,
72.5, None, None, None,24.82,59.2, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.068, None, None, None, None,13.09, None, None, None, None,2020-01-03 14:00:00, None,1,,
73.0, None, None, None,29.26,55.76, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.644, None, None, None, None,8.9, None, None, None, None,2020-01-03 15:00:00, None,1,,
72.9, None, None, None,27.72,55.69, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.625, None, None, None, None,10.66, None, None, None, None,2020-01-03 16:00:00, None,1,,
73.3, None, None, None,22.59,61.81, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.201, None, None, None, None,15.07, None, None, None, None,2020-01-03 17:00:00, None,1,,
73.5, None, None, None,22.69,63.79, None, None,-6.0, None, None, None, None, None, None, None, None, None,-1.941, None, None, None, None,17.87, None, None, None, None,2020-01-03 18:00:00, None,1,,
73.5, None, None, None,21.11,67.96, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.75, None, None, None, None,18.1, None, None, None, None,2020-01-03 19:00:00, None,1,,
73.5, None, None, None,20.35,69.33, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.527, None, None, None, None,18.91, None, None, None, None,2020-01-03 20:00:00, None,1,,
73.5, None, None, None,19.42,64.78, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.345, None, None, None, None,14.65, None, None, None, None,2020-01-03 21:00:00, None,1,,
73.5, None, None, None,17.35,66.74, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.163, None, None, None, None,15.05, None, None, None, None,2020-01-03 22:00:00, None,1,,
73.4, None, None, None,14.35,68.65, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.027, None, None, None, None,16.66, None, None, None, None,2020-01-03 23:00:00, None,1,,
73.3, None, None, None,8.29,70.4, None, None,-5.0, None, None, None, None, None, None, None, None, None,-0.998, None, None, None, None,21.7, None, None, None, None,2020-01-04 00:00:00, None,1,,
73.4, None, None, None,7.43,70.5, None, None,-5.0, None, None, None, None, None, None, None, None, None,-0.913, None, None, None, None,19.66, None, None, None, None,2020-01-04 01:00:00, None,1,,
73.4, None, None, None,7.25,70.3, None, None,-5.0, None, None, None, None, None, None, None, None, None,-0.929, None, None, None, None,21.36, None, None, None, None,2020-01-04 02:00:00, None,1,,
73.2, None, None, None,1.115,43.4, None, None,-5.0, None, None, None, None, None, None, None, None, None,-0.998, None, None, None, None,67.91, None, None, None, None,2020-01-04 03:00:00, None,1,,
73.3, None, None, None,3.612,231.9, None, None,-5.0, None, None, None, None, None, None, None, None, None,-0.949, None, None, None, None,56.04, None, None, None, None,2020-01-04 04:00:00, None,1,,
73.4, None, None, None,3.174,205.6, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.046, None, None, None, None,49.44, None, None, None, None,2020-01-04 05:00:00, None,1,,
73.2, None, None, None,3.293,211.0, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.105, None, None, None, None,57.24, None, None, None, None,2020-01-04 06:00:00, None,1,,
73.0, None, None, None,1.735,222.6, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.402, None, None, None, None,70.3, None, None, None, None,2020-01-04 07:00:00, None,1,,
73.1, None, None, None,1.7,238.2, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.787, None, None, None, None,71.0, None, None, None, None,2020-01-04 08:00:00, None,1,,
70.4, None, None, None,1.429,224.9, None, None,-7.0, None, None, None, None, None, None, None, None, None,-2.421, None, None, None, None,73.8, None, None, None, None,2020-01-04 09:00:00, None,1,,
68.88, None, None, None,8.89,225.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.222, None, None, None, None,44.86, None, None, None, None,2020-01-04 10:00:00, None,1,,
68.21, None, None, None,6.033,207.2, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.195, None, None, None, None,51.02, None, None, None, None,2020-01-04 11:00:00, None,1,,
61.51, None, None, None,5.46,209.3, None, None,-9.0, None, None, None, None, None, None, None, None, None,-3.155, None, None, None, None,53.0, None, None, None, None,2020-01-04 12:00:00, None,1,,
54.45, None, None, None,6.051,209.0, None, None,-10.0, None, None, None, None, None, None, None, None, None,-3.097, None, None, None, None,50.96, None, None, None, None,2020-01-04 13:00:00, None,1,,
54.3, None, None, None,3.3,204.1, None, None,-10.0, None, None, None, None, None, None, None, None, None,-3.455, None, None, None, None,60.77, None, None, None, None,2020-01-04 14:00:00, None,1,,
53.92, None, None, None,2.791,217.8, None, None,-11.0, None, None, None, None, None, None, None, None, None,-3.707, None, None, None, None,61.55, None, None, None, None,2020-01-04 15:00:00, None,1,,
52.9, None, None, None,1.516,212.1, None, None,-11.0, None, None, None, None, None, None, None, None, None,-3.969, None, None, None, None,68.61, None, None, None, None,2020-01-04 16:00:00, None,1,,
52.0, None, None, None,0.788,188.5, None, None,-12.0, None, None, None, None, None, None, None, None, None,-4.231, None, None, None, None,73.5, None, None, None, None,2020-01-04 17:00:00, None,1,,
51.16, None, None, None,0.444,18.41, None, None,-12.0, None, None, None, None, None, None, None, None, None,-4.406, None, None, None, None,75.7, None, None, None, None,2020-01-04 18:00:00, None,1,,
53.63, None, None, None,0.959,105.6, None, None,-12.0, None, None, None, None, None, None, None, None, None,-4.445, None, None, None, None,69.7, None, None, None, None,2020-01-04 19:00:00, None,1,,
54.67, None, None, None,0.565,185.3, None, None,-11.0, None, None, None, None, None, None, None, None, None,-4.367, None, None, None, None,72.8, None, None, None, None,2020-01-04 20:00:00, None,1,,
55.61, None, None, None,0.906,134.0, None, None,-11.0, None, None, None, None, None, None, None, None, None,-4.406, None, None, None, None,70.9, None, None, None, None,2020-01-04 21:00:00, None,1,,
58.05, None, None, None,0.382,29.87, None, None,-11.0, None, None, None, None, None, None, None, None, None,-4.475, None, None, None, None,76.9, None, None, None, None,2020-01-04 22:00:00, None,1,,
54.69, None, None, None,1.224,23.84, None, None,-11.0, None, None, None, None, None, None, None, None, None,-4.369, None, None, None, None,66.86, None, None, None, None,2020-01-04 23:00:00, None,1,,
58.46, None, None, None,1.554,52.28, None, None,-10.0, None, None, None, None, None, None, None, None, None,-4.319, None, None, None, None,59.93, None, None, None, None,2020-01-05 00:00:00, None,1,,
67.66, None, None, None,2.389,41.04, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.318, None, None, None, None,33.42, None, None, None, None,2020-01-05 01:00:00, None,1,,
69.75, None, None, None,3.689,64.61, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.319, None, None, None, None,18.03, None, None, None, None,2020-01-05 02:00:00, None,1,,
70.7, None, None, None,2.156,54.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.251, None, None, None, None,29.22, None, None, None, None,2020-01-05 03:00:00, None,1,,
71.3, None, None, None,0.656,141.8, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.241, None, None, None, None,65.79, None, None, None, None,2020-01-05 04:00:00, None,1,,
71.2, None, None, None,0.56,135.9, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.251, None, None, None, None,70.6, None, None, None, None,2020-01-05 05:00:00, None,1,,
69.5, None, None, None,1.718,56.53, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.309, None, None, None, None,45.97, None, None, None, None,2020-01-05 06:00:00, None,1,,
69.91, None, None, None,4.883,72.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.328, None, None, None, None,14.17, None, None, None, None,2020-01-05 07:00:00, None,1,,
70.3, None, None, None,5.716,70.8, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.349, None, None, None, None,16.61, None, None, None, None,2020-01-05 08:00:00, None,1,,
70.7, None, None, None,9.52,63.23, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.261, None, None, None, None,15.6, None, None, None, None,2020-01-05 09:00:00, None,1,,
68.44, None, None, None,11.9,64.87, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.008, None, None, None, None,14.87, None, None, None, None,2020-01-05 10:00:00, None,1,,
67.55, None, None, None,10.25,64.83, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.398, None, None, None, None,17.89, None, None, None, None,2020-01-05 11:00:00, None,1,,
64.14, None, None, None,7.4,70.9, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.291, None, None, None, None,14.21, None, None, None, None,2020-01-05 12:00:00, None,1,,
65.06, None, None, None,7.43,68.29, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.368, None, None, None, None,17.13, None, None, None, None,2020-01-05 13:00:00, None,1,,
65.31, None, None, None,6.174,80.6, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.512, None, None, None, None,20.12, None, None, None, None,2020-01-05 14:00:00, None,1,,
68.03, None, None, None,1.64,60.53, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.629, None, None, None, None,38.6, None, None, None, None,2020-01-05 15:00:00, None,1,,
70.2, None, None, None,2.571,41.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.853, None, None, None, None,36.04, None, None, None, None,2020-01-05 16:00:00, None,1,,
71.4, None, None, None,1.093,356.6, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.842, None, None, None, None,63.38, None, None, None, None,2020-01-05 17:00:00, None,1,,
72.4, None, None, None,1.231,36.14, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.62, None, None, None, None,67.43, None, None, None, None,2020-01-05 18:00:00, None,1,,
72.8, None, None, None,0.623,167.9, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.418, None, None, None, None,76.8, None, None, None, None,2020-01-05 19:00:00, None,1,,
72.6, None, None, None,2.057,207.4, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.406, None, None, None, None,66.12, None, None, None, None,2020-01-05 20:00:00, None,1,,
71.1, None, None, None,3.068,222.1, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.813, None, None, None, None,64.74, None, None, None, None,2020-01-05 21:00:00, None,1,,
68.53, None, None, None,10.1,204.9, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.533, None, None, None, None,32.18, None, None, None, None,2020-01-05 22:00:00, None,1,,
67.55, None, None, None,8.83,183.3, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.932, None, None, None, None,24.5, None, None, None, None,2020-01-05 23:00:00, None,1,,
70.1, None, None, None,3.269,192.1, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.845, None, None, None, None,50.75, None, None, None, None,2020-01-06 00:00:00, None,1,,
70.0, None, None, None,3.341,199.4, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.845, None, None, None, None,57.02, None, None, None, None,2020-01-06 01:00:00, None,1,,
67.99, None, None, None,3.524,199.6, None, None,-9.0, None, None, None, None, None, None, None, None, None,-5.04, None, None, None, None,49.01, None, None, None, None,2020-01-06 02:00:00, None,1,,
62.92, None, None, None,3.204,190.2, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.619, None, None, None, None,43.19, None, None, None, None,2020-01-06 03:00:00, None,1,,
58.81, None, None, None,1.911,170.7, None, None,-12.0, None, None, None, None, None, None, None, None, None,-6.238, None, None, None, None,49.12, None, None, None, None,2020-01-06 04:00:00, None,1,,
61.19, None, None, None,5.271,185.5, None, None,-12.0, None, None, None, None, None, None, None, None, None,-6.694, None, None, None, None,21.76, None, None, None, None,2020-01-06 05:00:00, None,1,,
55.97, None, None, None,4.667,183.1, None, None,-14.0, None, None, None, None, None, None, None, None, None,-7.07, None, None, None, None,26.67, None, None, None, None,2020-01-06 06:00:00, None,1,,
56.66, None, None, None,3.661,173.3, None, None,-14.0, None, None, None, None, None, None, None, None, None,-7.27, None, None, None, None,35.7, None, None, None, None,2020-01-06 07:00:00, None,1,,
60.74, None, None, None,3.548,93.4, None, None,-13.0, None, None, None, None, None, None, None, None, None,-7.28, None, None, None, None,31.38, None, None, None, None,2020-01-06 08:00:00, None,1,,
65.62, None, None, None,6.933,80.2, None, None,-12.0, None, None, None, None, None, None, None, None, None,-6.981, None, None, None, None,12.66, None, None, None, None,2020-01-06 09:00:00, None,1,,
68.97, None, None, None,5.223,69.46, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.385, None, None, None, None,16.47, None, None, None, None,2020-01-06 10:00:00, None,1,,
63.52, None, None, None,4.829,65.56, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.059, None, None, None, None,19.74, None, None, None, None,2020-01-06 11:00:00, None,1,,
63.5, None, None, None,17.68,56.35, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.029, None, None, None, None,9.55, None, None, None, None,2020-01-06 12:00:00, None,1,,
65.25, None, None, None,22.94,55.62, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.861, None, None, None, None,8.93, None, None, None, None,2020-01-06 13:00:00, None,1,,
66.21, None, None, None,15.81,57.66, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.785, None, None, None, None,10.19, None, None, None, None,2020-01-06 14:00:00, None,1,,
65.29, None, None, None,11.79,63.01, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.755, None, None, None, None,10.28, None, None, None, None,2020-01-06 15:00:00, None,1,,
64.52, None, None, None,12.04,64.71, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.814, None, None, None, None,10.18, None, None, None, None,2020-01-06 16:00:00, None,1,,
65.81, None, None, None,10.91,63.52, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.923, None, None, None, None,11.46, None, None, None, None,2020-01-06 17:00:00, None,1,,
66.34, None, None, None,7.82,64.01, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.931, None, None, None, None,10.93, None, None, None, None,2020-01-06 18:00:00, None,1,,
67.16, None, None, None,9.08,64.16, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.912, None, None, None, None,9.85, None, None, None, None,2020-01-06 19:00:00, None,1,,
67.32, None, None, None,9.81,62.89, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.901, None, None, None, None,9.2, None, None, None, None,2020-01-06 20:00:00, None,1,,
67.49, None, None, None,10.05,62.19, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.812, None, None, None, None,9.34, None, None, None, None,2020-01-06 21:00:00, None,1,,
67.52, None, None, None,11.13,62.8, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.832, None, None, None, None,9.48, None, None, None, None,2020-01-06 22:00:00, None,1,,
67.02, None, None, None,10.26,66.02, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.861, None, None, None, None,11.76, None, None, None, None,2020-01-06 23:00:00, None,1,,
66.51, None, None, None,11.16,63.75, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.93, None, None, None, None,11.27, None, None, None, None,2020-01-07 00:00:00, None,1,,
66.41, None, None, None,13.73,60.79, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.989, None, None, None, None,10.24, None, None, None, None,2020-01-07 01:00:00, None,1,,
66.66, None, None, None,20.01,55.23, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.96, None, None, None, None,9.41, None, None, None, None,2020-01-07 02:00:00, None,1,,
67.16, None, None, None,19.41,58.14, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.881, None, None, None, None,12.23, None, None, None, None,2020-01-07 03:00:00, None,1,,
66.57, None, None, None,19.04,52.97, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.95, None, None, None, None,11.62, None, None, None, None,2020-01-07 04:00:00, None,1,,
66.66, None, None, None,29.37,56.24, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.793, None, None, None, None,9.14, None, None, None, None,2020-01-07 05:00:00, None,1,,
66.37, None, None, None,28.43,52.73, None, None,-11.0, None, None, None, None, None, None, None, None, None,-5.851, None, None, None, None,11.03, None, None, None, None,2020-01-07 06:00:00, None,1,,
