CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-10.91,23.72, None, None, None, None, 16.01,1.63, 115.6, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2019-01-02 03:00:00, None, None, None, None,1
None,-10.99,23.75, None, None, None, None, 15.97,1.579, 103.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2019-01-02 04:00:00, None, None, None, None,1
None,-10.7,23.66, None, None, None, None, 10.94,0.6, 114.4, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2019-01-02 05:00:00, None, None, None, None,1
None,-10.08,23.47, None, None, None, None, 17.49,2.299, 110.7, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 06:00:00, None, None, None, None,1
None,-10.14,23.49, None, None, None, None, 10.17,0.449, 113.5, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 07:00:00, None, None, None, None,1
None,-10.1,23.48, None, None, None, None, 12.01,1.451, 114.9, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 08:00:00, None, None, None, None,1
None,-10.16,23.5, None, None, None, None, 4.353,0.086, 121.5, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 09:00:00, None, None, None, None,1
None,-9.7,23.36, None, None, None, None, 5.761,0.094, 118.9, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 10:00:00, None, None, None, None,1
None,-9.62,23.34, None, None, None, None, 9.6,0.345, 119.1, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 11:00:00, None, None, None, None,1
None,-9.6,23.33, None, None, None, None, 12.62,0.411, 125.5, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2019-01-02 12:00:00, None, None, None, None,1
None,-8.84,23.1, None, None, None, None, 7.47,0.186, 124.5, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2019-01-02 13:00:00, None, None, None, None,1
None,-8.43,22.98, None, None, None, None, 9.0,0.582, 119.5, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2019-01-02 14:00:00, None, None, None, None,1
None,-8.41,22.97, None, None, None, None, 12.2,1.261, 108.5, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2019-01-02 15:00:00, None, None, None, None,1
None,-6.553,22.42, None, None, None, None, 19.7,2.174, 110.4, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2019-01-02 16:00:00, None, None, None, None,1
None,-6.216,22.31, None, None, None, None, 22.68,3.087, 108.9, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2019-01-02 17:00:00, None, None, None, None,1
None,-7.15,22.53, None, None, None, None, 16.43,3.394, 125.9, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2019-01-02 18:00:00, None, None, None, None,1
None,-6.843,22.5, None, None, None, None, 14.46,2.952, 121.5, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2019-01-02 19:00:00, None, None, None, None,1
None,-5.984,22.25, None, None, None, None, 19.69,2.702, 123.7, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2019-01-02 20:00:00, None, None, None, None,1
None,-5.373,22.06, None, None, None, None, 29.09,4.443, 104.3, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2019-01-02 21:00:00, None, None, None, None,1
None,-5.143,21.99, None, None, None, None, 32.84,6.169, 96.6, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2019-01-02 22:00:00, None, None, None, None,1
None,-5.02,21.89, None, None, None, None, 30.0,6.069, 104.3, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2019-01-02 23:00:00, None, None, None, None,1
None,-4.744,21.87, None, None, None, None, 29.65,9.38, 96.7, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 00:00:00, None, None, None, None,1
None,-4.659,21.85, None, None, None, None, 25.61,10.72, 102.2, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 01:00:00, None, None, None, None,1
None,-4.535,21.81, None, None, None, None, 26.17,12.03, 101.5, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 02:00:00, None, None, None, None,1
None,-4.659,21.85, None, None, None, None, 23.83,11.0, 104.3, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 03:00:00, None, None, None, None,1
None,-4.763,21.88, None, None, None, None, 22.9,16.4, 100.4, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 04:00:00, None, None, None, None,1
None,-4.81,21.89, None, None, None, None, 21.91,15.8, 104.8, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 05:00:00, None, None, None, None,1
None,-4.601,21.83, None, None, None, None, 22.52,21.36, 105.4, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 06:00:00, None, None, None, None,1
None,-4.336,21.75, None, None, None, None, 25.99,21.69, 102.5, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 07:00:00, None, None, None, None,1
None,-4.147,21.69, None, None, None, None, 25.11,22.89, 105.7, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 08:00:00, None, None, None, None,1
None,-3.845,21.6, None, None, None, None, 22.52,23.31, 106.6, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 09:00:00, None, None, None, None,1
None,-3.731,21.57, None, None, None, None, 25.39,24.19, 105.2, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 10:00:00, None, None, None, None,1
None,-3.58,21.52, None, None, None, None, 22.25,25.75, 102.9, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-03 11:00:00, None, None, None, None,1
None,-2.95,21.33, None, None, None, None, 23.17,18.74, 108.0, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-03 12:00:00, None, None, None, None,1
None,-2.722,21.27, None, None, None, None, 20.14,18.11, 114.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-03 13:00:00, None, None, None, None,1
None,-2.32,21.15, None, None, None, None, 21.55,17.38, 103.6, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-03 14:00:00, None, None, None, None,1
None,-2.009,21.05, None, None, None, None, 21.96,15.73, 101.6, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 15:00:00, None, None, None, None,1
None,-1.672,20.95, None, None, None, None, 20.79,18.32, 101.5, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 16:00:00, None, None, None, None,1
None,-1.514,20.9, None, None, None, None, 22.5,14.56, 95.5, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 17:00:00, None, None, None, None,1
None,-1.26,20.83, None, None, None, None, 23.79,11.16, 96.0, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 18:00:00, None, None, None, None,1
None,-1.756,20.98, None, None, None, None, 24.1,14.96, 94.8, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 19:00:00, None, None, None, None,1
None,-1.559,20.92, None, None, None, None, 21.83,17.91, 104.9, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 20:00:00, None, None, None, None,1
None,-1.785,20.99, None, None, None, None, 20.82,12.62, 110.0, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 21:00:00, None, None, None, None,1
None,-2.158,21.1, None, None, None, None, 17.92,20.37, 110.9, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-03 22:00:00, None, None, None, None,1
None,-2.082,21.07, None, None, None, None, 20.59,21.85, 104.5, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-03 23:00:00, None, None, None, None,1
None,-1.839,21.0, None, None, None, None, 18.78,25.73, 109.6, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 00:00:00, None, None, None, None,1
None,-2.112,21.08, None, None, None, None, 22.8,25.78, 103.0, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 01:00:00, None, None, None, None,1
None,-1.727,20.97, None, None, None, None, 20.89,26.74, 103.5, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 02:00:00, None, None, None, None,1
None,-1.361,20.86, None, None, None, None, 23.63,23.12, 98.3, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 03:00:00, None, None, None, None,1
None,-1.268,20.83, None, None, None, None, 21.84,20.75, 97.6, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 04:00:00, None, None, None, None,1
None,-1.495,20.9, None, None, None, None, 28.39,11.76, 87.4, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 05:00:00, None, None, None, None,1
None,-1.793,20.99, None, None, None, None, 35.18,6.222, 71.4, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 06:00:00, None, None, None, None,1
None,-2.139,21.09, None, None, None, None, 27.94,3.65, 111.0, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 07:00:00, None, None, None, None,1
None,-2.609,21.23, None, None, None, None, 24.86,3.107, 141.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 08:00:00, None, None, None, None,1
None,-2.467,21.19, None, None, None, None, 13.74,3.247, 133.1, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 09:00:00, None, None, None, None,1
None,-2.722,21.27, None, None, None, None, 2.298,0.008, 90.3, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 10:00:00, None, None, None, None,1
None,-2.252,21.13, None, None, None, None, 11.44,4.602, 105.4, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 11:00:00, None, None, None, None,1
None,-1.782,20.98, None, None, None, None, 17.69,4.895, 101.9, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 12:00:00, None, None, None, None,1
None,-1.22,20.82, None, None, None, None, 33.13,3.427, 111.7, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 13:00:00, None, None, None, None,1
None,-1.931,21.03, None, None, None, None, 49.09,1.737, 100.6, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2019-01-04 14:00:00, None, None, None, None,1
None,-2.455,21.19, None, None, None, None, 37.81,1.595, 70.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 15:00:00, None, None, None, None,1
None,-2.718,21.27, None, None, None, None, 21.44,5.745, 107.5, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 16:00:00, None, None, None, None,1
None,-2.775,21.28, None, None, None, None, 18.49,6.299, 119.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 17:00:00, None, None, None, None,1
None,-2.578,21.22, None, None, None, None, 14.46,6.624, 114.3, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 18:00:00, None, None, None, None,1
None,-2.616,21.23, None, None, None, None, 17.32,8.11, 105.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 19:00:00, None, None, None, None,1
None,-2.853,21.31, None, None, None, None, 19.49,13.07, 109.2, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 20:00:00, None, None, None, None,1
None,-3.135,21.39, None, None, None, None, 22.53,10.91, 95.9, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 21:00:00, None, None, None, None,1
None,-3.21,21.41, None, None, None, None, 21.58,13.87, 97.4, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 22:00:00, None, None, None, None,1
None,-3.238,21.42, None, None, None, None, 22.44,11.53, 103.6, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-04 23:00:00, None, None, None, None,1
None,-3.456,21.49, None, None, None, None, 27.82,9.15, 96.8, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 00:00:00, None, None, None, None,1
None,-3.342,21.45, None, None, None, None, 33.22,7.14, 70.8, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 01:00:00, None, None, None, None,1
None,-3.824,21.6, None, None, None, None, 33.44,7.2, 62.04, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 02:00:00, None, None, None, None,1
None,-3.598,21.53, None, None, None, None, 22.95,13.18, 98.9, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 03:00:00, None, None, None, None,1
None,-3.597,21.53, None, None, None, None, 18.02,13.7, 101.1, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 04:00:00, None, None, None, None,1
None,-3.39,21.47, None, None, None, None, 19.8,16.31, 104.0, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 05:00:00, None, None, None, None,1
None,-3.326,21.45, None, None, None, None, 17.27,14.78, 109.3, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 06:00:00, None, None, None, None,1
None,-3.626,21.54, None, None, None, None, 17.69,10.16, 101.0, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 07:00:00, None, None, None, None,1
None,-3.9,21.62, None, None, None, None, 18.11,12.31, 103.0, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 08:00:00, None, None, None, None,1
None,-2.818,21.3, None, None, None, None, 19.89,10.76, 101.9, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 09:00:00, None, None, None, None,1
None,-3.814,21.53, None, None, None, None, 38.7,8.44, 95.1, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 10:00:00, None, None, None, None,1
None,-3.415,21.47, None, None, None, None, 39.6,11.53, 106.6, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 11:00:00, None, None, None, None,1
None,-3.198,21.41, None, None, None, None, 31.07,12.96, 119.1, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-05 12:00:00, None, None, None, None,1
None,-3.943,21.63, None, None, None, None, 33.13,13.33, 121.4, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 13:00:00, None, None, None, None,1
None,-3.82,21.6, None, None, None, None, 31.32,13.85, 120.5, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 14:00:00, None, None, None, None,1
None,-4.122,21.69, None, None, None, None, 31.77,13.78, 100.5, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 15:00:00, None, None, None, None,1
None,-4.548,21.75, None, None, None, None, 36.19,12.71, 91.9, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 16:00:00, None, None, None, None,1
None,-4.539,21.75, None, None, None, None, 35.4,14.77, 91.2, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 17:00:00, None, None, None, None,1
None,-3.887,21.55, None, None, None, None, 32.52,17.46, 102.5, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 18:00:00, None, None, None, None,1
None,-3.896,21.62, None, None, None, None, 35.15,18.86, 99.1, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 19:00:00, None, None, None, None,1
None,-3.606,21.53, None, None, None, None, 34.71,18.87, 95.8, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 20:00:00, None, None, None, None,1
None,-4.05,21.67, None, None, None, None, 36.45,14.25, 106.7, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 21:00:00, None, None, None, None,1
None,-4.276,21.73, None, None, None, None, 37.2,9.15, 118.6, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 22:00:00, None, None, None, None,1
None,-3.776,21.58, None, None, None, None, 36.41,6.059, 124.6, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-05 23:00:00, None, None, None, None,1
None,-2.684,21.26, None, None, None, None, 44.21,2.069, 122.6, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 00:00:00, None, None, None, None,1
None,-3.136,21.33, None, None, None, None, 39.23,2.716, 122.4, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 01:00:00, None, None, None, None,1
None,-2.789,21.29, None, None, None, None, 23.81,3.832, 102.9, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 02:00:00, None, None, None, None,1
None,-2.404,21.05, None, None, None, None, 23.94,10.11, 107.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 03:00:00, None, None, None, None,1
None,-2.984,21.28, None, None, None, None, 38.35,10.05, 85.7, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 04:00:00, None, None, None, None,1
None,-3.077,21.31, None, None, None, None, 37.61,8.53, 85.2, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 05:00:00, None, None, None, None,1
None,-3.398,21.41, None, None, None, None, 36.07,10.76, 97.1, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 06:00:00, None, None, None, None,1
None,-3.492,21.37, None, None, None, None, 36.58,16.55, 94.4, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-06 07:00:00, None, None, None, None,1
None,-3.699,21.44, None, None, None, None, 36.79,18.67, 93.2, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-06 08:00:00, None, None, None, None,1
None,-3.463,21.43, None, None, None, None, 31.61,17.66, 99.2, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 09:00:00, None, None, None, None,1
None,-3.219,21.35, None, None, None, None, 27.74,26.28, 100.2, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 10:00:00, None, None, None, None,1
None,-2.794,21.29, None, None, None, None, 25.18,25.44, 107.5, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 11:00:00, None, None, None, None,1
None,-2.59,21.16, None, None, None, None, 24.55,22.12, 117.5, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2019-01-06 12:00:00, None, None, None, None,1
None,-3.973,21.58, None, None, None, None, 31.39,16.9, 140.0, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2019-01-06 13:00:00, None, None, None, None,1
