CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-6.39,24.17, None,2017-01-11 14:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.15,24.64, None,2017-01-11 15:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-6.171,24.23, None,2017-01-11 16:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.4,24.72, None,2017-01-11 17:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.37,24.89, None,2017-01-11 18:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.08,24.5, None,2017-01-11 19:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-8.27,25.34, None,2017-01-11 20:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.35,24.46, None,2017-01-11 21:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.33,24.39, None,2017-01-11 22:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.21,24.47, None,2017-01-11 23:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.43,25.02, None,2017-01-12 00:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.78,25.25, None,2017-01-12 01:00:00, None, None, None, None, None, -24.0, None, None, None, None, None, None,2
None,-9.15,25.9, None,2017-01-12 02:00:00, None, None, None, None, None, -24.0, None, None, None, None, None, None,2
None,-8.63,25.15, None,2017-01-12 03:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.32,25.05, None,2017-01-12 04:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.01,24.66, None,2017-01-12 05:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.2,24.84, None,2017-01-12 06:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.31,25.05, None,2017-01-12 07:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-9.27,25.76, None,2017-01-12 08:00:00, None, None, None, None, None, -24.0, None, None, None, None, None, None,2
None,-8.4,25.02, None,2017-01-12 09:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.02,24.96, None,2017-01-12 10:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.54,25.12, None,2017-01-12 11:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-6.549,24.04, None,2017-01-12 12:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-5.788,24.17, None,2017-01-12 13:00:00, None, None, None, None, None, -21.0, None, None, None, None, None, None,2
None,-6.875,24.68, None,2017-01-12 14:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.3,27.2, None,2017-01-12 15:00:00, None, None, None, None, None, -21.0, None, None, None, None, None, None,2
None,-7.7,27.82, None,2017-01-12 16:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-8.74,27.85, None,2017-01-12 17:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.85,25.92, None,2017-01-12 18:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.72,25.06, None,2017-01-12 19:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-7.82,24.96, None,2017-01-12 20:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-7.99,25.37, None,2017-01-12 21:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-8.06,25.99, None,2017-01-12 22:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-7.53,24.88, None,2017-01-12 23:00:00, None, None, None, None, None, -23.0, None, None, None, None, None, None,2
None,-7.24,24.97, None,2017-01-13 00:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.22,24.78, None,2017-01-13 01:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.46,25.09, None,2017-01-13 02:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-7.23,24.36, None,2017-01-13 03:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-6.222,24.06, None,2017-01-13 04:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-6.549,24.58, None,2017-01-13 05:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-6.907,24.14, None,2017-01-13 06:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-6.718,24.15, None,2017-01-13 07:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-5.897,23.78, None,2017-01-13 08:00:00, None, None, None, None, None, -22.0, None, None, None, None, None, None,2
None,-5.15,23.43, None,2017-01-13 09:00:00, None, None, None, None, None, -21.0, None, None, None, None, None, None,2
None,-4.36,22.95, None,2017-01-13 10:00:00, None, None, None, None, None, -21.0, None, None, None, None, None, None,2
None,-3.592,22.78, None,2017-01-13 11:00:00, None, None, None, None, None, -20.0, None, None, None, None, None, None,2
None,-1.959,22.35, None,2017-01-13 12:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.438,22.93, None,2017-01-13 13:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-2.381,23.09, None,2017-01-13 14:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.244,22.14, None,2017-01-13 15:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-2.062,22.26, None,2017-01-13 16:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-2.314,22.09, None,2017-01-13 17:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-2.844,22.31, None,2017-01-13 18:00:00, None, None, None, None, None, -20.0, None, None, None, None, None, None,2
None,-2.825,21.99, None,2017-01-13 19:00:00, None, None, None, None, None, -20.0, None, None, None, None, None, None,2
None,-1.745,21.48, None,2017-01-13 20:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.967,21.48, None,2017-01-13 21:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.573,21.24, None,2017-01-13 22:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.409,21.32, None,2017-01-13 23:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.679,21.4, None,2017-01-14 00:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.795,21.56, None,2017-01-14 01:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.14,21.36, None,2017-01-14 02:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-1.563,21.36, None,2017-01-14 03:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.621,21.38, None,2017-01-14 04:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-1.515,21.35, None,2017-01-14 05:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,-0.593,20.94, None,2017-01-14 06:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-0.929,21.17, None,2017-01-14 07:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-0.458,20.9, None,2017-01-14 08:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-0.564,21.0, None,2017-01-14 09:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,-0.073,20.92, None,2017-01-14 10:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,1.819,20.22, None,2017-01-14 11:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,3.273,19.91, None,2017-01-14 12:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,2.944,19.88, None,2017-01-14 13:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,3.609,19.68, None,2017-01-14 14:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,2
None,3.121,19.83, None,2017-01-14 15:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,2.169,20.12, None,2017-01-14 16:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
None,1.476,20.26, None,2017-01-14 17:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,0.35,20.66, None,2017-01-14 18:00:00, None, None, None, None, None, -20.0, None, None, None, None, None, None,2
None,0.828,20.46, None,2017-01-14 19:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,0.51,20.49, None,2017-01-14 20:00:00, None, None, None, None, None, -20.0, None, None, None, None, None, None,2
None,0.609,20.46, None,2017-01-14 21:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None,2
None,0.082,20.74, None,2017-01-14 22:00:00, None, None, None, None, None, -20.0, None, None, None, None, None, None,2
None,-0.226,20.71, None,2017-01-14 23:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None,2
