AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
1.9, None,2022-05-08 04:30:00, None, None,19
1.9, None,2022-05-08 04:45:00, None, None,19
1.7, None,2022-05-08 05:00:00, None, None,19
1.8, None,2022-05-08 05:15:00, None, None,19
1.8, None,2022-05-08 05:30:00, None, None,19
1.9, None,2022-05-08 05:45:00, None, None,19
2.0, None,2022-05-08 06:00:00, None, None,19
2.2, None,2022-05-08 06:15:00, None, None,19
2.3, None,2022-05-08 06:30:00, None, None,19
2.7, None,2022-05-08 06:45:00, None, None,19
2.6, None,2022-05-08 07:00:00, None, None,19
3.1, None,2022-05-08 07:15:00, None, None,19
3.0, None,2022-05-08 07:30:00, None, None,19
3.0, None,2022-05-08 07:45:00, None, None,19
2.9, None,2022-05-08 08:00:00, None, None,19
3.2, None,2022-05-08 08:15:00, None, None,19
2.9, None,2022-05-08 08:30:00, None, None,19
3.2, None,2022-05-08 08:45:00, None, None,19
3.3, None,2022-05-08 09:00:00, None, None,19
4.1, None,2022-05-08 09:15:00, None, None,19
4.3, None,2022-05-08 09:30:00, None, None,19
4.9, None,2022-05-08 09:45:00, None, None,19
4.9, None,2022-05-08 10:00:00, None, None,19
4.7, None,2022-05-08 10:15:00, None, None,19
4.6, None,2022-05-08 10:30:00, None, None,19
4.9, None,2022-05-08 10:45:00, None, None,19
5.5, None,2022-05-08 11:00:00, None, None,19
5.8, None,2022-05-08 11:15:00, None, None,19
5.3, None,2022-05-08 11:30:00, None, None,19
5.8, None,2022-05-08 11:45:00, None, None,19
6.4, None,2022-05-08 12:00:00, None, None,19
6.0, None,2022-05-08 12:15:00, None, None,19
6.4, None,2022-05-08 12:30:00, None, None,19
6.2, None,2022-05-08 12:45:00, None, None,19
5.8, None,2022-05-08 13:00:00, None, None,19
5.9, None,2022-05-08 13:15:00, None, None,19
5.9, None,2022-05-08 13:30:00, None, None,19
4.7, None,2022-05-08 13:45:00, None, None,19
4.0, None,2022-05-08 14:00:00, None, None,19
4.2, None,2022-05-08 14:15:00, None, None,19
4.5, None,2022-05-08 14:30:00, None, None,19
4.7, None,2022-05-08 14:45:00, None, None,19
5.0, None,2022-05-08 15:00:00, None, None,19
3.8, None,2022-05-08 15:15:00, None, None,19
3.6, None,2022-05-08 15:30:00, None, None,19
3.3, None,2022-05-08 15:45:00, None, None,19
3.3, None,2022-05-08 16:00:00, None, None,19
3.6, None,2022-05-08 16:15:00, None, None,19
3.3, None,2022-05-08 16:30:00, None, None,19
3.1, None,2022-05-08 16:45:00, None, None,19
2.9, None,2022-05-08 17:00:00, None, None,19
3.0, None,2022-05-08 17:15:00, None, None,19
3.3, None,2022-05-08 17:30:00, None, None,19
3.6, None,2022-05-08 17:45:00, None, None,19
3.5, None,2022-05-08 18:00:00, None, None,19
3.3, None,2022-05-08 18:15:00, None, None,19
3.2, None,2022-05-08 18:30:00, None, None,19
3.2, None,2022-05-08 18:45:00, None, None,19
3.0, None,2022-05-08 19:00:00, None, None,19
2.9, None,2022-05-08 19:15:00, None, None,19
2.8, None,2022-05-08 19:30:00, None, None,19
2.8, None,2022-05-08 19:45:00, None, None,19
2.8, None,2022-05-08 20:00:00, None, None,19
2.5, None,2022-05-08 20:15:00, None, None,19
2.5, None,2022-05-08 20:30:00, None, None,19
2.7, None,2022-05-08 20:45:00, None, None,19
2.6, None,2022-05-08 21:00:00, None, None,19
2.6, None,2022-05-08 21:15:00, None, None,19
2.6, None,2022-05-08 21:30:00, None, None,19
2.5, None,2022-05-08 21:45:00, None, None,19
2.6, None,2022-05-08 22:00:00, None, None,19
2.6, None,2022-05-08 22:15:00, None, None,19
2.5, None,2022-05-08 22:30:00, None, None,19
2.6, None,2022-05-08 22:45:00, None, None,19
2.5, None,2022-05-08 23:00:00, None, None,19
2.5, None,2022-05-08 23:15:00, None, None,19
2.5, None,2022-05-08 23:30:00, None, None,19
2.5, None,2022-05-08 23:45:00, None, None,19
2.4, 8.4,2022-05-09 00:00:00, 2.1, 5.4,19
2.5, None,2022-05-09 00:15:00, None, None,19
2.5, None,2022-05-09 00:30:00, None, None,19
2.5, None,2022-05-09 00:45:00, None, None,19
2.4, None,2022-05-09 01:00:00, None, None,19
2.4, None,2022-05-09 01:15:00, None, None,19
2.5, None,2022-05-09 01:30:00, None, None,19
2.4, None,2022-05-09 01:45:00, None, None,19
2.4, None,2022-05-09 02:00:00, None, None,19
2.4, None,2022-05-09 02:15:00, None, None,19
2.3, None,2022-05-09 02:30:00, None, None,19
2.3, None,2022-05-09 02:45:00, None, None,19
2.2, None,2022-05-09 03:00:00, None, None,19
2.1, None,2022-05-09 03:15:00, None, None,19
2.1, None,2022-05-09 03:30:00, None, None,19
2.1, None,2022-05-09 03:45:00, None, None,19
2.1, None,2022-05-09 04:00:00, None, None,19
2.2, None,2022-05-09 04:15:00, None, None,19
2.2, None,2022-05-09 04:30:00, None, None,19
2.3, None,2022-05-09 04:45:00, None, None,19
2.2, None,2022-05-09 05:00:00, None, None,19
2.2, None,2022-05-09 05:15:00, None, None,19
2.3, None,2022-05-09 05:30:00, None, None,19
2.4, None,2022-05-09 05:45:00, None, None,19
2.5, None,2022-05-09 06:00:00, None, None,19
2.6, None,2022-05-09 06:15:00, None, None,19
2.8, None,2022-05-09 06:30:00, None, None,19
3.0, None,2022-05-09 06:45:00, None, None,19
3.0, None,2022-05-09 07:00:00, None, None,19
3.1, None,2022-05-09 07:15:00, None, None,19
3.1, None,2022-05-09 07:30:00, None, None,19
3.4, None,2022-05-09 07:45:00, None, None,19
3.5, None,2022-05-09 08:00:00, None, None,19
3.9, None,2022-05-09 08:15:00, None, None,19
3.7, None,2022-05-09 08:30:00, None, None,19
4.0, None,2022-05-09 08:45:00, None, None,19
4.3, None,2022-05-09 09:00:00, None, None,19
4.4, None,2022-05-09 09:15:00, None, None,19
4.1, None,2022-05-09 09:30:00, None, None,19
4.0, None,2022-05-09 09:45:00, None, None,19
3.9, None,2022-05-09 10:00:00, None, None,19
4.0, None,2022-05-09 10:15:00, None, None,19
4.2, None,2022-05-09 10:30:00, None, None,19
4.1, None,2022-05-09 10:45:00, None, None,19
4.2, None,2022-05-09 11:00:00, None, None,19
4.6, None,2022-05-09 11:15:00, None, None,19
4.6, None,2022-05-09 11:30:00, None, None,19
3.8, None,2022-05-09 11:45:00, None, None,19
3.0, None,2022-05-09 12:00:00, None, None,19
2.2, None,2022-05-09 12:15:00, None, None,19
2.4, None,2022-05-09 12:30:00, None, None,19
2.7, None,2022-05-09 12:45:00, None, None,19
3.1, None,2022-05-09 13:00:00, None, None,19
3.5, None,2022-05-09 13:15:00, None, None,19
3.8, None,2022-05-09 13:30:00, None, None,19
3.9, None,2022-05-09 13:45:00, None, None,19
3.9, None,2022-05-09 14:00:00, None, None,19
4.1, None,2022-05-09 14:15:00, None, None,19
4.3, None,2022-05-09 14:30:00, None, None,19
4.5, None,2022-05-09 14:45:00, None, None,19
4.6, None,2022-05-09 15:00:00, None, None,19
5.4, None,2022-05-09 15:15:00, None, None,19
5.2, None,2022-05-09 15:30:00, None, None,19
5.2, None,2022-05-09 15:45:00, None, None,19
5.1, None,2022-05-09 16:00:00, None, None,19
5.2, None,2022-05-09 16:15:00, None, None,19
5.0, None,2022-05-09 16:30:00, None, None,19
3.4, None,2022-05-09 16:45:00, None, None,19
3.1, None,2022-05-09 17:00:00, None, None,19
3.3, None,2022-05-09 17:15:00, None, None,19
3.6, None,2022-05-09 17:30:00, None, None,19
3.5, None,2022-05-09 17:45:00, None, None,19
3.6, None,2022-05-09 18:00:00, None, None,19
3.6, None,2022-05-09 18:15:00, None, None,19
3.6, None,2022-05-09 18:30:00, None, None,19
3.7, None,2022-05-09 18:45:00, None, None,19
3.7, None,2022-05-09 19:00:00, None, None,19
3.7, None,2022-05-09 19:15:00, None, None,19
3.7, None,2022-05-09 19:30:00, None, None,19
3.7, None,2022-05-09 19:45:00, None, None,19
3.7, None,2022-05-09 20:00:00, None, None,19
3.7, None,2022-05-09 20:15:00, None, None,19
3.6, None,2022-05-09 20:30:00, None, None,19
3.5, None,2022-05-09 20:45:00, None, None,19
3.2, None,2022-05-09 21:00:00, None, None,19
3.3, None,2022-05-09 21:15:00, None, None,19
3.4, None,2022-05-09 21:30:00, None, None,19
3.3, None,2022-05-09 21:45:00, None, None,19
3.2, None,2022-05-09 22:00:00, None, None,19
3.2, None,2022-05-09 22:15:00, None, None,19
3.3, None,2022-05-09 22:30:00, None, None,19
3.2, None,2022-05-09 22:45:00, None, None,19
3.2, None,2022-05-09 23:00:00, None, None,19
3.2, None,2022-05-09 23:15:00, None, None,19
2.7, None,2022-05-09 23:30:00, None, None,19
2.9, None,2022-05-09 23:45:00, None, None,19
3.0, 0.2,2022-05-10 00:00:00, 2.1, 7.3,19
3.0, None,2022-05-10 00:15:00, None, None,19
3.0, None,2022-05-10 00:30:00, None, None,19
2.9, None,2022-05-10 00:45:00, None, None,19
2.9, None,2022-05-10 01:00:00, None, None,19
2.9, None,2022-05-10 01:15:00, None, None,19
2.9, None,2022-05-10 01:30:00, None, None,19
2.9, None,2022-05-10 01:45:00, None, None,19
2.8, None,2022-05-10 02:00:00, None, None,19
2.6, None,2022-05-10 02:15:00, None, None,19
2.6, None,2022-05-10 02:30:00, None, None,19
2.5, None,2022-05-10 02:45:00, None, None,19
2.5, None,2022-05-10 03:00:00, None, None,19
2.6, None,2022-05-10 03:15:00, None, None,19
2.4, None,2022-05-10 03:30:00, None, None,19
2.4, None,2022-05-10 03:45:00, None, None,19
2.2, None,2022-05-10 04:00:00, None, None,19
2.2, None,2022-05-10 04:15:00, None, None,19
2.1, None,2022-05-10 04:30:00, None, None,19
2.1, None,2022-05-10 04:45:00, None, None,19
2.1, None,2022-05-10 05:00:00, None, None,19
2.1, None,2022-05-10 05:15:00, None, None,19
2.2, None,2022-05-10 05:30:00, None, None,19
2.2, None,2022-05-10 05:45:00, None, None,19
2.3, None,2022-05-10 06:00:00, None, None,19
2.7, None,2022-05-10 06:15:00, None, None,19
2.8, None,2022-05-10 06:30:00, None, None,19
3.3, None,2022-05-10 06:45:00, None, None,19
4.4, None,2022-05-10 07:00:00, None, None,19
5.2, None,2022-05-10 07:15:00, None, None,19
6.2, None,2022-05-10 07:30:00, None, None,19
6.2, None,2022-05-10 07:45:00, None, None,19
5.3, None,2022-05-10 08:00:00, None, None,19
4.9, None,2022-05-10 08:15:00, None, None,19
4.7, None,2022-05-10 08:30:00, None, None,19
5.1, None,2022-05-10 08:45:00, None, None,19
5.2, None,2022-05-10 09:00:00, None, None,19
5.2, None,2022-05-10 09:15:00, None, None,19
5.3, None,2022-05-10 09:30:00, None, None,19
5.2, None,2022-05-10 09:45:00, None, None,19
5.2, None,2022-05-10 10:00:00, None, None,19
4.9, None,2022-05-10 10:15:00, None, None,19
5.4, None,2022-05-10 10:30:00, None, None,19
5.5, None,2022-05-10 10:45:00, None, None,19
5.3, None,2022-05-10 11:00:00, None, None,19
4.9, None,2022-05-10 11:15:00, None, None,19
5.5, None,2022-05-10 11:30:00, None, None,19
6.0, None,2022-05-10 11:45:00, None, None,19
5.9, None,2022-05-10 12:00:00, None, None,19
5.6, None,2022-05-10 12:15:00, None, None,19
6.1, None,2022-05-10 12:30:00, None, None,19
7.0, None,2022-05-10 12:45:00, None, None,19
7.3, None,2022-05-10 13:00:00, None, None,19
7.0, None,2022-05-10 13:15:00, None, None,19
7.1, None,2022-05-10 13:30:00, None, None,19
7.3, None,2022-05-10 13:45:00, None, None,19
6.9, None,2022-05-10 14:00:00, None, None,19
6.6, None,2022-05-10 14:15:00, None, None,19
7.3, None,2022-05-10 14:30:00, None, None,19
6.5, None,2022-05-10 14:45:00, None, None,19
6.6, None,2022-05-10 15:00:00, None, None,19
6.8, None,2022-05-10 15:15:00, None, None,19
7.0, None,2022-05-10 15:30:00, None, None,19
7.1, None,2022-05-10 15:45:00, None, None,19
6.6, None,2022-05-10 16:00:00, None, None,19
6.3, None,2022-05-10 16:15:00, None, None,19
6.5, None,2022-05-10 16:30:00, None, None,19
6.5, None,2022-05-10 16:45:00, None, None,19
6.6, None,2022-05-10 17:00:00, None, None,19
6.8, None,2022-05-10 17:15:00, None, None,19
7.1, None,2022-05-10 17:30:00, None, None,19
7.3, None,2022-05-10 17:45:00, None, None,19
6.4, None,2022-05-10 18:00:00, None, None,19
6.3, None,2022-05-10 18:15:00, None, None,19
5.9, None,2022-05-10 18:30:00, None, None,19
5.6, None,2022-05-10 18:45:00, None, None,19
5.5, None,2022-05-10 19:00:00, None, None,19
5.1, None,2022-05-10 19:15:00, None, None,19
5.2, None,2022-05-10 19:30:00, None, None,19
5.1, None,2022-05-10 19:45:00, None, None,19
5.0, None,2022-05-10 20:00:00, None, None,19
5.1, None,2022-05-10 20:15:00, None, None,19
4.8, None,2022-05-10 20:30:00, None, None,19
4.5, None,2022-05-10 20:45:00, None, None,19
4.2, None,2022-05-10 21:00:00, None, None,19
3.9, None,2022-05-10 21:15:00, None, None,19
3.7, None,2022-05-10 21:30:00, None, None,19
3.5, None,2022-05-10 21:45:00, None, None,19
3.2, None,2022-05-10 22:00:00, None, None,19
3.2, None,2022-05-10 22:15:00, None, None,19
3.1, None,2022-05-10 22:30:00, None, None,19
3.0, None,2022-05-10 22:45:00, None, None,19
2.8, None,2022-05-10 23:00:00, None, None,19
2.7, None,2022-05-10 23:15:00, None, None,19
2.6, None,2022-05-10 23:30:00, None, None,19
2.5, None,2022-05-10 23:45:00, None, None,19
2.4, 0.4,2022-05-11 00:00:00, 2.1, 9.4,19
2.3, None,2022-05-11 00:15:00, None, None,19
2.3, None,2022-05-11 00:30:00, None, None,19
2.2, None,2022-05-11 00:45:00, None, None,19
2.1, None,2022-05-11 01:00:00, None, None,19
2.2, None,2022-05-11 01:15:00, None, None,19
2.1, None,2022-05-11 01:30:00, None, None,19
2.2, None,2022-05-11 01:45:00, None, None,19
2.2, None,2022-05-11 02:00:00, None, None,19
2.1, None,2022-05-11 02:15:00, None, None,19
2.2, None,2022-05-11 02:30:00, None, None,19
2.2, None,2022-05-11 02:45:00, None, None,19
2.1, None,2022-05-11 03:00:00, None, None,19
2.2, None,2022-05-11 03:15:00, None, None,19
2.3, None,2022-05-11 03:30:00, None, None,19
2.4, None,2022-05-11 03:45:00, None, None,19
2.2, None,2022-05-11 04:00:00, None, None,19
2.4, None,2022-05-11 04:15:00, None, None,19
2.3, None,2022-05-11 04:30:00, None, None,19
2.3, None,2022-05-11 04:45:00, None, None,19
2.1, None,2022-05-11 05:00:00, None, None,19
2.4, None,2022-05-11 05:15:00, None, None,19
2.7, None,2022-05-11 05:30:00, None, None,19
2.8, None,2022-05-11 05:45:00, None, None,19
2.9, None,2022-05-11 06:00:00, None, None,19
3.1, None,2022-05-11 06:15:00, None, None,19
3.4, None,2022-05-11 06:30:00, None, None,19
3.5, None,2022-05-11 06:45:00, None, None,19
3.7, None,2022-05-11 07:00:00, None, None,19
3.9, None,2022-05-11 07:15:00, None, None,19
4.7, None,2022-05-11 07:30:00, None, None,19
5.1, None,2022-05-11 07:45:00, None, None,19
6.0, None,2022-05-11 08:00:00, None, None,19
7.5, None,2022-05-11 08:15:00, None, None,19
8.9, None,2022-05-11 08:30:00, None, None,19
8.1, None,2022-05-11 08:45:00, None, None,19
6.5, None,2022-05-11 09:00:00, None, None,19
7.6, None,2022-05-11 09:15:00, None, None,19
8.5, None,2022-05-11 09:30:00, None, None,19
8.0, None,2022-05-11 09:45:00, None, None,19
7.9, None,2022-05-11 10:00:00, None, None,19
7.8, None,2022-05-11 10:15:00, None, None,19
7.7, None,2022-05-11 10:30:00, None, None,19
7.6, None,2022-05-11 10:45:00, None, None,19
7.8, None,2022-05-11 11:00:00, None, None,19
8.8, None,2022-05-11 11:15:00, None, None,19
8.9, None,2022-05-11 11:30:00, None, None,19
9.0, None,2022-05-11 11:45:00, None, None,19
9.0, None,2022-05-11 12:00:00, None, None,19
9.1, None,2022-05-11 12:15:00, None, None,19
9.3, None,2022-05-11 12:30:00, None, None,19
9.0, None,2022-05-11 12:45:00, None, None,19
9.4, None,2022-05-11 13:00:00, None, None,19
8.9, None,2022-05-11 13:15:00, None, None,19
9.0, None,2022-05-11 13:30:00, None, None,19
9.0, None,2022-05-11 13:45:00, None, None,19
8.9, None,2022-05-11 14:00:00, None, None,19
8.9, None,2022-05-11 14:15:00, None, None,19
8.8, None,2022-05-11 14:30:00, None, None,19
8.6, None,2022-05-11 14:45:00, None, None,19
8.6, None,2022-05-11 15:00:00, None, None,19
8.4, None,2022-05-11 15:15:00, None, None,19
8.4, None,2022-05-11 15:30:00, None, None,19
8.5, None,2022-05-11 15:45:00, None, None,19
8.6, None,2022-05-11 16:00:00, None, None,19
8.5, None,2022-05-11 16:15:00, None, None,19
8.8, None,2022-05-11 16:30:00, None, None,19
8.5, None,2022-05-11 16:45:00, None, None,19
8.7, None,2022-05-11 17:00:00, None, None,19
8.6, None,2022-05-11 17:15:00, None, None,19
8.4, None,2022-05-11 17:30:00, None, None,19
8.1, None,2022-05-11 17:45:00, None, None,19
7.8, None,2022-05-11 18:00:00, None, None,19
7.7, None,2022-05-11 18:15:00, None, None,19
7.7, None,2022-05-11 18:30:00, None, None,19
7.5, None,2022-05-11 18:45:00, None, None,19
7.3, None,2022-05-11 19:00:00, None, None,19
6.8, None,2022-05-11 19:15:00, None, None,19
6.5, None,2022-05-11 19:30:00, None, None,19
6.4, None,2022-05-11 19:45:00, None, None,19
6.3, None,2022-05-11 20:00:00, None, None,19
6.3, None,2022-05-11 20:15:00, None, None,19
6.2, None,2022-05-11 20:30:00, None, None,19
5.9, None,2022-05-11 20:45:00, None, None,19
5.8, None,2022-05-11 21:00:00, None, None,19
5.7, None,2022-05-11 21:15:00, None, None,19
5.5, None,2022-05-11 21:30:00, None, None,19
5.6, None,2022-05-11 21:45:00, None, None,19
5.7, None,2022-05-11 22:00:00, None, None,19
5.7, None,2022-05-11 22:15:00, None, None,19
5.4, None,2022-05-11 22:30:00, None, None,19
5.4, None,2022-05-11 22:45:00, None, None,19
5.3, None,2022-05-11 23:00:00, None, None,19
5.4, None,2022-05-11 23:15:00, None, None,19
5.2, None,2022-05-11 23:30:00, None, None,19
4.9, None,2022-05-11 23:45:00, None, None,19
5.1, 14.3,2022-05-12 00:00:00, 1.0, 10.8,19
4.5, None,2022-05-12 00:15:00, None, None,19
4.1, None,2022-05-12 00:30:00, None, None,19
3.9, None,2022-05-12 00:45:00, None, None,19
3.8, None,2022-05-12 01:00:00, None, None,19
3.7, None,2022-05-12 01:15:00, None, None,19
3.7, None,2022-05-12 01:30:00, None, None,19
3.5, None,2022-05-12 01:45:00, None, None,19
3.4, None,2022-05-12 02:00:00, None, None,19
3.3, None,2022-05-12 02:15:00, None, None,19
3.3, None,2022-05-12 02:30:00, None, None,19
3.4, None,2022-05-12 02:45:00, None, None,19
3.3, None,2022-05-12 03:00:00, None, None,19
3.2, None,2022-05-12 03:15:00, None, None,19
3.1, None,2022-05-12 03:30:00, None, None,19
3.2, None,2022-05-12 03:45:00, None, None,19
3.2, None,2022-05-12 04:00:00, None, None,19
3.1, None,2022-05-12 04:15:00, None, None,19
3.0, None,2022-05-12 04:30:00, None, None,19
2.9, None,2022-05-12 04:45:00, None, None,19
2.8, None,2022-05-12 05:00:00, None, None,19
2.9, None,2022-05-12 05:15:00, None, None,19
3.0, None,2022-05-12 05:30:00, None, None,19
3.2, None,2022-05-12 05:45:00, None, None,19
3.7, None,2022-05-12 06:00:00, None, None,19
4.1, None,2022-05-12 06:15:00, None, None,19
5.9, None,2022-05-12 06:30:00, None, None,19
5.9, None,2022-05-12 06:45:00, None, None,19
6.0, None,2022-05-12 07:00:00, None, None,19
6.2, None,2022-05-12 07:15:00, None, None,19
7.0, None,2022-05-12 07:30:00, None, None,19
6.4, None,2022-05-12 07:45:00, None, None,19
5.4, None,2022-05-12 08:00:00, None, None,19
5.8, None,2022-05-12 08:15:00, None, None,19
6.9, None,2022-05-12 08:30:00, None, None,19
7.7, None,2022-05-12 08:45:00, None, None,19
8.5, None,2022-05-12 09:00:00, None, None,19
9.7, None,2022-05-12 09:15:00, None, None,19
9.4, None,2022-05-12 09:30:00, None, None,19
9.8, None,2022-05-12 09:45:00, None, None,19
10.0, None,2022-05-12 10:00:00, None, None,19
9.5, None,2022-05-12 10:15:00, None, None,19
9.7, None,2022-05-12 10:30:00, None, None,19
10.0, None,2022-05-12 10:45:00, None, None,19
10.2, None,2022-05-12 11:00:00, None, None,19
10.5, None,2022-05-12 11:15:00, None, None,19
10.5, None,2022-05-12 11:30:00, None, None,19
10.8, None,2022-05-12 11:45:00, None, None,19
10.7, None,2022-05-12 12:00:00, None, None,19
10.6, None,2022-05-12 12:15:00, None, None,19
10.5, None,2022-05-12 12:30:00, None, None,19
10.3, None,2022-05-12 12:45:00, None, None,19
10.4, None,2022-05-12 13:00:00, None, None,19
9.7, None,2022-05-12 13:15:00, None, None,19
9.8, None,2022-05-12 13:30:00, None, None,19
9.5, None,2022-05-12 13:45:00, None, None,19
8.9, None,2022-05-12 14:00:00, None, None,19
7.8, None,2022-05-12 14:15:00, None, None,19
7.1, None,2022-05-12 14:30:00, None, None,19
6.7, None,2022-05-12 14:45:00, None, None,19
6.4, None,2022-05-12 15:00:00, None, None,19
6.1, None,2022-05-12 15:15:00, None, None,19
6.1, None,2022-05-12 15:30:00, None, None,19
5.8, None,2022-05-12 15:45:00, None, None,19
4.5, None,2022-05-12 16:00:00, None, None,19
4.1, None,2022-05-12 16:15:00, None, None,19
3.8, None,2022-05-12 16:30:00, None, None,19
3.8, None,2022-05-12 16:45:00, None, None,19
4.1, None,2022-05-12 17:00:00, None, None,19
4.0, None,2022-05-12 17:15:00, None, None,19
4.3, None,2022-05-12 17:30:00, None, None,19
4.2, None,2022-05-12 17:45:00, None, None,19
4.2, None,2022-05-12 18:00:00, None, None,19
