pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -3.235, 94.6, None, None, None, None, None, None, None, None, None, -4.0, 866.0, None, None, None,2020-01-01 23:00:00, None, 62.6, None,1
None, -3.144, 94.7, None, None, None, None, None, None, None, None, None, -4.0, 867.0, None, None, None,2020-01-02 00:00:00, None, 63.02, None,1
None, -3.147, 94.6, None, None, None, None, None, None, None, None, None, -4.0, 866.0, None, None, None,2020-01-02 01:00:00, None, 61.1, None,1
None, -3.05, 94.9, None, None, None, None, None, None, None, None, None, -4.0, 866.0, None, None, None,2020-01-02 02:00:00, None, 64.36, None,1
None, -3.631, 67.56, None, None, None, None, None, None, None, None, None, -8.0, 872.0, None, None, None,2020-01-02 07:00:00, None, 64.65, None,1
None, -5.8, 88.3, None, None, None, None, None, None, None, None, None, -7.0, 873.0, None, None, None,2020-01-02 08:00:00, None, 64.22, None,1
None, -6.122, 90.2, None, None, None, None, None, None, None, None, None, -7.0, 874.0, None, None, None,2020-01-02 09:00:00, None, 63.94, None,1
None, -6.012, 89.7, None, None, None, None, None, None, None, None, None, -7.0, 875.0, None, None, None,2020-01-02 10:00:00, None, 63.8, None,1
None, -4.402, 79.57, None, None, None, None, None, None, None, None, None, -7.0, 875.0, None, None, None,2020-01-02 11:00:00, None, 63.47, None,1
None, -4.564, 83.9, None, None, None, None, None, None, None, None, None, -7.0, 875.0, None, None, None,2020-01-02 12:00:00, None, 64.05, None,1
None, -3.62, 75.65, None, None, None, None, None, None, None, None, None, -7.0, 876.0, None, None, None,2020-01-02 13:00:00, None, 65.05, None,1
None, -5.497, 87.0, None, None, None, None, None, None, None, None, None, -7.0, 876.0, None, None, None,2020-01-02 14:00:00, None, 63.7, None,1
None, -6.1, 88.4, None, None, None, None, None, None, None, None, None, -8.0, 877.0, None, None, None,2020-01-02 15:00:00, None, 63.07, None,1
None, -6.882, 90.8, None, None, None, None, None, None, None, None, None, -8.0, 878.0, None, None, None,2020-01-02 16:00:00, None, 62.81, None,1
None, -7.855, 91.7, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-02 17:00:00, None, 62.63, None,1
None, -8.28, 91.9, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-02 18:00:00, None, 62.53, None,1
None, -8.22, 91.8, None, None, None, None, None, None, None, None, None, -9.0, 879.0, None, None, None,2020-01-02 19:00:00, None, 62.63, None,1
None, -8.56, 91.4, None, None, None, None, None, None, None, None, None, -10.0, 879.0, None, None, None,2020-01-02 20:00:00, None, 61.46, None,1
None, -8.53, 91.6, None, None, None, None, None, None, None, None, None, -10.0, 880.0, None, None, None,2020-01-02 21:00:00, None, 61.72, None,1
None, -8.46, 91.8, None, None, None, None, None, None, None, None, None, -9.0, 879.0, None, None, None,2020-01-02 22:00:00, None, 61.49, None,1
None, -8.35, 91.9, None, None, None, None, None, None, None, None, None, -9.0, 879.0, None, None, None,2020-01-02 23:00:00, None, 62.66, None,1
None, -8.04, 92.0, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-03 00:00:00, None, 63.45, None,1
None, -7.891, 92.1, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-03 01:00:00, None, None, None,1
None, -7.794, 92.0, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-03 02:00:00, None, 61.9, None,1
None, -7.652, 92.0, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-03 03:00:00, None, 62.58, None,1
None, -7.601, 92.2, None, None, None, None, None, None, None, None, None, -9.0, 878.0, None, None, None,2020-01-03 04:00:00, None, 65.72, None,1
None, -7.553, 92.1, None, None, None, None, None, None, None, None, None, -8.0, 877.0, None, None, None,2020-01-03 05:00:00, None, 65.96, None,1
None, -7.504, 92.2, None, None, None, None, None, None, None, None, None, -8.0, 877.0, None, None, None,2020-01-03 06:00:00, None, 64.24, None,1
None, -7.407, 92.2, None, None, None, None, None, None, None, None, None, -8.0, 877.0, None, None, None,2020-01-03 07:00:00, None, 63.46, None,1
None, -7.31, 92.0, None, None, None, None, None, None, None, None, None, -8.0, 877.0, None, None, None,2020-01-03 08:00:00, None, 65.79, None,1
None, -6.607, 92.2, None, None, None, None, None, None, None, None, None, -7.0, 877.0, None, None, None,2020-01-03 09:00:00, None, 65.42, None,1
None, -4.636, 86.4, None, None, None, None, None, None, None, None, None, -6.0, 877.0, None, None, None,2020-01-03 10:00:00, None, 65.14, None,1
None, -3.536, 80.9, None, None, None, None, None, None, None, None, None, -6.0, 876.0, None, None, None,2020-01-03 11:00:00, None, 64.9, None,1
None, -3.317, 86.9, None, None, None, None, None, None, None, None, None, -5.0, 877.0, None, None, None,2020-01-03 12:00:00, None, 64.87, None,1
None, -2.284, 87.8, None, None, None, None, None, None, None, None, None, -4.0, 877.0, None, None, None,2020-01-03 13:00:00, None, 64.81, None,1
None, -2.155, 91.0, None, None, None, None, None, None, None, None, None, -3.0, 877.0, None, None, None,2020-01-03 14:00:00, None, 65.36, None,1
None, -2.208, 92.2, None, None, None, None, None, None, None, None, None, -3.0, 877.0, None, None, None,2020-01-03 15:00:00, None, 64.66, None,1
None, -2.475, 93.2, None, None, None, None, None, None, None, None, None, -3.0, 877.0, None, None, None,2020-01-03 16:00:00, None, 64.22, None,1
None, -2.984, 93.9, None, None, None, None, None, None, None, None, None, -4.0, 878.0, None, None, None,2020-01-03 17:00:00, None, 64.02, None,1
None, -3.389, 94.5, None, None, None, None, None, None, None, None, None, -4.0, 878.0, None, None, None,2020-01-03 18:00:00, None, 63.93, None,1
None, -3.911, 94.5, None, None, None, None, None, None, None, None, None, -5.0, 877.0, None, None, None,2020-01-03 19:00:00, None, 63.85, None,1
None, -4.386, 94.1, None, None, None, None, None, None, None, None, None, -5.0, 876.0, None, None, None,2020-01-03 20:00:00, None, 63.74, None,1
None, -4.623, 94.1, None, None, None, None, None, None, None, None, None, -5.0, 875.0, None, None, None,2020-01-03 21:00:00, None, 63.59, None,1
None, -4.543, 94.2, None, None, None, None, None, None, None, None, None, -5.0, 874.0, None, None, None,2020-01-03 22:00:00, None, 63.53, None,1
None, -4.527, 94.0, None, None, None, None, None, None, None, None, None, -5.0, 873.0, None, None, None,2020-01-03 23:00:00, None, 63.42, None,1
None, -4.614, 93.9, None, None, None, None, None, None, None, None, None, -5.0, 871.0, None, None, None,2020-01-04 00:00:00, None, 63.25, None,1
None, -4.865, 94.0, None, None, None, None, None, None, None, None, None, -6.0, 870.0, None, None, None,2020-01-04 01:00:00, None, 63.27, None,1
None, -4.285, 94.2, None, None, None, None, None, None, None, None, None, -5.0, 868.0, None, None, None,2020-01-04 02:00:00, None, 63.14, None,1
None, -3.755, 94.7, None, None, None, None, None, None, None, None, None, -4.0, 867.0, None, None, None,2020-01-04 03:00:00, None, 62.99, None,1
None, -3.282, 94.9, None, None, None, None, None, None, None, None, None, -4.0, 867.0, None, None, None,2020-01-04 04:00:00, None, 62.76, None,1
None, -3.142, 94.8, None, None, None, None, None, None, None, None, None, -4.0, 866.0, None, None, None,2020-01-04 05:00:00, None, 62.99, None,1
None, -2.902, 95.1, None, None, None, None, None, None, None, None, None, -3.0, 865.0, None, None, None,2020-01-04 06:00:00, None, 62.75, None,1
None, -1.693, 95.5, None, None, None, None, None, None, None, None, None, -2.0, 865.0, None, None, None,2020-01-04 07:00:00, None, 63.34, None,1
None, -0.683, 96.2, None, None, None, None, None, None, None, None, None, -1.0, 866.0, None, None, None,2020-01-04 08:00:00, None, 65.29, None,1
None, 0.505, 88.5, None, None, None, None, None, None, None, None, None, -1.0, 869.0, None, None, None,2020-01-04 09:00:00, None, 65.06, None,1
None, 0.001, 82.5, None, None, None, None, None, None, None, None, None, -2.0, 870.0, None, None, None,2020-01-04 10:00:00, None, 65.31, None,1
None, -1.718, 90.0, None, None, None, None, None, None, None, None, None, -3.0, 871.0, None, None, None,2020-01-04 11:00:00, None, 65.4, None,1
None, -1.684, 80.6, None, None, None, None, None, None, None, None, None, -4.0, 873.0, None, None, None,2020-01-04 12:00:00, None, 66.44, None,1
None, -1.885, 76.49, None, None, None, None, None, None, None, None, None, -5.0, 875.0, None, None, None,2020-01-04 13:00:00, None, 66.67, None,1
None, -2.107, 81.6, None, None, None, None, None, None, None, None, None, -4.0, 878.0, None, None, None,2020-01-04 14:00:00, None, 65.64, None,1
None, -2.736, 75.14, None, None, None, None, None, None, None, None, None, -6.0, 879.0, None, None, None,2020-01-04 15:00:00, None, 66.14, None,1
None, -3.341, 81.7, None, None, None, None, None, None, None, None, None, -6.0, 881.0, None, None, None,2020-01-04 16:00:00, None, 65.99, None,1
None, -4.153, 87.7, None, None, None, None, None, None, None, None, None, -6.0, 882.0, None, None, None,2020-01-04 17:00:00, None, 65.53, None,1
None, -4.715, 90.3, None, None, None, None, None, None, None, None, None, -6.0, 883.0, None, None, None,2020-01-04 18:00:00, None, 65.34, None,1
None, -5.122, 92.5, None, None, None, None, None, None, None, None, None, -6.0, 884.0, None, None, None,2020-01-04 19:00:00, None, 65.48, None,1
None, -5.231, 91.3, None, None, None, None, None, None, None, None, None, -6.0, 883.0, None, None, None,2020-01-04 20:00:00, None, 65.69, None,1
None, -2.848, 77.23, None, None, None, None, None, None, None, None, None, -6.0, 884.0, None, None, None,2020-01-04 21:00:00, None, 65.37, None,1
None, -2.462, 76.75, None, None, None, None, None, None, None, None, None, -6.0, 884.0, None, None, None,2020-01-04 22:00:00, None, 65.3, None,1
None, -2.512, 78.0, None, None, None, None, None, None, None, None, None, -6.0, 884.0, None, None, None,2020-01-04 23:00:00, None, 65.31, None,1
None, -2.384, 76.49, None, None, None, None, None, None, None, None, None, -6.0, 884.0, None, None, None,2020-01-05 00:00:00, None, 65.31, None,1
None, -2.518, 76.78, None, None, None, None, None, None, None, None, None, -6.0, 884.0, None, None, None,2020-01-05 01:00:00, None, 65.15, None,1
None, -2.515, 77.96, None, None, None, None, None, None, None, None, None, -5.0, 885.0, None, None, None,2020-01-05 02:00:00, None, 65.23, None,1
None, -3.826, 85.9, None, None, None, None, None, None, None, None, None, -6.0, 885.0, None, None, None,2020-01-05 03:00:00, None, 64.79, None,1
None, -4.923, 90.7, None, None, None, None, None, None, None, None, None, -6.0, 885.0, None, None, None,2020-01-05 04:00:00, None, 64.72, None,1
None, -5.349, 92.3, None, None, None, None, None, None, None, None, None, -6.0, 885.0, None, None, None,2020-01-05 05:00:00, None, 64.66, None,1
None, -6.026, 93.6, None, None, None, None, None, None, None, None, None, -7.0, 884.0, None, None, None,2020-01-05 06:00:00, None, 64.67, None,1
None, -6.551, 93.0, None, None, None, None, None, None, None, None, None, -7.0, 885.0, None, None, None,2020-01-05 07:00:00, None, 64.46, None,1
None, -6.638, 93.6, None, None, None, None, None, None, None, None, None, -7.0, 884.0, None, None, None,2020-01-05 08:00:00, None, 64.37, None,1
None, -7.311, 92.8, None, None, None, None, None, None, None, None, None, -8.0, 885.0, None, None, None,2020-01-05 09:00:00, None, 64.31, None,1
None, -5.517, 89.7, None, None, None, None, None, None, None, None, None, -7.0, 884.0, None, None, None,2020-01-05 10:00:00, None, 64.14, None,1
None, -3.927, 83.8, None, None, None, None, None, None, None, None, None, -6.0, 883.0, None, None, None,2020-01-05 11:00:00, None, 63.95, None,1
None, -2.465, 77.64, None, None, None, None, None, None, None, None, None, -6.0, 882.0, None, None, None,2020-01-05 12:00:00, None, 63.71, None,1
None, -2.554, 86.3, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None,2020-01-05 13:00:00, None, 63.91, None,1
None, -2.022, 85.7, None, None, None, None, None, None, None, None, None, -4.0, 879.0, None, None, None,2020-01-05 14:00:00, None, 63.73, None,1
None, -2.4, 89.4, None, None, None, None, None, None, None, None, None, -4.0, 879.0, None, None, None,2020-01-05 15:00:00, None, 63.65, None,1
None, -3.058, 92.0, None, None, None, None, None, None, None, None, None, -4.0, 878.0, None, None, None,2020-01-05 16:00:00, None, 63.47, None,1
None, -2.374, 90.7, None, None, None, None, None, None, None, None, None, -4.0, 878.0, None, None, None,2020-01-05 17:00:00, None, 61.18, None,1
None, -2.18, 89.6, None, None, None, None, None, None, None, None, None, -3.0, 877.0, None, None, None,2020-01-05 18:00:00, None, 63.14, None,1
None, -2.804, 92.2, None, None, None, None, None, None, None, None, None, -4.0, 877.0, None, None, None,2020-01-05 19:00:00, None, 63.28, None,1
None, -3.292, 93.0, None, None, None, None, None, None, None, None, None, -4.0, 877.0, None, None, None,2020-01-05 20:00:00, None, 63.09, None,1
None, -1.777, 82.8, None, None, None, None, None, None, None, None, None, -4.0, 877.0, None, None, None,2020-01-05 21:00:00, None, 62.76, None,1
None, -2.091, 74.18, None, None, None, None, None, None, None, None, None, -6.0, 877.0, None, None, None,2020-01-05 22:00:00, None, 63.33, None,1
None, -1.76, 73.28, None, None, None, None, None, None, None, None, None, -5.0, 878.0, None, None, None,2020-01-05 23:00:00, None, 62.5, None,1
None, -2.54, 77.45, None, None, None, None, None, None, None, None, None, -5.0, 878.0, None, None, None,2020-01-06 00:00:00, None, 63.23, None,1
None, -2.47, 75.86, None, None, None, None, None, None, None, None, None, -6.0, 880.0, None, None, None,2020-01-06 01:00:00, None, 62.45, None,1
None, -2.809, 78.92, None, None, None, None, None, None, None, None, None, -6.0, 881.0, None, None, None,2020-01-06 02:00:00, None, 61.66, None,1
None, -3.343, 85.4, None, None, None, None, None, None, None, None, None, -5.0, 882.0, None, None, None,2020-01-06 03:00:00, None, 60.63, None,1
None, -3.432, 73.03, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None,2020-01-06 04:00:00, None, 61.55, None,1
None, -4.546, 85.3, None, None, None, None, None, None, None, None, None, -6.0, 882.0, None, None, None,2020-01-06 05:00:00, None, 61.92, None,1
None, -6.323, 89.5, None, None, None, None, None, None, None, None, None, -8.0, 882.0, None, None, None,2020-01-06 06:00:00, None, 61.31, None,1
None, -8.28, 91.4, None, None, None, None, None, None, None, None, None, -9.0, 882.0, None, None, None,2020-01-06 07:00:00, None, 61.62, None,1
None, -9.42, 91.8, None, None, None, None, None, None, None, None, None, -10.0, 883.0, None, None, None,2020-01-06 08:00:00, None, 61.65, None,1
None, -9.19, 91.2, None, None, None, None, None, None, None, None, None, -10.0, 883.0, None, None, None,2020-01-06 09:00:00, None, 61.76, None,1
None, -7.014, 87.5, None, None, None, None, None, None, None, None, None, -9.0, 883.0, None, None, None,2020-01-06 10:00:00, None, 61.63, None,1
None, -4.315, 76.56, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None,2020-01-06 11:00:00, None, 61.45, None,1
None, -3.894, 74.94, None, None, None, None, None, None, None, None, None, -7.0, 881.0, None, None, None,2020-01-06 12:00:00, None, 61.66, None,1
None, -2.376, 69.83, None, None, None, None, None, None, None, None, None, -7.0, 880.0, None, None, None,2020-01-06 13:00:00, None, 61.49, None,1
None, -3.008, 77.85, None, None, None, None, None, None, None, None, None, -6.0, 879.0, None, None, None,2020-01-06 14:00:00, None, 61.46, None,1
None, -3.763, 82.2, None, None, None, None, None, None, None, None, None, -6.0, 879.0, None, None, None,2020-01-06 15:00:00, None, 61.59, None,1
None, -4.458, 89.0, None, None, None, None, None, None, None, None, None, -6.0, 880.0, None, None, None,2020-01-06 16:00:00, None, 61.71, None,1
None, -4.977, 90.7, None, None, None, None, None, None, None, None, None, -6.0, 880.0, None, None, None,2020-01-06 17:00:00, None, 61.57, None,1
None, -5.349, 91.4, None, None, None, None, None, None, None, None, None, -6.0, 880.0, None, None, None,2020-01-06 18:00:00, None, 61.19, None,1
None, -5.543, 92.4, None, None, None, None, None, None, None, None, None, -6.0, 880.0, None, None, None,2020-01-06 19:00:00, None, 61.27, None,1
None, -5.833, 92.4, None, None, None, None, None, None, None, None, None, -7.0, 880.0, None, None, None,2020-01-06 20:00:00, None, 60.91, None,1
None, -6.308, 92.6, None, None, None, None, None, None, None, None, None, -7.0, 880.0, None, None, None,2020-01-06 21:00:00, None, 61.05, None,1
None, -6.599, 92.6, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None,2020-01-06 22:00:00, None, 60.69, None,1
None, -6.841, 92.5, None, None, None, None, None, None, None, None, None, -8.0, 881.0, None, None, None,2020-01-06 23:00:00, None, 61.23, None,1
None, -7.022, 92.7, None, None, None, None, None, None, None, None, None, -8.0, 881.0, None, None, None,2020-01-07 00:00:00, None, 61.34, None,1
None, -7.214, 92.3, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None,2020-01-07 01:00:00, None, 60.94, None,1
None, -7.31, 92.3, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None,2020-01-07 02:00:00, None, 60.92, None,1
None, -7.199, 92.2, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None,2020-01-07 03:00:00, None, 60.53, None,1
None, -7.191, 92.4, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None,2020-01-07 04:00:00, None, 58.69, None,1
None, -6.953, 92.5, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None,2020-01-07 05:00:00, None, 61.81, None,1
None, -6.74, 92.7, None, None, None, None, None, None, None, None, None, -8.0, 879.0, None, None, None,2020-01-07 06:00:00, None, 62.14, None,1
None, -6.596, 92.7, None, None, None, None, None, None, None, None, None, -7.0, 879.0, None, None, None,2020-01-07 07:00:00, None, 62.75, None,1
None, -6.461, 92.7, None, None, None, None, None, None, None, None, None, -7.0, 878.0, None, None, None,2020-01-07 08:00:00, None, 62.52, None,1
None, -5.741, 92.5, None, None, None, None, None, None, None, None, None, -7.0, 878.0, None, None, None,2020-01-07 09:00:00, None, 63.8, None,1
None, -4.367, 91.1, None, None, None, None, None, None, None, None, None, -5.0, 877.0, None, None, None,2020-01-07 10:00:00, None, 64.01, None,1
None, -3.78, 87.1, None, None, None, None, None, None, None, None, None, -5.0, 876.0, None, None, None,2020-01-07 11:00:00, None, 64.27, None,1
None, -3.146, 85.6, None, None, None, None, None, None, None, None, None, -5.0, 875.0, None, None, None,2020-01-07 12:00:00, None, 64.85, None,1
None, -3.341, 87.4, None, None, None, None, None, None, None, None, None, -5.0, 874.0, None, None, None,2020-01-07 13:00:00, None, 66.27, None,1
None, -3.245, 87.6, None, None, None, None, None, None, None, None, None, -5.0, 873.0, None, None, None,2020-01-07 14:00:00, None, 67.88, None,1
None, -3.531, 88.6, None, None, None, None, None, None, None, None, None, -5.0, 873.0, None, None, None,2020-01-07 15:00:00, None, 67.36, None,1
None, -3.873, 90.8, None, None, None, None, None, None, None, None, None, -5.0, 872.0, None, None, None,2020-01-07 16:00:00, None, 68.79, None,1
None, -4.209, 92.7, None, None, None, None, None, None, None, None, None, -5.0, 871.0, None, None, None,2020-01-07 17:00:00, None, 68.52, None,1
None, -4.104, 93.3, None, None, None, None, None, None, None, None, None, -5.0, 870.0, None, None, None,2020-01-07 18:00:00, None, 67.43, None,1
None, -4.103, 93.7, None, None, None, None, None, None, None, None, None, -5.0, 868.0, None, None, None,2020-01-07 19:00:00, None, 68.08, None,1
None, -4.007, 93.7, None, None, None, None, None, None, None, None, None, -5.0, 868.0, None, None, None,2020-01-07 20:00:00, None, 71.13, None,1
None, -4.008, 93.9, None, None, None, None, None, None, None, None, None, -5.0, 867.0, None, None, None,2020-01-07 21:00:00, None, 68.69, None,1
None, -3.91, 94.0, None, None, None, None, None, None, None, None, None, -5.0, 866.0, None, None, None,2020-01-07 22:00:00, None, 67.96, None,1
None, -3.999, 94.2, None, None, None, None, None, None, None, None, None, -5.0, 865.0, None, None, None,2020-01-07 23:00:00, None, None, None,1
