CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -5.038, 21.96, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-01 10:00:00, None, None, None, None,1
None, -4.346, 21.75, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 11:00:00, None, None, None, None,1
None, -2.929, 21.33, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-01 12:00:00, None, None, None, None,1
None, -1.632, 20.94, None, None, None, None, 0.002, 0.0, 213.2, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-01 13:00:00, None, None, None, None,1
None, -0.892, 20.72, None, None, None, None, 5.404, 0.002, 299.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-01 14:00:00, None, None, None, None,1
None, -1.415, 20.87, None, None, None, None, 4.818, 0.021, 322.7, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-01 15:00:00, None, None, None, None,1
None, -2.718, 21.27, None, None, None, None, 3.776, 0.003, 331.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-01 16:00:00, None, None, None, None,1
None, -3.867, 21.61, None, None, None, None, 7.99, 0.075, 332.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 17:00:00, None, None, None, None,1
None, -4.094, 21.68, None, None, None, None, 10.25, 0.093, 354.9, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 18:00:00, None, None, None, None,1
None, -4.407, 21.77, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 19:00:00, None, None, None, None,1
None, -4.208, 21.71, None, None, None, None, 0.62, 0.001, 347.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 20:00:00, None, None, None, None,1
None, -4.133, 21.69, None, None, None, None, 1.006, 0.0, 313.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 21:00:00, None, None, None, None,1
None, -4.152, 21.7, None, None, None, None, 3.007, 0.023, 119.6, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 22:00:00, None, None, None, None,1
None, -4.011, 21.65, None, None, None, None, 6.348, 0.325, 97.8, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-01 23:00:00, None, None, None, None,1
None, -4.039, 21.66, None, None, None, None, 26.94, 0.385, 53.21, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-02 00:00:00, None, None, None, None,1
None, -4.342, 21.75, None, None, None, None, 17.0, 0.644, 90.7, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-02 01:00:00, None, None, None, None,1
None, -6.069, 22.27, None, None, None, None, 52.38, 1.449, 357.7, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-02 02:00:00, None, None, None, None,1
None, -10.73, 23.67, None, None, None, None, 45.28, 0.734, 7.23, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 07:00:00, None, None, None, None,1
None, -11.04, 23.76, None, None, None, None, 18.3, 0.266, 8.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 08:00:00, None, None, None, None,1
None, -10.54, 23.61, None, None, None, None, 28.26, 0.228, 3.033, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 09:00:00, None, None, None, None,1
None, -8.73, 23.07, None, None, None, None, 30.59, 0.024, 272.7, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-02 10:00:00, None, None, None, None,1
None, -5.899, 22.22, None, None, None, None, 49.78, 0.383, 266.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-02 11:00:00, None, None, None, None,1
None, -5.178, 22.0, None, None, None, None, 37.36, 3.265, 212.5, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-02 12:00:00, None, None, None, None,1
None, -5.186, 22.01, None, None, None, None, 53.01, 2.747, 213.1, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-02 13:00:00, None, None, None, None,1
None, -8.39, 22.97, None, None, None, None, 61.34, 0.438, 280.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-02 14:00:00, None, None, None, None,1
None, -9.29, 23.24, None, None, None, None, 32.23, 0.296, 333.6, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-02 15:00:00, None, None, None, None,1
None, -10.09, 23.48, None, None, None, None, 21.46, 0.353, 356.3, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-02 16:00:00, None, None, None, None,1
None, -10.66, 23.65, None, None, None, None, 7.07, 0.035, 7.77, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 17:00:00, None, None, None, None,1
None, -11.08, 23.77, None, None, None, None, 0.84, 0.0, 327.8, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 18:00:00, None, None, None, None,1
None, -10.89, 23.72, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 19:00:00, None, None, None, None,1
None, -10.71, 23.66, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 20:00:00, None, None, None, None,1
None, -10.51, 23.6, None, None, None, None, 3.922, 0.089, 102.2, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 21:00:00, None, None, None, None,1
None, -10.83, 23.7, None, None, None, None, 2.079, 0.086, 120.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 22:00:00, None, None, None, None,1
None, -10.74, 23.67, None, None, None, None, 18.44, 2.143, 125.4, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-02 23:00:00, None, None, None, None,1
None, -10.01, 23.45, None, None, None, None, 27.98, 4.725, 101.2, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 00:00:00, None, None, None, None,1
None, -10.15, 23.5, None, None, None, None, 32.4, 8.2, 87.7, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 01:00:00, None, None, None, None,1
None, -10.2, 23.51, None, None, None, None, 42.38, 7.34, 80.8, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 02:00:00, None, None, None, None,1
None, -9.92, 23.43, None, None, None, None, 31.56, 10.18, 96.6, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 03:00:00, None, None, None, None,1
None, -9.58, 23.33, None, None, None, None, 34.55, 11.5, 87.7, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 04:00:00, None, None, None, None,1
None, -9.17, 23.2, None, None, None, None, 36.16, 14.51, 85.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 05:00:00, None, None, None, None,1
None, -8.97, 23.14, None, None, None, None, 39.3, 12.89, 94.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-03 06:00:00, None, None, None, None,1
None, -8.43, 22.98, None, None, None, None, 36.99, 13.57, 102.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-03 07:00:00, None, None, None, None,1
None, -7.77, 22.78, None, None, None, None, 42.21, 9.41, 104.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-03 08:00:00, None, None, None, None,1
None, -6.814, 22.49, None, None, None, None, 41.69, 12.44, 103.3, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-03 09:00:00, None, None, None, None,1
None, -6.602, 22.43, None, None, None, None, 35.0, 20.43, 97.4, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-03 10:00:00, None, None, None, None,1
None, -5.679, 22.15, None, None, None, None, 33.28, 17.39, 100.1, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-03 11:00:00, None, None, None, None,1
None, -4.687, 21.86, None, None, None, None, 33.27, 16.25, 104.8, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-03 12:00:00, None, None, None, None,1
None, -3.401, 21.47, None, None, None, None, 34.1, 10.32, 94.4, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-03 13:00:00, None, None, None, None,1
None, -2.198, 21.11, None, None, None, None, 39.21, 8.91, 60.46, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-03 14:00:00, None, None, None, None,1
None, -1.642, 20.94, None, None, None, None, 35.19, 7.45, 72.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-03 15:00:00, None, None, None, None,1
None, -1.418, 20.88, None, None, None, None, 35.72, 10.11, 85.5, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-03 16:00:00, None, None, None, None,1
None, -1.333, 20.85, None, None, None, None, 34.21, 15.85, 90.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-03 17:00:00, None, None, None, None,1
None, -0.547, 20.61, None, None, None, None, 26.98, 26.63, 108.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-03 18:00:00, None, None, None, None,1
None, -0.2, 20.51, None, None, None, None, 23.61, 32.43, 119.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-03 19:00:00, None, None, None, None,1
None, -0.48, 20.53, None, None, None, None, 20.57, 29.8, 109.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-03 20:00:00, None, None, None, None,1
None, -0.322, 20.55, None, None, None, None, 22.7, 34.78, 115.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-03 21:00:00, None, None, None, None,1
None, -0.209, 20.51, None, None, None, None, 22.42, 37.81, 110.1, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-03 22:00:00, None, None, None, None,1
None, 0.193, 20.39, None, None, None, None, 26.25, 31.61, 106.3, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-03 23:00:00, None, None, None, None,1
None, -0.041, 20.46, None, None, None, None, 23.02, 32.45, 102.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-04 00:00:00, None, None, None, None,1
None, 0.127, 20.41, None, None, None, None, 26.62, 25.19, 100.5, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-04 01:00:00, None, None, None, None,1
None, -0.723, 20.67, None, None, None, None, 38.24, 16.58, 104.9, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2020-01-04 02:00:00, None, None, None, None,1
None, -2.043, 21.06, None, None, None, None, 38.06, 15.24, 99.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2020-01-04 03:00:00, None, None, None, None,1
None, -2.231, 21.12, None, None, None, None, 29.58, 14.02, 91.4, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-04 04:00:00, None, None, None, None,1
None, -2.249, 21.12, None, None, None, None, 25.66, 12.82, 83.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-04 05:00:00, None, None, None, None,1
None, -2.475, 21.19, None, None, None, None, 25.96, 7.62, 84.1, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-04 06:00:00, None, None, None, None,1
None, -3.143, 21.39, None, None, None, None, 24.75, 0.859, 121.6, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-01-04 07:00:00, None, None, None, None,1
None, -3.925, 21.63, None, None, None, None, 5.752, 0.106, 219.8, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-04 08:00:00, None, None, None, None,1
None, -4.095, 21.68, None, None, None, None, 12.03, 0.076, 175.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-04 09:00:00, None, None, None, None,1
None, -4.797, 21.89, None, None, None, None, 29.61, 4.139, 191.7, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2020-01-04 10:00:00, None, None, None, None,1
None, -4.949, 21.93, None, None, None, None, 35.63, 0.403, 206.3, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-04 11:00:00, None, None, None, None,1
None, -6.154, 22.3, None, None, None, None, 66.36, 1.135, 9.25, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-04 12:00:00, None, None, None, None,1
None, -6.424, 22.38, None, None, None, None, 60.83, 0.569, 278.1, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-04 13:00:00, None, None, None, None,1
None, -7.56, 22.72, None, None, None, None, 68.23, 0.253, 303.5, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-04 14:00:00, None, None, None, None,1
None, -7.96, 22.84, None, None, None, None, 43.69, 0.576, 337.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-04 15:00:00, None, None, None, None,1
None, -9.17, 23.2, None, None, None, None, 12.87, 0.317, 357.5, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-04 16:00:00, None, None, None, None,1
None, -9.17, 23.2, None, None, None, None, 14.94, 0.192, 328.7, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-04 17:00:00, None, None, None, None,1
None, -8.76, 23.08, None, None, None, None, 1.33, 0.128, 30.28, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-04 18:00:00, None, None, None, None,1
None, -9.23, 23.22, None, None, None, None, 18.97, 0.149, 123.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-04 19:00:00, None, None, None, None,1
None, -9.72, 23.37, None, None, None, None, 9.04, 0.006, 341.5, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-04 20:00:00, None, None, None, None,1
None, -9.0, 23.15, None, None, None, None, 11.02, 0.143, 128.2, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-04 21:00:00, None, None, None, None,1
None, -7.97, 22.84, None, None, None, None, 21.07, 2.565, 97.9, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-04 22:00:00, None, None, None, None,1
None, -8.06, 22.87, None, None, None, None, 2.952, 0.268, 104.7, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-04 23:00:00, None, None, None, None,1
None, -8.15, 22.9, None, None, None, None, 14.92, 0.221, 36.94, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-05 00:00:00, None, None, None, None,1
None, -8.0, 22.85, None, None, None, None, 9.67, 0.88, 24.47, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-05 01:00:00, None, None, None, None,1
None, -8.1, 22.88, None, None, None, None, 24.34, 1.064, 44.26, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-05 02:00:00, None, None, None, None,1
None, -7.74, 22.77, None, None, None, None, 15.95, 4.075, 96.1, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-05 03:00:00, None, None, None, None,1
None, -7.56, 22.72, None, None, None, None, 27.63, 2.872, 75.1, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 04:00:00, None, None, None, None,1
None, -7.38, 22.66, None, None, None, None, 29.85, 3.925, 57.52, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 05:00:00, None, None, None, None,1
None, -7.2, 22.61, None, None, None, None, 25.38, 4.945, 93.4, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 06:00:00, None, None, None, None,1
None, -7.1, 22.58, None, None, None, None, 17.26, 8.92, 105.1, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 07:00:00, None, None, None, None,1
None, -6.853, 22.51, None, None, None, None, 19.08, 9.87, 103.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 08:00:00, None, None, None, None,1
None, -6.649, 22.32, None, None, None, None, 20.24, 12.01, 98.8, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 09:00:00, None, None, None, None,1
None, -6.698, 22.46, None, None, None, None, 18.99, 20.44, 110.8, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 10:00:00, None, None, None, None,1
None, -5.668, 22.15, None, None, None, None, 23.25, 22.08, 106.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-05 11:00:00, None, None, None, None,1
None, -6.232, 22.32, None, None, None, None, 20.91, 16.45, 110.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 12:00:00, None, None, None, None,1
None, -6.386, 22.37, None, None, None, None, 29.58, 15.2, 90.8, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 13:00:00, None, None, None, None,1
None, -5.894, 22.22, None, None, None, None, 30.66, 13.82, 82.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-05 14:00:00, None, None, None, None,1
None, -6.462, 22.39, None, None, None, None, 27.84, 20.45, 95.6, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 15:00:00, None, None, None, None,1
None, -6.53, 22.41, None, None, None, None, 28.29, 24.42, 102.6, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 16:00:00, None, None, None, None,1
None, -6.376, 22.36, None, None, None, None, 21.74, 29.82, 109.9, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 17:00:00, None, None, None, None,1
None, -6.251, 22.33, None, None, None, None, 24.31, 23.83, 100.7, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 18:00:00, None, None, None, None,1
None, -5.82, 22.2, None, None, None, None, 20.25, 19.08, 98.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-05 19:00:00, None, None, None, None,1
None, -5.812, 22.19, None, None, None, None, 23.09, 11.44, 103.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-05 20:00:00, None, None, None, None,1
None, -6.119, 22.29, None, None, None, None, 25.36, 8.84, 124.6, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-05 21:00:00, None, None, None, None,1
None, -6.668, 22.45, None, None, None, None, 36.21, 2.609, 118.9, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 22:00:00, None, None, None, None,1
None, -7.24, 22.62, None, None, None, None, 42.6, 0.901, 233.3, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-05 23:00:00, None, None, None, None,1
None, -8.29, 22.94, None, None, None, None, 61.17, 0.918, 0.799, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-06 00:00:00, None, None, None, None,1
None, -9.63, 23.34, None, None, None, None, 32.0, 0.244, 0.061, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 01:00:00, None, None, None, None,1
None, -10.27, 23.53, None, None, None, None, 34.9, 0.583, 7.01, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-06 02:00:00, None, None, None, None,1
None, -9.9, 23.42, None, None, None, None, 26.12, 1.282, 0.187, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 03:00:00, None, None, None, None,1
None, -10.41, 23.57, None, None, None, None, 6.37, 0.08, 353.2, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-06 04:00:00, None, None, None, None,1
None, -10.54, 23.61, None, None, None, None, 0.74, 0.003, 5.774, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-06 05:00:00, None, None, None, None,1
None, -10.25, 23.52, None, None, None, None, 13.86, 0.395, 205.8, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-06 06:00:00, None, None, None, None,1
None, -11.19, 23.81, None, None, None, None, 9.12, 0.011, 169.6, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-06 07:00:00, None, None, None, None,1
None, -10.56, 23.62, None, None, None, None, 18.08, 1.456, 172.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2020-01-06 08:00:00, None, None, None, None,1
None, -9.41, 23.27, None, None, None, None, 19.63, 2.515, 176.6, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 09:00:00, None, None, None, None,1
None, -8.79, 23.09, None, None, None, None, 16.46, 0.566, 134.3, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-06 10:00:00, None, None, None, None,1
None, -8.16, 22.9, None, None, None, None, 16.78, 0.66, 152.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-06 11:00:00, None, None, None, None,1
None, -7.55, 22.72, None, None, None, None, 2.59, 0.362, 114.5, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-06 12:00:00, None, None, None, None,1
None, -7.59, 22.73, None, None, None, None, 8.51, 0.875, 116.3, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-06 13:00:00, None, None, None, None,1
None, -8.76, 23.08, None, None, None, None, 3.889, 0.303, 128.9, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-06 14:00:00, None, None, None, None,1
None, -9.14, 23.19, None, None, None, None, 8.3, 0.262, 116.9, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 15:00:00, None, None, None, None,1
None, -9.47, 23.29, None, None, None, None, 7.74, 1.375, 114.5, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 16:00:00, None, None, None, None,1
None, -10.02, 23.46, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 17:00:00, None, None, None, None,1
None, -10.02, 23.46, None, None, None, None, 1.991, 0.053, 114.1, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 18:00:00, None, None, None, None,1
None, -9.88, 23.41, None, None, None, None, 2.642, 0.292, 114.2, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 19:00:00, None, None, None, None,1
None, -9.89, 23.42, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 20:00:00, None, None, None, None,1
None, -9.84, 23.4, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 21:00:00, None, None, None, None,1
None, -9.81, 23.39, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 22:00:00, None, None, None, None,1
None, -9.66, 23.35, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-06 23:00:00, None, None, None, None,1
None, -9.2, 23.21, None, None, None, None, 0.295, 0.004, 115.9, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-07 00:00:00, None, None, None, None,1
None, -9.15, 23.2, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-07 01:00:00, None, None, None, None,1
None, -9.44, 23.28, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-07 02:00:00, None, None, None, None,1
None, -9.17, 23.2, None, None, None, None, 0.378, 0.001, 112.6, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-07 03:00:00, None, None, None, None,1
None, -9.35, 23.26, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-07 04:00:00, None, None, None, None,1
None, -9.21, 23.21, None, None, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2020-01-07 05:00:00, None, None, None, None,1
None, -8.86, 23.11, None, None, None, None, 2.419, 0.084, 123.3, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-07 06:00:00, None, None, None, None,1
None, -8.74, 23.07, None, None, None, None, 1.486, 0.027, 102.7, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2020-01-07 07:00:00, None, None, None, None,1
None, -7.43, 22.68, None, None, None, None, 21.69, 3.225, 122.1, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-07 08:00:00, None, None, None, None,1
None, -6.834, 22.5, None, None, None, None, 29.08, 4.833, 109.7, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2020-01-07 09:00:00, None, None, None, None,1
None, -6.091, 22.28, None, None, None, None, 32.58, 10.15, 108.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2020-01-07 10:00:00, None, None, None, None,1
