RelativeHumidity,AirTemperature,time,Rain,week_of_year
None,21.5,2018-05-12 19:15:00,0.0,19
None,20.6,2018-05-12 19:30:00,0.0,19
None,20.4,2018-05-12 19:45:00,0.0,19
None,20.7,2018-05-12 20:00:00,0.0,19
None,20.9,2018-05-12 20:15:00,0.0,19
None,21.0,2018-05-12 20:30:00,0.0,19
None,21.0,2018-05-12 20:45:00,0.0,19
None,21.0,2018-05-12 21:00:00,0.0,19
None,20.6,2018-05-12 21:15:00,0.0,19
None,20.8,2018-05-12 21:30:00,0.0,19
None,20.9,2018-05-12 21:45:00,0.0,19
None,20.7,2018-05-12 22:00:00,0.0,19
None,20.2,2018-05-12 22:15:00,0.0,19
None,20.5,2018-05-12 22:30:00,0.0,19
None,20.1,2018-05-12 22:45:00,0.0,19
None,20.0,2018-05-12 23:00:00,0.0,19
None,20.0,2018-05-12 23:15:00,0.0,19
None,19.8,2018-05-12 23:30:00,0.0,19
None,19.6,2018-05-12 23:45:00,0.0,19
None,19.0,2018-05-13 00:00:00,0.0,19
None,18.9,2018-05-13 00:15:00,0.0,19
None,18.8,2018-05-13 00:30:00,0.0,19
None,18.8,2018-05-13 00:45:00,0.0,19
None,18.9,2018-05-13 01:00:00,0.0,19
None,18.6,2018-05-13 01:15:00,0.0,19
None,18.7,2018-05-13 01:30:00,0.0,19
None,18.8,2018-05-13 01:45:00,0.0,19
None,18.6,2018-05-13 02:00:00,0.0,19
None,18.4,2018-05-13 02:15:00,0.0,19
None,18.3,2018-05-13 02:30:00,0.0,19
None,17.9,2018-05-13 02:45:00,0.0,19
None,17.6,2018-05-13 03:00:00,0.0,19
None,16.9,2018-05-13 03:15:00,0.0,19
None,16.7,2018-05-13 03:30:00,0.0,19
None,16.4,2018-05-13 03:45:00,0.0,19
None,15.4,2018-05-13 04:00:00,0.0,19
None,15.3,2018-05-13 04:15:00,0.0,19
None,15.4,2018-05-13 04:30:00,0.0,19
None,14.9,2018-05-13 04:45:00,0.0,19
None,15.1,2018-05-13 05:00:00,0.0,19
None,14.9,2018-05-13 05:15:00,0.0,19
None,15.1,2018-05-13 05:30:00,0.0,19
None,15.7,2018-05-13 05:45:00,0.0,19
None,16.1,2018-05-13 06:00:00,0.0,19
None,16.3,2018-05-13 06:15:00,0.0,19
None,16.5,2018-05-13 06:30:00,0.0,19
None,16.5,2018-05-13 06:45:00,0.0,19
None,16.8,2018-05-13 07:00:00,0.0,19
None,16.8,2018-05-13 07:15:00,0.0,19
None,16.7,2018-05-13 07:30:00,0.0,19
None,16.9,2018-05-13 07:45:00,0.0,19
None,16.6,2018-05-13 08:00:00,0.0,19
None,17.0,2018-05-13 08:15:00,0.0,19
None,16.9,2018-05-13 08:30:00,0.0,19
None,18.1,2018-05-13 08:45:00,0.0,19
None,18.2,2018-05-13 09:00:00,0.0,19
None,18.4,2018-05-13 09:15:00,0.0,19
None,19.1,2018-05-13 09:30:00,0.0,19
None,19.6,2018-05-13 09:45:00,0.0,19
None,20.1,2018-05-13 10:00:00,0.0,19
None,20.6,2018-05-13 10:15:00,0.0,19
None,20.6,2018-05-13 10:30:00,0.0,19
None,21.3,2018-05-13 10:45:00,0.0,19
None,21.4,2018-05-13 11:00:00,0.0,19
None,22.4,2018-05-13 11:15:00,0.0,19
None,22.6,2018-05-13 11:30:00,0.0,19
None,23.1,2018-05-13 11:45:00,0.0,19
None,24.1,2018-05-13 12:00:00,0.0,19
None,24.3,2018-05-13 12:15:00,0.0,19
None,23.8,2018-05-13 12:30:00,0.0,19
None,23.9,2018-05-13 12:45:00,0.0,19
None,23.9,2018-05-13 13:00:00,0.0,19
None,24.3,2018-05-13 13:15:00,0.0,19
None,24.7,2018-05-13 13:30:00,0.0,19
None,25.4,2018-05-13 13:45:00,0.0,19
None,25.7,2018-05-13 14:00:00,0.0,19
None,25.6,2018-05-13 14:15:00,0.0,19
None,25.8,2018-05-13 14:30:00,0.0,19
None,25.8,2018-05-13 14:45:00,0.0,19
None,25.8,2018-05-13 15:00:00,0.0,19
None,25.9,2018-05-13 15:15:00,0.0,19
None,26.0,2018-05-13 15:30:00,0.0,19
None,25.9,2018-05-13 15:45:00,0.0,19
None,26.2,2018-05-13 16:00:00,0.0,19
None,26.4,2018-05-13 16:15:00,0.0,19
None,26.3,2018-05-13 16:30:00,0.0,19
None,26.0,2018-05-13 16:45:00,0.0,19
None,26.1,2018-05-13 17:00:00,0.0,19
None,26.0,2018-05-13 17:15:00,0.0,19
None,26.0,2018-05-13 17:30:00,0.0,19
None,26.1,2018-05-13 17:45:00,0.0,19
None,26.3,2018-05-13 18:00:00,0.0,19
None,25.7,2018-05-13 18:15:00,0.0,19
None,25.6,2018-05-13 18:30:00,0.0,19
None,25.4,2018-05-13 18:45:00,0.0,19
None,25.1,2018-05-13 19:00:00,0.0,19
None,24.9,2018-05-13 19:15:00,0.0,19
None,24.4,2018-05-13 19:30:00,0.0,19
None,24.1,2018-05-13 19:45:00,0.0,19
None,24.2,2018-05-13 20:00:00,0.0,19
None,24.0,2018-05-13 20:15:00,0.0,19
None,24.0,2018-05-13 20:30:00,0.0,19
None,23.7,2018-05-13 20:45:00,0.0,19
None,23.3,2018-05-13 21:00:00,0.0,19
None,22.5,2018-05-13 21:15:00,0.0,19
None,22.9,2018-05-13 21:30:00,0.0,19
None,23.0,2018-05-13 21:45:00,0.0,19
None,22.9,2018-05-13 22:00:00,0.0,19
None,23.0,2018-05-13 22:15:00,0.0,19
None,23.0,2018-05-13 22:30:00,0.0,19
None,22.9,2018-05-13 22:45:00,0.0,19
None,23.3,2018-05-13 23:00:00,0.0,19
None,23.1,2018-05-13 23:15:00,0.0,19
None,23.0,2018-05-13 23:30:00,0.0,19
None,23.1,2018-05-13 23:45:00,0.0,19
