station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -5.57, 91.2, None, None, None, None, None, None, None, -7.0, 947.0, None, 2019-12-02 04:00:00, None, None
None, -5.478, 91.9, None, None, None, None, None, None, None, -6.0, 946.0, None, 2019-12-02 05:00:00, None, None
None, -4.973, 90.8, None, None, None, None, None, None, None, -6.0, 945.0, None, 2019-12-02 06:00:00, None, None
None, -4.351, 88.1, None, None, None, None, None, None, None, -6.0, 944.0, None, 2019-12-02 07:00:00, None, None
None, -4.011, 89.7, None, None, None, None, None, None, None, -5.0, 944.0, None, 2019-12-02 08:00:00, None, None
None, -3.338, 89.6, None, None, None, None, None, None, None, -4.0, 944.0, None, 2019-12-02 09:00:00, None, None
None, -2.494, 89.2, None, None, None, None, None, None, None, -4.0, 943.0, None, 2019-12-02 10:00:00, None, None
None, -1.727, 87.2, None, None, None, None, None, None, None, -3.0, 943.0, None, 2019-12-02 11:00:00, None, None
None, -0.741, 86.5, None, None, None, None, None, None, None, -2.0, 943.0, None, 2019-12-02 12:00:00, None, None
None, -0.103, 84.0, None, None, None, None, None, None, None, -2.0, 942.0, None, 2019-12-02 13:00:00, None, None
None, 0.083, 88.9, None, None, None, None, None, None, None, -2.0, 942.0, None, 2019-12-02 14:00:00, None, None
None, 0.239, 89.3, None, None, None, None, None, None, None, -1.0, 941.0, None, 2019-12-02 15:00:00, None, None
None, -0.202, 94.2, None, None, None, None, None, None, None, -1.0, 942.0, None, 2019-12-02 16:00:00, None, None
None, 0.185, 91.7, None, None, None, None, None, None, None, -1.0, 942.0, None, 2019-12-02 17:00:00, None, None
None, 1.901, 87.7, None, None, None, None, None, None, None, 0.0, 942.0, None, 2019-12-02 18:00:00, None, None
None, 1.365, 90.5, None, None, None, None, None, None, None, 0.0, 942.0, None, 2019-12-02 19:00:00, None, None
None, -0.074, 95.5, None, None, None, None, None, None, None, -1.0, 943.0, None, 2019-12-02 20:00:00, None, None
None, 0.832, 93.9, None, None, None, None, None, None, None, 0.0, 942.0, None, 2019-12-02 21:00:00, None, None
None, 0.95, 86.2, None, None, None, None, None, None, None, -1.0, 943.0, None, 2019-12-02 22:00:00, None, None
None, -0.258, 94.6, None, None, None, None, None, None, None, -1.0, 944.0, None, 2019-12-02 23:00:00, None, None
None, -0.916, 93.8, None, None, None, None, None, None, None, -2.0, 945.0, None, 2019-12-03 00:00:00, None, None
None, -1.421, 95.2, None, None, None, None, None, None, None, -2.0, 945.0, None, 2019-12-03 01:00:00, None, None
None, -1.623, 95.1, None, None, None, None, None, None, None, -2.0, 946.0, None, 2019-12-03 02:00:00, None, None
None, -1.794, 96.1, None, None, None, None, None, None, None, -2.0, 946.0, None, 2019-12-03 03:00:00, None, None
None, -1.939, 95.4, None, None, None, None, None, None, None, -3.0, 946.0, None, 2019-12-03 04:00:00, None, None
None, -2.582, 95.6, None, None, None, None, None, None, None, -3.0, 947.0, None, 2019-12-03 05:00:00, None, None
None, -3.141, 95.9, None, None, None, None, None, None, None, -4.0, 947.0, None, 2019-12-03 06:00:00, None, None
None, -3.413, 96.2, None, None, None, None, None, None, None, -4.0, 947.0, None, 2019-12-03 07:00:00, None, None
None, -3.675, 96.1, None, None, None, None, None, None, None, -4.0, 947.0, None, 2019-12-03 08:00:00, None, None
None, -3.752, 96.3, None, None, None, None, None, None, None, -4.0, 946.0, None, 2019-12-03 09:00:00, None, None
None, -3.273, 96.2, None, None, None, None, None, None, None, -4.0, 947.0, None, 2019-12-03 10:00:00, None, None
None, -2.469, 94.9, None, None, None, None, None, None, None, -3.0, 947.0, None, 2019-12-03 11:00:00, None, None
None, -1.903, 93.1, None, None, None, None, None, None, None, -3.0, 947.0, None, 2019-12-03 12:00:00, None, None
None, -1.082, 91.2, None, None, None, None, None, None, None, -2.0, 945.0, None, 2019-12-03 13:00:00, None, None
None, -0.885, 89.7, None, None, None, None, None, None, None, -2.0, 946.0, None, 2019-12-03 14:00:00, None, None
None, -1.016, 93.6, None, None, None, None, None, None, None, -2.0, 945.0, None, 2019-12-03 15:00:00, None, None
None, -1.316, 95.5, None, None, None, None, None, None, None, -2.0, 945.0, None, 2019-12-03 16:00:00, None, None
None, -2.004, 96.6, None, None, None, None, None, None, None, -3.0, 945.0, None, 2019-12-03 17:00:00, None, None
None, -2.804, 96.3, None, None, None, None, None, None, None, -3.0, 946.0, None, 2019-12-03 18:00:00, None, None
None, -3.185, 96.3, None, None, None, None, None, None, None, -4.0, 946.0, None, 2019-12-03 19:00:00, None, None
None, -4.646, 95.3, None, None, None, None, None, None, None, -5.0, 946.0, None, 2019-12-03 20:00:00, None, None
None, -6.282, 95.0, None, None, None, None, None, None, None, -7.0, 947.0, None, 2019-12-03 21:00:00, None, None
None, -7.461, 93.8, None, None, None, None, None, None, None, -8.0, 948.0, None, 2019-12-03 22:00:00, None, None
None, -6.724, 93.9, None, None, None, None, None, None, None, -7.0, 948.0, None, 2019-12-03 23:00:00, None, None
None, -5.58, 94.2, None, None, None, None, None, None, None, -6.0, 950.0, None, 2019-12-04 00:00:00, None, None
None, -4.8, 94.4, None, None, None, None, None, None, None, -6.0, 950.0, None, 2019-12-04 01:00:00, None, None
None, -4.534, 94.5, None, None, None, None, None, None, None, -5.0, 950.0, None, 2019-12-04 02:00:00, None, None
None, -4.094, 94.7, None, None, None, None, None, None, None, -5.0, 950.0, None, 2019-12-04 03:00:00, None, None
None, -3.857, 95.0, None, None, None, None, None, None, None, -5.0, 950.0, None, 2019-12-04 04:00:00, None, None
None, -3.828, 95.0, None, None, None, None, None, None, None, -5.0, 951.0, None, 2019-12-04 05:00:00, None, None
None, -3.638, 94.9, None, None, None, None, None, None, None, -4.0, 951.0, None, 2019-12-04 06:00:00, None, None
None, -3.518, 92.8, None, None, None, None, None, None, None, -5.0, 951.0, None, 2019-12-04 07:00:00, None, None
None, -3.652, 92.6, None, None, None, None, None, None, None, -5.0, 952.0, None, 2019-12-04 08:00:00, None, None
None, -4.213, 92.3, None, None, None, None, None, None, None, -5.0, 952.0, None, 2019-12-04 09:00:00, None, None
None, -4.691, 92.3, None, None, None, None, None, None, None, -6.0, 953.0, None, 2019-12-04 10:00:00, None, None
None, -5.107, 92.0, None, None, None, None, None, None, None, -6.0, 953.0, None, 2019-12-04 11:00:00, None, None
None, -5.388, 91.4, None, None, None, None, None, None, None, -6.0, 953.0, None, 2019-12-04 12:00:00, None, None
None, -5.161, 89.5, None, None, None, None, None, None, None, -6.0, 953.0, None, 2019-12-04 13:00:00, None, None
None, -4.137, 87.1, None, None, None, None, None, None, None, -6.0, 953.0, None, 2019-12-04 14:00:00, None, None
None, -4.595, 88.3, None, None, None, None, None, None, None, -6.0, 952.0, None, 2019-12-04 15:00:00, None, None
None, -5.916, 92.7, None, None, None, None, None, None, None, -7.0, 952.0, None, 2019-12-04 16:00:00, None, None
None, -7.309, 93.0, None, None, None, None, None, None, None, -8.0, 953.0, None, 2019-12-04 17:00:00, None, None
None, -8.5, 91.9, None, None, None, None, None, None, None, -10.0, 952.0, None, 2019-12-04 18:00:00, None, None
None, -8.8, 92.0, None, None, None, None, None, None, None, -10.0, 953.0, None, 2019-12-04 19:00:00, None, None
None, -8.99, 91.2, None, None, None, None, None, None, None, -10.0, 953.0, None, 2019-12-04 20:00:00, None, None
None, -9.34, 90.6, None, None, None, None, None, None, None, -10.0, 954.0, None, 2019-12-04 21:00:00, None, None
None, -10.26, 91.1, None, None, None, None, None, None, None, -11.0, 954.0, None, 2019-12-04 22:00:00, None, None
None, -10.27, 90.8, None, None, None, None, None, None, None, -11.0, 954.0, None, 2019-12-04 23:00:00, None, None
None, -10.44, 90.6, None, None, None, None, None, None, None, -11.0, 955.0, None, 2019-12-05 00:00:00, None, None
None, -10.64, 90.0, None, None, None, None, None, None, None, -12.0, 955.0, None, 2019-12-05 01:00:00, None, None
None, -10.26, 90.6, None, None, None, None, None, None, None, -11.0, 956.0, None, 2019-12-05 02:00:00, None, None
None, -10.19, 90.4, None, None, None, None, None, None, None, -11.0, 955.0, None, 2019-12-05 03:00:00, None, None
None, -9.84, 89.9, None, None, None, None, None, None, None, -11.0, 956.0, None, 2019-12-05 04:00:00, None, None
None, -10.47, 90.7, None, None, None, None, None, None, None, -12.0, 956.0, None, 2019-12-05 05:00:00, None, None
None, -10.7, 90.3, None, None, None, None, None, None, None, -12.0, 956.0, None, 2019-12-05 06:00:00, None, None
None, -11.58, 89.5, None, None, None, None, None, None, None, -13.0, 957.0, None, 2019-12-05 07:00:00, None, None
None, -12.04, 88.4, None, None, None, None, None, None, None, -13.0, 957.0, None, 2019-12-05 08:00:00, None, None
None, -12.44, 89.1, None, None, None, None, None, None, None, -14.0, 957.0, None, 2019-12-05 09:00:00, None, None
None, -11.86, 88.0, None, None, None, None, None, None, None, -13.0, 958.0, None, 2019-12-05 10:00:00, None, None
None, -10.93, 87.6, None, None, None, None, None, None, None, -12.0, 958.0, None, 2019-12-05 11:00:00, None, None
None, -9.64, 87.5, None, None, None, None, None, None, None, -11.0, 958.0, None, 2019-12-05 12:00:00, None, None
None, -8.65, 86.0, None, None, None, None, None, None, None, -10.0, 958.0, None, 2019-12-05 13:00:00, None, None
None, -8.29, 86.9, None, None, None, None, None, None, None, -10.0, 958.0, None, 2019-12-05 14:00:00, None, None
None, -8.37, 88.7, None, None, None, None, None, None, None, -10.0, 958.0, None, 2019-12-05 15:00:00, None, None
None, -8.6, 90.3, None, None, None, None, None, None, None, -10.0, 957.0, None, 2019-12-05 16:00:00, None, None
None, -9.3, 89.4, None, None, None, None, None, None, None, -11.0, 957.0, None, 2019-12-05 17:00:00, None, None
None, -10.01, 90.1, None, None, None, None, None, None, None, -11.0, 957.0, None, 2019-12-05 18:00:00, None, None
None, -11.15, 89.9, None, None, None, None, None, None, None, -12.0, 957.0, None, 2019-12-05 19:00:00, None, None
None, -11.68, 89.3, None, None, None, None, None, None, None, -13.0, 957.0, None, 2019-12-05 20:00:00, None, None
None, -12.75, 88.5, None, None, None, None, None, None, None, -14.0, 958.0, None, 2019-12-05 21:00:00, None, None
None, -14.21, 87.7, None, None, None, None, None, None, None, -15.0, 957.0, None, 2019-12-05 22:00:00, None, None
None, -14.96, 87.1, None, None, None, None, None, None, None, -17.0, 957.0, None, 2019-12-05 23:00:00, None, None
None, -15.29, 87.1, None, None, None, None, None, None, None, -17.0, 957.0, None, 2019-12-06 00:00:00, None, None
None, -15.84, 86.0, None, None, None, None, None, None, None, -17.0, 957.0, None, 2019-12-06 01:00:00, None, None
None, -16.61, 86.3, None, None, None, None, None, None, None, -18.0, 957.0, None, 2019-12-06 02:00:00, None, None
None, -16.48, 84.6, None, None, None, None, None, None, None, -18.0, 956.0, None, 2019-12-06 03:00:00, None, None
None, -16.25, 85.7, None, None, None, None, None, None, None, -18.0, 956.0, None, 2019-12-06 04:00:00, None, None
None, -16.96, 85.0, None, None, None, None, None, None, None, -19.0, 956.0, None, 2019-12-06 05:00:00, None, None
None, -16.79, 85.6, None, None, None, None, None, None, None, -18.0, 955.0, None, 2019-12-06 06:00:00, None, None
None, -17.02, 84.9, None, None, None, None, None, None, None, -19.0, 955.0, None, 2019-12-06 07:00:00, None, None
None, -15.64, 86.0, None, None, None, None, None, None, None, -17.0, 954.0, None, 2019-12-06 08:00:00, None, None
None, -14.17, 86.6, None, None, None, None, None, None, None, -16.0, 954.0, None, 2019-12-06 09:00:00, None, None
None, -12.58, 86.9, None, None, None, None, None, None, None, -14.0, 954.0, None, 2019-12-06 10:00:00, None, None
None, -11.4, 86.9, None, None, None, None, None, None, None, -13.0, 953.0, None, 2019-12-06 11:00:00, None, None
None, -10.32, 86.1, None, None, None, None, None, None, None, -12.0, 953.0, None, 2019-12-06 12:00:00, None, None
None, -9.52, 87.6, None, None, None, None, None, None, None, -11.0, 952.0, None, 2019-12-06 13:00:00, None, None
None, -8.82, 87.2, None, None, None, None, None, None, None, -10.0, 952.0, None, 2019-12-06 14:00:00, None, None
None, -8.18, 87.3, None, None, None, None, None, None, None, -10.0, 951.0, None, 2019-12-06 15:00:00, None, None
None, -8.32, 89.1, None, None, None, None, None, None, None, -10.0, 950.0, None, 2019-12-06 16:00:00, None, None
None, -8.14, 90.0, None, None, None, None, None, None, None, -10.0, 950.0, None, 2019-12-06 17:00:00, None, None
None, -8.03, 89.9, None, None, None, None, None, None, None, -9.0, 950.0, None, 2019-12-06 18:00:00, None, None
None, -8.0, 89.6, None, None, None, None, None, None, None, -9.0, 950.0, None, 2019-12-06 19:00:00, None, None
None, -8.7, 90.2, None, None, None, None, None, None, None, -10.0, 949.0, None, 2019-12-06 20:00:00, None, None
None, -8.86, 90.4, None, None, None, None, None, None, None, -10.0, 949.0, None, 2019-12-06 21:00:00, None, None
None, -9.66, 90.1, None, None, None, None, None, None, None, -11.0, 949.0, None, 2019-12-06 22:00:00, None, None
None, -10.93, 89.7, None, None, None, None, None, None, None, -12.0, 949.0, None, 2019-12-06 23:00:00, None, None
None, -12.02, 89.4, None, None, None, None, None, None, None, -13.0, 949.0, None, 2019-12-07 00:00:00, None, None
None, -13.17, 88.4, None, None, None, None, None, None, None, -15.0, 950.0, None, 2019-12-07 01:00:00, None, None
None, -13.8, 88.2, None, None, None, None, None, None, None, -15.0, 950.0, None, 2019-12-07 02:00:00, None, None
None, -13.55, 88.8, None, None, None, None, None, None, None, -15.0, 951.0, None, 2019-12-07 03:00:00, None, None
None, -12.62, 88.7, None, None, None, None, None, None, None, -14.0, 950.0, None, 2019-12-07 04:00:00, None, None
None, -11.86, 88.8, None, None, None, None, None, None, None, -13.0, 950.0, None, 2019-12-07 05:00:00, None, None
None, -11.09, 89.9, None, None, None, None, None, None, None, -12.0, 951.0, None, 2019-12-07 06:00:00, None, None
None, -10.69, 88.5, None, None, None, None, None, None, None, -12.0, 950.0, None, 2019-12-07 07:00:00, None, None
None, -10.25, 89.0, None, None, None, None, None, None, None, -12.0, 951.0, None, 2019-12-07 08:00:00, None, None
None, -9.8, 89.0, None, None, None, None, None, None, None, -11.0, 952.0, None, 2019-12-07 09:00:00, None, None
None, -9.55, 87.5, None, None, None, None, None, None, None, -11.0, 952.0, None, 2019-12-07 10:00:00, None, None
None, -8.88, 86.8, None, None, None, None, None, None, None, -11.0, 952.0, None, 2019-12-07 11:00:00, None, None
None, -8.18, 85.7, None, None, None, None, None, None, None, -10.0, 953.0, None, 2019-12-07 12:00:00, None, None
None, -7.474, 86.3, None, None, None, None, None, None, None, -9.0, 953.0, None, 2019-12-07 13:00:00, None, None
None, -6.928, 84.1, None, None, None, None, None, None, None, -9.0, 953.0, None, 2019-12-07 14:00:00, None, None
None, -7.008, 83.6, None, None, None, None, None, None, None, -9.0, 953.0, None, 2019-12-07 15:00:00, None, None
None, -7.091, 85.7, None, None, None, None, None, None, None, -9.0, 953.0, None, 2019-12-07 16:00:00, None, None
None, -7.196, 86.6, None, None, None, None, None, None, None, -9.0, 954.0, None, 2019-12-07 17:00:00, None, None
None, -7.198, 87.4, None, None, None, None, None, None, None, -9.0, 954.0, None, 2019-12-07 18:00:00, None, None
None, -6.989, 87.7, None, None, None, None, None, None, None, -9.0, 954.0, None, 2019-12-07 19:00:00, None, None
None, -7.09, 87.6, None, None, None, None, None, None, None, -8.0, 955.0, None, 2019-12-07 20:00:00, None, None
None, -7.03, 87.5, None, None, None, None, None, None, None, -9.0, 955.0, None, 2019-12-07 21:00:00, None, None
None, -7.18, 84.8, None, None, None, None, None, None, None, -9.0, 956.0, None, 2019-12-07 22:00:00, None, None
None, -7.45, 85.7, None, None, None, None, None, None, None, -9.0, 956.0, None, 2019-12-07 23:00:00, None, None
None, -7.476, 85.4, None, None, None, None, None, None, None, -9.0, 957.0, None, 2019-12-08 00:00:00, None, None
None, -7.757, 85.8, None, None, None, None, None, None, None, -10.0, 957.0, None, 2019-12-08 01:00:00, None, None
None, -7.833, 86.2, None, None, None, None, None, None, None, -9.0, 958.0, None, 2019-12-08 02:00:00, None, None
None, -7.885, 86.2, None, None, None, None, None, None, None, -9.0, 958.0, None, 2019-12-08 03:00:00, None, None
None, -7.972, 86.2, None, None, None, None, None, None, None, -9.0, 958.0, None, 2019-12-08 04:00:00, None, None
None, -7.837, 86.1, None, None, None, None, None, None, None, -9.0, 959.0, None, 2019-12-08 05:00:00, None, None
None, -7.883, 86.2, None, None, None, None, None, None, None, -10.0, 959.0, None, 2019-12-08 06:00:00, None, None
None, -7.946, 86.5, None, None, None, None, None, None, None, -9.0, 959.0, None, 2019-12-08 07:00:00, None, None
None, -7.971, 85.4, None, None, None, None, None, None, None, -10.0, 959.0, None, 2019-12-08 08:00:00, None, None
None, -7.963, 84.8, None, None, None, None, None, None, None, -10.0, 960.0, None, 2019-12-08 09:00:00, None, None
None, -7.961, 84.4, None, None, None, None, None, None, None, -10.0, 960.0, None, 2019-12-08 10:00:00, None, None
None, -7.629, 82.0, None, None, None, None, None, None, None, -10.0, 960.0, None, 2019-12-08 11:00:00, None, None
None, -7.558, 82.8, None, None, None, None, None, None, None, -10.0, 961.0, None, 2019-12-08 12:00:00, None, None
None, -7.441, 82.0, None, None, None, None, None, None, None, -10.0, 961.0, None, 2019-12-08 13:00:00, None, None
None, -7.397, 81.9, None, None, None, None, None, None, None, -9.0, 961.0, None, 2019-12-08 14:00:00, None, None
None, -7.233, 81.9, None, None, None, None, None, None, None, -10.0, 961.0, None, 2019-12-08 15:00:00, None, None
None, -7.421, 86.2, None, None, None, None, None, None, None, -9.0, 962.0, None, 2019-12-08 16:00:00, None, None
None, -8.48, 89.0, None, None, None, None, None, None, None, -10.0, 962.0, None, 2019-12-08 17:00:00, None, None
None, -9.79, 90.3, None, None, None, None, None, None, None, -11.0, 962.0, None, 2019-12-08 18:00:00, None, None
None, -10.85, 89.6, None, None, None, None, None, None, None, -12.0, 962.0, None, 2019-12-08 19:00:00, None, None
None, -11.47, 89.1, None, None, None, None, None, None, None, -13.0, 963.0, None, 2019-12-08 20:00:00, None, None
None, -12.28, 88.6, None, None, None, None, None, None, None, -14.0, 963.0, None, 2019-12-08 21:00:00, None, None
None, -12.97, 88.0, None, None, None, None, None, None, None, -14.0, 963.0, None, 2019-12-08 22:00:00, None, None
None, -13.38, 87.7, None, None, None, None, None, None, None, -15.0, 964.0, None, 2019-12-08 23:00:00, None, None
None, -13.81, 86.9, None, None, None, None, None, None, None, -15.0, 964.0, None, 2019-12-09 00:00:00, None, None
None, -14.36, 86.6, None, None, None, None, None, None, None, -16.0, 964.0, None, 2019-12-09 01:00:00, None, None
None, -14.72, 86.4, None, None, None, None, None, None, None, -16.0, 964.0, None, 2019-12-09 02:00:00, None, None
None, -14.93, 86.6, None, None, None, None, None, None, None, -17.0, 964.0, None, 2019-12-09 03:00:00, None, None
None, -14.58, 86.3, None, None, None, None, None, None, None, -16.0, 964.0, None, 2019-12-09 04:00:00, None, None
None, -15.0, 86.2, None, None, None, None, None, None, None, -17.0, 964.0, None, 2019-12-09 05:00:00, None, None
None, -14.78, 86.2, None, None, None, None, None, None, None, -16.0, 964.0, None, 2019-12-09 06:00:00, None, None
None, -14.46, 86.2, None, None, None, None, None, None, None, -16.0, 963.0, None, 2019-12-09 07:00:00, None, None
None, -13.64, 87.1, None, None, None, None, None, None, None, -15.0, 964.0, None, 2019-12-09 08:00:00, None, None
None, -13.03, 87.0, None, None, None, None, None, None, None, -14.0, 963.0, None, 2019-12-09 09:00:00, None, None
None, -12.16, 86.4, None, None, None, None, None, None, None, -14.0, 963.0, None, 2019-12-09 10:00:00, None, None
None, -11.02, 84.2, None, None, None, None, None, None, None, -13.0, 963.0, None, 2019-12-09 11:00:00, None, None
None, -9.21, 80.9, None, None, None, None, None, None, None, -12.0, 963.0, None, 2019-12-09 12:00:00, None, None
None, -8.44, 81.7, None, None, None, None, None, None, None, -10.0, 962.0, None, 2019-12-09 13:00:00, None, None
None, -8.31, 84.2, None, None, None, None, None, None, None, -10.0, 961.0, None, 2019-12-09 14:00:00, None, None
None, -7.761, 84.9, None, None, None, None, None, None, None, -9.0, 961.0, None, 2019-12-09 15:00:00, None, None
None, -7.996, 88.3, None, None, None, None, None, None, None, -9.0, 960.0, None, 2019-12-09 16:00:00, None, None
None, -9.06, 90.8, None, None, None, None, None, None, None, -10.0, 960.0, None, 2019-12-09 17:00:00, None, None
None, -9.69, 89.6, None, None, None, None, None, None, None, -11.0, 960.0, None, 2019-12-09 18:00:00, None, None
None, -9.39, 90.2, None, None, None, None, None, None, None, -11.0, 959.0, None, 2019-12-09 19:00:00, None, None
None, -10.16, 89.4, None, None, None, None, None, None, None, -11.0, 959.0, None, 2019-12-09 20:00:00, None, None
None, -9.98, 90.0, None, None, None, None, None, None, None, -11.0, 959.0, None, 2019-12-09 21:00:00, None, None
None, -9.5, 90.0, None, None, None, None, None, None, None, -11.0, 958.0, None, 2019-12-09 22:00:00, None, None
None, -9.21, 90.2, None, None, None, None, None, None, None, -11.0, 958.0, None, 2019-12-09 23:00:00, None, None
None, -9.21, 90.5, None, None, None, None, None, None, None, -11.0, 957.0, None, 2019-12-10 00:00:00, None, None
None, -9.47, 90.6, None, None, None, None, None, None, None, -10.0, 957.0, None, 2019-12-10 01:00:00, None, None
None, -9.37, 90.4, None, None, None, None, None, None, None, -11.0, 956.0, None, 2019-12-10 02:00:00, None, None
None, -9.92, 90.4, None, None, None, None, None, None, None, -11.0, 956.0, None, 2019-12-10 03:00:00, None, None
None, -10.51, 90.1, None, None, None, None, None, None, None, -12.0, 956.0, None, 2019-12-10 04:00:00, None, None
None, -10.68, 89.8, None, None, None, None, None, None, None, -12.0, 956.0, None, 2019-12-10 05:00:00, None, None
None, -10.35, 89.8, None, None, None, None, None, None, None, -12.0, 955.0, None, 2019-12-10 06:00:00, None, None
None, -10.2, 90.1, None, None, None, None, None, None, None, -11.0, 955.0, None, 2019-12-10 07:00:00, None, None
None, -9.77, 90.5, None, None, None, None, None, None, None, -11.0, 955.0, None, 2019-12-10 08:00:00, None, None
None, -9.84, 89.9, None, None, None, None, None, None, None, -11.0, 954.0, None, 2019-12-10 09:00:00, None, None
None, -9.44, 90.1, None, None, None, None, None, None, None, -10.0, 954.0, None, 2019-12-10 10:00:00, None, None
None, -7.691, 89.8, None, None, None, None, None, None, None, -9.0, 954.0, None, 2019-12-10 11:00:00, None, None
None, -4.767, 81.4, None, None, None, None, None, None, None, -7.0, 954.0, None, 2019-12-10 14:00:00, None, None
None, -4.282, 79.61, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 15:00:00, None, None
None, -4.475, 80.3, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 16:00:00, None, None
None, -4.62, 85.2, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 17:00:00, None, None
None, -4.982, 88.0, None, None, None, None, None, None, None, -6.0, 952.0, None, 2019-12-10 18:00:00, None, None
None, -5.197, 89.1, None, None, None, None, None, None, None, -6.0, 953.0, None, 2019-12-10 19:00:00, None, None
None, -5.55, 91.5, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 20:00:00, None, None
None, -6.056, 92.4, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 21:00:00, None, None
None, -6.038, 92.4, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 22:00:00, None, None
None, -6.128, 92.5, None, None, None, None, None, None, None, -7.0, 953.0, None, 2019-12-10 23:00:00, None, None
None, -7.761, 92.6, None, None, None, None, None, None, None, -9.0, 953.0, None, 2019-12-11 00:00:00, None, None
None, -9.42, 91.4, None, None, None, None, None, None, None, -10.0, 953.0, None, 2019-12-11 01:00:00, None, None
None, -10.6, 90.6, None, None, None, None, None, None, None, -12.0, 954.0, None, 2019-12-11 02:00:00, None, None
None, -10.86, 90.1, None, None, None, None, None, None, None, -12.0, 953.0, None, 2019-12-11 03:00:00, None, None
None, -10.96, 90.0, None, None, None, None, None, None, None, -12.0, 953.0, None, 2019-12-11 04:00:00, None, None
None, -11.36, 89.8, None, None, None, None, None, None, None, -13.0, 953.0, None, 2019-12-11 05:00:00, None, None
None, -11.4, 88.9, None, None, None, None, None, None, None, -13.0, 952.0, None, 2019-12-11 06:00:00, None, None
None, -10.83, 89.5, None, None, None, None, None, None, None, -12.0, 952.0, None, 2019-12-11 07:00:00, None, None
None, -10.26, 89.3, None, None, None, None, None, None, None, -11.0, 951.0, None, 2019-12-11 08:00:00, None, None
None, -9.92, 89.6, None, None, None, None, None, None, None, -11.0, 951.0, None, 2019-12-11 09:00:00, None, None
None, -9.06, 89.9, None, None, None, None, None, None, None, -10.0, 950.0, None, 2019-12-11 10:00:00, None, None
None, -8.12, 89.0, None, None, None, None, None, None, None, -9.0, 950.0, None, 2019-12-11 11:00:00, None, None
None, -7.092, 85.0, None, None, None, None, None, None, None, -9.0, 949.0, None, 2019-12-11 12:00:00, None, None
None, -6.392, 82.8, None, None, None, None, None, None, None, -8.0, 948.0, None, 2019-12-11 13:00:00, None, None
None, -5.613, 82.0, None, None, None, None, None, None, None, -8.0, 947.0, None, 2019-12-11 14:00:00, None, None
None, -5.258, 84.2, None, None, None, None, None, None, None, -7.0, 947.0, None, 2019-12-11 15:00:00, None, None
None, -5.479, 90.9, None, None, None, None, None, None, None, -6.0, 946.0, None, 2019-12-11 16:00:00, None, None
None, -5.526, 93.1, None, None, None, None, None, None, None, -6.0, 946.0, None, 2019-12-11 17:00:00, None, None
None, -5.598, 93.5, None, None, None, None, None, None, None, -6.0, 945.0, None, 2019-12-11 18:00:00, None, None
None, -5.494, 93.7, None, None, None, None, None, None, None, -6.0, 943.0, None, 2019-12-11 19:00:00, None, None
None, -5.344, 93.8, None, None, None, None, None, None, None, -6.0, 942.0, None, 2019-12-11 20:00:00, None, None
None, -5.124, 93.8, None, None, None, None, None, None, None, -6.0, 941.0, None, 2019-12-11 21:00:00, None, None
None, -4.921, 93.6, None, None, None, None, None, None, None, -6.0, 941.0, None, 2019-12-11 22:00:00, None, None
None, -4.757, 94.0, None, None, None, None, None, None, None, -5.0, 941.0, None, 2019-12-11 23:00:00, None, None
None, -4.573, 94.3, None, None, None, None, None, None, None, -5.0, 940.0, None, 2019-12-12 00:00:00, None, None
None, -4.457, 94.2, None, None, None, None, None, None, None, -5.0, 940.0, None, 2019-12-12 01:00:00, None, None
None, -4.249, 94.5, None, None, None, None, None, None, None, -5.0, 940.0, None, 2019-12-12 02:00:00, None, None
None, -4.405, 94.0, None, None, None, None, None, None, None, -5.0, 939.0, None, 2019-12-12 03:00:00, None, None
None, -5.069, 94.1, None, None, None, None, None, None, None, -6.0, 939.0, None, 2019-12-12 04:00:00, None, None
None, -5.194, 93.7, None, None, None, None, None, None, None, -6.0, 939.0, None, 2019-12-12 05:00:00, None, None
None, -4.739, 93.8, None, None, None, None, None, None, None, -5.0, 939.0, None, 2019-12-12 06:00:00, None, None
None, -4.801, 94.0, None, None, None, None, None, None, None, -5.0, 940.0, None, 2019-12-12 07:00:00, None, None
None, -4.659, 94.5, None, None, None, None, None, None, None, -6.0, 940.0, None, 2019-12-12 08:00:00, None, None
None, -4.75, 94.4, None, None, None, None, None, None, None, -5.0, 940.0, None, 2019-12-12 09:00:00, None, None
None, -4.112, 93.9, None, None, None, None, None, None, None, -5.0, 941.0, None, 2019-12-12 10:00:00, None, None
None, -3.263, 91.2, None, None, None, None, None, None, None, -4.0, 942.0, None, 2019-12-12 11:00:00, None, None
