CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-4.046,94.5, None, None, None,41.65,5.609,157.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 01:00:00, None, None, None, None,1
-3.949,94.4, None, None, None,21.4,2.943,108.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 02:00:00, None, None, None, None,1
-3.998,94.3, None, None, None,25.21,1.336,209.4, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 03:00:00, None, None, None, None,1
-4.095,94.3, None, None, None,40.88,2.296,163.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 04:00:00, None, None, None, None,1
-4.825,94.0, None, None, None,26.38,2.789,251.2, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-03 05:00:00, None, None, None, None,1
-4.679,94.0, None, None, None,67.54,0.932,99.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 06:00:00, None, None, None, None,1
-4.524,94.1, None, None, None,45.23,1.706,78.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 07:00:00, None, None, None, None,1
-4.03,94.5, None, None, None,36.62,1.937,177.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 08:00:00, None, None, None, None,1
-4.386,94.3, None, None, None,32.6,2.42,162.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 09:00:00, None, None, None, None,1
-4.776,93.8, None, None, None,35.38,1.296,134.8, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-03 10:00:00, None, None, None, None,1
-5.019,93.5, None, None, None,10.14,7.16,82.8, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-03 11:00:00, None, None, None, None,1
-4.448,94.0, None, None, None,75.8,0.376,178.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-03 12:00:00, None, None, None, None,1
-5.723,93.1, None, None, None,10.72,5.409,97.8, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-03 13:00:00, None, None, None, None,1
-1.89,94.8, None, None, None,55.98,0.985,162.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-03 14:00:00, None, None, None, None,1
-2.732,94.1, None, None, None,16.48,8.15,206.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-03 15:00:00, None, None, None, None,1
-2.586,92.9, None, None, None,22.33,3.391,163.1, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-03 16:00:00, None, None, None, None,1
-2.125,94.0, None, None, None,24.32,4.129,190.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-03 17:00:00, None, None, None, None,1
-2.344,92.3, None, None, None,9.41,7.06,205.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-03 18:00:00, None, None, None, None,1
-2.733,91.4, None, None, None,13.71,8.16,184.4, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-03 19:00:00, None, None, None, None,1
-2.392,91.6, None, None, None,32.52,4.744,188.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-03 20:00:00, None, None, None, None,1
-2.912,91.1, None, None, None,62.51,0.825,120.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-03 21:00:00, None, None, None, None,1
-2.563,87.3, None, None, None,26.28,4.567,223.4, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-03 22:00:00, None, None, None, None,1
-2.32,85.4, None, None, None,16.75,7.11,183.9, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-03 23:00:00, None, None, None, None,1
-2.466,87.9, None, None, None,46.01,1.094,141.4, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 00:00:00, None, None, None, None,1
-1.93,81.8, None, None, None,9.29,3.484,82.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 01:00:00, None, None, None, None,1
-1.979,81.0, None, None, None,19.48,2.145,43.05, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 02:00:00, None, None, None, None,1
-1.93,74.1, None, None, None,48.2,1.123,14.38, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 03:00:00, None, None, None, None,1
-2.174,79.7, None, None, None,58.97,1.759,112.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 04:00:00, None, None, None, None,1
-2.125,77.5, None, None, None,31.77,3.397,204.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 05:00:00, None, None, None, None,1
-2.417,80.0, None, None, None,16.6,5.386,205.4, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 06:00:00, None, None, None, None,1
-2.514,80.4, None, None, None,18.43,2.252,211.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 07:00:00, None, None, None, None,1
-2.125,72.4, None, None, None,38.24,2.138,217.5, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-04 08:00:00, None, None, None, None,1
-2.32,70.0, None, None, None,23.6,5.22,174.6, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-04 09:00:00, None, None, None, None,1
-1.152,60.75, None, None, None,27.05,4.816,164.3, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-04 10:00:00, None, None, None, None,1
-0.88,64.27, None, None, None,25.76,5.312,168.2, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-04 11:00:00, None, None, None, None,1
0.089,61.75, None, None, None,52.56,0.788,193.6, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-04 12:00:00, None, None, None, None,1
-2.289,75.6, None, None, None,33.14,2.643,194.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-04 13:00:00, None, None, None, None,1
-1.686,75.9, None, None, None,26.89,4.869,154.8, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 14:00:00, None, None, None, None,1
-2.268,78.7, None, None, None,36.76,2.352,127.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 15:00:00, None, None, None, None,1
-2.035,82.2, None, None, None,18.71,6.872,140.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 16:00:00, None, None, None, None,1
-2.27,83.5, None, None, None,27.58,3.319,133.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 17:00:00, None, None, None, None,1
-2.393,83.9, None, None, None,19.74,4.117,140.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 18:00:00, None, None, None, None,1
-2.1,83.7, None, None, None,23.44,3.533,107.9, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 19:00:00, None, None, None, None,1
-1.906,82.8, None, None, None,38.49,1.207,154.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 20:00:00, None, None, None, None,1
-1.906,81.5, None, None, None,30.46,3.076,140.4, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 21:00:00, None, None, None, None,1
-2.441,84.5, None, None, None,28.14,6.319,123.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-04 22:00:00, None, None, None, None,1
-2.927,86.2, None, None, None,12.03,8.02,204.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-04 23:00:00, None, None, None, None,1
-3.073,85.3, None, None, None,20.97,3.699,193.5, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-05 00:00:00, None, None, None, None,1
-3.219,91.1, None, None, None,34.87,2.087,67.82, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 01:00:00, None, None, None, None,1
-3.171,89.1, None, None, None,57.06,0.965,72.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-05 02:00:00, None, None, None, None,1
-3.657,92.3, None, None, None,37.48,0.878,269.5, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-05 03:00:00, None, None, None, None,1
-3.852,94.7, None, None, None,14.66,3.073,250.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 04:00:00, None, None, None, None,1
-3.706,94.8, None, None, None,43.03,1.993,206.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 05:00:00, None, None, None, None,1
-3.803,94.7, None, None, None,30.69,2.441,100.4, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 06:00:00, None, None, None, None,1
-3.219,94.6, None, None, None,57.06,0.559,99.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 07:00:00, None, None, None, None,1
-3.317,94.9, None, None, None,17.67,1.985,235.9, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 08:00:00, None, None, None, None,1
-3.463,94.8, None, None, None,46.12,3.037,189.9, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 09:00:00, None, None, None, None,1
-3.414,94.8, None, None, None,19.28,3.917,85.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 10:00:00, None, None, None, None,1
-1.826,93.8, None, None, None,62.43,0.99,210.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 11:00:00, None, None, None, None,1
-1.881,91.8, None, None, None,57.95,1.032,230.1, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 12:00:00, None, None, None, None,1
-2.027,91.6, None, None, None,20.69,3.827,177.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 13:00:00, None, None, None, None,1
-1.978,92.0, None, None, None,23.37,2.974,147.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 14:00:00, None, None, None, None,1
-2.903,93.4, None, None, None,47.99,2.028,132.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 15:00:00, None, None, None, None,1
-2.854,94.5, None, None, None,58.55,0.652,110.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 16:00:00, None, None, None, None,1
-2.983,94.9, None, None, None,57.58,1.54,128.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 17:00:00, None, None, None, None,1
-2.49,95.3, None, None, None,24.84,3.886,216.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 18:00:00, None, None, None, None,1
-2.733,95.3, None, None, None,25.85,2.751,191.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 19:00:00, None, None, None, None,1
-2.83,95.4, None, None, None,78.0,0.15,132.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 20:00:00, None, None, None, None,1
-2.782,95.3, None, None, None,21.74,7.82,190.5, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 21:00:00, None, None, None, None,1
-2.927,95.3, None, None, None,20.88,7.48,169.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2018-01-05 22:00:00, None, None, None, None,1
-3.025,95.3, None, None, None,28.26,6.946,189.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-05 23:00:00, None, None, None, None,1
-3.268,95.1, None, None, None,28.03,7.31,201.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-06 00:00:00, None, None, None, None,1
-3.317,95.4, None, None, None,23.02,12.82,194.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-06 01:00:00, None, None, None, None,1
-3.219,95.3, None, None, None,22.31,13.4,196.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-06 02:00:00, None, None, None, None,1
-3.463,95.4, None, None, None,29.12,7.85,182.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-06 03:00:00, None, None, None, None,1
-3.803,95.3, None, None, None,27.41,12.59,191.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2018-01-06 04:00:00, None, None, None, None,1
-4.582,94.9, None, None, None,25.4,11.76,193.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-06 05:00:00, None, None, None, None,1
-4.825,94.5, None, None, None,21.92,12.9,199.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-06 06:00:00, None, None, None, None,1
-4.918,94.3, None, None, None,22.37,10.35,198.0, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-06 07:00:00, None, None, None, None,1
-5.104,94.2, None, None, None,26.57,9.75,199.2, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-06 08:00:00, None, None, None, None,1
-4.762,94.3, None, None, None,22.86,14.67,197.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-06 09:00:00, None, None, None, None,1
-5.015,94.1, None, None, None,21.77,16.0,200.5, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-06 10:00:00, None, None, None, None,1
-5.261,93.9, None, None, None,20.88,16.74,201.4, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-06 11:00:00, None, None, None, None,1
-5.263,93.8, None, None, None,17.65,15.58,200.7, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-06 12:00:00, None, None, None, None,1
-5.652,93.6, None, None, None,19.53,13.26,202.1, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-06 13:00:00, None, None, None, None,1
-6.868,92.8, None, None, None,19.94,12.38,198.4, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 14:00:00, None, None, None, None,1
-7.74,91.8, None, None, None,19.53,11.93,200.4, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-06 15:00:00, None, None, None, None,1
-7.93,91.7, None, None, None,22.75,11.62,194.4, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-06 16:00:00, None, None, None, None,1
-7.48,92.3, None, None, None,19.38,13.12,202.4, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 17:00:00, None, None, None, None,1
-7.87,92.1, None, None, None,28.63,7.52,188.6, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-06 18:00:00, None, None, None, None,1
-7.53,92.4, None, None, None,24.05,6.163,178.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 19:00:00, None, None, None, None,1
-6.846,92.8, None, None, None,18.82,10.68,181.0, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 20:00:00, None, None, None, None,1
-6.846,92.9, None, None, None,20.95,12.91,198.6, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 21:00:00, None, None, None, None,1
-6.846,92.8, None, None, None,17.43,15.73,203.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 22:00:00, None, None, None, None,1
-6.846,92.7, None, None, None,17.31,13.96,201.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-06 23:00:00, None, None, None, None,1
-7.14,92.5, None, None, None,22.56,10.94,203.0, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 00:00:00, None, None, None, None,1
-7.19,92.4, None, None, None,23.79,9.29,204.2, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 01:00:00, None, None, None, None,1
-7.19,92.7, None, None, None,22.48,7.27,193.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 02:00:00, None, None, None, None,1
-7.14,92.4, None, None, None,24.2,6.155,196.8, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 03:00:00, None, None, None, None,1
-7.14,92.4, None, None, None,28.88,4.928,195.2, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 04:00:00, None, None, None, None,1
-7.04,92.4, None, None, None,26.22,3.17,181.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 05:00:00, None, None, None, None,1
-7.04,92.6, None, None, None,18.12,2.954,159.6, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 06:00:00, None, None, None, None,1
-7.14,92.5, None, None, None,14.72,2.964,160.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 07:00:00, None, None, None, None,1
-7.14,92.4, None, None, None,19.66,2.429,142.2, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 08:00:00, None, None, None, None,1
-7.09,92.4, None, None, None,20.47,2.436,143.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 09:00:00, None, None, None, None,1
-6.797,92.6, None, None, None,29.73,2.362,146.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 10:00:00, None, None, None, None,1
-6.748,92.6, None, None, None,34.28,1.617,192.6, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 11:00:00, None, None, None, None,1
-7.04,92.4, None, None, None,35.05,2.979,163.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 12:00:00, None, None, None, None,1
-6.456,92.5, None, None, None,35.24,1.746,157.0, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-07 13:00:00, None, None, None, None,1
-6.846,92.3, None, None, None,28.61,3.159,153.7, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 14:00:00, None, None, None, None,1
-7.19,92.2, None, None, None,26.72,2.631,165.0, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 15:00:00, None, None, None, None,1
-7.28,92.2, None, None, None,20.15,3.401,173.0, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 16:00:00, None, None, None, None,1
-7.19,92.2, None, None, None,35.3,1.71,162.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 17:00:00, None, None, None, None,1
-7.19,92.3, None, None, None,18.99,3.103,162.6, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 18:00:00, None, None, None, None,1
-6.797,92.5, None, None, None,21.08,2.861,163.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 19:00:00, None, None, None, None,1
-6.748,92.4, None, None, None,30.88,2.528,179.2, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 20:00:00, None, None, None, None,1
-7.09,92.3, None, None, None,25.08,3.106,186.4, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 21:00:00, None, None, None, None,1
-6.797,92.5, None, None, None,38.66,1.715,129.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 22:00:00, None, None, None, None,1
-6.651,92.6, None, None, None,21.51,2.529,164.5, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-07 23:00:00, None, None, None, None,1
