RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
21.46, None, None, None,1.619,47.02, None, None,-20.0, None, None, None, None, None, None, None, None,-3.353, None, None, None, None,10.49, None, None, None, None, None,2018-01-04 07:00:00, None,1
21.79, None, None, None,1.004,40.74, None, None,-21.0, None, None, None, None, None, None, None, None,-4.462, None, None, None, None,11.64, None, None, None, None, None,2018-01-04 08:00:00, None,1
21.57, None, None, None,1.544,40.76, None, None,-21.0, None, None, None, None, None, None, None, None,-3.748, None, None, None, None,8.25, None, None, None, None, None,2018-01-04 09:00:00, None,1
20.81, None, None, None,0.384,142.7, None, None,-19.0, None, None, None, None, None, None, None, None,-1.4, None, None, None, None,70.5, None, None, None, None, None,2018-01-04 10:00:00, None,1
21.11, None, None, None,0.237,286.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.186, None, None, None, None,10.05, None, None, None, None, None,2018-01-04 11:00:00, None,1
21.0, None, None, None,0.233,276.0, None, None,-19.0, None, None, None, None, None, None, None, None,-1.848, None, None, None, None,8.14, None, None, None, None, None,2018-01-04 12:00:00, None,1
20.8, None, None, None,0.034,276.7, None, None,-19.0, None, None, None, None, None, None, None, None,-1.167, None, None, None, None,11.2, None, None, None, None, None,2018-01-04 13:00:00, None,1
21.13, None, None, None,0.184,252.9, None, None,-20.0, None, None, None, None, None, None, None, None,-2.276, None, None, None, None,10.82, None, None, None, None, None,2018-01-04 14:00:00, None,1
21.22, None, None, None,0.8,256.6, None, None,-20.0, None, None, None, None, None, None, None, None,-2.571, None, None, None, None,10.13, None, None, None, None, None,2018-01-04 15:00:00, None,1
21.23, None, None, None,2.835,258.3, None, None,-20.0, None, None, None, None, None, None, None, None,-2.603, None, None, None, None,8.65, None, None, None, None, None,2018-01-04 16:00:00, None,1
21.25, None, None, None,0.039,259.1, None, None,-20.0, None, None, None, None, None, None, None, None,-2.681, None, None, None, None,12.65, None, None, None, None, None,2018-01-04 17:00:00, None,1
21.17, None, None, None,0.038,256.7, None, None,-20.0, None, None, None, None, None, None, None, None,-2.412, None, None, None, None,17.53, None, None, None, None, None,2018-01-04 18:00:00, None,1
21.08, None, None, None,0.035,282.1, None, None,-19.0, None, None, None, None, None, None, None, None,-2.108, None, None, None, None,28.89, None, None, None, None, None,2018-01-04 19:00:00, None,1
20.97, None, None, None,0.016,314.2, None, None,-19.0, None, None, None, None, None, None, None, None,-1.724, None, None, None, None,29.68, None, None, None, None, None,2018-01-04 20:00:00, None,1
21.02, None, None, None,0.027,309.2, None, None,-19.0, None, None, None, None, None, None, None, None,-1.897, None, None, None, None,15.76, None, None, None, None, None,2018-01-04 21:00:00, None,1
21.17, None, None, None,0.051,278.6, None, None,-20.0, None, None, None, None, None, None, None, None,-2.414, None, None, None, None,5.116, None, None, None, None, None,2018-01-04 22:00:00, None,1
21.36, None, None, None,0.042,259.6, None, None,-20.0, None, None, None, None, None, None, None, None,-3.018, None, None, None, None,13.31, None, None, None, None, None,2018-01-04 23:00:00, None,1
21.33, None, None, None,0.048,241.0, None, None,-20.0, None, None, None, None, None, None, None, None,-2.932, None, None, None, None,25.36, None, None, None, None, None,2018-01-05 00:00:00, None,1
21.37, None, None, None,0.067,254.1, None, None,-20.0, None, None, None, None, None, None, None, None,-3.065, None, None, None, None,21.33, None, None, None, None, None,2018-01-05 01:00:00, None,1
21.54, None, None, None,1.194,242.5, None, None,-21.0, None, None, None, None, None, None, None, None,-3.643, None, None, None, None,12.96, None, None, None, None, None,2018-01-05 02:00:00, None,1
21.61, None, None, None,1.807,250.1, None, None,-21.0, None, None, None, None, None, None, None, None,-3.873, None, None, None, None,14.61, None, None, None, None, None,2018-01-05 03:00:00, None,1
21.54, None, None, None,0.131,258.7, None, None,-21.0, None, None, None, None, None, None, None, None,-3.641, None, None, None, None,9.0, None, None, None, None, None,2018-01-05 04:00:00, None,1
21.58, None, None, None,0.053,253.1, None, None,-21.0, None, None, None, None, None, None, None, None,-3.778, None, None, None, None,10.78, None, None, None, None, None,2018-01-05 05:00:00, None,1
21.55, None, None, None,0.044,258.3, None, None,-21.0, None, None, None, None, None, None, None, None,-3.659, None, None, None, None,12.23, None, None, None, None, None,2018-01-05 06:00:00, None,1
21.45, None, None, None,0.045,265.1, None, None,-20.0, None, None, None, None, None, None, None, None,-3.325, None, None, None, None,6.21, None, None, None, None, None,2018-01-05 07:00:00, None,1
21.43, None, None, None,0.047,266.2, None, None,-20.0, None, None, None, None, None, None, None, None,-3.277, None, None, None, None,13.25, None, None, None, None, None,2018-01-05 08:00:00, None,1
21.43, None, None, None,0.042,255.8, None, None,-20.0, None, None, None, None, None, None, None, None,-3.276, None, None, None, None,16.64, None, None, None, None, None,2018-01-05 09:00:00, None,1
21.33, None, None, None,0.044,258.8, None, None,-20.0, None, None, None, None, None, None, None, None,-2.941, None, None, None, None,12.05, None, None, None, None, None,2018-01-05 10:00:00, None,1
21.24, None, None, None,0.056,298.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.633, None, None, None, None,20.0, None, None, None, None, None,2018-01-05 11:00:00, None,1
21.36, None, None, None,0.025,313.6, None, None,-20.0, None, None, None, None, None, None, None, None,-3.035, None, None, None, None,28.1, None, None, None, None, None,2018-01-05 12:00:00, None,1
21.33, None, None, None,0.047,264.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.929, None, None, None, None,13.46, None, None, None, None, None,2018-01-05 13:00:00, None,1
21.25, None, None, None,0.045,265.7, None, None,-20.0, None, None, None, None, None, None, None, None,-2.68, None, None, None, None,10.61, None, None, None, None, None,2018-01-05 14:00:00, None,1
21.33, None, None, None,0.038,260.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.93, None, None, None, None,15.87, None, None, None, None, None,2018-01-05 15:00:00, None,1
21.36, None, None, None,0.04,260.7, None, None,-20.0, None, None, None, None, None, None, None, None,-3.017, None, None, None, None,13.21, None, None, None, None, None,2018-01-05 16:00:00, None,1
21.36, None, None, None,0.042,265.2, None, None,-20.0, None, None, None, None, None, None, None, None,-3.046, None, None, None, None,10.41, None, None, None, None, None,2018-01-05 17:00:00, None,1
21.38, None, None, None,0.045,260.0, None, None,-20.0, None, None, None, None, None, None, None, None,-3.085, None, None, None, None,11.85, None, None, None, None, None,2018-01-05 18:00:00, None,1
21.32, None, None, None,0.041,258.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.894, None, None, None, None,8.83, None, None, None, None, None,2018-01-05 19:00:00, None,1
21.3, None, None, None,0.048,269.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.825, None, None, None, None,7.76, None, None, None, None, None,2018-01-05 20:00:00, None,1
21.38, None, None, None,0.039,260.4, None, None,-20.0, None, None, None, None, None, None, None, None,-3.095, None, None, None, None,18.2, None, None, None, None, None,2018-01-05 21:00:00, None,1
21.43, None, None, None,0.037,248.8, None, None,-20.0, None, None, None, None, None, None, None, None,-3.258, None, None, None, None,21.11, None, None, None, None, None,2018-01-05 22:00:00, None,1
21.3, None, None, None,0.03,217.2, None, None,-20.0, None, None, None, None, None, None, None, None,-2.845, None, None, None, None,26.47, None, None, None, None, None,2018-01-05 23:00:00, None,1
21.46, None, None, None,0.19,247.3, None, None,-20.0, None, None, None, None, None, None, None, None,-3.383, None, None, None, None,20.83, None, None, None, None, None,2018-01-06 00:00:00, None,1
21.42, None, None, None,4.148,245.5, None, None,-20.0, None, None, None, None, None, None, None, None,-3.219, None, None, None, None,23.53, None, None, None, None, None,2018-01-06 01:00:00, None,1
21.38, None, None, None,2.888,253.3, None, None,-20.0, None, None, None, None, None, None, None, None,-3.095, None, None, None, None,22.47, None, None, None, None, None,2018-01-06 02:00:00, None,1
21.5, None, None, None,7.68,262.0, None, None,-20.0, None, None, None, None, None, None, None, None,-3.488, None, None, None, None,18.35, None, None, None, None, None,2018-01-06 03:00:00, None,1
21.54, None, None, None,2.921,252.4, None, None,-21.0, None, None, None, None, None, None, None, None,-3.642, None, None, None, None,20.57, None, None, None, None, None,2018-01-06 04:00:00, None,1
21.57, None, None, None,0.538,270.0, None, None,-21.0, None, None, None, None, None, None, None, None,-3.738, None, None, None, None,14.16, None, None, None, None, None,2018-01-06 05:00:00, None,1
21.65, None, None, None,0.075,260.1, None, None,-21.0, None, None, None, None, None, None, None, None,-3.999, None, None, None, None,16.74, None, None, None, None, None,2018-01-06 06:00:00, None,1
21.67, None, None, None,0.076,269.5, None, None,-21.0, None, None, None, None, None, None, None, None,-4.075, None, None, None, None,15.44, None, None, None, None, None,2018-01-06 07:00:00, None,1
21.75, None, None, None,0.089,269.7, None, None,-21.0, None, None, None, None, None, None, None, None,-4.317, None, None, None, None,13.31, None, None, None, None, None,2018-01-06 08:00:00, None,1
21.81, None, None, None,0.619,248.7, None, None,-21.0, None, None, None, None, None, None, None, None,-4.549, None, None, None, None,29.11, None, None, None, None, None,2018-01-06 09:00:00, None,1
21.82, None, None, None,0.807,255.2, None, None,-21.0, None, None, None, None, None, None, None, None,-4.577, None, None, None, None,24.08, None, None, None, None, None,2018-01-06 10:00:00, None,1
21.79, None, None, None,0.959,267.3, None, None,-21.0, None, None, None, None, None, None, None, None,-4.472, None, None, None, None,19.83, None, None, None, None, None,2018-01-06 11:00:00, None,1
21.81, None, None, None,0.39,263.7, None, None,-21.0, None, None, None, None, None, None, None, None,-4.547, None, None, None, None,29.29, None, None, None, None, None,2018-01-06 12:00:00, None,1
21.71, None, None, None,0.05,272.5, None, None,-21.0, None, None, None, None, None, None, None, None,-4.002, None, None, None, None,23.54, None, None, None, None, None,2018-01-06 13:00:00, None,1
22.03, None, None, None,0.042,269.7, None, None,-22.0, None, None, None, None, None, None, None, None,-5.269, None, None, None, None,23.41, None, None, None, None, None,2018-01-06 14:00:00, None,1
22.43, None, None, None,0.04,260.5, None, None,-23.0, None, None, None, None, None, None, None, None,-6.584, None, None, None, None,25.49, None, None, None, None, None,2018-01-06 15:00:00, None,1
22.52, None, None, None,0.079,262.3, None, None,-23.0, None, None, None, None, None, None, None, None,-6.912, None, None, None, None,21.72, None, None, None, None, None,2018-01-06 16:00:00, None,1
22.52, None, None, None,0.053,262.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.894, None, None, None, None,24.9, None, None, None, None, None,2018-01-06 17:00:00, None,1
22.67, None, None, None,0.061,264.6, None, None,-23.0, None, None, None, None, None, None, None, None,-7.41, None, None, None, None,19.94, None, None, None, None, None,2018-01-06 18:00:00, None,1
22.7, None, None, None,0.064,263.9, None, None,-23.0, None, None, None, None, None, None, None, None,-7.49, None, None, None, None,16.6, None, None, None, None, None,2018-01-06 19:00:00, None,1
22.45, None, None, None,0.056,248.5, None, None,-23.0, None, None, None, None, None, None, None, None,-6.656, None, None, None, None,20.34, None, None, None, None, None,2018-01-06 20:00:00, None,1
22.37, None, None, None,0.053,253.1, None, None,-23.0, None, None, None, None, None, None, None, None,-6.39, None, None, None, None,23.52, None, None, None, None, None,2018-01-06 21:00:00, None,1
22.35, None, None, None,2.018,267.3, None, None,-23.0, None, None, None, None, None, None, None, None,-6.342, None, None, None, None,18.54, None, None, None, None, None,2018-01-06 22:00:00, None,1
22.36, None, None, None,1.541,267.7, None, None,-23.0, None, None, None, None, None, None, None, None,-6.35, None, None, None, None,15.51, None, None, None, None, None,2018-01-06 23:00:00, None,1
22.39, None, None, None,0.144,262.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.469, None, None, None, None,19.35, None, None, None, None, None,2018-01-07 00:00:00, None,1
22.41, None, None, None,0.064,265.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.528, None, None, None, None,19.47, None, None, None, None, None,2018-01-07 01:00:00, None,1
22.44, None, None, None,0.061,267.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.646, None, None, None, None,23.65, None, None, None, None, None,2018-01-07 02:00:00, None,1
22.45, None, None, None,0.058,259.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.665, None, None, None, None,25.07, None, None, None, None, None,2018-01-07 03:00:00, None,1
22.46, None, None, None,0.066,269.7, None, None,-23.0, None, None, None, None, None, None, None, None,-6.705, None, None, None, None,17.87, None, None, None, None, None,2018-01-07 04:00:00, None,1
22.44, None, None, None,0.066,269.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.646, None, None, None, None,17.02, None, None, None, None, None,2018-01-07 05:00:00, None,1
22.47, None, None, None,0.064,259.8, None, None,-23.0, None, None, None, None, None, None, None, None,-6.726, None, None, None, None,17.05, None, None, None, None, None,2018-01-07 06:00:00, None,1
22.44, None, None, None,0.05,251.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.646, None, None, None, None,24.66, None, None, None, None, None,2018-01-07 07:00:00, None,1
22.46, None, None, None,0.009,223.3, None, None,-23.0, None, None, None, None, None, None, None, None,-6.706, None, None, None, None,15.91, None, None, None, None, None,2018-01-07 08:00:00, None,1
22.38, None, None, None,0.009,299.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.45, None, None, None, None,21.23, None, None, None, None, None,2018-01-07 09:00:00, None,1
22.26, None, None, None,0.059,261.0, None, None,-22.0, None, None, None, None, None, None, None, None,-6.027, None, None, None, None,19.15, None, None, None, None, None,2018-01-07 10:00:00, None,1
22.36, None, None, None,0.067,263.8, None, None,-23.0, None, None, None, None, None, None, None, None,-6.372, None, None, None, None,14.75, None, None, None, None, None,2018-01-07 11:00:00, None,1
22.39, None, None, None,0.045,251.7, None, None,-23.0, None, None, None, None, None, None, None, None,-6.47, None, None, None, None,19.57, None, None, None, None, None,2018-01-07 12:00:00, None,1
22.31, None, None, None,0.009,248.3, None, None,-22.0, None, None, None, None, None, None, None, None,-6.214, None, None, None, None,26.32, None, None, None, None, None,2018-01-07 13:00:00, None,1
22.39, None, None, None,0.049,263.5, None, None,-23.0, None, None, None, None, None, None, None, None,-6.481, None, None, None, None,19.13, None, None, None, None, None,2018-01-07 14:00:00, None,1
22.46, None, None, None,0.058,260.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.716, None, None, None, None,16.5, None, None, None, None, None,2018-01-07 15:00:00, None,1
22.47, None, None, None,0.041,251.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.745, None, None, None, None,21.8, None, None, None, None, None,2018-01-07 16:00:00, None,1
22.49, None, None, None,0.031,252.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.804, None, None, None, None,23.77, None, None, None, None, None,2018-01-07 17:00:00, None,1
22.48, None, None, None,0.059,255.8, None, None,-23.0, None, None, None, None, None, None, None, None,-6.754, None, None, None, None,19.26, None, None, None, None, None,2018-01-07 18:00:00, None,1
22.45, None, None, None,0.039,246.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.667, None, None, None, None,23.05, None, None, None, None, None,2018-01-07 19:00:00, None,1
22.42, None, None, None,0.035,244.8, None, None,-23.0, None, None, None, None, None, None, None, None,-6.578, None, None, None, None,25.54, None, None, None, None, None,2018-01-07 20:00:00, None,1
22.46, None, None, None,0.049,253.9, None, None,-23.0, None, None, None, None, None, None, None, None,-6.697, None, None, None, None,18.43, None, None, None, None, None,2018-01-07 21:00:00, None,1
22.45, None, None, None,0.066,265.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.665, None, None, None, None,16.55, None, None, None, None, None,2018-01-07 22:00:00, None,1
22.42, None, None, None,0.064,255.1, None, None,-23.0, None, None, None, None, None, None, None, None,-6.577, None, None, None, None,16.89, None, None, None, None, None,2018-01-07 23:00:00, None,1
