CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 0.803, 69.12, None, None, None, None, 15.93, None, 12.12, 59.73, None, None, None, None, None, None, None, None, None,2018-01-03 22:00:00, None, 211.3,1
None, 0.673, 69.25, None, None, None, None, 13.93, None, 12.03, 56.69, None, None, None, None, None, None, None, None, None,2018-01-03 23:00:00, None, 211.1,1
None, 0.787, 67.7, None, None, None, None, 13.0, None, 10.82, 56.65, None, None, None, None, None, None, None, None, None,2018-01-04 00:00:00, None, 211.2,1
None, 0.592, 68.29, None, None, None, None, 11.75, None, 8.17, 61.47, None, None, None, None, None, None, None, None, None,2018-01-04 01:00:00, None, 210.9,1
None, 1.001, 65.91, None, None, None, None, 10.45, None, 5.994, 68.5, None, None, None, None, None, None, None, None, None,2018-01-04 02:00:00, None, 210.9,1
None, 1.0, 65.37, None, None, None, None, 11.87, None, 6.646, 66.02, None, None, None, None, None, None, None, None, None,2018-01-04 03:00:00, None, 210.2,1
None, 1.834, 60.85, None, None, None, None, 10.38, None, 5.711, 68.07, None, None, None, None, None, None, None, None, None,2018-01-04 04:00:00, None, 210.4,1
None, 2.153, 58.91, None, None, None, None, 37.6, None, 4.166, 71.66, None, None, None, None, None, None, None, None, None,2018-01-04 05:00:00, None, 210.3,1
None, 2.474, 56.73, None, None, None, None, 48.5, None, 2.353, 71.37, None, None, None, None, None, None, None, None, None,2018-01-04 06:00:00, None, 210.5,1
None, 4.224, 50.6, None, None, None, None, 14.45, None, 2.085, 61.74, None, None, None, None, None, None, None, None, None,2018-01-04 07:00:00, None, 209.6,1
None, 3.854, 53.96, None, None, None, None, 39.85, None, 2.592, 71.96, None, None, None, None, None, None, None, None, None,2018-01-04 08:00:00, None, 209.8,1
None, 5.105, 53.13, None, None, None, None, 13.7, None, 3.759, 63.01, None, None, None, None, None, None, None, None, None,2018-01-04 09:00:00, None, 209.6,1
None, 5.237, 58.44, None, None, None, None, 13.24, None, 5.107, 65.96, None, None, None, None, None, None, None, None, None,2018-01-04 10:00:00, None, 209.4,1
None, 5.837, 54.64, None, None, None, None, 13.01, None, 4.331, 67.61, None, None, None, None, None, None, None, None, None,2018-01-04 11:00:00, None, 210.0,1
None, 5.154, 60.11, None, None, None, None, 22.36, None, 3.718, 63.18, None, None, None, None, None, None, None, None, None,2018-01-04 12:00:00, None, 209.8,1
None, 5.013, 67.58, None, None, None, None, 78.68, None, 1.346, 234.3, None, None, None, None, None, None, None, None, None,2018-01-04 13:00:00, None, 209.8,1
None, 4.397, 70.01, None, None, None, None, 26.01, None, 3.052, 221.3, None, None, None, None, None, None, None, None, None,2018-01-04 14:00:00, None, 210.6,1
None, 3.407, 71.24, None, None, None, None, 28.56, None, 2.609, 222.6, None, None, None, None, None, None, None, None, None,2018-01-04 15:00:00, None, 210.2,1
None, 3.43, 63.89, None, None, None, None, 44.32, None, 0.891, 205.2, None, None, None, None, None, None, None, None, None,2018-01-04 16:00:00, None, 210.8,1
None, 1.991, 74.86, None, None, None, None, 45.32, None, 0.461, 140.6, None, None, None, None, None, None, None, None, None,2018-01-04 17:00:00, None, 210.6,1
None, 2.204, 76.46, None, None, None, None, 12.25, None, 1.529, 227.6, None, None, None, None, None, None, None, None, None,2018-01-04 18:00:00, None, 210.3,1
None, 3.22, 75.36, None, None, None, None, 12.16, None, 3.803, 220.2, None, None, None, None, None, None, None, None, None,2018-01-04 19:00:00, None, 210.1,1
None, 2.782, 76.04, None, None, None, None, 11.99, None, 3.959, 220.6, None, None, None, None, None, None, None, None, None,2018-01-04 20:00:00, None, 209.8,1
None, 2.86, 74.37, None, None, None, None, 13.49, None, 4.11, 220.1, None, None, None, None, None, None, None, None, None,2018-01-04 21:00:00, None, 209.8,1
None, 2.339, 83.5, None, None, None, None, 14.04, None, 2.799, 224.6, None, None, None, None, None, None, None, None, None,2018-01-04 22:00:00, None, 209.7,1
None, 2.165, 85.5, None, None, None, None, 17.03, None, 2.167, 226.1, None, None, None, None, None, None, None, None, None,2018-01-04 23:00:00, None, 209.3,1
None, 2.57, 87.1, None, None, None, None, 16.52, None, 3.745, 222.1, None, None, None, None, None, None, None, None, None,2018-01-05 00:00:00, None, 209.1,1
None, 2.876, 88.4, None, None, None, None, 30.44, None, 3.371, 228.8, None, None, None, None, None, None, None, None, None,2018-01-05 01:00:00, None, 209.1,1
None, 3.073, 86.4, None, None, None, None, 63.38, None, 1.571, 223.2, None, None, None, None, None, None, None, None, None,2018-01-05 02:00:00, None, 209.3,1
None, 3.034, 84.8, None, None, None, None, 55.43, None, 3.181, 27.81, None, None, None, None, None, None, None, None, None,2018-01-05 03:00:00, None, 208.6,1
None, 2.825, 85.7, None, None, None, None, 12.83, None, 6.395, 47.12, None, None, None, None, None, None, None, None, None,2018-01-05 04:00:00, None, 208.4,1
None, 2.482, 91.9, None, None, None, None, 76.38, None, 2.92, 307.0, None, None, None, None, None, None, None, None, None,2018-01-05 05:00:00, None, 207.8,1
None, 2.704, 91.8, None, None, None, None, 53.86, None, 2.282, 276.8, None, None, None, None, None, None, None, None, None,2018-01-05 06:00:00, None, 207.3,1
None, 2.348, 94.2, None, None, None, None, 36.72, None, 4.457, 232.4, None, None, None, None, None, None, None, None, None,2018-01-05 07:00:00, None, 206.2,1
None, 2.296, 94.3, None, None, None, None, 24.61, None, 6.985, 214.2, None, None, None, None, None, None, None, None, None,2018-01-05 08:00:00, None, 205.7,1
None, 2.78, 91.6, None, None, None, None, 34.67, None, 4.856, 234.1, None, None, None, None, None, None, None, None, None,2018-01-05 09:00:00, None, 204.4,1
None, 3.368, 89.1, None, None, None, None, 28.15, None, 5.932, 224.9, None, None, None, None, None, None, None, None, None,2018-01-05 10:00:00, None, 180.9,1
None, 3.54, 89.2, None, None, None, None, 20.49, None, 5.057, 225.6, None, None, None, None, None, None, None, None, None,2018-01-05 11:00:00, None, 182.0,1
None, 4.046, 86.5, None, None, None, None, 36.85, None, 3.088, 233.6, None, None, None, None, None, None, None, None, None,2018-01-05 12:00:00, None, 182.0,1
None, 3.265, 90.5, None, None, None, None, 32.77, None, 2.689, 234.6, None, None, None, None, None, None, None, None, None,2018-01-05 13:00:00, None, 180.6,1
None, 3.329, 89.0, None, None, None, None, 26.88, None, 2.854, 224.7, None, None, None, None, None, None, None, None, None,2018-01-05 14:00:00, None, 178.9,1
None, 2.718, 93.4, None, None, None, None, 30.52, None, 2.801, 225.5, None, None, None, None, None, None, None, None, None,2018-01-05 15:00:00, None, 180.8,1
None, 2.114, 95.5, None, None, None, None, 18.51, None, 6.246, 220.7, None, None, None, None, None, None, None, None, None,2018-01-05 16:00:00, None, 179.4,1
None, 1.08, 96.6, None, None, None, None, 19.34, None, 4.708, 226.0, None, None, None, None, None, None, None, None, None,2018-01-05 17:00:00, None, 177.6,1
None, 0.839, 96.9, None, None, None, None, 19.43, None, 3.043, 228.6, None, None, None, None, None, None, None, None, None,2018-01-05 18:00:00, None, 178.2,1
None, 0.616, 97.3, None, None, None, None, 17.7, None, 3.034, 227.6, None, None, None, None, None, None, None, None, None,2018-01-05 19:00:00, None, 179.6,1
None, 0.381, 97.5, None, None, None, None, 15.56, None, 3.806, 226.2, None, None, None, None, None, None, None, None, None,2018-01-05 20:00:00, None, 180.0,1
None, 0.379, 97.6, None, None, None, None, 16.31, None, 3.593, 225.0, None, None, None, None, None, None, None, None, None,2018-01-05 21:00:00, None, 179.9,1
None, 0.449, 97.7, None, None, None, None, 17.59, None, 3.289, 224.1, None, None, None, None, None, None, None, None, None,2018-01-05 22:00:00, None, 179.9,1
None, 0.303, 97.7, None, None, None, None, 15.06, None, 3.881, 225.4, None, None, None, None, None, None, None, None, None,2018-01-05 23:00:00, None, 179.9,1
None, 0.064, 97.8, None, None, None, None, 19.19, None, 2.966, 227.5, None, None, None, None, None, None, None, None, None,2018-01-06 00:00:00, None, 179.5,1
None, -0.083, 97.9, None, None, None, None, 15.48, None, 2.56, 229.0, None, None, None, None, None, None, None, None, None,2018-01-06 01:00:00, None, 179.3,1
None, -0.125, 98.0, None, None, None, None, 16.08, None, 1.847, 233.6, None, None, None, None, None, None, None, None, None,2018-01-06 02:00:00, None, 178.7,1
None, -0.258, 98.0, None, None, None, None, 22.34, None, 2.062, 234.9, None, None, None, None, None, None, None, None, None,2018-01-06 03:00:00, None, 177.6,1
None, -0.46, 98.1, None, None, None, None, 22.46, None, 3.044, 231.9, None, None, None, None, None, None, None, None, None,2018-01-06 04:00:00, None, 174.5,1
None, -0.707, 98.2, None, None, None, None, 20.25, None, 3.573, 228.7, None, None, None, None, None, None, None, None, None,2018-01-06 05:00:00, None, 179.7,1
None, -0.788, 98.2, None, None, None, None, 21.95, None, 3.781, 229.1, None, None, None, None, None, None, None, None, None,2018-01-06 06:00:00, None, 180.6,1
None, -1.03, 98.2, None, None, None, None, 22.77, None, 3.505, 234.0, None, None, None, None, None, None, None, None, None,2018-01-06 07:00:00, None, 178.5,1
None, -1.43, 98.3, None, None, None, None, 20.05, None, 3.477, 231.2, None, None, None, None, None, None, None, None, None,2018-01-06 08:00:00, None, 175.2,1
None, -1.71, 98.2, None, None, None, None, 22.52, None, 3.982, 229.6, None, None, None, None, None, None, None, None, None,2018-01-06 09:00:00, None, 179.7,1
None, -1.783, 97.6, None, None, None, None, 28.72, None, 4.168, 232.9, None, None, None, None, None, None, None, None, None,2018-01-06 10:00:00, None, 180.0,1
None, -2.002, 95.7, None, None, None, None, 31.15, None, 3.93, 233.6, None, None, None, None, None, None, None, None, None,2018-01-06 11:00:00, None, 178.9,1
None, -2.21, 94.8, None, None, None, None, 21.92, None, 5.513, 228.8, None, None, None, None, None, None, None, None, None,2018-01-06 12:00:00, None, 177.2,1
None, -2.569, 93.0, None, None, None, None, 30.53, None, 4.731, 231.2, None, None, None, None, None, None, None, None, None,2018-01-06 13:00:00, None, 179.1,1
None, -3.358, 93.8, None, None, None, None, 25.15, None, 5.404, 229.1, None, None, None, None, None, None, None, None, None,2018-01-06 14:00:00, None, 179.7,1
None, -3.543, 94.8, None, None, None, None, 25.99, None, 4.804, 229.5, None, None, None, None, None, None, None, None, None,2018-01-06 15:00:00, None, 179.2,1
None, -3.728, 95.2, None, None, None, None, 23.46, None, 4.597, 229.1, None, None, None, None, None, None, None, None, None,2018-01-06 16:00:00, None, 179.6,1
None, -4.019, 95.9, None, None, None, None, 22.25, None, 3.151, 235.3, None, None, None, None, None, None, None, None, None,2018-01-06 17:00:00, None, 179.4,1
None, -4.154, 95.8, None, None, None, None, 29.93, None, 3.765, 235.6, None, None, None, None, None, None, None, None, None,2018-01-06 18:00:00, None, 174.6,1
None, -4.153, 96.1, None, None, None, None, 25.0, None, 3.28, 238.4, None, None, None, None, None, None, None, None, None,2018-01-06 19:00:00, None, 179.2,1
None, -4.154, 96.0, None, None, None, None, 24.32, None, 3.891, 230.8, None, None, None, None, None, None, None, None, None,2018-01-06 20:00:00, None, 180.0,1
None, -4.355, 95.8, None, None, None, None, 25.79, None, 3.798, 234.6, None, None, None, None, None, None, None, None, None,2018-01-06 21:00:00, None, 179.9,1
None, -4.421, 96.0, None, None, None, None, 25.21, None, 3.68, 233.9, None, None, None, None, None, None, None, None, None,2018-01-06 22:00:00, None, 171.2,1
None, -4.302, 95.9, None, None, None, None, 22.6, None, 2.968, 236.3, None, None, None, None, None, None, None, None, None,2018-01-06 23:00:00, None, 179.9,1
None, -4.3, 95.9, None, None, None, None, 28.89, None, 3.254, 237.5, None, None, None, None, None, None, None, None, None,2018-01-07 00:00:00, None, 178.9,1
None, -4.226, 96.0, None, None, None, None, 38.33, None, 1.532, 255.1, None, None, None, None, None, None, None, None, None,2018-01-07 01:00:00, None, 179.5,1
None, -4.204, 96.1, None, None, None, None, 34.71, None, 1.315, 246.5, None, None, None, None, None, None, None, None, None,2018-01-07 02:00:00, None, 180.1,1
None, -4.239, 96.0, None, None, None, None, 30.05, None, 1.086, 259.0, None, None, None, None, None, None, None, None, None,2018-01-07 03:00:00, None, 176.1,1
None, -4.178, 95.9, None, None, None, None, 16.23, None, 2.055, 238.9, None, None, None, None, None, None, None, None, None,2018-01-07 04:00:00, None, 180.5,1
None, -4.3, 95.9, None, None, None, None, 17.75, None, 2.409, 240.9, None, None, None, None, None, None, None, None, None,2018-01-07 05:00:00, None, 181.0,1
None, -4.422, 95.8, None, None, None, None, 21.76, None, 4.46, 224.1, None, None, None, None, None, None, None, None, None,2018-01-07 06:00:00, None, 186.2,1
None, -4.398, 95.9, None, None, None, None, 13.07, None, 3.979, 228.6, None, None, None, None, None, None, None, None, None,2018-01-07 07:00:00, None, 185.7,1
None, -4.591, 95.7, None, None, None, None, 20.22, None, 4.513, 226.6, None, None, None, None, None, None, None, None, None,2018-01-07 08:00:00, None, 185.6,1
None, -3.964, 95.8, None, None, None, None, 22.14, None, 2.653, 241.4, None, None, None, None, None, None, None, None, None,2018-01-07 09:00:00, None, None,1
None, -2.884, 93.8, None, None, None, None, 32.87, None, 1.719, 253.5, None, None, None, None, None, None, None, None, None,2018-01-07 10:00:00, None, 183.9,1
None, -2.651, 93.6, None, None, None, None, 48.56, None, 2.887, 249.3, None, None, None, None, None, None, None, None, None,2018-01-07 11:00:00, None, 183.2,1
None, -1.859, 90.3, None, None, None, None, 50.61, None, 0.335, 285.0, None, None, None, None, None, None, None, None, None,2018-01-07 12:00:00, None, 184.3,1
None, -2.406, 91.9, None, None, None, None, 28.04, None, 0.172, 232.6, None, None, None, None, None, None, None, None, None,2018-01-07 13:00:00, None, 187.2,1
None, -1.779, 90.5, None, None, None, None, 39.31, None, 0.781, 255.1, None, None, None, None, None, None, None, None, None,2018-01-07 14:00:00, None, 189.8,1
None, -2.22, 92.7, None, None, None, None, 40.11, None, 1.301, 247.5, None, None, None, None, None, None, None, None, None,2018-01-07 15:00:00, None, 189.3,1
None, -2.684, 95.4, None, None, None, None, 42.14, None, 1.312, 270.0, None, None, None, None, None, None, None, None, None,2018-01-07 16:00:00, None, 181.3,1
None, -2.929, 96.5, None, None, None, None, 39.06, None, 1.267, 264.3, None, None, None, None, None, None, None, None, None,2018-01-07 17:00:00, None, 189.0,1
None, -2.864, 96.8, None, None, None, None, 38.56, None, 0.877, 275.7, None, None, None, None, None, None, None, None, None,2018-01-07 18:00:00, None, 190.2,1
None, -2.422, 97.2, None, None, None, None, 34.88, None, 1.685, 257.8, None, None, None, None, None, None, None, None, None,2018-01-07 19:00:00, None, 190.0,1
None, -1.845, 97.4, None, None, None, None, 27.14, None, 1.626, 253.4, None, None, None, None, None, None, None, None, None,2018-01-07 20:00:00, None, 190.1,1
None, -1.408, 97.5, None, None, None, None, 30.94, None, 0.895, 256.7, None, None, None, None, None, None, None, None, None,2018-01-07 21:00:00, None, 190.2,1
None, -1.251, 97.6, None, None, None, None, 34.04, None, 1.232, 259.1, None, None, None, None, None, None, None, None, None,2018-01-07 22:00:00, None, 190.3,1
None, -1.326, 97.6, None, None, None, None, 33.64, None, 0.694, 277.3, None, None, None, None, None, None, None, None, None,2018-01-07 23:00:00, None, 190.2,1
