CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -1.225, 68.81, None, None, None, None,27.8, None,1.001,69.58, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-03 06:00:00, None, None, 84.1,1
None, -1.369, 69.48, None, None, None, None,61.78, None,0.737,99.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-03 07:00:00, None, None, 84.0,1
None, -0.89, 65.39, None, None, None, None,31.79, None,1.07,61.08, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-03 08:00:00, None, None, 83.9,1
None, -0.362, 68.27, None, None, None, None,52.8, None,0.572,94.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-03 09:00:00, None, None, 83.9,1
None, 0.309, 65.86, None, None, None, None,44.56, None,1.113,180.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-03 10:00:00, None, None, 83.9,1
None, 0.692, 68.88, None, None, None, None,62.54, None,0.465,161.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 11:00:00, None, None, 83.7,1
None, 1.447, 66.66, None, None, None, None,47.97, None,0.555,55.98, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 12:00:00, None, None, 83.7,1
None, 1.581, 66.38, None, None, None, None,61.56, None,0.263,349.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 13:00:00, None, None, 83.7,1
None, 1.434, 67.92, None, None, None, None,47.35, None,0.33,236.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 14:00:00, None, None, 83.8,1
None, 1.818, 65.37, None, None, None, None,22.6, None,0.968,54.24, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 15:00:00, None, None, 83.6,1
None, 1.15, 69.33, None, None, None, None,66.42, None,0.447,186.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 16:00:00, None, None, 83.5,1
None, 0.871, 69.2, None, None, None, None,47.14, None,0.383,173.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 17:00:00, None, None, 83.6,1
None, 1.497, 71.4, None, None, None, None,37.76, None,0.864,187.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-03 18:00:00, None, None, 83.6,1
None, 1.114, 73.0, None, None, None, None,37.59, None,0.379,74.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-03 19:00:00, None, None, 83.4,1
None, 1.163, 69.87, None, None, None, None,56.47, None,0.576,86.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 20:00:00, None, None, 83.3,1
None, 0.88, 68.74, None, None, None, None,13.86, None,1.969,64.48, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 21:00:00, None, None, 83.2,1
None, 0.931, 70.2, None, None, None, None,30.15, None,1.072,71.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-03 22:00:00, None, None, 83.1,1
None, 0.501, 61.64, None, None, None, None,61.5, None,0.463,182.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-03 23:00:00, None, None, 83.1,1
None, 0.74, 55.01, None, None, None, None,46.48, None,1.018,188.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-04 00:00:00, None, None, 83.0,1
None, 1.459, 56.82, None, None, None, None,50.83, None,1.586,178.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-04 01:00:00, None, None, 83.3,1
None, 1.744, 60.7, None, None, None, None,61.85, None,1.484,198.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 02:00:00, None, None, 83.3,1
None, 1.214, 61.1, None, None, None, None,49.35, None,1.483,48.31, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 03:00:00, None, None, 83.0,1
None, 2.168, 61.83, None, None, None, None,71.3, None,0.601,143.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 04:00:00, None, None, 82.9,1
None, 1.976, 61.1, None, None, None, None,73.5, None,0.603,189.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 05:00:00, None, None, 82.9,1
None, 1.543, 62.7, None, None, None, None,64.2, None,0.885,150.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 06:00:00, None, None, 82.8,1
None, 0.924, 66.39, None, None, None, None,67.52, None,0.946,41.69, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 07:00:00, None, None, 82.7,1
None, 1.457, 62.44, None, None, None, None,71.2, None,0.757,202.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 08:00:00, None, None, 82.7,1
None, 1.985, 60.97, None, None, None, None,61.07, None,1.494,31.74, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 09:00:00, None, None, 83.2,1
None, 0.974, 66.19, None, None, None, None,64.12, None,1.385,12.84, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 10:00:00, None, None, 82.6,1
None, 2.311, 59.82, None, None, None, None,70.2, None,0.809,353.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 11:00:00, None, None, 82.7,1
None, 2.118, 62.5, None, None, None, None,65.24, None,1.184,40.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 12:00:00, None, None, 82.6,1
None, 2.731, 60.35, None, None, None, None,49.74, None,2.038,32.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 13:00:00, None, None, 82.5,1
None, 2.728, 59.95, None, None, None, None,73.6, None,0.624,175.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 14:00:00, None, None, 83.0,1
None, 3.016, 58.41, None, None, None, None,40.57, None,3.29,218.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 15:00:00, None, None, 82.9,1
None, 2.393, 61.49, None, None, None, None,37.68, None,3.161,216.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 16:00:00, None, None, 83.3,1
None, 2.824, 58.41, None, None, None, None,36.9, None,3.803,220.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 17:00:00, None, None, 82.5,1
None, 3.066, 57.74, None, None, None, None,34.85, None,4.453,215.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 18:00:00, None, None, 82.4,1
None, 2.68, 57.4, None, None, None, None,68.55, None,0.743,218.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-04 19:00:00, None, None, 82.4,1
None, 1.44, 65.31, None, None, None, None,47.63, None,1.754,76.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 20:00:00, None, None, 82.5,1
None, 2.261, 60.89, None, None, None, None,42.05, None,2.846,57.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 21:00:00, None, None, 82.9,1
None, 2.789, 60.29, None, None, None, None,57.78, None,1.691,37.51, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-04 22:00:00, None, None, 83.1,1
None, 3.217, 62.3, None, None, None, None,71.1, None,1.292,224.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-04 23:00:00, None, None, 82.7,1
None, 1.099, 72.3, None, None, None, None,51.2, None,3.135,11.92, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-05 00:00:00, None, None, 82.6,1
None, 1.684, 71.1, None, None, None, None,52.82, None,3.193,23.56, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-05 01:00:00, None, None, 82.6,1
None, 2.309, 68.93, None, None, None, None,62.5, None,1.782,22.54, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-05 02:00:00, None, None, 82.4,1
None, 1.926, 71.5, None, None, None, None,75.6, None,0.511,354.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-05 03:00:00, None, None, 82.7,1
None, 2.07, 73.0, None, None, None, None,80.0, None,0.138,210.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2018-01-05 04:00:00, None, None, 82.5,1
None, 2.302, 73.7, None, None, None, None,32.11, None,9.67,216.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2018-01-05 05:00:00, None, None, 82.4,1
None, 2.297, 75.2, None, None, None, None,30.9, None,10.56,217.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2018-01-05 06:00:00, None, None, 82.4,1
None, 2.009, 78.2, None, None, None, None,73.1, None,1.073,212.9, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-01-05 07:00:00, None, None, 82.3,1
None, 2.732, 75.1, None, None, None, None,71.9, None,1.244,231.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-01-05 08:00:00, None, None, 82.3,1
None, 2.968, 74.9, None, None, None, None,71.2, None,1.272,351.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-01-05 09:00:00, None, None, 82.2,1
None, 3.399, 74.5, None, None, None, None,61.57, None,2.867,209.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-01-05 10:00:00, None, None, 82.3,1
None, 3.399, 78.3, None, None, None, None,58.71, None,4.062,206.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 11:00:00, None, None, 82.2,1
None, 3.686, 78.6, None, None, None, None,43.11, None,6.512,208.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 12:00:00, None, None, 81.9,1
None, 3.159, 82.1, None, None, None, None,60.68, None,3.257,207.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 13:00:00, None, None, 82.0,1
None, 3.543, 80.6, None, None, None, None,62.15, None,2.818,210.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2018-01-05 14:00:00, None, None, 82.0,1
None, 3.159, 82.2, None, None, None, None,47.08, None,5.67,212.1, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 15:00:00, None, None, 81.9,1
None, 3.064, 81.2, None, None, None, None,71.0, None,1.561,218.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 16:00:00, None, None, 81.5,1
None, 3.399, 77.2, None, None, None, None,54.0, None,4.096,210.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 17:00:00, None, None, 81.4,1
None, 3.016, 79.0, None, None, None, None,29.97, None,10.87,210.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 18:00:00, None, None, 81.1,1
None, 2.776, 83.1, None, None, None, None,60.82, None,2.676,217.2, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 19:00:00, None, None, 80.9,1
None, 2.105, 88.3, None, None, None, None,33.74, None,8.84,225.3, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 20:00:00, None, None, 80.4,1
None, 1.674, 90.9, None, None, None, None,29.64, None,10.6,222.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 21:00:00, None, None, 80.6,1
None, 1.003, 93.4, None, None, None, None,26.34, None,12.04,224.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 22:00:00, None, None, 80.6,1
None, 0.052, 96.7, None, None, None, None,25.17, None,6.33,225.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-01-05 23:00:00, None, None, 80.4,1
None, -1.573, 97.1, None, None, None, None,28.26, None,6.0,232.7, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2018-01-06 00:00:00, None, None, 81.9,1
None, -2.52, 96.3, None, None, None, None,38.16, None,2.586,241.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-06 01:00:00, None, None, 80.9,1
None, -3.142, 95.9, None, None, None, None,22.3, None,8.28,226.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-06 02:00:00, None, None, 84.5,1
None, -3.047, 96.3, None, None, None, None,28.75, None,5.369,238.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-06 03:00:00, None, None, 84.6,1
None, -4.82, 94.4, None, None, None, None,28.47, None,4.006,231.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-06 04:00:00, None, None, 84.2,1
None, -4.616, 95.0, None, None, None, None,24.94, None,6.101,229.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-06 05:00:00, None, None, 84.3,1
None, -4.942, 95.0, None, None, None, None,29.04, None,6.339,237.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 06:00:00, None, None, 84.2,1
None, -5.9, 93.7, None, None, None, None,20.32, None,8.25,229.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 07:00:00, None, None, 84.1,1
None, -6.38, 93.8, None, None, None, None,20.13, None,8.8,227.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 08:00:00, None, None, 83.9,1
None, -6.332, 92.4, None, None, None, None,27.01, None,5.575,227.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 09:00:00, None, None, 83.8,1
None, -5.948, 87.5, None, None, None, None,28.79, None,3.046,208.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 10:00:00, None, None, 83.8,1
None, -5.612, 87.7, None, None, None, None,26.55, None,3.881,210.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 11:00:00, None, None, 83.6,1
None, -5.469, 89.2, None, None, None, None,25.58, None,4.751,219.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 12:00:00, None, None, 83.6,1
None, -5.475, 88.4, None, None, None, None,34.9, None,3.227,237.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 13:00:00, None, None, 83.6,1
None, -5.527, 92.5, None, None, None, None,25.15, None,7.07,229.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 14:00:00, None, None, 84.0,1
None, -5.622, 92.3, None, None, None, None,23.01, None,5.464,237.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 15:00:00, None, None, 83.4,1
None, -5.999, 92.8, None, None, None, None,23.51, None,5.075,231.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 16:00:00, None, None, 85.1,1
None, -5.948, 92.4, None, None, None, None,21.38, None,8.19,232.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 17:00:00, None, None, 85.7,1
None, -5.804, 93.8, None, None, None, None,20.37, None,9.1,230.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-01-06 18:00:00, None, None, 85.7,1
None, -5.612, 93.6, None, None, None, None,17.89, None,11.79,224.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 19:00:00, None, None, 86.0,1
None, -5.66, 93.7, None, None, None, None,19.11, None,11.51,221.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 20:00:00, None, None, 86.4,1
None, -5.469, 94.3, None, None, None, None,21.18, None,9.5,228.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 21:00:00, None, None, 85.9,1
None, -5.421, 94.9, None, None, None, None,27.78, None,5.781,234.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 22:00:00, None, None, 85.2,1
None, -5.277, 94.4, None, None, None, None,23.25, None,6.632,230.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-06 23:00:00, None, None, 85.8,1
None, -5.133, 94.0, None, None, None, None,20.09, None,8.34,222.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 00:00:00, None, None, 85.8,1
None, -4.893, 93.4, None, None, None, None,20.91, None,6.46,221.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 01:00:00, None, None, 85.7,1
None, -4.749, 93.1, None, None, None, None,18.11, None,7.64,222.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 02:00:00, None, None, 85.6,1
None, -4.8, 93.8, None, None, None, None,15.78, None,8.57,220.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 03:00:00, None, None, 85.6,1
None, -4.704, 93.4, None, None, None, None,17.28, None,7.96,221.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 04:00:00, None, None, 85.5,1
None, -4.75, 93.7, None, None, None, None,22.6, None,4.489,223.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 05:00:00, None, None, 85.4,1
None, -4.463, 91.4, None, None, None, None,20.97, None,5.757,220.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 06:00:00, None, None, 85.5,1
None, -4.512, 89.9, None, None, None, None,49.38, None,2.354,220.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 07:00:00, None, None, 85.2,1
None, -4.132, 85.4, None, None, None, None,73.0, None,0.785,198.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-01-07 08:00:00, None, None, 85.4,1
None, -3.85, 87.9, None, None, None, None,78.4, None,0.276,233.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 09:00:00, None, None, 85.3,1
None, -3.71, 87.7, None, None, None, None,75.7, None,0.351,272.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 10:00:00, None, None, 85.5,1
None, -4.053, 91.9, None, None, None, None,55.78, None,1.917,17.92, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 11:00:00, None, None, 85.5,1
None, -3.526, 90.8, None, None, None, None,62.9, None,1.237,6.32, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 12:00:00, None, None, 85.9,1
None, -3.765, 92.3, None, None, None, None,66.77, None,1.32,25.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 13:00:00, None, None, 84.9,1
None, -3.813, 92.7, None, None, None, None,76.1, None,0.564,293.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 14:00:00, None, None, 86.5,1
None, -3.957, 94.3, None, None, None, None,68.49, None,1.101,6.698, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 15:00:00, None, None, 86.1,1
None, -3.67, 92.8, None, None, None, None,51.5, None,2.635,30.56, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 16:00:00, None, None, 86.1,1
None, -3.238, 89.7, None, None, None, None,62.06, None,2.416,222.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-01-07 17:00:00, None, None, 86.3,1
None, -3.046, 89.1, None, None, None, None,27.32, None,11.67,213.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-07 18:00:00, None, None, 86.2,1
None, -2.951, 89.3, None, None, None, None,31.07, None,9.21,216.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-07 19:00:00, None, None, 85.8,1
None, -2.567, 86.3, None, None, None, None,34.89, None,7.73,211.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-07 20:00:00, None, None, 85.8,1
None, -2.711, 87.2, None, None, None, None,40.79, None,6.13,216.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-07 21:00:00, None, None, 86.0,1
None, -2.807, 89.7, None, None, None, None,73.2, None,1.015,214.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-07 22:00:00, None, None, 85.8,1
None, -2.855, 90.4, None, None, None, None,77.1, None,0.407,8.95, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-07 23:00:00, None, None, 85.7,1
