RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
75.6, None, None, None,27.38,95.2, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.92, None, None, None, None,6.732, None, None, None, None,2016-01-02 05:00:00, None,1
75.9, None, None, None,28.41,91.3, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.43, None, None, None, None,7.14, None, None, None, None,2016-01-02 06:00:00, None,1
75.9, None, None, None,28.94,94.0, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.42, None, None, None, None,7.6, None, None, None, None,2016-01-02 07:00:00, None,1
76.4, None, None, None,30.11,98.0, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.6, None, None, None, None,7.83, None, None, None, None,2016-01-02 08:00:00, None,1
76.2, None, None, None,29.05,92.3, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.3, None, None, None, None,6.876, None, None, None, None,2016-01-02 09:00:00, None,1
76.5, None, None, None,30.14,92.0, None, None, -11.0, None, None, None, None, None, None, None, None, None,-7.89, None, None, None, None,4.35, None, None, None, None,2016-01-02 10:00:00, None,1
76.3, None, None, None,26.04,92.5, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.42, None, None, None, None,5.996, None, None, None, None,2016-01-02 11:00:00, None,1
76.0, None, None, None,21.0,93.1, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.22, None, None, None, None,6.479, None, None, None, None,2016-01-02 12:00:00, None,1
76.2, None, None, None,21.91,92.6, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.717, None, None, None, None,6.7, None, None, None, None,2016-01-02 13:00:00, None,1
75.7, None, None, None,25.21,90.2, None, None, -11.0, None, None, None, None, None, None, None, None, None,-7.41, None, None, None, None,6.992, None, None, None, None,2016-01-02 14:00:00, None,1
76.0, None, None, None,22.77,93.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.19, None, None, None, None,6.091, None, None, None, None,2016-01-02 15:00:00, None,1
75.5, None, None, None,21.51,91.1, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.02, None, None, None, None,7.21, None, None, None, None,2016-01-02 16:00:00, None,1
75.8, None, None, None,27.65,94.4, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.32, None, None, None, None,6.104, None, None, None, None,2016-01-02 17:00:00, None,1
76.0, None, None, None,27.92,93.9, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.58, None, None, None, None,6.75, None, None, None, None,2016-01-02 18:00:00, None,1
75.4, None, None, None,28.32,96.7, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.53, None, None, None, None,5.232, None, None, None, None,2016-01-02 19:00:00, None,1
75.9, None, None, None,23.84,98.0, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.26, None, None, None, None,7.95, None, None, None, None,2016-01-02 20:00:00, None,1
76.2, None, None, None,26.02,97.9, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.5, None, None, None, None,7.56, None, None, None, None,2016-01-02 21:00:00, None,1
76.2, None, None, None,19.53,99.5, None, None, -15.0, None, None, None, None, None, None, None, None, None,-12.35, None, None, None, None,8.51, None, None, None, None,2016-01-02 22:00:00, None,1
77.4, None, None, None,6.803,132.9, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.28, None, None, None, None,30.13, None, None, None, None,2016-01-02 23:00:00, None,1
76.1, None, None, None,7.09,93.8, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.66, None, None, None, None,30.38, None, None, None, None,2016-01-03 00:00:00, None,1
76.3, None, None, None,23.23,94.8, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.9, None, None, None, None,7.03, None, None, None, None,2016-01-03 01:00:00, None,1
76.5, None, None, None,22.74,97.0, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.63, None, None, None, None,8.06, None, None, None, None,2016-01-03 02:00:00, None,1
76.7, None, None, None,19.17,95.9, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.37, None, None, None, None,7.76, None, None, None, None,2016-01-03 03:00:00, None,1
76.6, None, None, None,18.97,96.3, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.81, None, None, None, None,6.516, None, None, None, None,2016-01-03 04:00:00, None,1
76.3, None, None, None,17.46,99.5, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.47, None, None, None, None,6.91, None, None, None, None,2016-01-03 05:00:00, None,1
76.5, None, None, None,17.82,90.6, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.63, None, None, None, None,6.869, None, None, None, None,2016-01-03 06:00:00, None,1
76.5, None, None, None,18.44,95.2, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.7, None, None, None, None,6.7, None, None, None, None,2016-01-03 07:00:00, None,1
76.5, None, None, None,18.49,98.1, None, None, -14.0, None, None, None, None, None, None, None, None, None,-10.8, None, None, None, None,7.21, None, None, None, None,2016-01-03 08:00:00, None,1
76.5, None, None, None,21.06,102.1, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.12, None, None, None, None,7.57, None, None, None, None,2016-01-03 09:00:00, None,1
76.4, None, None, None,23.8,99.4, None, None, -13.0, None, None, None, None, None, None, None, None, None,-10.17, None, None, None, None,7.18, None, None, None, None,2016-01-03 10:00:00, None,1
76.3, None, None, None,26.67,98.5, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.57, None, None, None, None,8.07, None, None, None, None,2016-01-03 11:00:00, None,1
76.6, None, None, None,29.72,95.5, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.76, None, None, None, None,5.823, None, None, None, None,2016-01-03 12:00:00, None,1
76.7, None, None, None,26.39,93.9, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.75, None, None, None, None,6.638, None, None, None, None,2016-01-03 13:00:00, None,1
76.4, None, None, None,25.74,93.6, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.84, None, None, None, None,7.1, None, None, None, None,2016-01-03 14:00:00, None,1
76.4, None, None, None,28.27,92.8, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.09, None, None, None, None,5.738, None, None, None, None,2016-01-03 15:00:00, None,1
76.3, None, None, None,29.66,93.7, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.19, None, None, None, None,5.523, None, None, None, None,2016-01-03 16:00:00, None,1
76.4, None, None, None,27.55,92.0, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.38, None, None, None, None,5.644, None, None, None, None,2016-01-03 17:00:00, None,1
76.4, None, None, None,29.91,91.7, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.6, None, None, None, None,5.17, None, None, None, None,2016-01-03 18:00:00, None,1
76.4, None, None, None,31.68,88.4, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.82, None, None, None, None,6.559, None, None, None, None,2016-01-03 19:00:00, None,1
76.6, None, None, None,31.95,90.4, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.52, None, None, None, None,6.576, None, None, None, None,2016-01-03 20:00:00, None,1
76.4, None, None, None,27.54,94.1, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.64, None, None, None, None,7.79, None, None, None, None,2016-01-03 21:00:00, None,1
77.0, None, None, None,25.27,90.5, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.31, None, None, None, None,9.38, None, None, None, None,2016-01-03 22:00:00, None,1
76.8, None, None, None,26.37,87.8, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.91, None, None, None, None,8.76, None, None, None, None,2016-01-03 23:00:00, None,1
76.8, None, None, None,23.81,89.7, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.9, None, None, None, None,9.37, None, None, None, None,2016-01-04 00:00:00, None,1
76.7, None, None, None,24.86,92.4, None, None, -13.0, None, None, None, None, None, None, None, None, None,-9.83, None, None, None, None,8.35, None, None, None, None,2016-01-04 01:00:00, None,1
76.9, None, None, None,26.58,88.8, None, None, -12.0, None, None, None, None, None, None, None, None, None,-9.44, None, None, None, None,8.19, None, None, None, None,2016-01-04 02:00:00, None,1
77.1, None, None, None,21.33,87.7, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.9, None, None, None, None,9.49, None, None, None, None,2016-01-04 03:00:00, None,1
77.3, None, None, None,18.62,83.2, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.67, None, None, None, None,10.51, None, None, None, None,2016-01-04 04:00:00, None,1
77.7, None, None, None,18.16,86.3, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.19, None, None, None, None,10.47, None, None, None, None,2016-01-04 05:00:00, None,1
77.3, None, None, None,17.18,92.2, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.52, None, None, None, None,11.28, None, None, None, None,2016-01-04 06:00:00, None,1
77.3, None, None, None,19.72,89.3, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.46, None, None, None, None,9.95, None, None, None, None,2016-01-04 07:00:00, None,1
77.5, None, None, None,18.02,90.0, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.45, None, None, None, None,10.81, None, None, None, None,2016-01-04 08:00:00, None,1
77.5, None, None, None,21.33,94.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.41, None, None, None, None,10.19, None, None, None, None,2016-01-04 09:00:00, None,1
77.6, None, None, None,20.12,91.2, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.37, None, None, None, None,10.68, None, None, None, None,2016-01-04 10:00:00, None,1
77.7, None, None, None,17.72,92.1, None, None, -11.0, None, None, None, None, None, None, None, None, None,-7.89, None, None, None, None,11.59, None, None, None, None,2016-01-04 11:00:00, None,1
78.7, None, None, None,17.48,99.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.56, None, None, None, None,11.17, None, None, None, None,2016-01-04 12:00:00, None,1
78.2, None, None, None,15.26,96.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.7, None, None, None, None,11.37, None, None, None, None,2016-01-04 13:00:00, None,1
79.8, None, None, None,14.46,92.8, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.16, None, None, None, None,11.96, None, None, None, None,2016-01-04 14:00:00, None,1
78.8, None, None, None,15.43,93.9, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.4, None, None, None, None,12.0, None, None, None, None,2016-01-04 15:00:00, None,1
80.2, None, None, None,15.12,93.1, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.888, None, None, None, None,10.8, None, None, None, None,2016-01-04 16:00:00, None,1
80.0, None, None, None,14.28,96.3, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.984, None, None, None, None,10.27, None, None, None, None,2016-01-04 17:00:00, None,1
80.7, None, None, None,18.01,97.8, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.629, None, None, None, None,8.49, None, None, None, None,2016-01-04 18:00:00, None,1
80.7, None, None, None,14.02,100.4, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.581, None, None, None, None,10.57, None, None, None, None,2016-01-04 19:00:00, None,1
83.4, None, None, None,14.31,97.5, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.997, None, None, None, None,10.99, None, None, None, None,2016-01-04 20:00:00, None,1
81.4, None, None, None,14.48,93.5, None, None, -9.0, None, None, None, None, None, None, None, None, None,-6.389, None, None, None, None,10.92, None, None, None, None,2016-01-04 21:00:00, None,1
84.1, None, None, None,13.93,94.8, None, None, -8.0, None, None, None, None, None, None, None, None, None,-6.007, None, None, None, None,10.86, None, None, None, None,2016-01-04 22:00:00, None,1
84.4, None, None, None,14.07,94.6, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.73, None, None, None, None,11.29, None, None, None, None,2016-01-04 23:00:00, None,1
84.0, None, None, None,12.44,95.6, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.768, None, None, None, None,10.84, None, None, None, None,2016-01-05 00:00:00, None,1
84.7, None, None, None,10.28,91.0, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.625, None, None, None, None,11.41, None, None, None, None,2016-01-05 01:00:00, None,1
84.9, None, None, None,10.38,93.8, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.579, None, None, None, None,9.19, None, None, None, None,2016-01-05 02:00:00, None,1
84.3, None, None, None,9.61,93.9, None, None, -8.0, None, None, None, None, None, None, None, None, None,-5.74, None, None, None, None,10.73, None, None, None, None,2016-01-05 03:00:00, None,1
86.4, None, None, None,9.83,95.1, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.35, None, None, None, None,10.85, None, None, None, None,2016-01-05 04:00:00, None,1
86.1, None, None, None,10.58,94.3, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.36, None, None, None, None,11.21, None, None, None, None,2016-01-05 05:00:00, None,1
85.4, None, None, None,9.82,98.3, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.512, None, None, None, None,12.01, None, None, None, None,2016-01-05 06:00:00, None,1
87.2, None, None, None,8.07,96.1, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.191, None, None, None, None,12.94, None, None, None, None,2016-01-05 07:00:00, None,1
87.5, None, None, None,7.36,96.9, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.086, None, None, None, None,12.23, None, None, None, None,2016-01-05 08:00:00, None,1
87.0, None, None, None,6.628,96.1, None, None, -7.0, None, None, None, None, None, None, None, None, None,-5.048, None, None, None, None,12.62, None, None, None, None,2016-01-05 09:00:00, None,1
89.1, None, None, None,5.621,95.8, None, None, -6.0, None, None, None, None, None, None, None, None, None,-4.633, None, None, None, None,13.71, None, None, None, None,2016-01-05 10:00:00, None,1
90.4, None, None, None,5.162,101.0, None, None, -5.0, None, None, None, None, None, None, None, None, None,-4.173, None, None, None, None,12.9, None, None, None, None,2016-01-05 11:00:00, None,1
89.9, None, None, None,4.769,103.1, None, None, -5.0, None, None, None, None, None, None, None, None, None,-4.117, None, None, None, None,14.39, None, None, None, None,2016-01-05 12:00:00, None,1
93.3, None, None, None,4.408,107.9, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.787, None, None, None, None,11.93, None, None, None, None,2016-01-05 13:00:00, None,1
92.9, None, None, None,5.756,105.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.591, None, None, None, None,10.36, None, None, None, None,2016-01-05 14:00:00, None,1
93.6, None, None, None,5.013,107.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.161, None, None, None, None,10.3, None, None, None, None,2016-01-05 15:00:00, None,1
94.1, None, None, None,5.15,107.4, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.777, None, None, None, None,8.85, None, None, None, None,2016-01-05 16:00:00, None,1
94.3, None, None, None,5.169,101.4, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.01, None, None, None, None,8.39, None, None, None, None,2016-01-05 17:00:00, None,1
94.1, None, None, None,5.014,95.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.478, None, None, None, None,11.26, None, None, None, None,2016-01-05 18:00:00, None,1
94.4, None, None, None,6.057,92.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.188, None, None, None, None,9.73, None, None, None, None,2016-01-05 19:00:00, None,1
94.5, None, None, None,21.51,93.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.067, None, None, None, None,9.7, None, None, None, None,2016-01-05 20:00:00, None,1
95.0, None, None, None,18.1,89.5, None, None, -4.0, None, None, None, None, None, None, None, None, None,-2.898, None, None, None, None,10.77, None, None, None, None,2016-01-05 21:00:00, None,1
95.2, None, None, None,16.67,90.9, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.618, None, None, None, None,10.34, None, None, None, None,2016-01-05 22:00:00, None,1
95.5, None, None, None,16.95,98.2, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.525, None, None, None, None,10.77, None, None, None, None,2016-01-05 23:00:00, None,1
95.7, None, None, None,19.77,91.0, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.347, None, None, None, None,8.76, None, None, None, None,2016-01-06 00:00:00, None,1
95.8, None, None, None,20.79,94.8, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.571, None, None, None, None,10.37, None, None, None, None,2016-01-06 01:00:00, None,1
95.9, None, None, None,16.69,101.6, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.31, None, None, None, None,10.75, None, None, None, None,2016-01-06 02:00:00, None,1
96.1, None, None, None,16.47,98.4, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.226, None, None, None, None,10.96, None, None, None, None,2016-01-06 03:00:00, None,1
96.2, None, None, None,14.5,94.9, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.347, None, None, None, None,11.74, None, None, None, None,2016-01-06 04:00:00, None,1
96.3, None, None, None,12.94,95.6, None, None, -3.0, None, None, None, None, None, None, None, None, None,-2.319, None, None, None, None,11.18, None, None, None, None,2016-01-06 05:00:00, None,1
96.4, None, None, None,12.78,94.0, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.956, None, None, None, None,8.41, None, None, None, None,2016-01-06 06:00:00, None,1
96.5, None, None, None,12.52,89.1, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.723, None, None, None, None,10.98, None, None, None, None,2016-01-06 07:00:00, None,1
96.7, None, None, None,10.48,87.1, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.667, None, None, None, None,11.33, None, None, None, None,2016-01-06 08:00:00, None,1
96.7, None, None, None,10.24,95.1, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.341, None, None, None, None,7.65, None, None, None, None,2016-01-06 09:00:00, None,1
96.9, None, None, None,11.41,99.9, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.044, None, None, None, None,8.61, None, None, None, None,2016-01-06 10:00:00, None,1
97.1, None, None, None,11.66,93.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.006, None, None, None, None,9.07, None, None, None, None,2016-01-06 11:00:00, None,1
97.2, None, None, None,12.07,91.4, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.811, None, None, None, None,9.64, None, None, None, None,2016-01-06 12:00:00, None,1
97.2, None, None, None,11.48,88.9, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.423, None, None, None, None,9.4, None, None, None, None,2016-01-06 13:00:00, None,1
97.3, None, None, None,11.32,89.2, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.21, None, None, None, None,10.2, None, None, None, None,2016-01-06 14:00:00, None,1
97.5, None, None, None,9.21,79.1, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.276, None, None, None, None,12.47, None, None, None, None,2016-01-06 15:00:00, None,1
97.7, None, None, None,9.13,77.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.526, None, None, None, None,15.6, None, None, None, None,2016-01-06 16:00:00, None,1
97.8, None, None, None,10.17,85.1, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.517, None, None, None, None,9.66, None, None, None, None,2016-01-06 17:00:00, None,1
97.8, None, None, None,8.62,82.0, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.657, None, None, None, None,11.79, None, None, None, None,2016-01-06 18:00:00, None,1
97.9, None, None, None,10.17,82.8, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.629, None, None, None, None,7.03, None, None, None, None,2016-01-06 19:00:00, None,1
97.9, None, None, None,10.28,84.5, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.611, None, None, None, None,6.287, None, None, None, None,2016-01-06 20:00:00, None,1
98.0, None, None, None,9.7,79.8, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.685, None, None, None, None,10.25, None, None, None, None,2016-01-06 21:00:00, None,1
98.1, None, None, None,10.86,87.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.852, None, None, None, None,5.168, None, None, None, None,2016-01-06 22:00:00, None,1
98.1, None, None, None,8.46,82.1, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.862, None, None, None, None,9.03, None, None, None, None,2016-01-06 23:00:00, None,1
98.2, None, None, None,8.0,78.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.843, None, None, None, None,9.07, None, None, None, None,2016-01-07 00:00:00, None,1
98.3, None, None, None,5.674,72.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.917, None, None, None, None,9.76, None, None, None, None,2016-01-07 01:00:00, None,1
98.2, None, None, None,4.122,66.69, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.935, None, None, None, None,11.69, None, None, None, None,2016-01-07 02:00:00, None,1
98.4, None, None, None,1.095,65.28, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.103, None, None, None, None,10.35, None, None, None, None,2016-01-07 03:00:00, None,1
98.4, None, None, None,0.0,65.81, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.232, None, None, None, None,1.856, None, None, None, None,2016-01-07 04:00:00, None,1
98.5, None, None, None,0.0,100.2, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.307, None, None, None, None,15.92, None, None, None, None,2016-01-07 05:00:00, None,1
