pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -10.2, 72.7, -9.6, None, 30.32, 13.22, 346.9, -14.0, None, -10.2, -10.4, -14.0, 0.0, None, 0.0, 73.0,2022-01-01 20:00:00, None, None,1
None, -10.53, 71.81, -9.6, None, 24.89, 14.43, 344.2, -14.0, None, -10.5, -10.6, -14.0, 0.0, None, 0.0, 72.0,2022-01-01 21:00:00, None, None,1
None, -10.46, 75.78, -9.6, None, 28.67, 13.16, 349.6, -14.0, None, -10.5, -10.6, -14.0, 0.0, None, 0.0, 76.0,2022-01-01 22:00:00, None, None,1
None, -9.71, 74.19, -9.6, None, 32.61, 11.47, 354.5, -13.0, None, -9.7, -10.6, -13.0, 0.0, None, 0.0, 74.0,2022-01-01 23:00:00, None, None,1
None, -10.03, 77.71, -9.5, None, 73.11, 6.99, 28.44, -13.0, None, -10.0, -10.6, -13.0, 0.0, None, 0.0, 78.0,2022-01-02 00:00:00, None, None,1
None, -10.16, 79.76, -9.5, None, 58.63, 5.874, 349.1, -12.0, None, -10.2, -10.6, -12.0, 0.0, None, 0.0, 80.0,2022-01-02 01:00:00, None, None,1
None, -9.38, 80.5, -9.3, None, 80.0, 5.88, 55.67, -11.0, None, -9.4, -10.8, -11.0, 0.0, None, 0.0, 81.0,2022-01-02 02:00:00, None, None,1
None, -9.03, 73.5, -8.8, None, 33.11, 10.34, 326.2, -12.0, None, -9.0, -10.8, -12.0, 0.0, None, 0.0, 74.0,2022-01-02 03:00:00, None, None,1
None, -9.12, 83.3, -8.4, None, 22.75, 12.86, 334.6, -11.0, None, -9.1, -10.8, -11.0, 0.0, None, 0.0, 83.0,2022-01-02 04:00:00, None, None,1
None, -7.981, 71.89, -7.9, None, 24.09, 11.16, 332.5, -11.0, None, -8.0, -10.8, -11.0, 0.0, None, 0.0, 72.0,2022-01-02 05:00:00, None, None,1
None, -8.53, 75.74, -7.7, None, 49.77, 8.83, 1.028, -11.0, None, -8.5, -10.8, -11.0, 0.0, None, 0.0, 76.0,2022-01-02 06:00:00, None, None,1
None, -8.55, 73.39, -8.0, None, 49.83, 7.109, 15.8, -12.0, None, -8.6, -8.6, -12.0, 0.0, None, 0.0, 73.0,2022-01-02 07:00:00, None, None,1
None, -9.79, 73.18, -8.0, None, 33.54, 8.86, 347.8, -13.0, None, -9.8, -10.3, -13.0, 0.0, None, 0.0, 73.0,2022-01-02 08:00:00, None, None,1
None, -11.23, 78.97, -8.0, None, 45.86, 5.783, 353.5, -14.0, None, -11.2, -11.6, -14.0, 0.0, None, 0.0, 79.0,2022-01-02 09:00:00, None, None,1
None, -9.98, 75.53, -8.0, None, 47.04, 5.558, 342.3, -13.0, None, -10.0, -11.6, -13.0, 0.0, None, 0.0, 76.0,2022-01-02 10:00:00, None, None,1
None, -9.78, 77.11, -8.0, None, 72.07, 4.327, 334.2, -13.0, None, -9.8, -11.6, -13.0, 0.0, None, 0.0, 77.0,2022-01-02 11:00:00, None, None,1
None, -8.07, 73.88, -8.0, None, 61.47, 2.432, 194.0, -12.0, None, -8.1, -11.6, -12.0, 0.0, None, 0.0, 74.0,2022-01-02 12:00:00, None, None,1
None, -9.06, 80.1, -8.0, None, 65.76, 0.895, 241.6, -12.0, None, -9.1, -11.6, -12.0, 0.0, None, 0.0, 80.0,2022-01-02 13:00:00, None, None,1
None, -8.08, 75.59, -8.0, None, 45.66, 1.505, 180.5, -11.0, None, -8.1, -11.6, -11.0, 0.0, None, 0.0, 76.0,2022-01-02 14:00:00, None, None,1
None, -8.42, 80.8, -7.9, None, 58.8, 0.688, 327.8, -11.0, None, -8.4, -11.6, -11.0, 0.0, None, 0.0, 81.0,2022-01-02 15:00:00, None, None,1
None, -8.98, 86.5, -7.9, None, 64.17, 0.713, 181.4, -11.0, None, -9.0, -11.6, -11.0, 0.0, None, 0.0, 87.0,2022-01-02 16:00:00, None, None,1
None, -9.19, 88.1, -7.9, None, 47.74, 0.68, 200.0, -10.0, None, -9.2, -11.6, -10.0, 0.0, None, 0.0, 88.0,2022-01-02 17:00:00, None, None,1
None, -10.51, 86.2, -7.9, None, 16.69, 5.013, 163.5, -12.0, None, -10.5, -11.6, -12.0, 0.0, None, 0.0, 86.0,2022-01-02 18:00:00, None, None,1
None, -13.03, 84.2, -10.3, None, 21.75, 8.68, 168.8, -15.0, None, -13.0, -13.0, -15.0, 0.0, None, 0.0, 84.0,2022-01-02 19:00:00, None, None,1
None, -14.75, 82.8, -10.3, None, 18.1, 9.62, 166.9, -17.0, None, -14.8, -14.8, -17.0, 0.0, None, 0.0, 83.0,2022-01-02 20:00:00, None, None,1
None, -15.8, 81.5, -10.3, None, 17.63, 9.99, 164.9, -18.0, None, -15.8, -15.7, -18.0, 0.0, None, 0.0, 82.0,2022-01-02 21:00:00, None, None,1
None, -16.66, 80.9, -10.3, None, 18.45, 9.6, 162.5, -19.0, None, -16.7, -16.6, -19.0, 0.0, None, 0.0, 81.0,2022-01-02 22:00:00, None, None,1
None, -17.24, 79.56, -10.3, None, 19.15, 8.83, 170.6, -20.0, None, -17.2, -17.2, -20.0, 0.0, None, 0.0, 80.0,2022-01-02 23:00:00, None, None,1
None, -17.82, 79.49, -10.3, None, 19.62, 8.54, 169.0, -21.0, None, -17.8, -17.8, -21.0, 0.0, None, 0.0, 79.0,2022-01-03 00:00:00, None, None,1
None, -18.64, 76.79, -10.3, None, 27.51, 7.186, 159.9, -21.0, None, -18.6, -18.7, -21.0, 0.0, None, 0.0, 77.0,2022-01-03 01:00:00, None, None,1
None, -19.23, 76.04, -10.3, None, 20.3, 8.58, 157.5, -22.0, None, -19.2, -19.3, -22.0, 0.0, None, 0.0, 76.0,2022-01-03 02:00:00, None, None,1
None, -19.75, 74.13, -10.3, None, 19.47, 9.87, 158.0, -23.0, None, -19.8, -19.7, -23.0, 0.0, None, 0.0, 74.0,2022-01-03 03:00:00, None, None,1
None, -20.15, 75.21, -10.3, None, 22.14, 8.71, 157.5, -23.0, None, -20.2, -20.2, -23.0, 0.0, None, 0.0, 75.0,2022-01-03 04:00:00, None, None,1
None, -20.53, 74.15, -10.3, None, 18.89, 9.53, 160.9, -24.0, None, -20.5, -20.6, -24.0, 0.0, None, 0.0, 74.0,2022-01-03 05:00:00, None, None,1
None, -21.14, 74.35, -10.3, None, 18.94, 12.16, 165.7, -24.0, None, -21.1, -21.2, -24.0, 0.0, None, 0.0, 74.0,2022-01-03 06:00:00, None, None,1
None, -21.4, 73.61, -21.0, None, 19.21, 11.97, 167.0, -24.0, None, -21.4, -21.4, -24.0, 0.0, None, 0.0, 74.0,2022-01-03 07:00:00, None, None,1
None, -21.84, 73.11, -21.0, None, 19.82, 12.96, 169.6, -25.0, None, -21.8, -21.9, -25.0, 0.0, None, 0.0, 73.0,2022-01-03 08:00:00, None, None,1
None, -22.15, 70.01, -21.0, None, 19.08, 12.59, 167.8, -26.0, None, -22.2, -22.2, -26.0, 0.0, None, 0.0, 70.0,2022-01-03 09:00:00, None, None,1
None, -22.51, 73.34, -21.0, None, 22.27, 12.95, 167.8, -26.0, None, -22.5, -22.6, -26.0, 0.0, None, 0.0, 73.0,2022-01-03 10:00:00, None, None,1
None, -22.9, 70.74, -21.0, None, 20.93, 13.43, 165.8, -26.0, None, -22.9, -22.9, -26.0, 0.0, None, 0.0, 71.0,2022-01-03 11:00:00, None, None,1
None, -23.2, 70.55, -21.0, None, 21.88, 13.74, 167.7, -27.0, None, -23.2, -23.2, -27.0, 0.0, None, 0.0, 71.0,2022-01-03 12:00:00, None, None,1
None, -23.43, 73.5, -21.0, None, 22.79, 12.37, 164.9, -26.0, None, -23.4, -23.5, -26.0, 0.0, None, 0.0, 74.0,2022-01-03 13:00:00, None, None,1
None, -22.77, 71.14, -21.0, None, 25.44, 9.07, 159.7, -26.0, None, -22.8, -23.5, -26.0, 0.0, None, 0.0, 71.0,2022-01-03 14:00:00, None, None,1
None, -23.32, 66.81, -21.0, None, 21.26, 11.85, 159.5, -27.0, None, -23.3, -23.5, -27.0, 0.0, None, 0.0, 67.0,2022-01-03 15:00:00, None, None,1
None, -23.67, 66.25, -21.0, None, 21.21, 10.06, 160.9, -28.0, None, -23.7, -23.7, -28.0, 0.0, None, 0.0, 66.0,2022-01-03 16:00:00, None, None,1
None, -24.04, 69.31, -21.0, None, 20.59, 10.83, 163.8, -27.0, None, -24.0, -24.1, -27.0, 0.0, None, 0.0, 69.0,2022-01-03 17:00:00, None, None,1
None, -24.16, 70.32, -21.0, None, 26.27, 7.946, 161.3, -28.0, None, -24.2, -24.2, -28.0, 0.0, None, 0.0, 70.0,2022-01-03 18:00:00, None, None,1
None, -24.42, 68.67, -24.1, None, 23.64, 9.47, 161.2, -28.0, None, -24.4, -24.4, -28.0, 0.0, None, 0.0, 69.0,2022-01-03 19:00:00, None, None,1
None, -24.65, 63.97, -24.1, None, 26.04, 9.79, 158.0, -29.0, None, -24.7, -24.7, -29.0, 0.0, None, 0.0, 64.0,2022-01-03 20:00:00, None, None,1
None, -24.89, 63.57, -24.1, None, 26.44, 9.83, 163.2, -29.0, None, -24.9, -24.9, -29.0, 0.0, None, 0.0, 64.0,2022-01-03 21:00:00, None, None,1
None, -25.03, 62.46, -24.1, None, 25.01, 11.45, 163.1, -29.0, None, -25.0, -25.1, -29.0, 0.0, None, 0.0, 62.0,2022-01-03 22:00:00, None, None,1
None, -25.15, 63.14, -24.1, None, 19.43, 12.45, 163.8, -30.0, None, -25.2, -25.2, -30.0, 0.0, None, 0.0, 63.0,2022-01-03 23:00:00, None, None,1
None, -25.7, 63.33, -24.1, None, 20.94, 11.85, 168.5, -30.0, None, -25.7, -25.7, -30.0, 0.0, None, 0.0, 63.0,2022-01-04 00:00:00, None, None,1
None, -26.21, 65.45, -24.1, None, 18.91, 9.88, 174.3, -30.0, None, -26.2, -26.2, -30.0, 0.0, None, 0.0, 65.0,2022-01-04 01:00:00, None, None,1
None, -26.03, 65.48, -24.1, None, 21.89, 9.53, 173.4, -30.0, None, -26.0, -26.2, -30.0, 0.0, None, 0.0, 65.0,2022-01-04 02:00:00, None, None,1
None, -26.07, 62.56, -24.1, None, 22.39, 8.23, 172.0, -30.0, None, -26.1, -26.2, -30.0, 0.0, None, 0.0, 63.0,2022-01-04 03:00:00, None, None,1
None, -26.37, 67.44, -24.1, None, 26.89, 7.622, 171.1, -30.0, None, -26.4, -26.5, -30.0, 0.0, None, 0.0, 67.0,2022-01-04 04:00:00, None, None,1
None, -26.79, 68.14, -24.1, None, 24.65, 8.81, 168.9, -31.0, None, -26.8, -26.8, -31.0, 0.0, None, 0.0, 68.0,2022-01-04 05:00:00, None, None,1
None, -27.24, 69.08, -24.1, None, 24.01, 9.64, 171.6, -31.0, None, -27.2, -27.2, -31.0, 0.0, None, 0.0, 69.0,2022-01-04 06:00:00, None, None,1
None, -27.48, 68.95, -27.1, None, 21.5, 8.84, 172.9, -31.0, None, -27.5, -27.6, -31.0, 0.0, None, 0.0, 69.0,2022-01-04 07:00:00, None, None,1
None, -27.9, 68.19, -27.1, None, 20.74, 8.2, 174.0, -32.0, None, -27.9, -28.0, -32.0, 0.0, None, 0.0, 68.0,2022-01-04 08:00:00, None, None,1
None, -28.37, 64.58, -27.1, None, 20.04, 7.071, 168.7, -32.0, None, -28.4, -28.4, -32.0, 0.0, None, 0.0, 65.0,2022-01-04 09:00:00, None, None,1
None, -28.43, 62.71, -27.1, None, 17.74, 11.7, 166.7, -33.0, None, -28.4, -28.5, -33.0, 0.0, None, 0.0, 63.0,2022-01-04 10:00:00, None, None,1
None, -27.99, 61.45, -27.1, None, 21.38, 9.41, 164.0, -33.0, None, -28.0, -28.5, -33.0, 0.0, None, 0.0, 61.0,2022-01-04 11:00:00, None, None,1
None, -27.53, 62.71, -27.1, None, 18.54, 9.54, 169.1, -32.0, None, -27.5, -28.5, -32.0, 0.0, None, 0.0, 63.0,2022-01-04 12:00:00, None, None,1
None, -27.41, 64.66, -27.1, None, 16.17, 6.282, 169.6, -31.0, None, -27.4, -28.5, -31.0, 0.0, None, 0.0, 65.0,2022-01-04 13:00:00, None, None,1
None, -27.22, 64.41, -27.1, None, 19.24, 6.055, 165.8, -31.0, None, -27.2, -28.5, -31.0, 0.0, None, 0.0, 64.0,2022-01-04 14:00:00, None, None,1
None, -27.09, 63.83, -27.0, None, 22.69, 4.812, 169.9, -31.0, None, -27.1, -28.5, -31.0, 0.0, None, 0.0, 64.0,2022-01-04 15:00:00, None, None,1
None, -27.02, 64.44, -27.0, None, 18.39, 6.065, 163.9, -31.0, None, -27.0, -28.5, -31.0, 0.0, None, 0.0, 64.0,2022-01-04 16:00:00, None, None,1
None, -27.43, 66.5, -27.0, None, 18.04, 6.995, 164.9, -31.0, None, -27.4, -28.5, -31.0, 0.0, None, 0.0, 67.0,2022-01-04 17:00:00, None, None,1
None, -27.5, 68.25, -27.0, None, 15.26, 7.556, 174.3, -31.0, None, -27.5, -28.5, -31.0, 0.0, None, 0.0, 68.0,2022-01-04 18:00:00, None, None,1
None, -27.19, 67.35, -27.2, None, 21.92, 6.332, 170.2, -31.0, None, -27.2, -27.6, -31.0, 0.0, None, 0.0, 67.0,2022-01-04 19:00:00, None, None,1
None, -27.25, 66.85, -27.1, None, 18.13, 8.7, 170.2, -31.0, None, -27.3, -27.6, -31.0, 0.0, None, 0.0, 67.0,2022-01-04 20:00:00, None, None,1
None, -27.75, 68.91, -27.1, None, 17.29, 7.624, 166.5, -31.0, None, -27.8, -27.9, -31.0, 0.0, None, 0.0, 69.0,2022-01-04 21:00:00, None, None,1
None, -27.77, 68.28, -27.1, None, 18.67, 7.094, 163.2, -31.0, None, -27.8, -27.9, -31.0, 0.0, None, 0.0, 68.0,2022-01-04 22:00:00, None, None,1
None, -27.84, 68.66, -27.1, None, 19.13, 7.565, 157.6, -31.0, None, -27.8, -28.0, -31.0, 0.0, None, 0.0, 69.0,2022-01-04 23:00:00, None, None,1
None, -27.8, 68.24, -27.1, None, 17.94, 7.312, 163.0, -31.0, None, -27.8, -28.0, -31.0, 0.0, None, 0.0, 68.0,2022-01-05 00:00:00, None, None,1
None, -27.74, 68.56, -27.1, None, 19.2, 7.747, 161.8, -32.0, None, -27.7, -28.0, -32.0, 0.0, None, 0.0, 69.0,2022-01-05 01:00:00, None, None,1
None, -27.78, 68.41, -27.1, None, 19.34, 7.802, 162.7, -32.0, None, -27.8, -28.0, -32.0, 0.0, None, 0.0, 68.0,2022-01-05 02:00:00, None, None,1
None, -28.46, 69.51, -27.1, None, 18.01, 6.526, 163.7, -32.0, None, -28.5, -28.5, -32.0, 0.0, None, 0.0, 70.0,2022-01-05 03:00:00, None, None,1
None, -30.28, 72.53, -27.1, None, 19.35, 2.14, 158.9, -33.0, None, -30.3, -30.2, -33.0, 0.0, None, 0.0, 73.0,2022-01-05 04:00:00, None, None,1
None, -30.95, 74.28, -27.1, None, 10.09, 1.171, 158.1, -34.0, None, -31.0, -31.1, -34.0, 0.0, None, 0.0, 74.0,2022-01-05 05:00:00, None, None,1
None, -29.85, 73.26, -27.1, None, 9.58, 3.265, 160.8, -33.0, None, -29.9, -31.1, -33.0, 0.0, None, 0.0, 73.0,2022-01-05 06:00:00, None, None,1
None, -30.34, 71.97, -29.8, None, 18.97, 4.018, 169.2, -33.0, None, -30.3, -30.3, -33.0, 0.0, None, 0.0, 72.0,2022-01-05 07:00:00, None, None,1
None, -31.35, 73.43, -29.8, None, 17.03, 2.417, 164.1, -34.0, None, -31.4, -31.4, -34.0, 0.0, None, 0.0, 73.0,2022-01-05 08:00:00, None, None,1
None, -31.36, 73.31, -29.8, None, 13.86, 2.301, 157.4, -34.0, None, -31.4, -31.6, -34.0, 0.0, None, 0.0, 73.0,2022-01-05 09:00:00, None, None,1
None, -30.29, 71.16, -29.8, None, 18.08, 4.509, 172.6, -34.0, None, -30.3, -31.6, -34.0, 0.0, None, 0.0, 71.0,2022-01-05 10:00:00, None, None,1
None, -28.98, 67.64, -29.0, None, 16.09, 6.74, 176.4, -33.0, None, -29.0, -31.6, -33.0, 0.0, None, 0.0, 68.0,2022-01-05 11:00:00, None, None,1
None, -27.24, 63.22, -27.2, None, 19.82, 6.225, 180.3, -32.0, None, -27.2, -31.6, -32.0, 0.0, None, 0.0, 63.0,2022-01-05 12:00:00, None, None,1
None, -26.38, 62.26, -26.3, None, 17.26, 7.019, 177.8, -31.0, None, -26.4, -31.6, -31.0, 0.0, None, 0.0, 62.0,2022-01-05 13:00:00, None, None,1
None, -25.93, 66.24, -25.9, None, 15.79, 6.472, 168.5, -30.0, None, -25.9, -31.6, -30.0, 0.0, None, 0.0, 66.0,2022-01-05 14:00:00, None, None,1
None, -26.4, 70.21, None, None, 21.36, 4.369, 165.0, None, None, None, None, -30.0, None, None, None, None,2022-01-05 15:00:00, None, None,1
None, -27.92, 74.02, -25.7, None, 24.29, 2.048, 177.8, -31.0, None, -27.9, -31.6, -31.0, 0.0, None, 0.0, 74.0,2022-01-05 16:00:00, None, None,1
None, -29.61, 74.19, -25.7, None, 11.06, 2.024, 160.9, -33.0, None, -29.6, -31.6, -33.0, 0.0, None, 0.0, 74.0,2022-01-05 17:00:00, None, None,1
None, -30.18, 74.0, -25.7, None, 17.18, 2.454, 169.8, -33.0, None, -30.2, -31.6, -33.0, 0.0, None, 0.0, 74.0,2022-01-05 18:00:00, None, None,1
None, -29.18, 74.5, -29.2, None, 14.37, 2.071, 176.2, -32.0, None, -29.2, -30.2, -32.0, 0.0, None, 0.0, 75.0,2022-01-05 19:00:00, None, None,1
None, -29.48, 73.23, -29.0, None, 13.5, 4.905, 159.3, -32.0, None, -29.5, -30.2, -32.0, 0.0, None, 0.0, 73.0,2022-01-05 20:00:00, None, None,1
None, -29.6, 73.54, -29.0, None, 11.81, 6.068, 159.2, -32.0, None, -29.6, -30.2, -32.0, 0.0, None, 0.0, 74.0,2022-01-05 21:00:00, None, None,1
None, -29.42, 73.25, -29.0, None, 14.77, 5.348, 158.8, -32.0, None, -29.4, -30.2, -32.0, 0.0, None, 0.0, 73.0,2022-01-05 22:00:00, None, None,1
None, -29.31, 72.6, -29.0, None, 17.51, 5.358, 165.7, -32.0, None, -29.3, -30.2, -32.0, 0.0, None, 0.0, 73.0,2022-01-05 23:00:00, None, None,1
None, -29.36, 72.07, -29.0, None, 17.52, 5.58, 161.4, -32.0, None, -29.4, -30.2, -32.0, 0.0, None, 0.0, 72.0,2022-01-06 00:00:00, None, None,1
None, -29.5, 72.86, -29.0, None, 14.71, 4.513, 150.4, -33.0, None, -29.5, -30.2, -33.0, 0.0, None, 0.0, 73.0,2022-01-06 01:00:00, None, None,1
None, -29.75, 72.98, -29.0, None, 15.58, 5.395, 156.1, -33.0, None, -29.8, -30.2, -33.0, 0.0, None, 0.0, 73.0,2022-01-06 02:00:00, None, None,1
None, -29.86, 72.79, -29.0, None, 14.02, 6.941, 157.3, -33.0, None, -29.9, -30.2, -33.0, 0.0, None, 0.0, 73.0,2022-01-06 03:00:00, None, None,1
None, -29.48, 72.42, -29.0, None, 17.63, 6.697, 155.9, -33.0, None, -29.5, -30.2, -33.0, 0.0, None, 0.0, 72.0,2022-01-06 04:00:00, None, None,1
None, -29.06, 72.53, -28.8, None, 21.14, 5.516, 162.3, -32.0, None, -29.1, -30.2, -32.0, 0.0, None, 0.0, 73.0,2022-01-06 05:00:00, None, None,1
None, -28.24, 71.3, -28.2, None, 17.38, 7.215, 166.7, -32.0, None, -28.2, -30.2, -32.0, 0.0, None, 0.0, 71.0,2022-01-06 06:00:00, None, None,1
None, -28.27, 71.66, -28.2, None, 14.39, 6.973, 162.3, -31.0, None, -28.3, -28.6, -31.0, 0.0, None, 0.0, 72.0,2022-01-06 07:00:00, None, None,1
None, -27.8, 72.53, -27.8, None, 16.67, 7.409, 168.9, -31.0, None, -27.8, -28.6, -31.0, 0.0, None, 0.0, 73.0,2022-01-06 08:00:00, None, None,1
None, -27.16, 73.08, -27.2, None, 14.57, 7.341, 161.7, -30.0, None, -27.2, -28.6, -30.0, 0.0, None, 0.0, 73.0,2022-01-06 09:00:00, None, None,1
None, -26.52, 73.46, -26.4, None, 16.28, 6.777, 154.3, -29.0, None, -26.5, -28.6, -29.0, 0.0, None, 0.0, 73.0,2022-01-06 10:00:00, None, None,1
None, -25.34, 72.97, -25.3, None, 14.83, 8.17, 166.2, -29.0, None, -25.3, -28.6, -29.0, 0.0, None, 0.0, 73.0,2022-01-06 11:00:00, None, None,1
None, -24.63, 74.89, -24.7, None, 16.76, 7.38, 153.2, -28.0, None, -24.6, -28.6, -28.0, 0.0, None, 0.0, 75.0,2022-01-06 12:00:00, None, None,1
None, -23.84, 74.95, -23.9, None, 16.17, 7.414, 159.8, -27.0, None, -23.8, -28.6, -27.0, 0.0, None, 0.0, 75.0,2022-01-06 13:00:00, None, None,1
None, -23.55, 76.14, -23.4, None, 16.16, 6.916, 158.2, -26.0, None, -23.6, -28.6, -26.0, 0.0, None, 0.0, 76.0,2022-01-06 14:00:00, None, None,1
None, -22.85, 76.39, -22.9, None, 17.06, 5.601, 154.3, -26.0, None, -22.9, -28.6, -26.0, 0.0, None, 0.0, 76.0,2022-01-06 15:00:00, None, None,1
None, -22.4, 76.45, -22.4, None, 25.14, 5.565, 153.7, -25.0, None, -22.4, -28.6, -25.0, 0.0, None, 0.0, 76.0,2022-01-06 16:00:00, None, None,1
None, -22.23, 77.54, -22.1, None, 17.42, 4.314, 158.5, -25.0, None, -22.2, -28.6, -25.0, 0.0, None, 0.0, 78.0,2022-01-06 17:00:00, None, None,1
None, -22.47, 78.28, -22.1, None, 18.24, 4.562, 156.1, -25.0, None, -22.5, -28.6, -25.0, 0.0, None, 0.0, 78.0,2022-01-06 18:00:00, None, None,1
None, -22.44, 78.46, -22.4, None, 18.44, 4.097, 167.3, -25.0, None, -22.4, -22.6, -25.0, 0.0, None, 0.0, 78.0,2022-01-06 19:00:00, None, None,1
None, -21.81, 78.32, -21.8, None, 19.13, 4.015, 164.4, -24.0, None, -21.8, -22.6, -24.0, 0.0, None, 0.0, 78.0,2022-01-06 20:00:00, None, None,1
None, -21.45, 78.78, -21.4, None, 15.19, 3.824, 165.4, -24.0, None, -21.5, -22.6, -24.0, 0.0, None, 0.0, 79.0,2022-01-06 21:00:00, None, None,1
None, -21.04, 79.42, -21.0, None, 16.4, 4.058, 174.3, -23.0, None, -21.0, -22.6, -23.0, 0.0, None, 0.0, 79.0,2022-01-06 22:00:00, None, None,1
None, -20.56, 80.2, -20.5, None, 23.86, 2.228, 164.1, -23.0, None, -20.6, -22.6, -23.0, 0.0, None, 0.0, 80.0,2022-01-06 23:00:00, None, None,1
None, -20.31, 80.6, -20.1, None, 16.38, 5.698, 171.1, -22.0, None, -20.3, -22.6, -22.0, 0.0, None, 0.0, 81.0,2022-01-07 00:00:00, None, None,1
None, -19.77, 81.0, -19.6, None, 13.65, 4.243, 168.1, -22.0, None, -19.8, -22.6, -22.0, 0.0, None, 0.0, 81.0,2022-01-07 01:00:00, None, None,1
