station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
-0.5, -0.5, -0.5, -0.1, -6999.0, 2020-01-21 19:00:00, -6999.0
-1.5, -1.46, -1.4, -0.1, -6999.0, 2020-01-21 20:00:00, -6999.0
-2.0, -1.97, -2.0, -0.1, -6999.0, 2020-01-21 21:00:00, -6999.0
-1.8, -1.801, -2.0, -0.1, -6999.0, 2020-01-21 22:00:00, -6999.0
-2.0, -1.996, -2.0, -0.1, -6999.0, 2020-01-21 23:00:00, -6999.0
-1.4, -1.374, -2.0, -0.1, -6999.0, 2020-01-22 00:00:00, -6999.0
-1.1, -1.053, -2.0, -0.1, -6999.0, 2020-01-22 01:00:00, -6999.0
-1.0, -0.99, -2.0, -0.1, -6999.0, 2020-01-22 02:00:00, -6999.0
-1.2, -1.159, -2.0, -0.1, -6999.0, 2020-01-22 03:00:00, -6999.0
-1.6, -1.586, -2.0, -0.1, -6999.0, 2020-01-22 04:00:00, -6999.0
-2.1, -2.099, -2.1, -0.1, -6999.0, 2020-01-22 05:00:00, -6999.0
-2.0, -1.97, -2.2, -0.1, -6999.0, 2020-01-22 06:00:00, -6999.0
-2.4, -2.449, -2.4, -1.9, -6999.0, 2020-01-22 07:00:00, -6999.0
-3.1, -3.107, -3.1, -1.9, -6999.0, 2020-01-22 08:00:00, -6999.0
-2.6, -2.641, -3.1, -1.9, -6999.0, 2020-01-22 09:00:00, -6999.0
-2.7, -2.731, -3.1, -1.9, -6999.0, 2020-01-22 10:00:00, -6999.0
-1.9, -1.879, -3.1, -1.9, -6999.0, 2020-01-22 11:00:00, -6999.0
0.9, 0.925, -3.1, 0.9, -6999.0, 2020-01-22 12:00:00, -6999.0
3.7, 3.685, -3.1, 3.7, -6999.0, 2020-01-22 13:00:00, -6999.0
3.9, 3.85, -3.1, 3.9, -6999.0, 2020-01-22 14:00:00, -6999.0
3.5, 3.53, -3.1, 3.9, -6999.0, 2020-01-22 15:00:00, -6999.0
2.1, 2.119, -3.1, 3.9, -6999.0, 2020-01-22 16:00:00, -6999.0
1.2, 1.193, -3.1, 3.9, -6999.0, 2020-01-22 17:00:00, -6999.0
0.3, 0.266, -3.1, 3.9, -6999.0, 2020-01-22 18:00:00, -6999.0
-0.4, -0.35, -0.4, 0.3, -6999.0, 2020-01-22 19:00:00, -6999.0
None, -0.755, None, None, None, 2020-01-22 20:00:00, None
-1.2, -1.185, -1.2, 0.3, -6999.0, 2020-01-22 21:00:00, -6999.0
-1.2, -1.202, -1.3, 0.3, -6999.0, 2020-01-22 22:00:00, -6999.0
-1.0, -0.988, -1.3, 0.3, -6999.0, 2020-01-22 23:00:00, -6999.0
-0.6, -0.611, -1.3, 0.3, -6999.0, 2020-01-23 00:00:00, -6999.0
-0.3, -0.33, -1.3, 0.3, -6999.0, 2020-01-23 01:00:00, -6999.0
-0.2, -0.224, -1.3, 0.3, -6999.0, 2020-01-23 02:00:00, -6999.0
-0.4, -0.393, -1.3, 0.3, -6999.0, 2020-01-23 03:00:00, -6999.0
-0.3, -0.344, -1.3, 0.3, -6999.0, 2020-01-23 04:00:00, -6999.0
-0.1, -0.075, -1.3, 0.3, -6999.0, 2020-01-23 05:00:00, -6999.0
0.0, 0.031, -1.3, 0.3, -6999.0, 2020-01-23 06:00:00, -6999.0
0.2, 0.223, 0.0, 0.2, -6999.0, 2020-01-23 07:00:00, -6999.0
0.3, 0.287, 0.0, 0.3, -6999.0, 2020-01-23 08:00:00, -6999.0
0.8, 0.797, 0.0, 0.8, -6999.0, 2020-01-23 09:00:00, -6999.0
2.1, 2.067, 0.0, 2.0, -6999.0, 2020-01-23 10:00:00, -6999.0
4.3, 4.334, 0.0, 4.3, -6999.0, 2020-01-23 11:00:00, -6999.0
6.1, 6.098, 0.0, 6.1, -6999.0, 2020-01-23 12:00:00, -6999.0
7.4, 7.354, 0.0, 7.3, -6999.0, 2020-01-23 13:00:00, -6999.0
9.3, 9.33, 0.0, 9.3, -6999.0, 2020-01-23 14:00:00, -6999.0
11.4, 11.38, 0.0, 11.4, -6999.0, 2020-01-23 15:00:00, -6999.0
8.0, 7.991, 0.0, 11.5, -6999.0, 2020-01-23 16:00:00, -6999.0
4.2, 4.242, 0.0, 11.5, -6999.0, 2020-01-23 17:00:00, -6999.0
2.9, 2.906, 0.0, 11.5, -6999.0, 2020-01-23 18:00:00, -6999.0
2.7, 2.652, 2.7, 2.9, -6999.0, 2020-01-23 19:00:00, -6999.0
1.9, 1.927, 1.9, 2.9, -6999.0, 2020-01-23 20:00:00, -6999.0
1.7, 1.672, 1.7, 2.9, -6999.0, 2020-01-23 21:00:00, -6999.0
1.6, 1.586, 1.6, 2.9, -6999.0, 2020-01-23 22:00:00, -6999.0
1.7, 1.735, 1.6, 2.9, -6999.0, 2020-01-23 23:00:00, -6999.0
1.7, 1.735, 1.6, 2.9, -6999.0, 2020-01-24 00:00:00, -6999.0
1.4, 1.373, 1.4, 2.9, -6999.0, 2020-01-24 01:00:00, -6999.0
1.0, 1.049, 1.1, 2.9, -6999.0, 2020-01-24 02:00:00, -6999.0
0.9, 0.926, 0.9, 2.9, -6999.0, 2020-01-24 03:00:00, -6999.0
0.8, 0.814, 0.7, 2.9, -6999.0, 2020-01-24 04:00:00, -6999.0
1.2, 1.181, 0.7, 2.9, -6999.0, 2020-01-24 05:00:00, -6999.0
1.2, 1.202, 0.7, 2.9, -6999.0, 2020-01-24 06:00:00, -6999.0
1.5, 1.543, 1.2, 1.5, -6999.0, 2020-01-24 07:00:00, -6999.0
1.9, 1.861, 1.2, 1.9, -6999.0, 2020-01-24 08:00:00, -6999.0
2.3, 2.28, 1.2, 2.3, -6999.0, 2020-01-24 09:00:00, -6999.0
3.1, 3.101, 1.2, 3.1, -6999.0, 2020-01-24 10:00:00, -6999.0
4.1, 4.131, 1.2, 4.1, -6999.0, 2020-01-24 11:00:00, -6999.0
5.6, 5.591, 1.2, 5.6, -6999.0, 2020-01-24 12:00:00, -6999.0
6.6, 6.59, 1.2, 6.6, -6999.0, 2020-01-24 13:00:00, -6999.0
9.3, 9.25, 1.2, 9.2, -6999.0, 2020-01-24 14:00:00, -6999.0
6.7, 6.704, 1.2, 9.5, -6999.0, 2020-01-24 15:00:00, -6999.0
4.7, 4.652, 1.2, 9.5, -6999.0, 2020-01-24 16:00:00, -6999.0
3.3, 3.34, 1.2, 9.5, -6999.0, 2020-01-24 17:00:00, -6999.0
1.9, 1.947, 1.2, 9.5, -6999.0, 2020-01-24 18:00:00, -6999.0
1.2, 1.159, 1.2, 2.0, -6999.0, 2020-01-24 19:00:00, -6999.0
0.8, 0.757, 0.8, 2.0, -6999.0, 2020-01-24 20:00:00, -6999.0
0.1, 0.074, 0.1, 2.0, -6999.0, 2020-01-24 21:00:00, -6999.0
-0.2, -0.184, -0.2, 2.0, -6999.0, 2020-01-24 22:00:00, -6999.0
-0.1, -0.099, -0.2, 2.0, -6999.0, 2020-01-24 23:00:00, -6999.0
-0.4, -0.436, -0.4, 2.0, -6999.0, 2020-01-25 00:00:00, -6999.0
-1.1, -1.115, -1.1, 2.0, -6999.0, 2020-01-25 01:00:00, -6999.0
-2.6, -2.561, -2.5, 2.0, -6999.0, 2020-01-25 02:00:00, -6999.0
-3.7, -3.728, -3.7, 2.0, -6999.0, 2020-01-25 03:00:00, -6999.0
-4.2, -4.202, -4.2, 2.0, -6999.0, 2020-01-25 04:00:00, -6999.0
-4.5, -4.515, -4.5, 2.0, -6999.0, 2020-01-25 05:00:00, -6999.0
-4.7, -4.657, -4.7, 2.0, -6999.0, 2020-01-25 06:00:00, -6999.0
-4.6, -4.625, -4.8, -4.6, -6999.0, 2020-01-25 07:00:00, -6999.0
-4.0, -4.044, -4.8, -4.1, -6999.0, 2020-01-25 08:00:00, -6999.0
-3.1, -3.133, -4.8, -3.2, -6999.0, 2020-01-25 09:00:00, -6999.0
-2.0, -2.043, -4.8, -2.1, -6999.0, 2020-01-25 10:00:00, -6999.0
0.0, 0.041, -4.8, 0.0, -6999.0, 2020-01-25 11:00:00, -6999.0
3.8, 3.76, -4.8, 3.7, -6999.0, 2020-01-25 12:00:00, -6999.0
5.1, 5.117, -4.8, 5.1, -6999.0, 2020-01-25 13:00:00, -6999.0
None, 7.672, None, None, None, 2020-01-25 14:00:00, None
None, 11.55, None, None, None, 2020-01-25 15:00:00, None
7.9, 7.92, -4.8, 12.1, -6999.0, 2020-01-25 16:00:00, -6999.0
None, 3.939, None, None, None, 2020-01-25 17:00:00, None
None, -0.154, None, None, None, 2020-01-25 18:00:00, None
None, -2.0, None, None, None, 2020-01-25 19:00:00, None
-2.8, -2.83, -2.8, -0.1, -6999.0, 2020-01-25 20:00:00, -6999.0
-3.3, -3.345, -3.3, -0.1, -6999.0, 2020-01-25 21:00:00, -6999.0
-4.1, -4.074, -4.1, -0.1, -6999.0, 2020-01-25 22:00:00, -6999.0
-4.3, -4.268, -4.3, -0.1, -6999.0, 2020-01-25 23:00:00, -6999.0
-3.4, -3.366, -4.3, -0.1, -6999.0, 2020-01-26 00:00:00, -6999.0
-2.9, -2.912, -4.3, -0.1, -6999.0, 2020-01-26 01:00:00, -6999.0
-2.7, -2.677, -4.3, -0.1, -6999.0, 2020-01-26 02:00:00, -6999.0
-2.5, -2.526, -4.3, -0.1, -6999.0, 2020-01-26 03:00:00, -6999.0
-2.1, -2.056, -4.3, -0.1, -6999.0, 2020-01-26 04:00:00, -6999.0
-1.7, -1.672, -4.3, -0.1, -6999.0, 2020-01-26 05:00:00, -6999.0
-1.3, -1.288, -4.3, -0.1, -6999.0, 2020-01-26 06:00:00, -6999.0
-1.0, -1.043, -1.3, -1.1, -6999.0, 2020-01-26 07:00:00, -6999.0
-1.0, -1.007, -1.3, -1.0, -6999.0, 2020-01-26 08:00:00, -6999.0
-0.8, -0.841, -1.3, -0.8, -6999.0, 2020-01-26 09:00:00, -6999.0
0.5, 0.494, -1.3, 0.5, -6999.0, 2020-01-26 10:00:00, -6999.0
1.1, 1.118, -1.3, 1.2, -6999.0, 2020-01-26 11:00:00, -6999.0
2.2, 2.174, -1.3, 2.1, -6999.0, 2020-01-26 12:00:00, -6999.0
7.1, 7.101, -1.3, 7.1, -6999.0, 2020-01-26 13:00:00, -6999.0
6.6, 6.553, -1.3, 7.2, -6999.0, 2020-01-26 14:00:00, -6999.0
7.9, 7.935, -1.3, 8.0, -6999.0, 2020-01-26 15:00:00, -6999.0
8.0, 7.97, -1.3, 8.0, -6999.0, 2020-01-26 16:00:00, -6999.0
3.9, 3.947, -1.3, 8.0, -6999.0, 2020-01-26 17:00:00, -6999.0
0.8, 0.777, -1.3, 8.0, -6999.0, 2020-01-26 18:00:00, -6999.0
0.7, 0.671, 0.6, 0.8, -6999.0, 2020-01-26 19:00:00, -6999.0
0.7, 0.691, 0.6, 0.8, -6999.0, 2020-01-26 20:00:00, -6999.0
0.4, 0.415, 0.4, 0.8, -6999.0, 2020-01-26 21:00:00, -6999.0
-0.1, -0.118, -0.1, 0.8, -6999.0, 2020-01-26 22:00:00, -6999.0
0.0, -0.006, -0.1, 0.8, -6999.0, 2020-01-26 23:00:00, -6999.0
0.3, 0.309, -0.1, 0.8, -6999.0, 2020-01-27 00:00:00, -6999.0
-0.1, -0.138, -0.1, 0.8, -6999.0, 2020-01-27 01:00:00, -6999.0
-0.5, -0.457, -0.5, 0.8, -6999.0, 2020-01-27 02:00:00, -6999.0
-1.4, -1.363, -1.3, 0.8, -6999.0, 2020-01-27 03:00:00, -6999.0
-1.8, -1.782, -1.8, 0.8, -6999.0, 2020-01-27 04:00:00, -6999.0
-2.2, -2.162, -2.2, 0.8, -6999.0, 2020-01-27 05:00:00, -6999.0
-2.5, -2.491, -2.5, 0.8, -6999.0, 2020-01-27 06:00:00, -6999.0
-2.7, -2.72, -2.7, -2.5, -6999.0, 2020-01-27 07:00:00, -6999.0
-3.0, -2.978, -3.0, -2.5, -6999.0, 2020-01-27 08:00:00, -6999.0
-1.9, -1.944, -3.0, -2.0, -6999.0, 2020-01-27 09:00:00, -6999.0
-1.6, -1.629, -3.0, -1.6, -6999.0, 2020-01-27 10:00:00, -6999.0
-0.4, -0.446, -3.0, -0.5, -6999.0, 2020-01-27 11:00:00, -6999.0
0.9, 0.918, -3.0, 0.9, -6999.0, 2020-01-27 12:00:00, -6999.0
6.1, 6.145, -3.0, 6.1, -6999.0, 2020-01-27 13:00:00, -6999.0
7.9, 7.905, -3.0, 7.9, -6999.0, 2020-01-27 14:00:00, -6999.0
5.9, 5.939, -3.0, 8.1, -6999.0, 2020-01-27 15:00:00, -6999.0
4.7, 4.656, -3.0, 8.1, -6999.0, 2020-01-27 16:00:00, -6999.0
0.9, 0.924, -3.0, 8.1, -6999.0, 2020-01-27 17:00:00, -6999.0
-1.3, -1.286, -3.0, 8.1, -6999.0, 2020-01-27 18:00:00, -6999.0
-1.7, -1.692, -1.7, -1.3, -6999.0, 2020-01-27 19:00:00, -6999.0
-1.5, -1.543, -1.7, -1.3, -6999.0, 2020-01-27 20:00:00, -6999.0
-1.2, -1.182, -1.7, -1.2, -6999.0, 2020-01-27 21:00:00, -6999.0
-1.1, -1.053, -1.7, -1.0, -6999.0, 2020-01-27 22:00:00, -6999.0
-1.3, -1.266, -1.7, -1.0, -6999.0, 2020-01-27 23:00:00, -6999.0
-1.6, -1.592, -1.7, -1.0, -6999.0, 2020-01-28 00:00:00, -6999.0
-1.8, -1.803, -1.8, -1.0, -6999.0, 2020-01-28 01:00:00, -6999.0
-1.9, -1.862, -1.9, -1.0, -6999.0, 2020-01-28 02:00:00, -6999.0
-1.7, -1.692, -1.9, -1.0, -6999.0, 2020-01-28 03:00:00, -6999.0
-1.8, -1.795, -1.9, -1.0, -6999.0, 2020-01-28 04:00:00, -6999.0
-2.6, -2.566, -2.5, -1.0, -6999.0, 2020-01-28 05:00:00, -6999.0
-3.0, -3.041, -3.0, -1.0, -6999.0, 2020-01-28 06:00:00, -6999.0
-2.9, -2.856, -3.0, -2.8, -6999.0, 2020-01-28 07:00:00, -6999.0
-3.4, -3.364, -3.4, -2.8, -6999.0, 2020-01-28 08:00:00, -6999.0
-3.3, -3.349, -3.6, -2.8, -6999.0, 2020-01-28 09:00:00, -6999.0
-1.7, -1.717, -3.6, -1.7, -6999.0, 2020-01-28 10:00:00, -6999.0
-0.7, -0.671, -3.6, -0.7, -6999.0, 2020-01-28 11:00:00, -6999.0
0.2, 0.183, -3.6, 0.1, -6999.0, 2020-01-28 12:00:00, -6999.0
8.0, 7.956, -3.6, 7.8, -6999.0, 2020-01-28 13:00:00, -6999.0
11.2, 11.18, -3.6, 11.1, -6999.0, 2020-01-28 14:00:00, -6999.0
10.6, 10.55, -3.6, 11.3, -6999.0, 2020-01-28 15:00:00, -6999.0
10.2, 10.21, -3.6, 11.3, -6999.0, 2020-01-28 16:00:00, -6999.0
3.9, 3.874, -3.6, 11.3, -6999.0, 2020-01-28 17:00:00, -6999.0
-1.0, -0.985, -3.6, 11.3, -6999.0, 2020-01-28 18:00:00, -6999.0
-2.8, -2.827, -2.8, -0.9, -6999.0, 2020-01-28 19:00:00, -6999.0
-3.8, -3.782, -3.8, -0.9, -6999.0, 2020-01-28 20:00:00, -6999.0
-4.2, -4.245, -4.2, -0.9, -6999.0, 2020-01-28 21:00:00, -6999.0
-4.7, -4.679, -4.7, -0.9, -6999.0, 2020-01-28 22:00:00, -6999.0
-5.2, -5.235, -5.3, -0.9, -6999.0, 2020-01-28 23:00:00, -6999.0
-3.1, -3.115, -5.3, -0.9, -6999.0, 2020-01-29 00:00:00, -6999.0
-1.9, -1.887, -5.3, -0.9, -6999.0, 2020-01-29 01:00:00, -6999.0
-1.6, -1.629, -5.3, -0.9, -6999.0, 2020-01-29 02:00:00, -6999.0
-1.3, -1.29, -5.3, -0.9, -6999.0, 2020-01-29 03:00:00, -6999.0
-0.9, -0.947, -5.3, -0.9, -6999.0, 2020-01-29 04:00:00, -6999.0
-0.4, -0.393, -5.3, -0.4, -6999.0, 2020-01-29 05:00:00, -6999.0
-0.1, -0.131, -5.3, -0.1, -6999.0, 2020-01-29 06:00:00, -6999.0
-0.2, -0.229, -0.2, -0.1, -6999.0, 2020-01-29 07:00:00, -6999.0
-0.3, -0.307, -0.4, -0.1, -6999.0, 2020-01-29 08:00:00, -6999.0
0.0, -0.049, -0.4, 0.0, -6999.0, 2020-01-29 09:00:00, -6999.0
0.7, 0.701, -0.4, 0.7, -6999.0, 2020-01-29 10:00:00, -6999.0
2.2, 2.151, -0.4, 2.1, -6999.0, 2020-01-29 11:00:00, -6999.0
3.9, 3.867, -0.4, 3.8, -6999.0, 2020-01-29 12:00:00, -6999.0
3.9, 3.924, -0.4, 4.3, -6999.0, 2020-01-29 13:00:00, -6999.0
3.7, 3.721, -0.4, 4.3, -6999.0, 2020-01-29 14:00:00, -6999.0
5.0, 5.036, -0.4, 5.0, -6999.0, 2020-01-29 15:00:00, -6999.0
6.0, 5.98, -0.4, 6.3, -6999.0, 2020-01-29 16:00:00, -6999.0
2.9, 2.878, -0.4, 6.3, -6999.0, 2020-01-29 17:00:00, -6999.0
1.3, 1.256, -0.4, 6.3, -6999.0, 2020-01-29 18:00:00, -6999.0
0.3, 0.332, 0.4, 1.3, -6999.0, 2020-01-29 19:00:00, -6999.0
-0.5, -0.479, -0.5, 1.3, -6999.0, 2020-01-29 20:00:00, -6999.0
-0.7, -0.712, -0.7, 1.3, -6999.0, 2020-01-29 21:00:00, -6999.0
-0.9, -0.949, -0.9, 1.3, -6999.0, 2020-01-29 22:00:00, -6999.0
-1.3, -1.288, -1.3, 1.3, -6999.0, 2020-01-29 23:00:00, -6999.0
-1.6, -1.568, -1.6, 1.3, -6999.0, 2020-01-30 00:00:00, -6999.0
-3.0, -3.021, -3.0, 1.3, -6999.0, 2020-01-30 01:00:00, -6999.0
-2.7, -2.72, -3.0, 1.3, -6999.0, 2020-01-30 02:00:00, -6999.0
-2.6, -2.635, -3.0, 1.3, -6999.0, 2020-01-30 03:00:00, -6999.0
-2.8, -2.804, -3.0, 1.3, -6999.0, 2020-01-30 04:00:00, -6999.0
-2.7, -2.741, -3.0, 1.3, -6999.0, 2020-01-30 05:00:00, -6999.0
-2.8, -2.849, -3.0, 1.3, -6999.0, 2020-01-30 06:00:00, -6999.0
-2.8, -2.804, -2.9, -2.8, -6999.0, 2020-01-30 07:00:00, -6999.0
-3.0, -2.955, -3.0, -2.8, -6999.0, 2020-01-30 08:00:00, -6999.0
-2.6, -2.603, -3.0, -2.6, -6999.0, 2020-01-30 09:00:00, -6999.0
-0.8, -0.825, -3.0, -0.8, -6999.0, 2020-01-30 10:00:00, -6999.0
0.6, 0.647, -3.0, 0.6, -6999.0, 2020-01-30 11:00:00, -6999.0
3.9, 3.887, -3.0, 3.8, -6999.0, 2020-01-30 12:00:00, -6999.0
6.9, 6.897, -3.0, 6.9, -6999.0, 2020-01-30 13:00:00, -6999.0
7.5, 7.532, -3.0, 7.5, -6999.0, 2020-01-30 14:00:00, -6999.0
None, 10.55, None, None, None, 2020-01-30 15:00:00, None
10.1, 10.08, -3.0, 11.2, -6999.0, 2020-01-30 16:00:00, -6999.0
5.1, 5.137, -3.0, 11.2, -6999.0, 2020-01-30 17:00:00, -6999.0
2.8, 2.777, -3.0, 11.2, -6999.0, 2020-01-30 18:00:00, -6999.0
2.0, 1.999, 2.0, 2.8, -6999.0, 2020-01-30 19:00:00, -6999.0
1.8, 1.841, 1.8, 2.8, -6999.0, 2020-01-30 20:00:00, -6999.0
1.6, 1.581, 1.6, 2.8, -6999.0, 2020-01-30 21:00:00, -6999.0
1.1, 1.056, 1.1, 2.8, -6999.0, 2020-01-30 22:00:00, -6999.0
0.5, 0.458, 0.5, 2.8, -6999.0, 2020-01-30 23:00:00, -6999.0
0.8, 0.805, 0.5, 2.8, -6999.0, 2020-01-31 00:00:00, -6999.0
1.3, 1.267, 0.5, 2.8, -6999.0, 2020-01-31 01:00:00, -6999.0
0.8, 0.822, 0.5, 2.8, -6999.0, 2020-01-31 02:00:00, -6999.0
-0.2, -0.158, -0.2, 2.8, -6999.0, 2020-01-31 03:00:00, -6999.0
1.1, 1.1, -0.2, 2.8, -6999.0, 2020-01-31 04:00:00, -6999.0
2.0, 1.99, -0.2, 2.8, -6999.0, 2020-01-31 05:00:00, -6999.0
2.2, 2.23, -0.2, 2.8, -6999.0, 2020-01-31 06:00:00, -6999.0
2.8, 2.801, 2.2, 2.8, -6999.0, 2020-01-31 07:00:00, -6999.0
2.8, 2.801, 2.2, 2.8, -6999.0, 2020-01-31 08:00:00, -6999.0
3.0, 2.95, 2.2, 2.9, -6999.0, 2020-01-31 09:00:00, -6999.0
3.5, 3.504, 2.2, 3.5, -6999.0, 2020-01-31 10:00:00, -6999.0
5.0, 5.033, 2.2, 5.0, -6999.0, 2020-01-31 11:00:00, -6999.0
7.1, 7.118, 2.2, 7.1, -6999.0, 2020-01-31 12:00:00, -6999.0
7.4, 7.36, 2.2, 7.6, -6999.0, 2020-01-31 13:00:00, -6999.0
8.4, 8.37, 2.2, 8.3, -6999.0, 2020-01-31 14:00:00, -6999.0
10.2, 10.21, 2.2, 10.3, -6999.0, 2020-01-31 15:00:00, -6999.0
7.6, 7.615, 2.2, 10.3, -6999.0, 2020-01-31 16:00:00, -6999.0
6.5, 6.461, 2.2, 10.3, -6999.0, 2020-01-31 17:00:00, -6999.0
5.9, 5.922, 2.2, 10.3, -6999.0, 2020-01-31 18:00:00, -6999.0
5.6, 5.591, 5.6, 5.9, -6999.0, 2020-01-31 19:00:00, -6999.0
5.6, 5.61, 5.6, 5.9, -6999.0, 2020-01-31 20:00:00, -6999.0
4.8, 4.822, 4.8, 5.9, -6999.0, 2020-01-31 21:00:00, -6999.0
4.4, 4.383, 4.4, 5.9, -6999.0, 2020-01-31 22:00:00, -6999.0
3.7, 3.741, 3.8, 5.9, -6999.0, 2020-01-31 23:00:00, -6999.0
3.4, 3.402, 3.4, 5.9, -6999.0, 2020-02-01 00:00:00, -6999.0
3.2, 3.185, 3.2, 5.9, -6999.0, 2020-02-01 01:00:00, -6999.0
2.9, 2.865, 2.9, 5.9, -6999.0, 2020-02-01 02:00:00, -6999.0
2.6, 2.587, 2.6, 5.9, -6999.0, 2020-02-01 03:00:00, -6999.0
2.4, 2.438, 2.4, 5.9, -6999.0, 2020-02-01 04:00:00, -6999.0
2.1, 2.053, 2.1, 5.9, -6999.0, 2020-02-01 05:00:00, -6999.0
1.7, 1.707, 1.7, 5.9, -6999.0, 2020-02-01 06:00:00, -6999.0
1.7, 1.66, 1.7, 1.7, -6999.0, 2020-02-01 07:00:00, -6999.0
1.5, 1.523, 1.5, 1.7, -6999.0, 2020-02-01 08:00:00, -6999.0
1.8, 1.798, 1.5, 1.8, -6999.0, 2020-02-01 09:00:00, -6999.0
2.1, 2.139, 1.5, 2.1, -6999.0, 2020-02-01 10:00:00, -6999.0
2.3, 2.259, 1.5, 2.7, -6999.0, 2020-02-01 11:00:00, -6999.0
1.6, 1.629, 1.4, 2.7, -6999.0, 2020-02-01 12:00:00, -6999.0
4.3, 4.256, 1.4, 4.2, -6999.0, 2020-02-01 13:00:00, -6999.0
2.2, 2.235, 1.4, 4.3, -6999.0, 2020-02-01 14:00:00, -6999.0
0.1, 0.117, 0.1, 4.3, -6999.0, 2020-02-01 15:00:00, -6999.0
1.0, 0.989, -0.2, 4.3, -6999.0, 2020-02-01 16:00:00, -6999.0
-0.9, -0.863, -0.8, 4.3, -6999.0, 2020-02-01 17:00:00, -6999.0
None, -2.552, None, None, None, 2020-02-01 18:00:00, None
None, -4.189, None, None, None, 2020-02-01 19:00:00, None
None, -4.823, None, None, None, 2020-02-01 20:00:00, None
None, -5.279, None, None, None, 2020-02-01 21:00:00, None
None, -6.067, None, None, None, 2020-02-01 22:00:00, None
None, -6.247, None, None, None, 2020-02-01 23:00:00, None
None, -6.665, None, None, None, 2020-02-02 00:00:00, None
None, -6.929, None, None, None, 2020-02-02 01:00:00, None
None, -7.216, None, None, None, 2020-02-02 02:00:00, None
None, -7.795, None, None, None, 2020-02-02 03:00:00, None
None, -8.31, None, None, None, 2020-02-02 04:00:00, None
None, -9.16, None, None, None, 2020-02-02 05:00:00, None
None, -9.39, None, None, None, 2020-02-02 06:00:00, None
None, -8.82, None, None, None, 2020-02-02 07:00:00, None
None, -7.947, None, None, None, 2020-02-02 08:00:00, None
None, -7.18, None, None, None, 2020-02-02 09:00:00, None
None, -5.322, None, None, None, 2020-02-02 10:00:00, None
None, -3.955, None, None, None, 2020-02-02 11:00:00, None
0.5, 0.483, -9.4, 0.4, -6999.0, 2020-02-02 12:00:00, -6999.0
1.3, 1.299, -9.4, 1.4, -6999.0, 2020-02-02 13:00:00, -6999.0
1.7, 1.702, -9.4, 1.6, -6999.0, 2020-02-02 14:00:00, -6999.0
2.7, 2.691, -9.4, 3.4, -6999.0, 2020-02-02 15:00:00, -6999.0
-0.8, -0.761, -9.4, 3.4, -6999.0, 2020-02-02 16:00:00, -6999.0
-3.4, -3.373, -9.4, 3.4, -6999.0, 2020-02-02 17:00:00, -6999.0
-5.0, -4.982, -9.4, 3.4, -6999.0, 2020-02-02 18:00:00, -6999.0
-5.7, -5.7, -5.7, -5.0, -6999.0, 2020-02-02 19:00:00, -6999.0
-5.8, -5.788, -5.8, -5.0, -6999.0, 2020-02-02 20:00:00, -6999.0
-5.7, -5.657, -5.8, -5.0, -6999.0, 2020-02-02 21:00:00, -6999.0
-5.9, -5.933, -5.9, -5.0, -6999.0, 2020-02-02 22:00:00, -6999.0
-6.8, -6.776, -6.8, -5.0, -6999.0, 2020-02-02 23:00:00, -6999.0
-6.6, -6.642, -6.8, -5.0, -6999.0, 2020-02-03 00:00:00, -6999.0
-7.2, -7.216, -7.2, -5.0, -6999.0, 2020-02-03 01:00:00, -6999.0
-8.1, -8.13, -8.1, -5.0, -6999.0, 2020-02-03 02:00:00, -6999.0
-8.7, -8.71, -8.7, -5.0, -6999.0, 2020-02-03 03:00:00, -6999.0
-8.9, -8.94, -8.9, -5.0, -6999.0, 2020-02-03 04:00:00, -6999.0
-9.4, -9.41, -9.4, -5.0, -6999.0, 2020-02-03 05:00:00, -6999.0
-10.3, -10.29, -10.3, -5.0, -6999.0, 2020-02-03 06:00:00, -6999.0
-11.3, -11.28, -11.3, -10.3, -6999.0, 2020-02-03 07:00:00, -6999.0
-12.0, -11.98, -12.0, -10.3, -6999.0, 2020-02-03 08:00:00, -6999.0
-12.2, -12.24, -12.2, -10.3, -6999.0, 2020-02-03 09:00:00, -6999.0
-11.9, -11.85, -12.2, -10.3, -6999.0, 2020-02-03 10:00:00, -6999.0
-10.6, -10.63, -12.2, -10.3, -6999.0, 2020-02-03 11:00:00, -6999.0
-2.5, -2.544, -12.2, -2.7, -6999.0, 2020-02-03 12:00:00, -6999.0
0.7, 0.674, -12.2, 0.7, -6999.0, 2020-02-03 13:00:00, -6999.0
3.0, 2.993, -12.2, 3.0, -6999.0, 2020-02-03 14:00:00, -6999.0
3.4, 3.42, -12.2, 3.4, -6999.0, 2020-02-03 15:00:00, -6999.0
1.5, 1.542, -12.2, 3.4, -6999.0, 2020-02-03 16:00:00, -6999.0
-3.4, -3.351, -12.2, 3.4, -6999.0, 2020-02-03 17:00:00, -6999.0
-8.9, -8.92, -12.2, 3.4, -6999.0, 2020-02-03 18:00:00, -6999.0
-11.3, -11.29, -11.3, -8.9, -6999.0, 2020-02-03 19:00:00, -6999.0
-12.3, -12.31, -12.3, -8.9, -6999.0, 2020-02-03 20:00:00, -6999.0
-13.1, -13.08, -13.1, -8.9, -6999.0, 2020-02-03 21:00:00, -6999.0
