AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
-2.1, None,2021-04-06 08:00:00, None, None,14
0.4, None,2021-04-06 09:00:00, None, None,14
6.4, None,2021-04-06 10:00:00, None, None,14
7.3, None,2021-04-06 11:00:00, None, None,14
8.5, None,2021-04-06 12:00:00, None, None,14
9.3, None,2021-04-06 13:00:00, None, None,14
8.3, None,2021-04-06 14:00:00, None, None,14
9.2, None,2021-04-06 15:00:00, None, None,14
9.7, None,2021-04-06 16:00:00, None, None,14
9.5, None,2021-04-06 17:00:00, None, None,14
7.8, None,2021-04-06 18:00:00, None, None,14
6.6, None,2021-04-06 19:00:00, None, None,14
4.1, None,2021-04-06 20:00:00, None, None,14
2.3, None,2021-04-06 21:00:00, None, None,14
1.0, None,2021-04-06 22:00:00, None, None,14
1.4, None,2021-04-06 23:00:00, None, None,14
0.9, 0.1,2021-04-07 00:00:00, -6.0, 8.9,14
0.4, None,2021-04-07 01:00:00, None, None,14
0.7, None,2021-04-07 02:00:00, None, None,14
0.5, None,2021-04-07 03:00:00, None, None,14
0.5, None,2021-04-07 04:00:00, None, None,14
-0.2, None,2021-04-07 05:00:00, None, None,14
-0.9, None,2021-04-07 06:00:00, None, None,14
-1.3, None,2021-04-07 07:00:00, None, None,14
1.3, None,2021-04-07 08:00:00, None, None,14
5.1, None,2021-04-07 09:00:00, None, None,14
6.8, None,2021-04-07 10:00:00, None, None,14
6.8, None,2021-04-07 11:00:00, None, None,14
8.9, None,2021-04-07 12:00:00, None, None,14
5.8, None,2021-04-07 13:00:00, None, None,14
3.2, None,2021-04-07 14:00:00, None, None,14
3.4, None,2021-04-07 15:00:00, None, None,14
2.3, None,2021-04-07 16:00:00, None, None,14
0.9, None,2021-04-07 17:00:00, None, None,14
1.2, None,2021-04-07 18:00:00, None, None,14
0.1, None,2021-04-07 19:00:00, None, None,14
-1.9, None,2021-04-07 20:00:00, None, None,14
-3.2, None,2021-04-07 21:00:00, None, None,14
-4.5, None,2021-04-07 22:00:00, None, None,14
-5.3, None,2021-04-07 23:00:00, None, None,14
-6.0, 0.0,2021-04-08 00:00:00, -7.8, 6.1,14
-6.6, None,2021-04-08 01:00:00, None, None,14
-6.8, None,2021-04-08 02:00:00, None, None,14
-6.9, None,2021-04-08 03:00:00, None, None,14
-7.3, None,2021-04-08 04:00:00, None, None,14
-7.1, None,2021-04-08 05:00:00, None, None,14
-7.8, None,2021-04-08 06:00:00, None, None,14
-6.8, None,2021-04-08 07:00:00, None, None,14
-5.4, None,2021-04-08 08:00:00, None, None,14
-4.5, None,2021-04-08 09:00:00, None, None,14
-2.5, None,2021-04-08 10:00:00, None, None,14
-0.4, None,2021-04-08 11:00:00, None, None,14
2.0, None,2021-04-08 12:00:00, None, None,14
3.7, None,2021-04-08 13:00:00, None, None,14
3.1, None,2021-04-08 14:00:00, None, None,14
4.8, None,2021-04-08 15:00:00, None, None,14
5.4, None,2021-04-08 16:00:00, None, None,14
6.1, None,2021-04-08 17:00:00, None, None,14
5.2, None,2021-04-08 18:00:00, None, None,14
4.6, None,2021-04-08 19:00:00, None, None,14
3.8, None,2021-04-08 20:00:00, None, None,14
2.6, None,2021-04-08 21:00:00, None, None,14
2.8, None,2021-04-08 22:00:00, None, None,14
2.4, None,2021-04-08 23:00:00, None, None,14
