pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
28.8, -2.503, None, None, None, None, 61.43, 5.0, 3.919, 222.9, None, None, -2.5, -4.3, 4.2, None, -1.0, None, None, None, None,2022-01-01 11:00:00, 163.0, None, 162.6, None,1
32.4, -2.135, None, None, None, None, 48.6, 6.0, 2.482, 227.8, None, None, -2.1, -4.3, 3.8, None, -1.0, None, None, None, None,2022-01-01 12:00:00, 168.0, None, 168.2, None,1
33.8, -1.527, None, None, None, None, 31.39, 2.0, 2.684, 235.3, None, None, -1.5, -4.3, 1.6, None, -1.0, None, None, None, None,2022-01-01 13:00:00, 170.0, None, 169.6, None,1
34.3, -1.701, None, None, None, None, 34.09, -1.0, 1.578, 233.5, None, None, -1.7, -4.3, 0.5, None, -1.0, None, None, None, None,2022-01-01 14:00:00, 169.0, None, 169.0, None,1
34.6, -1.391, None, None, None, None, 33.46, 0.0, 0.597, 266.6, None, None, -1.4, -4.3, 0.3, None, -1.0, None, None, None, None,2022-01-01 15:00:00, 169.0, None, 169.1, None,1
34.9, -1.686, None, None, None, None, 41.17, -3.0, 0.94, 253.2, None, None, -1.7, -4.3, 0.3, None, -1.0, None, None, None, None,2022-01-01 16:00:00, 166.0, None, 166.1, None,1
35.3, -2.213, None, None, None, None, 30.04, 6.0, 0.121, 264.1, None, None, -2.2, -4.3, 0.4, None, -1.0, None, None, None, None,2022-01-01 17:00:00, 172.0, None, 171.6, None,1
35.7, -2.386, None, None, None, None, 30.59, 0.0, 0.369, 267.3, None, None, -2.4, -4.3, 0.4, None, -1.0, None, None, None, None,2022-01-01 18:00:00, 172.0, None, 171.6, None,1
36.3, -2.436, None, None, None, None, 16.51, 3.0, 0.0, 290.4, None, None, -2.4, -2.5, 1.2, None, -2.3, None, None, None, None,2022-01-01 19:00:00, 174.0, None, 174.1, None,1
35.5, -2.74, None, None, None, None, 59.52, 0.0, 0.0, 106.2, None, None, -2.7, -2.9, 0.0, None, -2.3, None, None, None, None,2022-01-01 20:00:00, 174.0, None, 174.1, None,1
None, -4.644, None, None, None, None, 0.259, -1.0, 0.0, 202.6, None, None, -4.6, -4.6, 0.0, None, -2.3, None, None, None, None,2022-01-02 02:00:00, 171.0, None, 170.7, None,1
None, -5.748, None, None, None, None, 0.524, None, 0.0, 204.0, None, None, -5.7, -5.7, None, None, -2.3, None, None, None, None,2022-01-02 03:00:00, None, None, 169.7, None,1
None, -4.474, None, None, None, None, 49.8, -2.0, 0.0, 229.9, None, None, -4.5, -5.9, 0.0, None, -2.3, None, None, None, None,2022-01-02 04:00:00, 168.0, None, 168.2, None,1
None, -4.713, None, None, None, None, 14.54, -1.0, 0.0, 329.1, None, None, -4.7, -5.9, 0.0, None, -2.3, None, None, None, None,2022-01-02 05:00:00, 168.0, None, 167.7, None,1
None, -3.919, None, None, None, None, 15.99, 1.0, 0.0, 325.2, None, None, -3.9, -5.9, 0.2, None, -2.3, None, None, None, None,2022-01-02 06:00:00, 168.0, None, 168.2, None,1
None, -4.06, None, None, None, None, 11.32, 3.0, 0.0, 316.8, None, None, -4.1, -4.1, 0.2, None, -3.7, None, None, None, None,2022-01-02 07:00:00, 171.0, None, 171.0, None,1
None, -3.368, None, None, None, None, 14.95, None, 0.0, 321.0, None, None, -3.4, -4.1, None, None, -3.2, None, None, None, None,2022-01-02 08:00:00, None, None, 170.7, None,1
None, -3.096, None, None, None, None, 17.28, -1.0, 0.0, 311.7, None, None, -3.1, -4.1, 0.9, None, -3.0, None, None, None, None,2022-01-02 09:00:00, 170.0, None, 169.9, None,1
None, -2.675, None, None, None, None, 13.79, 2.0, 0.0, 318.7, None, None, -2.7, -4.1, 0.3, None, -2.7, None, None, None, None,2022-01-02 10:00:00, 172.0, None, 171.6, None,1
None, -1.308, None, None, None, None, 17.29, -4.0, 0.0, 307.1, None, None, -1.3, -4.1, 0.2, None, -1.4, None, None, None, None,2022-01-02 11:00:00, 167.0, None, 167.2, None,1
None, -0.668, None, None, None, None, 21.19, 4.0, 0.0, 310.4, None, None, -0.7, -4.1, 0.3, None, -0.7, None, None, None, None,2022-01-02 12:00:00, 171.0, None, 171.0, None,1
None, -1.204, None, None, None, None, 42.02, -7.0, 0.981, 348.5, None, None, -1.2, -4.1, 0.1, None, -0.6, None, None, None, None,2022-01-02 13:00:00, 164.0, None, 163.6, None,1
None, -0.906, None, None, None, None, 44.48, 7.0, 3.747, 344.3, None, None, -0.9, -4.1, 0.2, None, -0.6, None, None, None, None,2022-01-02 14:00:00, 171.0, None, 170.5, None,1
None, -1.178, None, None, None, None, 41.15, 1.0, 4.978, 357.3, None, None, -1.2, -4.1, -0.1, None, -0.6, None, None, None, None,2022-01-02 15:00:00, 171.0, None, 171.3, None,1
None, -1.909, None, None, None, None, 38.25, -1.0, 7.122, 5.18, None, None, -1.9, -4.1, -0.1, None, -0.6, None, None, None, None,2022-01-02 16:00:00, 170.0, None, 170.1, None,1
None, -2.025, None, None, None, None, 28.85, 0.0, 8.98, 359.3, None, None, -2.0, -4.1, 0.1, None, -0.6, None, None, None, None,2022-01-02 17:00:00, 170.0, None, 170.0, None,1
None, -2.028, None, None, None, None, 36.42, -1.0, 8.97, 10.27, None, None, -2.0, -4.1, 0.2, None, -0.6, None, None, None, None,2022-01-02 18:00:00, 169.0, None, 169.1, None,1
None, -2.549, None, None, None, None, 32.84, -1.0, 9.68, 8.79, None, None, -2.5, -2.6, -0.2, None, -2.0, None, None, None, None,2022-01-02 19:00:00, 168.0, None, 168.4, None,1
None, -3.311, None, None, None, None, 34.44, -1.0, 10.43, 6.795, None, None, -3.3, -3.3, 0.0, None, -2.0, None, None, None, None,2022-01-02 20:00:00, 168.0, None, 167.5, None,1
None, -3.96, None, None, None, None, 36.0, 0.0, 12.84, 9.61, None, None, -4.0, -3.9, 0.0, None, -2.0, None, None, None, None,2022-01-02 21:00:00, 167.0, None, 167.3, None,1
None, -4.505, None, None, None, None, 34.08, 2.0, 11.48, 4.091, None, None, -4.5, -4.6, 0.2, None, -2.0, None, None, None, None,2022-01-02 22:00:00, 168.0, None, 168.4, None,1
None, -4.725, None, None, None, None, 29.93, None, 16.76, 352.5, None, None, -4.7, -4.8, None, None, -2.0, None, None, None, None,2022-01-02 23:00:00, None, None, 165.6, None,1
None, -5.912, None, None, None, None, 30.01, -1.0, 15.64, 349.8, None, None, -5.9, -5.9, 0.2, None, -2.0, None, None, None, None,2022-01-03 00:00:00, 165.0, None, 165.0, None,1
None, -6.989, None, None, None, None, 25.87, None, 21.04, 347.9, None, None, -7.0, -7.0, None, None, -2.0, None, None, None, None,2022-01-03 01:00:00, None, None, 164.3, None,1
None, -7.77, None, None, None, None, 31.47, -1.0, 13.48, 348.6, None, None, -7.8, -7.8, 0.2, None, -2.0, None, None, None, None,2022-01-03 02:00:00, 163.0, None, 163.2, None,1
None, -8.65, None, None, None, None, 28.44, 1.0, 13.82, 354.2, None, None, -8.7, -8.6, 0.0, None, -2.0, None, None, None, None,2022-01-03 03:00:00, 163.0, None, 163.4, None,1
None, -9.72, None, None, None, None, 28.59, 0.0, 12.29, 357.1, None, None, -9.7, -9.7, 0.0, None, -2.0, None, None, None, None,2022-01-03 04:00:00, 164.0, None, 163.6, None,1
None, -10.68, None, None, None, None, 29.39, 0.0, 12.05, 358.4, None, None, -10.7, -10.7, 0.1, None, -2.0, None, None, None, None,2022-01-03 05:00:00, 163.0, None, 163.3, None,1
None, -11.18, None, None, None, None, 35.01, -1.0, 10.56, 0.755, None, None, -11.2, -11.2, 0.1, None, -2.0, None, None, None, None,2022-01-03 06:00:00, 163.0, None, 162.7, None,1
None, -11.79, None, None, None, None, 50.23, 0.0, 7.761, 1.025, None, None, -11.8, -11.7, 0.1, None, -11.0, None, None, None, None,2022-01-03 07:00:00, 163.0, None, 162.7, None,1
None, -12.35, None, None, None, None, 29.1, 1.0, 10.91, 348.6, None, None, -12.4, -12.3, 0.0, None, -11.0, None, None, None, None,2022-01-03 08:00:00, 163.0, None, 162.9, None,1
None, -12.6, None, None, None, None, 32.55, 0.0, 9.57, 1.545, None, None, -12.6, -12.9, -0.2, None, -11.0, None, None, None, None,2022-01-03 09:00:00, 163.0, None, 162.6, None,1
None, -13.28, None, None, None, None, 33.59, 0.0, 10.75, 353.0, None, None, -13.3, -13.3, -0.2, None, -11.0, None, None, None, None,2022-01-03 10:00:00, 162.0, None, 162.2, None,1
None, -13.53, None, None, None, None, 28.07, 0.0, 12.81, 353.3, None, None, -13.5, -13.6, 0.0, None, -11.0, None, None, None, None,2022-01-03 11:00:00, 162.0, None, 162.0, None,1
None, -13.84, None, None, None, None, 28.32, 0.0, 12.52, 348.5, None, None, -13.8, -13.8, -0.1, None, -11.0, None, None, None, None,2022-01-03 12:00:00, 162.0, None, 161.8, None,1
None, -13.95, None, None, None, None, 31.38, 0.0, 10.65, 353.9, None, None, -14.0, -14.0, 0.1, None, -11.0, None, None, None, None,2022-01-03 13:00:00, 162.0, None, 161.7, None,1
None, -14.1, None, None, None, None, 39.89, 0.0, 10.0, 348.4, None, None, -14.1, -14.1, -0.3, None, -11.0, None, None, None, None,2022-01-03 14:00:00, 162.0, None, 161.5, None,1
None, -14.46, None, None, None, None, 33.34, 0.0, 11.89, 348.6, None, None, -14.5, -14.5, 0.1, None, -11.0, None, None, None, None,2022-01-03 15:00:00, 161.0, None, 161.3, None,1
None, -14.96, None, None, None, None, 31.73, 0.0, 12.5, 345.4, None, None, -15.0, -15.0, -0.3, None, -11.0, None, None, None, None,2022-01-03 16:00:00, 161.0, None, 160.8, None,1
None, -15.39, None, None, None, None, 32.45, 0.0, 13.27, 350.1, None, None, -15.4, -15.4, 0.4, None, -11.0, None, None, None, None,2022-01-03 17:00:00, 161.0, None, 160.9, None,1
None, -16.25, None, None, None, None, 28.55, 0.0, 15.23, 350.8, None, None, -16.3, -16.2, -0.2, None, -11.0, None, None, None, None,2022-01-03 18:00:00, 161.0, None, 160.7, None,1
None, -16.78, None, None, None, None, 26.8, 0.0, 15.36, 349.6, None, None, -16.8, -16.8, -0.3, None, -16.1, None, None, None, None,2022-01-03 19:00:00, 161.0, None, 160.6, None,1
None, -17.07, None, None, None, None, 28.22, 0.0, 14.17, 344.8, None, None, -17.1, -17.2, 0.0, None, -16.1, None, None, None, None,2022-01-03 20:00:00, 160.0, None, 160.3, None,1
None, -17.68, None, None, None, None, 38.17, 0.0, 10.92, 348.8, None, None, -17.7, -17.7, 0.1, None, -16.1, None, None, None, None,2022-01-03 21:00:00, 160.0, None, 159.9, None,1
None, -17.94, None, None, None, None, 41.3, 0.0, 11.45, 352.6, None, None, -17.9, -17.9, -0.2, None, -16.1, None, None, None, None,2022-01-03 22:00:00, 160.0, None, 159.8, None,1
None, -18.17, None, None, None, None, 33.01, 0.0, 11.12, 349.8, None, None, -18.2, -18.3, -0.2, None, -16.1, None, None, None, None,2022-01-03 23:00:00, 160.0, None, 159.6, None,1
None, -18.39, None, None, None, None, 29.54, 0.0, 10.58, 342.6, None, None, -18.4, -18.7, 0.0, None, -16.1, None, None, None, None,2022-01-04 00:00:00, 160.0, None, 159.5, None,1
None, -18.52, None, None, None, None, 27.71, 0.0, 10.47, 346.9, None, None, -18.5, -18.8, -0.2, None, -16.1, None, None, None, None,2022-01-04 01:00:00, 160.0, None, 159.5, None,1
None, -18.57, None, None, None, None, 24.03, 0.0, 10.58, 351.6, None, None, -18.6, -19.1, 0.0, None, -16.1, None, None, None, None,2022-01-04 02:00:00, 159.0, None, 159.4, None,1
None, -18.63, None, None, None, None, 28.24, 0.0, 10.36, 356.4, None, None, -18.6, -19.1, 0.0, None, -16.1, None, None, None, None,2022-01-04 03:00:00, 159.0, None, 158.9, None,1
None, -19.19, None, None, None, None, 24.51, 0.0, 12.15, 348.9, None, None, -19.2, -19.4, -0.1, None, -16.1, None, None, None, None,2022-01-04 04:00:00, 159.0, None, 159.1, None,1
None, -19.38, None, None, None, None, 23.3, 0.0, 11.88, 341.7, None, None, -19.4, -19.5, 0.0, None, -16.1, None, None, None, None,2022-01-04 05:00:00, 159.0, None, 158.8, None,1
None, -19.67, None, None, None, None, 19.31, 0.0, 14.57, 347.7, None, None, -19.7, -19.7, -0.2, None, -16.1, None, None, None, None,2022-01-04 06:00:00, 159.0, None, 158.9, None,1
None, -19.67, None, None, None, None, 17.9, 0.0, 14.69, 346.5, None, None, -19.7, -19.9, 0.1, None, -19.5, None, None, None, None,2022-01-04 07:00:00, 159.0, None, 158.8, None,1
None, -19.68, None, None, None, None, 18.16, 0.0, 14.44, 344.1, None, None, -19.7, -19.9, -0.3, None, -19.3, None, None, None, None,2022-01-04 08:00:00, 159.0, None, 158.6, None,1
None, -19.82, None, None, None, None, 18.66, 0.0, 13.43, 344.2, None, None, -19.8, -19.9, 0.2, None, -19.3, None, None, None, None,2022-01-04 09:00:00, 159.0, None, 158.6, None,1
None, -19.6, None, None, None, None, 21.9, 0.0, 12.36, 344.9, None, None, -19.6, -20.1, 0.0, None, -19.3, None, None, None, None,2022-01-04 10:00:00, 159.0, None, 158.5, None,1
None, -19.49, None, None, None, None, 25.47, None, 11.2, 346.5, None, None, -19.5, -20.1, None, None, -19.3, None, None, None, None,2022-01-04 11:00:00, None, None, 158.2, None,1
None, -19.54, None, None, None, None, 23.83, 0.0, 12.76, 349.4, None, None, -19.5, -20.1, -0.3, None, -19.0, None, None, None, None,2022-01-04 12:00:00, 158.0, None, 158.2, None,1
None, -18.64, None, None, None, None, 22.59, 0.0, 12.67, 345.0, None, None, -18.6, -20.1, 0.7, None, -18.3, None, None, None, None,2022-01-04 13:00:00, 158.0, None, 158.1, None,1
None, -18.51, None, None, None, None, 25.68, 0.0, 12.34, 351.9, None, None, -18.5, -20.1, -0.3, None, -17.7, None, None, None, None,2022-01-04 14:00:00, 158.0, None, 158.0, None,1
None, -18.6, None, None, None, None, 29.24, 0.0, 10.9, 352.3, None, None, -18.6, -20.1, 0.2, None, -17.7, None, None, None, None,2022-01-04 15:00:00, 158.0, None, 158.0, None,1
None, -19.16, None, None, None, None, 33.67, 0.0, 10.83, 357.3, None, None, -19.2, -20.1, -0.1, None, -17.7, None, None, None, None,2022-01-04 16:00:00, 158.0, None, 157.9, None,1
None, -18.91, None, None, None, None, 25.64, 0.0, 10.55, 351.4, None, None, -18.9, -20.1, -0.1, None, -17.7, None, None, None, None,2022-01-04 17:00:00, 158.0, None, 157.9, None,1
None, -19.34, None, None, None, None, 25.23, 0.0, 9.99, 348.2, None, None, -19.3, -20.1, -0.1, None, -17.7, None, None, None, None,2022-01-04 18:00:00, 158.0, None, 157.8, None,1
None, -19.31, None, None, None, None, 29.87, 0.0, 10.14, 351.0, None, None, -19.3, -19.6, 0.1, None, -18.9, None, None, None, None,2022-01-04 19:00:00, 158.0, None, 157.7, None,1
None, -20.12, None, None, None, None, 56.47, 0.0, 7.499, 15.77, None, None, -20.1, -20.7, -0.1, None, -18.9, None, None, None, None,2022-01-04 20:00:00, 158.0, None, 157.8, None,1
None, -19.23, None, None, None, None, 42.93, 0.0, 9.55, 9.85, None, None, -19.2, -20.7, 0.0, None, -18.9, None, None, None, None,2022-01-04 21:00:00, 157.0, None, 157.4, None,1
None, -21.17, None, None, None, None, 65.11, 0.0, 6.46, 350.8, None, None, -21.2, -21.2, 0.0, None, -18.8, None, None, None, None,2022-01-04 22:00:00, 157.0, None, 157.1, None,1
None, -21.23, None, None, None, None, 69.49, 0.0, 3.666, 162.2, None, None, -21.2, -21.7, -0.2, None, -18.8, None, None, None, None,2022-01-04 23:00:00, 157.0, None, 156.9, None,1
None, -22.29, None, None, None, None, 70.63, 0.0, 2.554, 258.8, None, None, -22.3, -22.5, -0.3, None, -18.8, None, None, None, None,2022-01-05 00:00:00, 157.0, None, 156.7, None,1
None, -22.63, None, None, None, None, 45.26, 0.0, 3.176, 324.2, None, None, -22.6, -23.1, -0.2, None, -18.8, None, None, None, None,2022-01-05 01:00:00, 157.0, None, 156.6, None,1
None, -23.04, None, None, None, None, 41.09, 0.0, 3.168, 324.9, None, None, -23.0, -23.3, 0.1, None, -18.8, None, None, None, None,2022-01-05 02:00:00, 156.0, None, 156.4, None,1
None, -23.59, None, None, None, None, 28.41, 0.0, 3.117, 335.2, None, None, -23.6, -23.7, -0.2, None, -18.8, None, None, None, None,2022-01-05 03:00:00, 157.0, None, 156.5, None,1
None, -23.66, None, None, None, None, 34.11, 0.0, 3.409, 336.7, None, None, -23.7, -24.0, 0.0, None, -18.8, None, None, None, None,2022-01-05 04:00:00, 156.0, None, 156.3, None,1
None, -23.26, None, None, None, None, 36.13, 0.0, 3.419, 330.1, None, None, -23.3, -24.0, 0.0, None, -18.8, None, None, None, None,2022-01-05 05:00:00, 156.0, None, 156.4, None,1
None, -23.98, None, None, None, None, 27.83, 0.0, 3.27, 335.3, None, None, -24.0, -24.1, 0.0, None, -18.8, None, None, None, None,2022-01-05 06:00:00, 156.0, None, 156.1, None,1
None, -24.22, None, None, None, None, 31.98, 1.0, 2.992, 329.2, None, None, -24.2, -24.3, 0.0, None, -23.5, None, None, None, None,2022-01-05 07:00:00, 157.0, None, 156.5, None,1
None, -23.87, None, None, None, None, 40.0, 0.0, 3.007, 339.7, None, None, -23.9, -24.3, 0.0, None, -23.5, None, None, None, None,2022-01-05 08:00:00, 156.0, None, 156.4, None,1
None, -23.61, None, None, None, None, 36.71, 0.0, 2.739, 329.5, None, None, -23.6, -24.3, 0.0, None, -23.1, None, None, None, None,2022-01-05 09:00:00, 156.0, None, 156.2, None,1
None, -22.06, None, None, None, None, 46.53, -1.0, 2.391, 327.8, None, None, -22.1, -24.3, 0.1, None, -21.5, None, None, None, None,2022-01-05 10:00:00, 156.0, None, 155.7, None,1
None, -19.79, None, None, None, None, 64.34, 0.0, 2.369, 158.2, None, None, -19.8, -24.3, 0.3, None, -18.4, None, None, None, None,2022-01-05 11:00:00, 156.0, None, 155.7, None,1
None, -20.39, None, None, None, None, 36.86, 0.0, 5.02, 178.2, None, None, -20.4, -24.3, 0.5, None, -18.4, None, None, None, None,2022-01-05 12:00:00, 156.0, None, 155.6, None,1
None, -20.46, None, None, None, None, 46.52, 0.0, 3.579, 189.4, None, None, -20.5, -24.3, -0.1, None, -18.4, None, None, None, None,2022-01-05 13:00:00, 156.0, None, 155.6, None,1
None, -19.69, None, None, None, None, 58.06, 0.0, 3.005, 207.2, None, None, -19.7, -24.3, -0.1, None, -18.4, None, None, None, None,2022-01-05 14:00:00, 156.0, None, 155.7, None,1
None, -20.91, None, None, None, None, 73.52, None, 4.986, 189.6, None, None, None, None, None, None, None, None, None, None, None,2022-01-05 15:00:00, None, None, 155.7, None,1
None, -21.17, None, None, None, None, 64.94, 0.0, 3.842, 190.0, None, None, -21.2, -24.3, -0.3, None, -18.0, None, None, None, None,2022-01-05 16:00:00, 156.0, None, 156.0, None,1
None, -18.83, None, None, None, None, 71.79, 0.0, 5.524, 309.2, None, None, -18.8, -24.3, -0.1, None, -18.0, None, None, None, None,2022-01-05 17:00:00, 156.0, None, 155.9, None,1
None, -18.66, None, None, None, None, 43.83, 0.0, 10.55, 16.05, None, None, -18.7, -24.3, 0.3, None, -18.0, None, None, None, None,2022-01-05 18:00:00, 155.0, None, 155.4, None,1
None, -17.51, None, None, None, None, 40.19, 1.0, 10.91, 15.69, None, None, -17.5, -19.0, 0.1, None, -17.4, None, None, None, None,2022-01-05 19:00:00, 156.0, None, 155.7, None,1
None, -19.55, None, None, None, None, 66.92, -1.0, 7.407, 22.83, None, None, -19.6, -20.8, 0.1, None, -17.4, None, None, None, None,2022-01-05 20:00:00, 155.0, None, 155.1, None,1
None, -17.79, None, None, None, None, 69.68, 0.0, 6.882, 25.27, None, None, -17.8, -21.1, -0.2, None, -17.4, None, None, None, None,2022-01-05 21:00:00, 155.0, None, 155.4, None,1
None, -17.84, None, None, None, None, 54.12, 0.0, 7.22, 347.2, None, None, -17.8, -21.1, 0.1, None, -17.4, None, None, None, None,2022-01-05 22:00:00, 155.0, None, 155.2, None,1
None, -17.91, None, None, None, None, 37.19, 0.0, 10.8, 342.9, None, None, -17.9, -21.1, 0.1, None, -17.4, None, None, None, None,2022-01-05 23:00:00, 155.0, None, 155.1, None,1
None, -18.3, None, None, None, None, 62.88, 0.0, 5.804, 4.713, None, None, -18.3, -21.1, -0.1, None, -17.4, None, None, None, None,2022-01-06 00:00:00, 155.0, None, 154.9, None,1
None, -17.73, None, None, None, None, 34.1, 0.0, 10.01, 353.8, None, None, -17.7, -21.1, 0.0, None, -17.4, None, None, None, None,2022-01-06 01:00:00, 155.0, None, 155.0, None,1
None, -18.24, None, None, None, None, 26.53, 0.0, 15.42, 351.4, None, None, -18.2, -21.1, 0.0, None, -17.4, None, None, None, None,2022-01-06 02:00:00, 155.0, None, 154.6, None,1
None, -18.19, None, None, None, None, 25.43, -1.0, 16.19, 351.5, None, None, -18.2, -21.1, -0.3, None, -17.4, None, None, None, None,2022-01-06 03:00:00, 154.0, None, 153.6, None,1
None, -17.43, None, None, None, None, 30.0, -1.0, 14.38, 356.3, None, None, -17.4, -21.1, 0.2, None, -17.4, None, None, None, None,2022-01-06 04:00:00, 153.0, None, 153.0, None,1
None, -17.19, None, None, None, None, 29.17, 0.0, 11.61, 357.4, None, None, -17.2, -21.1, 0.1, None, -17.1, None, None, None, None,2022-01-06 05:00:00, 153.0, None, 153.1, None,1
None, -18.16, None, None, None, None, 60.87, 0.0, 7.937, 14.52, None, None, -18.2, -21.1, 0.5, None, -17.1, None, None, None, None,2022-01-06 06:00:00, 153.0, None, 153.2, None,1
None, -19.19, None, None, None, None, 77.86, -1.0, 6.8, 69.19, None, None, -19.2, -20.2, 0.0, None, -16.8, None, None, None, None,2022-01-06 07:00:00, 153.0, None, 152.5, None,1
None, -16.81, None, None, None, None, 48.08, 2.0, 7.869, 2.088, None, None, -16.8, -20.2, 0.1, None, -16.7, None, None, None, None,2022-01-06 08:00:00, 154.0, None, 153.9, None,1
None, -18.43, None, None, None, None, 64.84, 0.0, 6.785, 56.68, None, None, -18.4, -20.2, 0.1, None, -16.4, None, None, None, None,2022-01-06 09:00:00, 153.0, None, 153.4, None,1
None, -16.35, None, None, None, None, 58.36, 0.0, 7.393, 46.62, None, None, -16.4, -20.2, -0.2, None, -16.4, None, None, None, None,2022-01-06 10:00:00, 154.0, None, 153.6, None,1
None, -15.21, None, None, None, None, 53.84, 0.0, 8.84, 13.46, None, None, -15.2, -20.2, 0.3, None, -15.2, None, None, None, None,2022-01-06 11:00:00, 153.0, None, 153.2, None,1
None, -15.42, None, None, None, None, 49.65, 0.0, 9.72, 0.843, None, None, -15.4, -20.2, 0.1, None, -15.0, None, None, None, None,2022-01-06 12:00:00, 153.0, None, 153.1, None,1
None, -15.15, None, None, None, None, 35.19, -1.0, 10.81, 20.49, None, None, -15.2, -20.2, -0.1, None, -14.9, None, None, None, None,2022-01-06 13:00:00, 152.0, None, 152.1, None,1
None, -15.2, None, None, None, None, 36.18, 1.0, 11.58, 4.394, None, None, -15.2, -20.2, 0.1, None, -14.9, None, None, None, None,2022-01-06 14:00:00, 153.0, None, 152.7, None,1
None, -17.1, None, None, None, None, 48.4, -1.0, 10.67, 14.28, None, None, -17.1, -20.2, 0.1, None, -14.9, None, None, None, None,2022-01-06 15:00:00, 152.0, None, 151.6, None,1
None, -15.65, None, None, None, None, 70.5, 0.0, 5.855, 15.23, None, None, -15.7, -20.2, 0.2, None, -14.9, None, None, None, None,2022-01-06 16:00:00, 152.0, None, 151.9, None,1
None, -17.5, None, None, None, None, 38.96, None, 3.949, 171.4, None, None, -17.5, -20.2, -0.1, None, -14.9, None, None, None, None,2022-01-06 17:00:00, None, None, 151.0, None,1
None, -17.04, None, None, None, None, 63.43, 0.0, 1.605, 225.2, None, None, -17.0, -20.2, 0.0, None, -14.9, None, None, None, None,2022-01-06 18:00:00, 151.0, None, 151.2, None,1
None, -17.57, None, None, None, None, 73.41, 0.0, 2.429, 167.3, None, None, -17.6, -17.6, 0.0, None, -16.9, None, None, None, None,2022-01-06 19:00:00, 151.0, None, 151.4, None,1
