RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
82.1, None, None, None, 3.833, 182.0, -19.0, -20.4, None, 816.0, None, None, 176.0, None, 176.0, None, None, -17.24, None, -16.8, 82.0, 35.58, None, -17.2, 1022.4, 0.0, 0.0,2022-01-01 14:00:00, 816.0,1
82.8, None, None, None, 2.869, 163.3, -19.0, -20.4, None, 817.0, None, None, 176.0, None, 175.9, None, None, -17.27, None, -16.8, 83.0, 40.31, None, -17.3, 1023.6, 0.0, 0.0,2022-01-01 15:00:00, 817.0,1
82.4, None, None, None, 2.955, 192.4, -20.0, -20.4, None, 817.0, None, None, 176.0, None, 176.3, None, None, -17.79, None, -16.8, 82.0, 37.16, None, -17.8, 1023.7, 0.0, 1.0,2022-01-01 16:00:00, 817.0,1
82.4, None, None, None, 4.423, 207.8, -20.0, -20.4, None, 817.0, None, None, 176.0, None, 176.1, None, None, -18.15, None, -16.8, 82.0, 30.64, None, -18.2, 1023.7, 0.1, 0.0,2022-01-01 17:00:00, 817.0,1
82.4, None, None, None, 4.271, 200.4, -20.0, -20.4, None, 817.0, None, None, 176.0, None, 176.0, None, None, -18.21, None, -16.8, 82.0, 26.86, None, -18.2, 1023.6, 0.0, 0.0,2022-01-01 18:00:00, 817.0,1
82.4, None, None, None, 4.142, 211.4, -20.0, -18.3, None, 816.0, None, None, 176.0, None, 175.8, None, None, -18.23, None, -18.1, 82.0, 28.85, None, -18.2, 1022.3, 0.0, 0.0,2022-01-01 19:00:00, 816.0,1
83.0, None, None, None, 6.615, 219.4, -20.0, -18.3, None, 817.0, None, None, 176.0, None, 175.7, None, None, -17.7, None, -17.7, 83.0, 25.76, None, -17.7, 1023.4, 0.0, 0.0,2022-01-01 20:00:00, 817.0,1
82.8, None, None, None, 6.307, 191.3, -19.0, -18.3, None, 816.0, None, None, 176.0, None, 176.1, None, None, -17.27, None, -17.2, 83.0, 47.6, None, -17.3, 1021.8, -0.1, 1.0,2022-01-01 21:00:00, 816.0,1
83.3, None, None, None, 6.213, 206.0, -19.0, -18.3, None, 816.0, None, None, 176.0, None, 175.7, None, None, -17.1, None, -17.0, 83.0, 51.75, None, -17.1, 1021.5, -0.1, 0.0,2022-01-01 22:00:00, 816.0,1
83.9, None, None, None, 5.944, 175.4, -18.0, -18.3, None, 816.0, None, None, 177.0, None, 176.6, None, None, -16.62, None, -16.5, 84.0, 55.01, None, -16.6, 1021.3, 0.2, 1.0,2022-01-01 23:00:00, 816.0,1
84.7, None, None, None, 6.964, 213.9, None, None, None, 816.0, None, None, None, None, 176.5, None, None, -16.27, None, None, None, 47.35, None, None, None, None, None,2022-01-02 00:00:00, None,1
84.9, None, None, None, 7.217, 167.6, -17.0, -18.3, None, 816.0, None, None, 176.0, None, 176.4, None, None, -15.76, None, -15.8, 85.0, 48.38, None, -15.8, 1020.8, 0.0, 0.0,2022-01-02 01:00:00, 816.0,1
85.4, None, None, None, 8.45, 224.7, -17.0, -18.3, None, 816.0, None, None, 176.0, None, 176.4, None, None, -15.14, None, -15.1, 85.0, 34.62, None, -15.1, 1020.7, -0.1, 0.0,2022-01-02 02:00:00, 816.0,1
85.4, None, None, None, 8.64, 224.1, -17.0, -18.3, None, 816.0, None, None, 176.0, None, 176.2, None, None, -14.96, None, -14.9, 85.0, 43.35, None, -15.0, 1020.7, 0.1, 0.0,2022-01-02 03:00:00, 816.0,1
85.5, None, None, None, 7.007, 214.2, -16.0, -18.3, None, 815.0, None, None, 176.0, None, 176.1, None, None, -14.74, None, -14.7, 86.0, 42.87, None, -14.7, 1019.5, 0.0, 0.0,2022-01-02 04:00:00, 815.0,1
85.5, None, None, None, 8.64, 216.1, -16.0, -18.3, None, 815.0, None, None, 176.0, None, 176.0, None, None, -14.06, None, -14.1, 86.0, 42.74, None, -14.1, 1019.4, 0.0, 0.0,2022-01-02 05:00:00, 815.0,1
85.8, None, None, None, 6.404, 207.5, None, None, None, 815.0, None, None, None, None, 175.9, None, None, -13.66, None, None, None, 41.22, None, None, None, None, None,2022-01-02 06:00:00, None,1
86.6, None, None, None, 5.356, 193.5, -15.0, -13.7, None, 814.0, None, None, 176.0, None, 175.5, None, None, -13.33, None, -13.2, 87.0, 45.14, None, -13.3, 1018.0, 0.0, 0.0,2022-01-02 07:00:00, 814.0,1
87.5, None, None, None, 4.762, 156.3, -15.0, -13.7, None, 814.0, None, None, 176.0, None, 175.5, None, None, -13.06, None, -13.0, 88.0, 41.5, None, -13.1, 1017.8, 0.0, 0.0,2022-01-02 08:00:00, 814.0,1
88.4, None, None, None, 5.123, 142.0, -13.0, -13.7, None, 815.0, None, None, 175.0, None, 175.3, None, None, -11.94, None, -12.0, 88.0, 29.09, None, -11.9, 1018.6, 0.0, 0.0,2022-01-02 09:00:00, 815.0,1
87.2, None, None, None, 4.393, 164.3, -12.0, -13.7, None, 815.0, None, None, 175.0, None, 175.2, None, None, -10.6, None, -10.6, 87.0, 42.27, None, -10.6, 1018.2, 0.0, 0.0,2022-01-02 10:00:00, 815.0,1
87.9, None, None, None, 3.947, 162.8, -11.0, -13.7, None, 815.0, None, None, 175.0, None, 174.7, None, None, -9.67, None, -9.5, 88.0, 43.35, None, -9.7, 1017.9, -0.1, -1.0,2022-01-02 11:00:00, 815.0,1
87.2, None, None, None, 4.973, 179.1, -12.0, -13.7, None, 814.0, None, None, 175.0, None, 174.8, None, None, -10.12, None, -9.5, 87.0, 54.78, None, -10.1, 1016.6, 0.1, 0.0,2022-01-02 12:00:00, 814.0,1
87.5, None, None, None, 7.347, 229.4, -12.0, -13.7, None, 813.0, None, None, 175.0, None, 174.7, None, None, -10.06, None, -9.5, 88.0, 29.86, None, -10.1, 1015.3, -0.2, 0.0,2022-01-02 13:00:00, 813.0,1
89.0, None, None, None, 6.837, 222.3, -11.0, -13.7, None, 813.0, None, None, 175.0, None, 174.5, None, None, -10.07, None, -9.5, 89.0, 31.88, None, -10.1, 1015.1, 0.0, 0.0,2022-01-02 14:00:00, 813.0,1
88.0, None, None, None, 6.764, 238.3, -11.0, -13.7, None, 813.0, None, None, 174.0, None, 174.4, None, None, -10.0, None, -9.5, 88.0, 41.23, None, -10.0, 1015.0, 0.1, 0.0,2022-01-02 15:00:00, 813.0,1
88.2, None, None, None, 2.366, 279.1, -12.0, -13.7, None, 813.0, None, None, 174.0, None, 174.3, None, None, -10.47, None, -9.5, 88.0, 63.24, None, -10.5, 1015.1, 0.0, 0.0,2022-01-02 16:00:00, 813.0,1
89.4, None, None, None, 5.152, 243.8, -12.0, -13.7, None, 812.0, None, None, 173.0, None, 172.6, None, None, -10.51, None, -9.5, 89.0, 40.19, None, -10.5, 1013.7, 0.1, -2.0,2022-01-02 17:00:00, 812.0,1
90.7, None, None, None, 7.373, 231.7, -11.0, -13.7, None, 812.0, None, None, 177.0, None, 176.5, None, None, -9.99, None, -9.5, 91.0, 43.59, None, -10.0, 1013.5, 0.0, 4.0,2022-01-02 18:00:00, 812.0,1
90.0, None, None, None, 5.958, 233.9, -11.0, -10.0, None, 811.0, None, None, 176.0, None, 175.6, None, None, -9.79, None, -9.8, 90.0, 44.82, None, -9.8, 1012.1, 0.1, -1.0,2022-01-02 19:00:00, 811.0,1
89.3, None, None, None, 4.921, 226.6, -11.0, -10.0, None, 812.0, None, None, 178.0, None, 177.7, None, None, -9.56, None, -9.6, 89.0, 69.02, None, -9.6, 1013.2, 0.0, 3.0,2022-01-02 20:00:00, 812.0,1
89.9, None, None, None, 4.569, 253.7, -11.0, -10.0, None, 811.0, None, None, 178.0, None, 177.5, None, None, -9.35, None, -9.3, 90.0, 54.91, None, -9.4, 1011.6, 11.7, 0.0,2022-01-02 21:00:00, 811.0,1
90.2, None, None, None, 6.819, 277.3, -10.0, -10.0, None, 810.0, None, None, 176.0, None, 176.4, None, None, -9.26, None, -9.3, 90.0, 54.43, None, -9.3, 1010.0, 0.5, -1.0,2022-01-02 22:00:00, 810.0,1
90.4, None, None, None, 6.082, 271.7, -10.0, -10.0, None, 809.0, None, None, 180.0, None, 179.5, None, None, -8.86, None, -8.9, 90.0, 50.22, None, -8.9, 1008.4, 0.4, 4.0,2022-01-02 23:00:00, 809.0,1
91.3, None, None, None, 5.797, 266.2, -10.0, -10.0, None, 808.0, None, None, 181.0, None, 181.1, None, None, -8.6, None, -8.6, 91.0, 52.17, None, -8.6, 1007.2, 1.1, 2.0,2022-01-03 00:00:00, 808.0,1
91.9, None, None, None, 3.892, 282.5, -9.0, -10.0, None, 808.0, None, None, 182.0, None, 182.0, None, None, -8.57, None, -8.6, 92.0, 65.4, None, -8.6, 1007.2, 0.6, 1.0,2022-01-03 01:00:00, 808.0,1
91.3, None, None, None, 6.995, 22.76, -10.0, -10.0, None, 807.0, None, None, 182.0, None, 181.7, None, None, -9.39, None, -8.4, 91.0, 47.42, None, -9.4, 1006.2, 1.0, 0.0,2022-01-03 02:00:00, 807.0,1
91.2, None, None, None, 5.252, 39.54, -10.0, -10.0, None, 806.0, None, None, 186.0, None, 185.6, None, None, -9.39, None, -8.4, 91.0, 55.04, None, -9.4, 1004.9, 1.9, 4.0,2022-01-03 03:00:00, 806.0,1
91.3, None, None, None, 2.977, 44.41, -11.0, -10.0, None, 805.0, None, None, 188.0, None, 188.4, None, None, -9.48, None, -8.4, 91.0, 42.46, None, -9.5, 1003.8, 1.7, 3.0,2022-01-03 04:00:00, 805.0,1
92.3, None, None, None, 3.875, 333.5, -9.0, -10.0, None, 804.0, None, None, 192.0, None, 191.8, None, None, -8.46, None, -8.4, 92.0, 55.6, None, -8.5, 1002.3, 1.8, 4.0,2022-01-03 05:00:00, 804.0,1
92.5, None, None, None, 4.589, 345.3, -8.0, -10.0, None, 804.0, None, None, 193.0, None, 192.5, None, None, -7.421, None, -7.4, 93.0, 74.41, None, -7.4, 1001.9, 1.2, 1.0,2022-01-03 06:00:00, 804.0,1
92.4, None, None, None, 4.678, 263.9, -8.0, -7.5, None, 803.0, None, None, 197.0, None, 196.5, None, None, -7.414, None, -7.3, 92.0, 66.28, None, -7.4, 1000.6, 1.7, 3.0,2022-01-03 07:00:00, 803.0,1
92.8, None, None, None, 4.766, 358.3, -8.0, -7.5, None, 802.0, None, None, 201.0, None, 200.5, None, None, -7.225, None, -7.2, 93.0, 57.54, None, -7.2, 999.3, 1.6, 4.0,2022-01-03 08:00:00, 802.0,1
92.9, None, None, None, 3.703, 303.4, -8.0, -7.5, None, 802.0, None, None, 202.0, None, 202.3, None, None, -7.041, None, -7.1, 93.0, 77.16, None, -7.0, 999.2, 1.7, 2.0,2022-01-03 09:00:00, 802.0,1
92.9, None, None, None, 5.057, 290.4, -8.0, -7.5, None, 801.0, None, None, 203.0, None, 203.3, None, None, -6.916, None, -6.9, 93.0, 64.68, None, -6.9, 997.9, 0.5, 2.0,2022-01-03 10:00:00, 801.0,1
92.7, None, None, None, 4.341, 338.4, -8.0, -7.5, None, 802.0, None, None, 204.0, None, 203.9, None, None, -6.82, None, -6.7, 93.0, 68.77, None, -6.8, 999.0, 1.5, 1.0,2022-01-03 11:00:00, 802.0,1
93.2, None, None, None, 3.484, 23.68, -7.0, -7.5, None, 801.0, None, None, 207.0, None, 206.6, None, None, -6.548, None, -6.6, 93.0, 72.35, None, -6.5, 997.6, 1.0, 3.0,2022-01-03 12:00:00, 801.0,1
92.9, None, None, None, 6.472, 244.9, -7.0, -7.5, None, 801.0, None, None, 208.0, None, 207.8, 31.1, None, -6.485, None, -6.4, 93.0, 56.24, None, -6.5, 997.6, 1.2, 2.0,2022-01-03 13:00:00, 801.0,1
93.2, None, None, None, 6.45, 227.8, -7.0, -7.5, None, 800.0, None, None, 212.0, None, 211.6, 32.2, None, -6.357, None, -6.4, 93.0, 35.77, None, -6.4, 996.6, 1.1, 4.0,2022-01-03 14:00:00, 800.0,1
92.9, None, None, None, 6.115, 217.3, -7.0, -7.5, None, 801.0, None, None, 211.0, None, 211.3, 32.2, None, -6.432, None, -6.1, 93.0, 34.48, None, -6.4, 997.8, 0.1, 0.0,2022-01-03 15:00:00, 801.0,1
93.5, None, None, None, 7.717, 200.1, -7.0, -7.5, None, 800.0, None, None, 214.0, None, 214.4, 33.4, None, -6.584, None, -6.1, 94.0, 36.29, None, -6.6, 996.6, 1.2, 4.0,2022-01-03 16:00:00, 800.0,1
93.4, None, None, None, 6.294, 195.8, -8.0, -7.5, None, 801.0, None, None, 216.0, None, 215.8, 34.5, None, -6.728, None, -6.1, 93.0, 40.83, None, -6.7, 997.7, 1.1, 2.0,2022-01-03 17:00:00, 801.0,1
93.7, None, None, None, 7.194, 213.5, None, None, None, 801.0, None, None, None, None, 215.3, None, None, -6.686, None, None, None, 32.63, None, None, None, None, None,2022-01-03 18:00:00, None,1
93.1, None, None, None, 11.3, 204.6, -8.0, -7.2, None, 801.0, None, None, 213.0, None, 212.5, None, None, -7.174, None, -6.7, 93.0, 35.46, None, -7.2, 997.5, 0.2, -3.0,2022-01-03 19:00:00, 801.0,1
92.8, None, None, None, 10.48, 200.4, -8.0, -7.5, None, 802.0, None, None, 216.0, None, 216.0, None, None, -7.465, None, -6.7, 93.0, 34.12, None, -7.5, 998.8, 0.9, 4.0,2022-01-03 20:00:00, 802.0,1
92.5, None, None, None, 7.581, 196.5, -9.0, -8.2, None, 802.0, None, None, 216.0, None, 215.6, None, None, -8.11, None, -6.7, 93.0, 35.44, None, -8.1, 998.9, 0.1, 0.0,2022-01-03 21:00:00, 802.0,1
91.7, None, None, None, 8.31, 196.1, -9.0, -8.4, None, 803.0, None, None, 215.0, None, 215.2, None, None, -8.42, None, -6.7, 92.0, 36.43, None, -8.4, 1000.2, 0.1, 0.0,2022-01-03 22:00:00, 803.0,1
91.5, None, None, None, 9.55, 202.1, -10.0, -8.9, None, 803.0, None, None, None, None, 213.8, None, None, -8.93, None, -6.7, 92.0, 31.47, None, -8.9, 1000.3, None, None,2022-01-03 23:00:00, 803.0,1
91.4, None, None, None, 8.34, 197.9, -10.0, -9.2, None, 804.0, None, None, 212.0, None, 212.1, None, None, -9.24, None, -6.7, 91.0, 36.6, None, -9.2, 1001.5, 0.1, 0.0,2022-01-04 00:00:00, 804.0,1
91.2, None, None, None, 8.09, 197.8, -11.0, -9.5, None, 805.0, None, None, 213.0, None, 213.1, None, None, -9.5, None, -6.7, 91.0, 37.24, None, -9.5, 1002.8, 0.0, 2.0,2022-01-04 01:00:00, 805.0,1
91.1, None, None, None, 4.872, 188.3, -11.0, -9.6, None, 807.0, None, None, 213.0, None, None, None, None, -9.59, None, -6.7, 91.0, 38.35, None, -9.6, 1005.3, 0.0, 2.0,2022-01-04 02:00:00, 807.0,1
91.0, None, None, None, 6.749, 200.3, -11.0, -9.9, None, 808.0, None, None, 213.0, None, None, None, None, -9.91, None, -6.7, 91.0, 36.37, None, -9.9, 1006.6, 0.0, 2.0,2022-01-04 03:00:00, 808.0,1
90.9, None, None, None, 5.178, 215.1, -11.0, -10.1, None, 808.0, None, None, 213.0, None, None, None, None, -10.08, None, -6.7, 91.0, 27.65, None, -10.1, 1006.7, 0.0, 2.0,2022-01-04 04:00:00, 808.0,1
90.8, None, None, None, 7.445, 214.1, -11.0, -10.4, None, 809.0, None, None, 213.0, None, None, None, None, -10.38, None, -6.7, 91.0, 24.55, None, -10.4, 1008.1, 0.0, 2.0,2022-01-04 05:00:00, 809.0,1
90.5, None, None, None, 3.94, 193.2, -12.0, -10.7, None, 810.0, None, None, 213.0, None, None, None, None, -10.66, None, -6.7, 91.0, 37.91, None, -10.7, 1009.5, 0.1, 2.0,2022-01-04 06:00:00, 810.0,1
88.8, None, None, None, 2.898, 197.8, -13.0, -11.8, None, 811.0, None, None, 213.0, None, None, None, None, -11.76, None, -10.7, 89.0, 33.83, None, -11.8, 1011.0, 0.1, 2.0,2022-01-04 07:00:00, 811.0,1
87.9, None, None, None, 2.104, 182.0, -15.0, -13.4, None, 812.0, None, None, 209.0, None, 209.2, None, None, -13.25, None, -10.7, 88.0, 36.66, None, -13.3, 1012.7, 0.1, -4.0,2022-01-04 08:00:00, 812.0,1
87.6, None, None, None, 2.179, 184.9, -15.0, -13.9, None, 812.0, None, None, 209.0, None, 208.8, None, None, -13.54, None, -10.7, 88.0, 35.25, None, -13.5, 1012.9, 0.0, 0.0,2022-01-04 09:00:00, 812.0,1
88.8, None, None, None, 4.791, 203.1, -13.0, -13.9, None, 813.0, None, None, 208.0, None, 207.7, None, None, -12.0, None, -10.7, 89.0, 37.3, None, -12.0, 1013.9, 0.0, -1.0,2022-01-04 10:00:00, 813.0,1
89.4, None, None, None, 5.158, 227.6, -12.0, -13.9, None, 813.0, None, None, 209.0, None, 208.6, None, None, -10.83, None, -10.7, 89.0, 30.06, None, -10.8, 1013.7, 0.1, 1.0,2022-01-04 11:00:00, 813.0,1
89.6, None, None, None, 3.547, 193.5, -11.0, -13.9, None, 813.0, None, None, 210.0, None, 209.6, None, None, -10.05, None, -9.7, 90.0, 45.32, None, -10.1, 1013.6, 0.3, 2.0,2022-01-04 12:00:00, 813.0,1
90.3, None, None, None, 3.504, 202.2, -10.0, -13.9, None, 813.0, None, None, 209.0, None, 209.3, None, None, -9.09, None, -9.1, 90.0, 42.59, None, -9.1, 1013.4, 0.6, 0.0,2022-01-04 13:00:00, 813.0,1
90.6, None, None, None, 2.999, 206.7, -10.0, -13.9, None, 813.0, None, None, None, None, 209.0, None, None, -9.11, None, -8.9, 91.0, 46.87, None, -9.1, None, None, None,2022-01-04 14:00:00, None,1
91.1, None, None, None, 4.223, 203.4, None, None, None, 813.0, None, None, None, None, None, None, None, -9.12, None, None, None, 40.76, None, None, None, None, None,2022-01-04 15:00:00, None,1
91.3, None, None, None, 7.177, 199.2, -10.0, -13.9, None, 813.0, None, None, 211.0, None, 211.1, None, None, -9.45, None, -8.9, 91.0, 37.94, None, -9.5, 1013.7, 0.0, 0.0,2022-01-04 16:00:00, 813.0,1
91.3, None, None, None, 6.592, 204.7, -11.0, -13.9, None, 814.0, None, None, 211.0, None, 211.4, None, None, -9.68, None, -8.9, 91.0, 31.19, None, -9.7, 1015.1, 0.0, 1.0,2022-01-04 17:00:00, 814.0,1
91.4, None, None, None, 6.689, 201.3, -11.0, -13.9, None, 814.0, None, None, 211.0, None, 210.9, None, None, -9.81, None, -8.9, 91.0, 31.97, None, -9.8, 1015.2, 0.0, 0.0,2022-01-04 18:00:00, 814.0,1
91.1, None, None, None, 4.289, 205.1, -11.0, -10.0, None, 813.0, None, None, 210.0, None, 210.0, None, None, -9.96, None, -9.8, 91.0, 29.88, None, -10.0, 1014.2, 0.0, -1.0,2022-01-04 19:00:00, 813.0,1
90.7, None, None, None, 2.392, 207.6, -11.0, -10.2, None, 814.0, None, None, 210.0, None, 209.7, None, None, -10.15, None, -9.8, 91.0, 33.39, None, -10.2, 1015.9, 0.0, 0.0,2022-01-04 20:00:00, 814.0,1
90.1, None, None, None, 3.879, 223.8, -12.0, -10.7, None, 813.0, None, None, 210.0, None, 209.5, None, None, -10.65, None, -9.8, 90.0, 27.37, None, -10.7, 1014.8, 0.0, 0.0,2022-01-04 21:00:00, 813.0,1
89.6, None, None, None, 3.456, 250.4, -12.0, -11.1, None, 813.0, None, None, 209.0, None, 209.0, None, None, -11.07, None, -9.8, 90.0, 52.99, None, -11.1, 1014.6, 0.1, 0.0,2022-01-04 22:00:00, 813.0,1
87.9, None, None, None, 0.58, 81.4, -14.0, -12.9, None, 813.0, None, None, 209.0, None, 208.6, None, None, -12.94, None, -9.8, 88.0, 34.71, None, -12.9, 1014.7, 0.1, 0.0,2022-01-04 23:00:00, 813.0,1
88.3, None, None, None, 0.663, 121.9, -14.0, -13.1, None, 813.0, None, None, 209.0, None, 208.6, None, None, -12.65, None, -9.8, 88.0, 53.51, None, -12.7, 1014.5, 0.0, 0.0,2022-01-05 00:00:00, 813.0,1
87.7, None, None, None, 1.034, 39.21, -15.0, -13.2, None, 812.0, None, None, 208.0, None, 208.3, None, None, -13.19, None, -9.8, 88.0, 19.71, None, -13.2, 1013.1, 0.0, 0.0,2022-01-05 01:00:00, 812.0,1
88.3, None, None, None, 5.254, 41.94, -14.0, -13.4, None, 812.0, None, None, 208.0, None, 207.7, None, None, -12.76, None, -9.8, 88.0, 13.78, None, -12.8, 1013.0, 0.0, -1.0,2022-01-05 02:00:00, 812.0,1
88.1, None, None, None, 4.429, 52.0, -14.0, -13.4, None, 812.0, None, None, 207.0, None, 207.4, None, None, -12.77, None, -9.8, 88.0, 14.6, None, -12.8, 1013.1, 0.0, 0.0,2022-01-05 03:00:00, 812.0,1
88.7, None, None, None, 2.522, 67.05, -14.0, -13.4, None, 812.0, None, None, 207.0, None, 207.2, None, None, -12.45, None, -9.8, 89.0, 16.07, None, -12.5, 1013.0, 0.0, 0.0,2022-01-05 04:00:00, 812.0,1
89.1, None, None, None, 1.776, 36.59, -13.0, -13.4, None, 813.0, None, None, 208.0, None, 208.2, None, None, -11.89, None, -9.8, 89.0, 20.48, None, -11.9, 1014.2, 0.6, 2.0,2022-01-05 05:00:00, 813.0,1
88.5, None, None, None, 2.981, 44.46, -13.0, -13.4, None, 813.0, None, None, 208.0, None, 207.7, None, None, -12.19, None, -9.8, 89.0, 15.05, None, -12.2, 1014.3, 0.2, 0.0,2022-01-05 06:00:00, 813.0,1
89.0, None, None, None, 2.58, 40.71, -13.0, -12.6, None, 813.0, None, None, 208.0, None, 207.6, None, None, -12.07, None, -12.1, 89.0, 16.02, None, -12.1, 1014.3, 0.0, 0.0,2022-01-05 07:00:00, 813.0,1
89.3, None, None, None, 2.266, 56.48, -13.0, -12.6, None, 814.0, None, None, 207.0, None, 207.2, None, None, -11.59, None, -11.6, 89.0, 19.76, None, -11.6, 1015.5, 0.0, 0.0,2022-01-05 08:00:00, 814.0,1
89.8, None, None, None, 2.551, 58.54, -12.0, -12.6, None, 815.0, None, None, 207.0, None, 206.8, None, None, -10.71, None, -10.7, 90.0, 16.56, None, -10.7, 1016.6, 0.8, 0.0,2022-01-05 09:00:00, 815.0,1
90.0, None, None, None, 2.224, 51.72, -11.0, -12.6, None, 815.0, None, None, 206.0, None, 206.2, None, None, -9.68, None, -9.7, 90.0, 21.62, None, -9.7, 1016.5, -0.2, -1.0,2022-01-05 10:00:00, 815.0,1
90.2, None, None, None, 3.172, 33.51, None, None, None, 816.0, None, None, None, None, 202.8, None, None, -9.35, None, None, None, 14.11, None, None, None, None, None,2022-01-05 11:00:00, None,1
89.2, None, None, None, 1.74, 15.27, -11.0, -12.6, None, 816.0, None, None, 205.0, None, 205.1, None, None, -9.55, None, -9.2, 89.0, 18.33, None, -9.6, 1018.1, 0.0, 3.0,2022-01-05 12:00:00, 816.0,1
