CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -0.055, 100.0, None, None, None, 30.2, 28.94, None, 14.48, 155.8, 0.0, 14.5, -0.1, -2.7, None, None, None, 156.0, 0.0, None, None, 100.0, None,2021-01-01 15:00:00, None, None,1
None, -0.075, 99.9, None, None, None, 30.8, 36.46, None, 13.03, 159.1, 0.0, 13.0, -0.1, -2.7, None, None, None, 159.0, 0.0, None, None, 100.0, None,2021-01-01 16:00:00, None, None,1
None, -0.098, 99.9, None, None, None, 27.4, 41.68, None, 10.21, 157.9, 0.0, 10.2, -0.1, -2.7, None, None, None, 158.0, 0.0, None, None, 100.0, None,2021-01-01 17:00:00, None, None,1
None, -0.114, 100.0, None, None, None, 33.6, 45.56, None, 10.56, 163.8, 0.0, 10.6, -0.1, -2.7, None, None, None, 164.0, 0.0, None, None, 100.0, None,2021-01-01 18:00:00, None, None,1
None, -1.115, 100.0, None, None, None, 56.8, 28.55, None, 17.92, 206.9, -1.0, 17.9, -1.1, -1.1, None, None, None, 207.0, -0.1, None, None, 100.0, None,2021-01-01 19:00:00, None, None,1
None, -2.209, 98.8, None, None, None, 68.7, 25.87, None, 27.75, 210.7, -2.0, 27.8, -2.2, -2.3, None, None, None, 211.0, -0.1, None, None, 99.0, None,2021-01-01 20:00:00, None, None,1
None, -2.26, 99.1, None, None, None, 60.8, 29.21, None, 23.98, 220.9, -2.0, 24.0, -2.3, -2.3, None, None, None, 221.0, -0.1, None, None, 99.0, None,2021-01-01 21:00:00, None, None,1
None, -2.12, 99.3, None, None, None, 63.8, 24.78, None, 29.86, 219.7, -2.0, 29.9, -2.1, -2.3, None, None, None, 220.0, -0.1, None, None, 99.0, None,2021-01-01 22:00:00, None, None,1
None, -2.21, 99.1, None, None, None, 64.9, 24.6, None, 26.87, 214.1, -2.0, 26.9, -2.2, -2.3, None, None, None, 214.0, -0.1, None, None, 99.0, None,2021-01-01 23:00:00, None, None,1
None, -2.332, 99.6, None, None, None, 68.5, 32.91, None, 25.38, 199.9, -2.0, 25.4, -2.3, -2.4, None, None, None, 200.0, -0.1, None, None, 100.0, None,2021-01-02 00:00:00, None, None,1
None, -2.343, 99.9, None, None, None, 68.4, 27.88, None, 30.18, 191.7, -2.0, 30.2, -2.3, -2.5, None, None, None, 192.0, -0.1, None, None, 100.0, None,2021-01-02 01:00:00, None, None,1
None, -2.367, 99.9, None, None, None, 88.8, 27.41, None, 34.85, 204.9, -2.0, 34.9, -2.4, -2.5, None, None, None, 205.0, -0.1, None, None, 100.0, None,2021-01-02 02:00:00, None, None,1
None, -2.11, 100.0, None, None, None, 82.5, 25.4, None, 38.16, 206.4, -2.0, 38.2, -2.1, -2.5, None, None, None, 206.0, -0.1, None, None, 100.0, None,2021-01-02 03:00:00, None, None,1
None, -2.371, 100.0, None, None, None, 80.5, 25.69, None, 35.82, 202.8, -2.0, 35.8, -2.4, -2.5, None, None, None, 203.0, -0.1, None, None, 100.0, None,2021-01-02 04:00:00, None, None,1
None, -2.276, 100.0, None, None, None, 71.2, 27.59, None, 28.87, 193.6, -2.0, 28.9, -2.3, -2.5, None, None, None, 194.0, -0.1, None, None, 100.0, None,2021-01-02 05:00:00, None, None,1
None, -2.363, 99.9, None, None, None, 43.9, 38.62, None, 17.7, 170.7, -2.0, 17.7, -2.4, -2.5, None, None, None, 171.0, -0.1, None, None, 100.0, None,2021-01-02 06:00:00, None, None,1
None, -2.482, 100.0, None, None, None, 55.7, 30.34, None, 19.59, 189.4, -2.0, 19.6, -2.5, -2.6, None, None, None, 189.0, -2.2, None, None, 100.0, None,2021-01-02 07:00:00, None, None,1
None, -2.577, 99.9, None, None, None, 40.5, 35.3, None, 16.88, 169.8, -2.0, 16.9, -2.6, -2.6, None, None, None, 170.0, -2.2, None, None, 100.0, None,2021-01-02 08:00:00, None, None,1
None, -2.407, 100.0, None, None, None, 46.3, 42.06, None, 15.88, 155.6, -3.0, 15.9, -2.4, -2.6, None, None, None, 156.0, -2.2, None, None, 100.0, None,2021-01-02 09:00:00, None, None,1
None, -2.296, 100.0, None, None, None, 33.7, 45.26, None, 11.94, 156.9, -2.0, 11.9, -2.3, -2.6, None, None, None, 157.0, -2.2, None, None, 100.0, None,2021-01-02 10:00:00, None, None,1
None, -2.197, 100.0, None, None, None, 36.8, 49.99, None, 12.05, 158.1, -2.0, 12.1, -2.2, -2.6, None, None, None, 158.0, -2.0, None, None, 100.0, None,2021-01-02 11:00:00, None, None,1
None, -2.249, 99.9, None, None, None, 35.4, 51.69, None, 9.71, 153.2, -2.0, 9.7, -2.2, -2.6, None, None, None, 153.0, -1.9, None, None, 100.0, None,2021-01-02 12:00:00, None, None,1
None, -2.379, 100.0, None, None, None, 31.5, 51.81, None, 10.69, 159.3, -2.0, 10.7, -2.4, -2.6, None, None, None, 159.0, -1.9, None, None, 100.0, None,2021-01-02 13:00:00, None, None,1
None, -2.253, 100.0, None, None, None, 34.8, 49.9, None, 11.23, 159.4, -2.0, 11.2, -2.3, -2.6, None, None, None, 159.0, -1.9, None, None, 100.0, None,2021-01-02 14:00:00, None, None,1
None, -2.466, 99.9, None, None, None, 29.7, 49.38, None, 9.93, 159.9, -2.0, 9.9, -2.5, -2.6, None, None, None, 160.0, -1.9, None, None, 100.0, None,2021-01-02 15:00:00, None, None,1
None, -2.419, 99.9, None, None, None, 27.6, 50.7, None, 8.68, 161.0, -2.0, 8.7, -2.4, -2.6, None, None, None, 161.0, -1.9, None, None, 100.0, None,2021-01-02 16:00:00, None, None,1
None, -2.351, 100.0, None, None, None, 27.7, 50.45, None, 8.72, 160.7, -3.0, 8.7, -2.4, -2.6, None, None, None, 161.0, -1.9, None, None, 100.0, None,2021-01-02 17:00:00, None, None,1
None, -2.45, 99.9, None, None, None, 24.6, 47.63, None, 9.02, 161.3, -2.0, 9.0, -2.5, -2.6, None, None, None, 161.0, -1.9, None, None, 100.0, None,2021-01-02 18:00:00, None, None,1
None, -2.608, 99.9, None, None, None, 23.7, 39.71, None, 10.45, 158.9, -2.0, 10.5, -2.6, -2.7, None, None, None, 159.0, -2.3, None, None, 100.0, None,2021-01-02 19:00:00, None, None,1
None, -2.893, 98.9, None, None, None, 32.2, 31.59, None, 13.22, 179.8, -3.0, 13.2, -2.9, -2.9, None, None, None, 180.0, -2.3, None, None, 99.0, None,2021-01-02 20:00:00, None, None,1
None, -3.766, 97.7, None, None, None, 35.0, 30.31, None, 14.21, 186.8, -4.0, 14.2, -3.8, -3.7, None, None, None, 187.0, -2.3, None, None, 98.0, None,2021-01-02 21:00:00, None, None,1
None, -4.261, 97.4, None, None, None, 27.7, 33.21, None, 11.85, 185.3, -5.0, 11.9, -4.3, -4.3, None, None, None, 185.0, -2.3, None, None, 97.0, None,2021-01-02 22:00:00, None, None,1
None, -4.774, 97.1, None, None, None, 17.8, 34.05, None, 6.474, 180.1, -5.0, 6.5, -4.8, -4.9, None, None, None, 180.0, -2.3, None, None, 97.0, None,2021-01-02 23:00:00, None, None,1
None, -5.383, 96.9, None, None, None, 14.2, 43.32, None, 2.151, 161.2, -6.0, 2.2, -5.4, -5.4, None, None, None, 161.0, -2.3, None, None, 97.0, None,2021-01-03 00:00:00, None, None,1
None, -5.332, 97.6, None, None, None, 0.0, 50.11, None, 0.0, 177.7, -6.0, 0.0, -5.3, -5.5, None, None, None, 178.0, -2.3, None, None, 98.0, None,2021-01-03 01:00:00, None, None,1
None, -5.347, 97.9, None, None, None, 0.0, 23.89, None, 0.0, 203.0, -6.0, 0.0, -5.3, -5.5, None, None, None, 203.0, -2.3, None, None, 98.0, None,2021-01-03 02:00:00, None, None,1
None, -5.282, 98.2, None, None, None, 0.0, 30.43, None, 0.0, 192.0, -6.0, 0.0, -5.3, -5.5, None, None, None, 192.0, -2.3, None, None, 98.0, None,2021-01-03 03:00:00, None, None,1
None, -5.354, 98.0, None, None, None, 0.0, 27.36, None, 0.0, 212.8, -6.0, 0.0, -5.4, -5.5, None, None, None, 213.0, -2.3, None, None, 98.0, None,2021-01-03 04:00:00, None, None,1
None, -5.48, 97.4, None, None, None, 0.0, 24.99, None, 0.0, 209.2, -6.0, 0.0, -5.5, -5.6, None, None, None, 209.0, -2.3, None, None, 97.0, None,2021-01-03 05:00:00, None, None,1
None, -6.104, 96.6, None, None, None, 0.0, 23.83, None, 0.0, 207.2, -7.0, 0.0, -6.1, -6.1, None, None, None, 207.0, -2.3, None, None, 97.0, None,2021-01-03 06:00:00, None, None,1
None, -6.027, 97.2, None, None, None, 0.0, 22.98, None, 0.0, 210.8, -6.0, 0.0, -6.0, -6.2, None, None, None, 211.0, -5.9, None, None, 97.0, None,2021-01-03 07:00:00, None, None,1
None, -5.953, 97.6, None, None, None, 22.9, 24.3, None, 2.153, 214.1, -6.0, 2.2, -6.0, -6.2, None, None, None, 214.0, -5.8, None, None, 98.0, None,2021-01-03 08:00:00, None, None,1
None, -5.833, 98.1, None, None, None, 27.6, 24.7, None, 13.3, 212.2, -6.0, 13.3, -5.8, -6.2, None, None, None, 212.0, -5.7, None, None, 98.0, None,2021-01-03 09:00:00, None, None,1
None, -5.251, 98.8, None, None, None, 22.8, 30.07, None, 10.5, 173.3, -5.0, 10.5, -5.3, -6.2, None, None, None, 173.0, -5.2, None, None, 99.0, None,2021-01-03 10:00:00, None, None,1
None, -4.45, 99.8, None, None, None, 16.4, 36.39, None, 2.943, 160.7, -4.0, 2.9, -4.5, -6.2, None, None, None, 161.0, -4.5, None, None, 100.0, None,2021-01-03 11:00:00, None, None,1
None, -4.534, 99.7, None, None, None, 0.0, 30.75, None, 0.0, 164.5, -5.0, 0.0, -4.5, -6.2, None, None, None, 165.0, -4.4, None, None, 100.0, None,2021-01-03 12:00:00, None, None,1
None, -4.485, 99.4, None, None, None, 0.0, 33.88, None, 0.0, 188.9, -4.0, 0.0, -4.5, -6.2, None, None, None, 189.0, -4.3, None, None, 99.0, None,2021-01-03 13:00:00, None, None,1
None, -4.256, 99.6, None, None, None, 33.0, 26.03, None, 12.89, 211.4, -4.0, 12.9, -4.3, -6.2, None, None, None, 211.0, -4.1, None, None, 100.0, None,2021-01-03 14:00:00, None, None,1
None, -4.15, 99.7, None, None, None, 24.6, 24.6, None, 10.11, 224.9, -4.0, 10.1, -4.2, -6.2, None, None, None, 225.0, -4.1, None, None, 100.0, None,2021-01-03 15:00:00, None, None,1
None, -4.383, 99.3, None, None, None, 31.8, 25.39, None, 12.51, 211.8, -5.0, 12.5, -4.4, -6.2, None, None, None, 212.0, -4.1, None, None, 99.0, None,2021-01-03 16:00:00, None, None,1
None, -4.49, 99.3, None, None, None, 30.7, 26.17, None, 11.92, 228.1, -5.0, 11.9, -4.5, -6.2, None, None, None, 228.0, -4.1, None, None, 99.0, None,2021-01-03 17:00:00, None, None,1
None, -4.268, 99.5, None, None, None, 29.0, 26.22, None, 13.42, 224.7, -4.0, 13.4, -4.3, -6.2, None, None, None, 225.0, -4.1, None, None, 100.0, None,2021-01-03 18:00:00, None, None,1
None, -4.225, 99.6, None, None, None, 26.5, 27.17, None, 12.37, 219.0, -4.0, 12.4, -4.2, -4.5, None, None, None, 219.0, -4.1, None, None, 100.0, None,2021-01-03 19:00:00, None, None,1
None, -4.138, 99.6, None, None, None, 25.0, 30.41, None, 9.2, 211.3, -4.0, 9.2, -4.1, -4.5, None, None, None, 211.0, -4.0, None, None, 100.0, None,2021-01-03 20:00:00, None, None,1
None, -4.411, 99.1, None, None, None, 13.8, 30.85, None, 6.694, 210.1, -4.0, 6.7, -4.4, -4.5, None, None, None, 210.0, -4.0, None, None, 99.0, None,2021-01-03 21:00:00, None, None,1
None, -4.889, 97.7, None, None, None, 17.2, 24.35, None, 7.178, 215.7, -5.0, 7.2, -4.9, -4.9, None, None, None, 216.0, -4.0, None, None, 98.0, None,2021-01-03 22:00:00, None, None,1
None, -5.098, 98.5, None, None, None, 9.7, 37.91, None, 5.562, 139.4, -5.0, 5.6, -5.1, -5.2, None, None, None, 139.0, -4.0, None, None, 99.0, None,2021-01-03 23:00:00, None, None,1
None, -5.329, 98.1, None, None, None, 16.4, 13.13, None, 10.12, 66.57, -6.0, 10.1, -5.3, -5.3, None, None, None, 67.0, -4.0, None, None, 98.0, None,2021-01-04 00:00:00, None, None,1
None, -5.206, 98.4, None, None, None, 16.0, 7.181, None, 12.06, 65.43, -5.0, 12.1, -5.2, -5.4, None, None, None, 65.0, -4.0, None, None, 98.0, None,2021-01-04 01:00:00, None, None,1
None, -5.264, 98.3, None, None, None, 21.5, 20.63, None, 12.29, 89.4, -5.0, 12.3, -5.3, -5.4, None, None, None, 89.0, -4.0, None, None, 98.0, None,2021-01-04 02:00:00, None, None,1
None, -5.411, 97.3, None, None, None, 32.6, 12.56, None, 23.32, 86.6, -6.0, 23.3, -5.4, -5.7, None, None, None, 87.0, -4.0, None, None, 97.0, None,2021-01-04 03:00:00, None, None,1
None, -5.257, 98.5, None, None, None, 34.1, 11.25, None, 25.66, 85.1, -5.0, 25.7, -5.3, -5.7, None, None, None, 85.0, -4.0, None, None, 99.0, None,2021-01-04 04:00:00, None, None,1
None, -4.686, 99.2, None, None, None, 31.8, 12.38, None, 24.43, 90.7, -5.0, 24.4, -4.7, -5.7, None, None, None, 91.0, -4.0, None, None, 99.0, None,2021-01-04 05:00:00, None, None,1
None, -3.741, 99.9, None, None, None, 29.6, 11.47, None, 22.63, 93.9, -4.0, 22.6, -3.7, -5.7, None, None, None, 94.0, -3.6, None, None, 100.0, None,2021-01-04 06:00:00, None, None,1
None, -3.043, 99.9, None, None, None, 25.9, 11.09, None, 19.02, 95.8, -3.0, 19.0, -3.0, -4.0, None, None, None, 96.0, -2.8, None, None, 100.0, None,2021-01-04 07:00:00, None, None,1
None, -2.49, 99.9, None, None, None, 23.2, 12.75, None, 17.46, 108.0, -3.0, 17.5, -2.5, -4.0, None, None, None, 108.0, -2.5, None, None, 100.0, None,2021-01-04 08:00:00, None, None,1
None, -2.818, 99.9, None, None, None, 22.0, 14.74, None, 16.85, 109.1, -3.0, 16.9, -2.8, -4.0, None, None, None, 109.0, -2.5, None, None, 100.0, None,2021-01-04 09:00:00, None, None,1
None, -2.367, 99.9, None, None, None, 19.6, 10.94, None, 15.49, 101.6, -2.0, 15.5, -2.4, -4.0, None, None, None, 102.0, -2.4, None, None, 100.0, None,2021-01-04 10:00:00, None, None,1
None, -2.233, 99.9, None, None, None, 17.8, 13.43, None, 12.68, 106.8, -2.0, 12.7, -2.2, -4.0, None, None, None, 107.0, -2.1, None, None, 100.0, None,2021-01-04 11:00:00, None, None,1
None, -2.173, 99.9, None, None, None, 15.3, 11.7, None, 11.05, 98.3, -2.0, 11.1, -2.2, -4.0, None, None, None, 98.0, -2.1, None, None, 100.0, None,2021-01-04 12:00:00, None, None,1
None, -2.023, 99.9, None, None, None, 12.9, 9.26, None, 9.91, 100.0, -2.0, 9.9, -2.0, -4.0, None, None, None, 100.0, -1.9, None, None, 100.0, None,2021-01-04 13:00:00, None, None,1
None, -1.288, 100.0, None, None, None, 14.3, 42.79, None, 6.413, 161.7, -1.0, 6.4, -1.3, -4.0, None, None, None, 162.0, -1.3, None, None, 100.0, None,2021-01-04 14:00:00, None, None,1
None, -2.598, 98.6, None, None, None, 39.5, 28.6, None, 10.22, 206.4, -3.0, 10.2, -2.6, -4.0, None, None, None, 206.0, -1.2, None, None, 99.0, None,2021-01-04 15:00:00, None, None,1
None, -3.806, 97.3, None, None, None, 51.5, 26.35, None, 18.94, 212.6, -4.0, 18.9, -3.8, -4.0, None, None, None, 213.0, -1.2, None, None, 97.0, None,2021-01-04 16:00:00, None, None,1
None, -4.185, 97.9, None, None, None, 33.5, 25.65, None, 13.47, 215.3, -5.0, 13.5, -4.2, -4.3, None, None, None, 215.0, -1.2, None, None, 98.0, None,2021-01-04 17:00:00, None, None,1
None, -4.225, 98.4, None, None, None, 36.0, 23.38, None, 18.39, 216.1, -5.0, 18.4, -4.2, -4.4, None, None, None, 216.0, -1.2, None, None, 98.0, None,2021-01-04 18:00:00, None, None,1
None, -4.328, 98.4, None, None, None, 37.3, 27.29, None, 17.31, 237.8, -5.0, 17.3, -4.3, -4.6, None, None, None, 238.0, -4.2, None, None, 98.0, None,2021-01-04 19:00:00, None, None,1
None, -4.241, 99.4, None, None, None, 28.9, 29.7, None, 11.23, 220.6, -5.0, 11.2, -4.2, -4.6, None, None, None, 221.0, -4.2, None, None, 99.0, None,2021-01-04 20:00:00, None, None,1
None, -4.344, 99.0, None, None, None, 29.1, 26.56, None, 12.25, 214.0, -4.0, 12.3, -4.3, -4.6, None, None, None, 214.0, -4.1, None, None, 99.0, None,2021-01-04 21:00:00, None, None,1
None, -4.474, 98.5, None, None, None, 19.6, 29.28, None, 2.329, 226.9, -4.0, 2.3, -4.5, -4.7, None, None, None, 227.0, -4.1, None, None, 99.0, None,2021-01-04 22:00:00, None, None,1
None, -4.747, 98.1, None, None, None, 0.0, 35.36, None, 0.0, 247.6, -5.0, 0.0, -4.7, -5.0, None, None, None, 248.0, -4.1, None, None, 98.0, None,2021-01-04 23:00:00, None, None,1
None, -4.983, 97.6, None, None, None, 0.0, 31.51, None, 0.0, 219.7, -5.0, 0.0, -5.0, -5.1, None, None, None, 220.0, -4.1, None, None, 98.0, None,2021-01-05 00:00:00, None, None,1
None, -5.353, 97.2, None, None, None, 0.0, 35.77, None, 0.0, 217.6, -6.0, 0.0, -5.4, -5.5, None, None, None, 218.0, -4.1, None, None, 97.0, None,2021-01-05 01:00:00, None, None,1
None, -5.161, 98.6, None, None, None, 0.0, 25.98, None, 0.0, 210.6, -5.0, 0.0, -5.2, -5.6, None, None, None, 211.0, -4.1, None, None, 99.0, None,2021-01-05 02:00:00, None, None,1
None, -5.067, 98.8, None, None, None, 0.0, 37.8, None, 0.0, 193.7, -5.0, 0.0, -5.1, -5.6, None, None, None, 194.0, -4.1, None, None, 99.0, None,2021-01-05 03:00:00, None, None,1
None, -5.4, 97.7, None, None, None, 0.0, 29.13, None, 0.0, 200.6, -6.0, 0.0, -5.4, -5.6, None, None, None, 201.0, -4.1, None, None, 98.0, None,2021-01-05 04:00:00, None, None,1
None, -6.033, 96.1, None, None, None, 0.0, 31.27, None, 0.0, 193.2, -7.0, 0.0, -6.0, -6.0, None, None, None, 193.0, -4.1, None, None, 96.0, None,2021-01-05 05:00:00, None, None,1
None, -6.428, 96.1, None, None, None, 0.0, 24.42, None, 0.0, 210.3, -7.0, 0.0, -6.4, -6.7, None, None, None, 210.0, -4.1, None, None, 96.0, None,2021-01-05 06:00:00, None, None,1
None, -6.251, 97.4, None, None, None, 0.0, 22.32, None, 0.0, 215.6, -7.0, 0.0, -6.3, -6.6, None, None, None, 216.0, -6.2, None, None, 97.0, None,2021-01-05 07:00:00, None, None,1
None, -6.283, 97.4, None, None, None, 0.0, 29.84, None, 0.0, 175.8, -7.0, 0.0, -6.3, -6.6, None, None, None, 176.0, -6.1, None, None, 97.0, None,2021-01-05 08:00:00, None, None,1
None, -6.032, 97.7, None, None, None, 0.0, 26.62, None, 0.0, 152.7, -6.0, 0.0, -6.0, -6.6, None, None, None, 153.0, -5.9, None, None, 98.0, None,2021-01-05 09:00:00, None, None,1
None, -5.386, 98.7, None, None, None, 0.0, 22.99, None, 0.0, 152.9, -5.0, 0.0, -5.4, -6.6, None, None, None, 153.0, -5.2, None, None, 99.0, None,2021-01-05 10:00:00, None, None,1
None, -5.01, 99.1, None, None, None, 0.0, 22.87, None, 0.0, 158.5, -5.0, 0.0, -5.0, -6.6, None, None, None, 159.0, -5.0, None, None, 99.0, None,2021-01-05 11:00:00, None, None,1
None, -3.868, 100.0, None, None, None, 0.0, 22.09, None, 0.0, 159.2, -4.0, 0.0, -3.9, -6.6, None, None, None, 159.0, -3.9, None, None, 100.0, None,2021-01-05 12:00:00, None, None,1
None, -4.051, 99.9, None, None, None, 0.0, 28.3, None, 0.0, 159.4, -4.0, 0.0, -4.1, -6.6, None, None, None, 159.0, -3.6, None, None, 100.0, None,2021-01-05 13:00:00, None, None,1
None, -4.205, 99.9, None, None, None, 0.0, 40.6, None, 0.0, 159.9, -5.0, 0.0, -4.2, -6.6, None, None, None, 160.0, -3.6, None, None, 100.0, None,2021-01-05 14:00:00, None, None,1
None, -4.434, 99.6, None, None, None, 0.0, 32.23, None, 0.0, 156.2, -5.0, 0.0, -4.4, -6.6, None, None, None, 156.0, -3.6, None, None, 100.0, None,2021-01-05 15:00:00, None, None,1
None, -4.332, 99.6, None, None, None, 0.0, 16.53, None, 0.0, 123.3, -4.0, 0.0, -4.3, -6.6, None, None, None, 123.0, -3.6, None, None, 100.0, None,2021-01-05 16:00:00, None, None,1
None, -3.818, 100.0, None, None, None, 0.0, 26.89, None, 0.0, 148.1, -4.0, 0.0, -3.8, -6.6, None, None, None, 148.0, -3.6, None, None, 100.0, None,2021-01-05 17:00:00, None, None,1
None, -3.308, 99.9, None, None, None, 0.0, 26.49, None, 0.0, 154.2, -4.0, 0.0, -3.3, -6.6, None, None, None, 154.0, -3.3, None, None, 100.0, None,2021-01-05 18:00:00, None, None,1
None, -2.818, 99.9, None, None, None, 0.0, 35.42, None, 0.0, 158.4, -3.0, 0.0, -2.8, -3.4, None, None, None, 158.0, -2.7, None, None, 100.0, None,2021-01-05 19:00:00, None, None,1
None, -2.221, 99.9, None, None, None, 0.0, 29.08, None, 0.0, 155.8, -2.0, 0.0, -2.2, -3.4, None, None, None, 156.0, -2.1, None, None, 100.0, None,2021-01-05 20:00:00, None, None,1
None, -1.774, 100.0, None, None, None, 0.0, 32.66, None, 0.0, 156.0, -2.0, 0.0, -1.8, -3.4, None, None, None, 156.0, -1.8, None, None, 100.0, None,2021-01-05 21:00:00, None, None,1
None, -1.798, 99.9, None, None, None, 0.0, 35.91, None, 0.0, 159.8, -2.0, 0.0, -1.8, -3.4, None, None, None, 160.0, -1.6, None, None, 100.0, None,2021-01-05 22:00:00, None, None,1
None, -1.988, 99.9, None, None, None, 0.0, 40.96, None, 0.0, 163.8, -2.0, 0.0, -2.0, -3.4, None, None, None, 164.0, -1.6, None, None, 100.0, None,2021-01-05 23:00:00, None, None,1
None, -2.134, 100.0, None, None, None, 0.0, 38.61, None, 0.0, 159.8, -2.0, 0.0, -2.1, -3.4, None, None, None, 160.0, -1.6, None, None, 100.0, None,2021-01-06 00:00:00, None, None,1
None, -2.403, 99.9, None, None, None, 0.0, 40.15, None, 0.0, 159.9, -3.0, 0.0, -2.4, -3.4, None, None, None, 160.0, -1.6, None, None, 100.0, None,2021-01-06 01:00:00, None, None,1
None, -2.502, 99.9, None, None, None, 0.0, 38.84, None, 0.0, 164.4, -3.0, 0.0, -2.5, -3.4, None, None, None, 164.0, -1.6, None, None, 100.0, None,2021-01-06 02:00:00, None, None,1
None, -2.636, 99.9, None, None, None, 0.0, 33.36, None, 0.0, 162.2, -2.0, 0.0, -2.6, -3.4, None, None, None, 162.0, -1.6, None, None, 100.0, None,2021-01-06 03:00:00, None, None,1
