CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -6.167,61.81, None, None, None, None,32.01, None,11.31,16.61, None, None, None, None, None, None, None, None, None,2016-01-02 19:00:00, None, 204.2,1
None, -6.184,60.04, None, None, None, None,38.08, None,11.14,15.04, None, None, None, None, None, None, None, None, None,2016-01-02 20:00:00, None, 204.2,1
None, -7.192,65.16, None, None, None, None,26.65, None,15.62,34.62, None, None, None, None, None, None, None, None, None,2016-01-02 21:00:00, None, 204.0,1
None, -5.649,53.51, None, None, None, None,22.79, None,15.91,46.7, None, None, None, None, None, None, None, None, None,2016-01-02 22:00:00, None, 203.7,1
None, -6.326,54.69, None, None, None, None,22.52, None,13.21,55.38, None, None, None, None, None, None, None, None, None,2016-01-02 23:00:00, None, 203.6,1
None, -6.505,52.68, None, None, None, None,24.25, None,13.88,57.08, None, None, None, None, None, None, None, None, None,2016-01-03 00:00:00, None, 203.9,1
None, -7.377,60.36, None, None, None, None,19.71, None,13.36,57.66, None, None, None, None, None, None, None, None, None,2016-01-03 01:00:00, None, 203.7,1
None, -6.534,55.34, None, None, None, None,21.55, None,14.54,44.18, None, None, None, None, None, None, None, None, None,2016-01-03 02:00:00, None, 203.6,1
None, -7.756,63.43, None, None, None, None,20.7, None,18.95,38.83, None, None, None, None, None, None, None, None, None,2016-01-03 03:00:00, None, 203.3,1
None, -8.14,63.07, None, None, None, None,29.15, None,13.34,52.43, None, None, None, None, None, None, None, None, None,2016-01-03 04:00:00, None, 203.4,1
None, -7.851,62.18, None, None, None, None,27.62, None,14.61,62.42, None, None, None, None, None, None, None, None, None,2016-01-03 05:00:00, None, 203.2,1
None, -9.4,68.52, None, None, None, None,26.5, None,10.14,68.31, None, None, None, None, None, None, None, None, None,2016-01-03 06:00:00, None, 202.8,1
None, -8.6,64.09, None, None, None, None,20.98, None,16.01,55.72, None, None, None, None, None, None, None, None, None,2016-01-03 07:00:00, None, 202.5,1
None, -8.9,65.45, None, None, None, None,29.31, None,13.24,63.69, None, None, None, None, None, None, None, None, None,2016-01-03 08:00:00, None, 201.9,1
None, -9.83,71.83, None, None, None, None,40.36, None,9.96,60.83, None, None, None, None, None, None, None, None, None,2016-01-03 09:00:00, None, 202.1,1
None, -8.91,67.61, None, None, None, None,28.94, None,12.66,53.15, None, None, None, None, None, None, None, None, None,2016-01-03 10:00:00, None, 202.1,1
None, -8.41,67.3, None, None, None, None,31.03, None,13.97,44.78, None, None, None, None, None, None, None, None, None,2016-01-03 11:00:00, None, 202.2,1
None, -7.615,67.04, None, None, None, None,26.38, None,17.02,33.43, None, None, None, None, None, None, None, None, None,2016-01-03 12:00:00, None, 201.9,1
None, -8.05,69.88, None, None, None, None,14.29, None,25.84,47.16, None, None, None, None, None, None, None, None, None,2016-01-03 13:00:00, None, 201.6,1
None, -7.445,70.73, None, None, None, None,13.71, None,24.96,49.18, None, None, None, None, None, None, None, None, None,2016-01-03 14:00:00, None, 202.2,1
None, -7.479,76.88, None, None, None, None,25.33, None,17.82,41.2, None, None, None, None, None, None, None, None, None,2016-01-03 15:00:00, None, 202.4,1
None, -7.673,78.94, None, None, None, None,30.17, None,13.02,37.29, None, None, None, None, None, None, None, None, None,2016-01-03 16:00:00, None, 202.3,1
None, -8.35,91.0, None, None, None, None,28.68, None,16.22,45.61, None, None, None, None, None, None, None, None, None,2016-01-03 17:00:00, None, 202.1,1
None, -8.15,90.1, None, None, None, None,22.66, None,20.92,37.07, None, None, None, None, None, None, None, None, None,2016-01-03 18:00:00, None, 202.1,1
None, -8.43,93.8, None, None, None, None,15.02, None,25.32,45.88, None, None, None, None, None, None, None, None, None,2016-01-03 19:00:00, None, 201.8,1
None, -8.03,89.1, None, None, None, None,14.67, None,26.81,51.4, None, None, None, None, None, None, None, None, None,2016-01-03 20:00:00, None, 201.7,1
None, -7.649,86.3, None, None, None, None,15.66, None,21.98,55.76, None, None, None, None, None, None, None, None, None,2016-01-03 21:00:00, None, 201.9,1
None, -7.679,87.6, None, None, None, None,15.63, None,22.57,54.7, None, None, None, None, None, None, None, None, None,2016-01-03 22:00:00, None, 201.7,1
None, -8.07,90.1, None, None, None, None,15.67, None,23.47,53.35, None, None, None, None, None, None, None, None, None,2016-01-03 23:00:00, None, 201.4,1
None, -7.727,92.4, None, None, None, None,28.76, None,17.99,40.62, None, None, None, None, None, None, None, None, None,2016-01-04 00:00:00, None, 201.9,1
None, -8.15,94.8, None, None, None, None,24.32, None,18.64,38.02, None, None, None, None, None, None, None, None, None,2016-01-04 01:00:00, None, 201.4,1
None, -8.22,94.4, None, None, None, None,14.08, None,26.92,51.01, None, None, None, None, None, None, None, None, None,2016-01-04 02:00:00, None, 201.0,1
None, -8.48,94.0, None, None, None, None,14.24, None,20.8,55.87, None, None, None, None, None, None, None, None, None,2016-01-04 03:00:00, None, 201.1,1
None, -8.19,94.3, None, None, None, None,15.99, None,19.85,55.68, None, None, None, None, None, None, None, None, None,2016-01-04 04:00:00, None, 200.5,1
None, -8.49,93.9, None, None, None, None,15.59, None,22.71,53.98, None, None, None, None, None, None, None, None, None,2016-01-04 05:00:00, None, 200.3,1
None, -8.47,93.9, None, None, None, None,14.02, None,25.13,52.3, None, None, None, None, None, None, None, None, None,2016-01-04 06:00:00, None, 200.4,1
None, -8.61,93.8, None, None, None, None,15.76, None,21.0,55.69, None, None, None, None, None, None, None, None, None,2016-01-04 07:00:00, None, 199.5,1
None, -8.42,93.6, None, None, None, None,16.96, None,21.04,52.59, None, None, None, None, None, None, None, None, None,2016-01-04 08:00:00, None, 199.3,1
None, -8.39,94.1, None, None, None, None,16.32, None,18.54,53.93, None, None, None, None, None, None, None, None, None,2016-01-04 09:00:00, None, 198.8,1
None, -7.976,94.4, None, None, None, None,17.32, None,16.76,54.13, None, None, None, None, None, None, None, None, None,2016-01-04 10:00:00, None, 198.9,1
None, -7.702,93.7, None, None, None, None,18.08, None,16.81,54.79, None, None, None, None, None, None, None, None, None,2016-01-04 11:00:00, None, 198.6,1
None, -7.242,94.2, None, None, None, None,15.76, None,19.23,54.5, None, None, None, None, None, None, None, None, None,2016-01-04 12:00:00, None, 199.0,1
None, -7.144,93.7, None, None, None, None,16.86, None,18.85,56.91, None, None, None, None, None, None, None, None, None,2016-01-04 13:00:00, None, 199.1,1
None, -7.033,94.2, None, None, None, None,15.43, None,21.56,55.34, None, None, None, None, None, None, None, None, None,2016-01-04 14:00:00, None, 200.8,1
None, -7.144,94.6, None, None, None, None,17.2, None,23.03,50.82, None, None, None, None, None, None, None, None, None,2016-01-04 15:00:00, None, 199.5,1
None, -7.171,94.7, None, None, None, None,18.52, None,21.89,51.81, None, None, None, None, None, None, None, None, None,2016-01-04 16:00:00, None, 199.1,1
None, -7.085,94.7, None, None, None, None,14.72, None,19.29,52.26, None, None, None, None, None, None, None, None, None,2016-01-04 17:00:00, None, 198.5,1
None, -7.054,94.9, None, None, None, None,14.46, None,16.59,53.15, None, None, None, None, None, None, None, None, None,2016-01-04 18:00:00, None, 199.4,1
None, -6.638,94.9, None, None, None, None,15.61, None,15.43,55.85, None, None, None, None, None, None, None, None, None,2016-01-04 19:00:00, None, 199.3,1
None, -6.475,95.0, None, None, None, None,15.95, None,16.67,54.43, None, None, None, None, None, None, None, None, None,2016-01-04 20:00:00, None, 199.3,1
None, -6.599,94.7, None, None, None, None,13.97, None,17.78,50.74, None, None, None, None, None, None, None, None, None,2016-01-04 21:00:00, None, 198.8,1
None, -6.647,94.6, None, None, None, None,15.87, None,17.57,54.15, None, None, None, None, None, None, None, None, None,2016-01-04 22:00:00, None, 198.4,1
None, -6.064,94.4, None, None, None, None,13.92, None,15.64,53.5, None, None, None, None, None, None, None, None, None,2016-01-04 23:00:00, None, 198.4,1
None, -5.509,92.7, None, None, None, None,14.63, None,11.97,54.28, None, None, None, None, None, None, None, None, None,2016-01-05 00:00:00, None, 198.5,1
None, -4.888,91.5, None, None, None, None,13.2, None,11.37,53.56, None, None, None, None, None, None, None, None, None,2016-01-05 01:00:00, None, 198.6,1
None, -4.344,89.6, None, None, None, None,13.78, None,11.95,49.88, None, None, None, None, None, None, None, None, None,2016-01-05 02:00:00, None, 198.6,1
None, -4.032,88.1, None, None, None, None,13.31, None,11.5,50.19, None, None, None, None, None, None, None, None, None,2016-01-05 03:00:00, None, 198.7,1
None, -4.629,92.6, None, None, None, None,15.11, None,11.51,54.13, None, None, None, None, None, None, None, None, None,2016-01-05 04:00:00, None, 197.6,1
None, -3.92,90.9, None, None, None, None,12.18, None,12.99,52.23, None, None, None, None, None, None, None, None, None,2016-01-05 05:00:00, None, 198.1,1
None, -4.036,93.9, None, None, None, None,13.51, None,12.52,52.93, None, None, None, None, None, None, None, None, None,2016-01-05 06:00:00, None, 196.6,1
None, -3.822,95.0, None, None, None, None,13.19, None,13.72,53.77, None, None, None, None, None, None, None, None, None,2016-01-05 07:00:00, None, 197.6,1
None, -3.501,96.1, None, None, None, None,14.29, None,11.6,55.19, None, None, None, None, None, None, None, None, None,2016-01-05 08:00:00, None, 197.2,1
None, -2.95,89.8, None, None, None, None,14.41, None,11.61,55.73, None, None, None, None, None, None, None, None, None,2016-01-05 09:00:00, None, 197.3,1
None, -2.922,89.1, None, None, None, None,14.63, None,14.03,54.66, None, None, None, None, None, None, None, None, None,2016-01-05 10:00:00, None, 198.9,1
None, -2.432,86.4, None, None, None, None,13.65, None,14.01,54.41, None, None, None, None, None, None, None, None, None,2016-01-05 11:00:00, None, 197.3,1
None, -2.147,86.7, None, None, None, None,13.84, None,14.47,54.45, None, None, None, None, None, None, None, None, None,2016-01-05 12:00:00, None, 198.5,1
None, -1.425,84.2, None, None, None, None,14.03, None,12.6,55.89, None, None, None, None, None, None, None, None, None,2016-01-05 13:00:00, None, 198.6,1
None, -1.571,85.6, None, None, None, None,13.15, None,13.76,52.74, None, None, None, None, None, None, None, None, None,2016-01-05 14:00:00, None, 198.5,1
None, -1.649,86.4, None, None, None, None,15.37, None,14.21,54.95, None, None, None, None, None, None, None, None, None,2016-01-05 15:00:00, None, 198.3,1
None, -1.392,84.9, None, None, None, None,13.97, None,13.28,55.57, None, None, None, None, None, None, None, None, None,2016-01-05 16:00:00, None, 198.5,1
None, -1.735,91.9, None, None, None, None,13.42, None,13.09,54.12, None, None, None, None, None, None, None, None, None,2016-01-05 17:00:00, None, 198.6,1
None, -2.163,94.5, None, None, None, None,13.38, None,14.82,54.53, None, None, None, None, None, None, None, None, None,2016-01-05 18:00:00, None, 198.8,1
None, -2.159,95.2, None, None, None, None,16.19, None,15.39,53.95, None, None, None, None, None, None, None, None, None,2016-01-05 19:00:00, None, 198.8,1
None, -2.102,93.0, None, None, None, None,13.99, None,19.95,48.72, None, None, None, None, None, None, None, None, None,2016-01-05 20:00:00, None, 198.6,1
None, -2.32,93.3, None, None, None, None,15.23, None,15.5,52.33, None, None, None, None, None, None, None, None, None,2016-01-05 21:00:00, None, 198.7,1
None, -2.262,91.3, None, None, None, None,14.63, None,14.23,55.07, None, None, None, None, None, None, None, None, None,2016-01-05 22:00:00, None, 198.6,1
None, -1.863,87.8, None, None, None, None,12.95, None,13.09,53.46, None, None, None, None, None, None, None, None, None,2016-01-05 23:00:00, None, 198.4,1
None, -2.207,89.8, None, None, None, None,13.66, None,14.21,54.41, None, None, None, None, None, None, None, None, None,2016-01-06 00:00:00, None, 198.4,1
None, -2.556,91.6, None, None, None, None,15.55, None,15.1,56.85, None, None, None, None, None, None, None, None, None,2016-01-06 01:00:00, None, 198.1,1
None, -2.124,89.0, None, None, None, None,16.45, None,16.63,56.72, None, None, None, None, None, None, None, None, None,2016-01-06 02:00:00, None, 198.2,1
None, -1.978,87.1, None, None, None, None,13.04, None,15.11,54.55, None, None, None, None, None, None, None, None, None,2016-01-06 03:00:00, None, 198.2,1
None, -1.708,83.1, None, None, None, None,15.58, None,6.132,52.54, None, None, None, None, None, None, None, None, None,2016-01-06 04:00:00, None, 198.3,1
None, -0.778,78.61, None, None, None, None,40.9, None,2.164,61.55, None, None, None, None, None, None, None, None, None,2016-01-06 05:00:00, None, 198.3,1
None, -1.272,82.0, None, None, None, None,56.14, None,0.873,81.5, None, None, None, None, None, None, None, None, None,2016-01-06 06:00:00, None, 197.7,1
None, -1.626,81.5, None, None, None, None,12.73, None,4.414,58.77, None, None, None, None, None, None, None, None, None,2016-01-06 07:00:00, None, 197.7,1
None, -1.819,82.5, None, None, None, None,13.27, None,3.314,69.54, None, None, None, None, None, None, None, None, None,2016-01-06 08:00:00, None, 197.9,1
None, -1.771,82.0, None, None, None, None,11.85, None,5.874,57.67, None, None, None, None, None, None, None, None, None,2016-01-06 09:00:00, None, 197.5,1
None, -1.477,80.5, None, None, None, None,12.09, None,6.753,54.71, None, None, None, None, None, None, None, None, None,2016-01-06 10:00:00, None, 197.7,1
None, -1.049,79.28, None, None, None, None,13.79, None,7.243,56.49, None, None, None, None, None, None, None, None, None,2016-01-06 11:00:00, None, 197.4,1
None, -0.746,79.27, None, None, None, None,15.41, None,7.648,54.83, None, None, None, None, None, None, None, None, None,2016-01-06 12:00:00, None, 197.3,1
None, 0.835,71.22, None, None, None, None,14.34, None,7.839,53.47, None, None, None, None, None, None, None, None, None,2016-01-06 13:00:00, None, 196.4,1
None, -0.978,81.0, None, None, None, None,16.43, None,7.675,55.08, None, None, None, None, None, None, None, None, None,2016-01-06 14:00:00, None, 197.0,1
None, -1.123,81.3, None, None, None, None,14.67, None,10.35,52.2, None, None, None, None, None, None, None, None, None,2016-01-06 15:00:00, None, 197.3,1
None, -2.05,84.6, None, None, None, None,14.68, None,11.51,55.05, None, None, None, None, None, None, None, None, None,2016-01-06 16:00:00, None, 196.9,1
None, -3.025,89.6, None, None, None, None,14.55, None,13.63,55.92, None, None, None, None, None, None, None, None, None,2016-01-06 17:00:00, None, 197.3,1
None, -4.737,98.0, None, None, None, None,14.03, None,11.21,58.97, None, None, None, None, None, None, None, None, None,2016-01-06 18:00:00, None, 197.1,1
None, -4.518,96.5, None, None, None, None,14.22, None,14.7,56.68, None, None, None, None, None, None, None, None, None,2016-01-06 19:00:00, None, 197.1,1
None, -4.72,96.7, None, None, None, None,15.34, None,15.63,55.66, None, None, None, None, None, None, None, None, None,2016-01-06 20:00:00, None, 197.0,1
None, -4.228,97.1, None, None, None, None,17.05, None,15.94,54.4, None, None, None, None, None, None, None, None, None,2016-01-06 21:00:00, None, 197.0,1
None, -3.858,96.9, None, None, None, None,17.03, None,12.96,57.73, None, None, None, None, None, None, None, None, None,2016-01-06 22:00:00, None, 197.1,1
None, -3.813,96.9, None, None, None, None,17.02, None,12.55,53.4, None, None, None, None, None, None, None, None, None,2016-01-06 23:00:00, None, 196.9,1
None, -3.85,96.8, None, None, None, None,16.49, None,10.4,52.77, None, None, None, None, None, None, None, None, None,2016-01-07 00:00:00, None, 196.9,1
None, -4.105,96.7, None, None, None, None,17.52, None,9.1,55.31, None, None, None, None, None, None, None, None, None,2016-01-07 01:00:00, None, 196.9,1
None, -4.297,96.6, None, None, None, None,16.75, None,8.67,57.06, None, None, None, None, None, None, None, None, None,2016-01-07 02:00:00, None, 196.7,1
None, -4.237,96.6, None, None, None, None,18.41, None,10.11,55.15, None, None, None, None, None, None, None, None, None,2016-01-07 03:00:00, None, 196.6,1
None, -4.223,96.6, None, None, None, None,17.13, None,8.81,57.5, None, None, None, None, None, None, None, None, None,2016-01-07 04:00:00, None, 196.5,1
None, -4.341,96.5, None, None, None, None,31.71, None,6.964,34.34, None, None, None, None, None, None, None, None, None,2016-01-07 05:00:00, None, 196.6,1
None, -4.161,96.5, None, None, None, None,27.83, None,4.917,27.88, None, None, None, None, None, None, None, None, None,2016-01-07 06:00:00, None, 196.6,1
None, -4.508,96.4, None, None, None, None,30.64, None,3.616,32.49, None, None, None, None, None, None, None, None, None,2016-01-07 07:00:00, None, 196.4,1
None, -4.142,96.6, None, None, None, None,27.84, None,1.9,41.09, None, None, None, None, None, None, None, None, None,2016-01-07 08:00:00, None, 196.4,1
None, -3.705,96.8, None, None, None, None,40.41, None,1.631,49.77, None, None, None, None, None, None, None, None, None,2016-01-07 09:00:00, None, 196.5,1
None, -3.28,96.9, None, None, None, None,10.41, None,3.146,44.88, None, None, None, None, None, None, None, None, None,2016-01-07 10:00:00, None, 196.3,1
None, -2.805,97.0, None, None, None, None,17.81, None,2.919,42.22, None, None, None, None, None, None, None, None, None,2016-01-07 11:00:00, None, 196.1,1
None, -2.428,96.9, None, None, None, None,19.71, None,3.229,45.6, None, None, None, None, None, None, None, None, None,2016-01-07 12:00:00, None, 195.9,1
None, -2.115,96.9, None, None, None, None,39.96, None,0.778,39.21, None, None, None, None, None, None, None, None, None,2016-01-07 13:00:00, None, 195.9,1
None, -1.975,96.6, None, None, None, None,46.49, None,0.675,26.96, None, None, None, None, None, None, None, None, None,2016-01-07 14:00:00, None, 195.9,1
None, -2.703,96.8, None, None, None, None,16.9, None,0.353,36.31, None, None, None, None, None, None, None, None, None,2016-01-07 15:00:00, None, 195.9,1
None, -2.9,96.8, None, None, None, None,72.59, None,0.497,171.9, None, None, None, None, None, None, None, None, None,2016-01-07 16:00:00, None, 196.0,1
None, -3.295,96.9, None, None, None, None,53.94, None,0.006,357.5, None, None, None, None, None, None, None, None, None,2016-01-07 17:00:00, None, 196.0,1
None, -3.448,96.9, None, None, None, None,49.38, None,0.251,91.1, None, None, None, None, None, None, None, None, None,2016-01-07 18:00:00, None, 195.6,1
None, -3.606,96.8, None, None, None, None,17.58, None,2.159,67.18, None, None, None, None, None, None, None, None, None,2016-01-07 19:00:00, None, 195.4,1
None, -3.619,97.0, None, None, None, None,17.46, None,1.698,79.44, None, None, None, None, None, None, None, None, None,2016-01-07 20:00:00, None, 195.5,1
None, -3.57,96.9, None, None, None, None,15.47, None,1.691,50.67, None, None, None, None, None, None, None, None, None,2016-01-07 21:00:00, None, 195.3,1
None, -3.716,96.7, None, None, None, None,18.43, None,2.123,49.95, None, None, None, None, None, None, None, None, None,2016-01-07 22:00:00, None, 195.0,1
None, -3.739,96.9, None, None, None, None,24.54, None,1.38,35.13, None, None, None, None, None, None, None, None, None,2016-01-07 23:00:00, None, 194.3,1
