CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 2.464, 77.4, None, None, None, None, 19.14, None, 14.72, 349.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 22:00:00, None, None,1
None, 2.185, 81.1, None, None, None, None, 16.26, None, 13.23, 347.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 23:00:00, None, None,1
None, 2.594, 84.4, None, None, None, None, 4.618, None, 14.15, 322.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 00:00:00, None, None,1
None, 2.854, 85.0, None, None, None, None, 6.485, None, 12.77, 318.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 01:00:00, None, None,1
None, 3.26, 82.3, None, None, None, None, 14.09, None, 10.28, 310.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 02:00:00, None, None,1
None, 3.068, 82.6, None, None, None, None, 24.32, None, 10.22, 277.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 03:00:00, None, None,1
None, 2.817, 83.1, None, None, None, None, 9.23, None, 14.49, 256.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 04:00:00, None, None,1
None, 2.159, 90.5, None, None, None, None, 24.19, None, 12.61, 299.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 05:00:00, None, None,1
None, 1.987, 92.9, None, None, None, None, 10.65, None, 9.49, 309.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 06:00:00, None, None,1
None, 1.953, 92.4, None, None, None, None, 10.85, None, 14.09, 318.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 07:00:00, None, None,1
None, 1.897, 92.6, None, None, None, None, 6.642, None, 17.28, 321.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 08:00:00, None, None,1
None, 2.447, 88.3, None, None, None, None, 6.896, None, 16.16, 320.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 09:00:00, None, None,1
None, 2.741, 87.4, None, None, None, None, 13.31, None, 16.3, 322.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 10:00:00, None, None,1
None, 3.212, 84.6, None, None, None, None, 11.25, None, 17.26, 327.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 11:00:00, None, None,1
None, 3.15, 86.4, None, None, None, None, 6.308, None, 13.77, 325.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 12:00:00, None, None,1
None, 2.878, 86.6, None, None, None, None, 12.35, None, 16.35, 336.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 13:00:00, None, None,1
None, 2.523, 89.7, None, None, None, None, 13.44, None, 12.91, 334.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 14:00:00, None, None,1
None, 1.969, 94.3, None, None, None, None, 22.2, None, 15.12, 346.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 15:00:00, None, None,1
None, 1.649, 94.7, None, None, None, None, 33.29, None, 23.39, 354.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 16:00:00, None, None,1
None, 1.135, 88.4, None, None, None, None, 22.47, None, 23.35, 46.18, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 17:00:00, None, None,1
None, 0.559, 93.8, None, None, None, None, 16.67, None, 19.13, 59.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 18:00:00, None, None,1
None, 0.356, 93.8, None, None, None, None, 17.53, None, 20.45, 58.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 19:00:00, None, None,1
None, 0.172, 93.2, None, None, None, None, 24.01, None, 19.6, 38.86, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 20:00:00, None, None,1
None, 0.17, 94.4, None, None, None, None, 22.62, None, 17.27, 15.86, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 21:00:00, None, None,1
None, -0.047, 95.4, None, None, None, None, 22.11, None, 13.05, 4.424, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 22:00:00, None, None,1
None, -0.134, 95.8, None, None, None, None, 20.06, None, 16.92, 9.42, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 23:00:00, None, None,1
None, -0.277, 96.1, None, None, None, None, 17.72, None, 15.06, 9.34, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 00:00:00, None, None,1
None, -0.504, 96.2, None, None, None, None, 20.34, None, 14.7, 3.543, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 01:00:00, None, None,1
None, -0.735, 96.1, None, None, None, None, 24.29, None, 11.9, 352.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 02:00:00, None, None,1
None, -0.988, 96.0, None, None, None, None, 21.32, None, 13.51, 27.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 03:00:00, None, None,1
None, -1.196, 95.8, None, None, None, None, 24.73, None, 16.29, 20.34, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 04:00:00, None, None,1
None, -1.404, 95.6, None, None, None, None, 24.97, None, 16.34, 349.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 05:00:00, None, None,1
None, -1.405, 95.5, None, None, None, None, 23.93, None, 17.94, 358.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 06:00:00, None, None,1
None, -1.691, 95.2, None, None, None, None, 22.74, None, 17.11, 15.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 07:00:00, None, None,1
None, -2.324, 94.6, None, None, None, None, 24.77, None, 16.93, 350.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 08:00:00, None, None,1
None, -2.577, 94.3, None, None, None, None, 29.86, None, 16.28, 339.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 09:00:00, None, None,1
None, -2.827, 94.2, None, None, None, None, 24.93, None, 18.28, 7.234, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 10:00:00, None, None,1
None, -3.516, 93.6, None, None, None, None, 25.79, None, 21.16, 0.962, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 11:00:00, None, None,1
None, -3.689, 93.5, None, None, None, None, 26.19, None, 23.06, 344.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 12:00:00, None, None,1
None, -4.228, 93.0, None, None, None, None, 26.27, None, 22.13, 349.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 13:00:00, None, None,1
None, -4.49, 92.8, None, None, None, None, 26.37, None, 25.19, 343.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 14:00:00, None, None,1
None, -4.473, 92.8, None, None, None, None, 24.02, None, 21.4, 351.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 15:00:00, None, None,1
None, -4.456, 92.7, None, None, None, None, 27.31, None, 16.11, 344.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 16:00:00, None, None,1
None, -4.597, 92.6, None, None, None, None, 26.18, None, 14.2, 352.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 17:00:00, None, None,1
None, -4.659, 92.5, None, None, None, None, 26.74, None, 15.55, 2.515, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 18:00:00, None, None,1
None, -4.648, 92.5, None, None, None, None, 26.71, None, 11.38, 349.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 19:00:00, None, None,1
None, -4.682, 92.5, None, None, None, None, 28.04, None, 15.61, 330.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 20:00:00, None, None,1
None, -4.868, 92.3, None, None, None, None, 27.63, None, 16.27, 345.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 21:00:00, None, None,1
None, -4.899, 92.3, None, None, None, None, 27.22, None, 14.41, 354.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 22:00:00, None, None,1
None, -4.758, 92.3, None, None, None, None, 25.83, None, 11.71, 341.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 23:00:00, None, None,1
None, -4.685, 92.4, None, None, None, None, 25.18, None, 11.46, 345.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 00:00:00, None, None,1
None, -4.642, 92.4, None, None, None, None, 31.15, None, 7.796, 339.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 01:00:00, None, None,1
None, -4.659, 92.4, None, None, None, None, 28.63, None, 7.437, 329.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 02:00:00, None, None,1
None, -4.654, 92.4, None, None, None, None, 27.66, None, 7.789, 336.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 03:00:00, None, None,1
None, -4.487, 92.4, None, None, None, None, 26.58, None, 6.801, 314.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 04:00:00, None, None,1
None, -4.569, 92.4, None, None, None, None, 24.15, None, 7.609, 312.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 05:00:00, None, None,1
None, -4.831, 92.2, None, None, None, None, 19.77, None, 8.67, 305.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 06:00:00, None, None,1
None, -4.73, 92.3, None, None, None, None, 19.0, None, 9.44, 321.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 07:00:00, None, None,1
None, -4.783, 92.3, None, None, None, None, 20.05, None, 8.96, 313.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 08:00:00, None, None,1
None, -4.462, 92.5, None, None, None, None, 11.52, None, 8.53, 322.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 09:00:00, None, None,1
None, -4.013, 92.8, None, None, None, None, 15.87, None, 5.57, 326.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 10:00:00, None, None,1
None, -3.434, 93.1, None, None, None, None, 24.12, None, 4.534, 304.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 11:00:00, None, None,1
None, -2.813, 93.7, None, None, None, None, 39.35, None, 1.52, 358.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 12:00:00, None, None,1
None, -3.109, 93.4, None, None, None, None, 31.99, None, 2.842, 334.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 13:00:00, None, None,1
None, -3.222, 93.5, None, None, None, None, 35.03, None, 4.095, 20.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 14:00:00, None, None,1
None, -2.988, 93.6, None, None, None, None, 32.73, None, 4.286, 18.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 15:00:00, None, None,1
None, -3.053, 93.6, None, None, None, None, 27.62, None, 5.571, 6.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 16:00:00, None, None,1
None, -3.067, 93.5, None, None, None, None, 24.4, None, 5.283, 12.08, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 17:00:00, None, None,1
None, -2.977, 93.7, None, None, None, None, 26.76, None, 4.744, 2.224, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 18:00:00, None, None,1
None, -2.305, 94.2, None, None, None, None, 24.53, None, 9.83, 347.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 19:00:00, None, None,1
None, -1.774, 94.6, None, None, None, None, 19.77, None, 11.1, 314.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 20:00:00, None, None,1
None, -1.441, 94.8, None, None, None, None, 22.89, None, 11.56, 312.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 21:00:00, None, None,1
None, -1.376, 95.0, None, None, None, None, 21.55, None, 12.08, 307.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 22:00:00, None, None,1
None, -1.474, 94.8, None, None, None, None, 22.32, None, 8.68, 291.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-07 23:00:00, None, None,1
