AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-17.4, None, None,2022-11-27 19:30:00, 58.0, None,48
-17.4, None, None,2022-11-27 19:45:00, 58.0, None,48
-17.4, None, None,2022-11-27 20:00:00, 58.0, None,48
-17.4, None, None,2022-11-27 20:15:00, 58.0, None,48
-17.4, None, None,2022-11-27 20:30:00, 58.0, None,48
-17.5, None, None,2022-11-27 20:45:00, 58.0, None,48
-17.4, None, None,2022-11-27 21:00:00, 58.0, None,48
-17.4, None, None,2022-11-27 21:15:00, 58.0, None,48
-17.3, None, None,2022-11-27 21:30:00, 58.0, None,48
-17.3, None, None,2022-11-27 21:45:00, 57.0, None,48
-17.2, None, None,2022-11-27 22:00:00, 57.0, None,48
-17.3, None, None,2022-11-27 22:15:00, 57.0, None,48
-17.3, None, None,2022-11-27 22:30:00, 57.0, None,48
-17.4, None, None,2022-11-27 22:45:00, 57.0, None,48
-17.4, None, None,2022-11-27 23:00:00, 57.0, None,48
-17.5, None, None,2022-11-27 23:15:00, 57.0, None,48
-17.5, None, None,2022-11-27 23:30:00, 57.0, None,48
-17.5, None, None,2022-11-27 23:45:00, 57.0, None,48
-17.5, 0.6, -24.4,2022-11-28 00:00:00, 57.0, -17.5,48
-17.6, None, None,2022-11-28 00:15:00, 57.0, None,48
-17.6, None, None,2022-11-28 00:30:00, 57.0, None,48
-17.7, None, None,2022-11-28 00:45:00, 57.0, None,48
-17.9, None, None,2022-11-28 01:00:00, 57.0, None,48
-18.0, None, None,2022-11-28 01:15:00, 57.0, None,48
-18.2, None, None,2022-11-28 01:30:00, 57.0, None,48
-18.4, None, None,2022-11-28 01:45:00, 57.0, None,48
-18.5, None, None,2022-11-28 02:00:00, 57.0, None,48
-18.6, None, None,2022-11-28 02:15:00, 57.0, None,48
-18.7, None, None,2022-11-28 02:30:00, 57.0, None,48
-18.7, None, None,2022-11-28 02:45:00, 57.0, None,48
-18.8, None, None,2022-11-28 03:00:00, 57.0, None,48
-18.8, None, None,2022-11-28 03:15:00, 57.0, None,48
-18.9, None, None,2022-11-28 03:30:00, 57.0, None,48
-19.0, None, None,2022-11-28 03:45:00, 57.0, None,48
-19.2, None, None,2022-11-28 04:00:00, 57.0, None,48
-19.6, None, None,2022-11-28 04:15:00, 57.0, None,48
-19.9, None, None,2022-11-28 04:30:00, 57.0, None,48
-20.2, None, None,2022-11-28 04:45:00, 57.0, None,48
-20.3, None, None,2022-11-28 05:00:00, 57.0, None,48
-20.4, None, None,2022-11-28 05:15:00, 57.0, None,48
-20.5, None, None,2022-11-28 05:30:00, 57.0, None,48
-20.7, None, None,2022-11-28 05:45:00, 57.0, None,48
-20.8, None, None,2022-11-28 06:00:00, 57.0, None,48
-20.9, None, None,2022-11-28 06:15:00, 56.0, None,48
-21.0, None, None,2022-11-28 06:30:00, 57.0, None,48
-21.1, None, None,2022-11-28 06:45:00, 56.0, None,48
-21.1, None, None,2022-11-28 07:00:00, 56.0, None,48
-21.3, None, None,2022-11-28 07:15:00, 56.0, None,48
-21.6, None, None,2022-11-28 07:30:00, 56.0, None,48
-21.8, None, None,2022-11-28 07:45:00, 56.0, None,48
-21.9, None, None,2022-11-28 08:00:00, 56.0, None,48
-22.0, None, None,2022-11-28 08:15:00, 56.0, None,48
-22.0, None, None,2022-11-28 08:30:00, 56.0, None,48
-22.1, None, None,2022-11-28 08:45:00, 56.0, None,48
-22.2, None, None,2022-11-28 09:00:00, 56.0, None,48
-22.2, None, None,2022-11-28 09:15:00, 56.0, None,48
-22.2, None, None,2022-11-28 09:30:00, 56.0, None,48
-22.3, None, None,2022-11-28 09:45:00, 56.0, None,48
-22.4, None, None,2022-11-28 10:00:00, 56.0, None,48
-22.5, None, None,2022-11-28 10:15:00, 56.0, None,48
-22.5, None, None,2022-11-28 10:30:00, 56.0, None,48
-22.3, None, None,2022-11-28 10:45:00, 56.0, None,48
-22.4, None, None,2022-11-28 11:00:00, 56.0, None,48
-22.5, None, None,2022-11-28 11:15:00, 56.0, None,48
-22.3, None, None,2022-11-28 11:30:00, 56.0, None,48
-21.9, None, None,2022-11-28 11:45:00, 56.0, None,48
-21.8, None, None,2022-11-28 12:00:00, 56.0, None,48
-21.6, None, None,2022-11-28 12:15:00, 56.0, None,48
-21.5, None, None,2022-11-28 12:30:00, 56.0, None,48
-21.4, None, None,2022-11-28 12:45:00, 56.0, None,48
-21.4, None, None,2022-11-28 13:00:00, 56.0, None,48
-21.4, None, None,2022-11-28 13:15:00, 56.0, None,48
-21.3, None, None,2022-11-28 13:30:00, 56.0, None,48
-21.3, None, None,2022-11-28 13:45:00, 56.0, None,48
-21.4, None, None,2022-11-28 14:00:00, 55.0, None,48
-21.5, None, None,2022-11-28 14:15:00, 56.0, None,48
-21.7, None, None,2022-11-28 14:30:00, 55.0, None,48
-21.8, None, None,2022-11-28 14:45:00, 55.0, None,48
-22.0, None, None,2022-11-28 15:00:00, 55.0, None,48
-22.1, None, None,2022-11-28 15:15:00, 55.0, None,48
-22.1, None, None,2022-11-28 15:30:00, 55.0, None,48
-22.1, None, None,2022-11-28 15:45:00, 55.0, None,48
-22.2, None, None,2022-11-28 16:00:00, 55.0, None,48
-22.3, None, None,2022-11-28 16:15:00, 55.0, None,48
-22.5, None, None,2022-11-28 16:30:00, 55.0, None,48
-22.6, None, None,2022-11-28 16:45:00, 55.0, None,48
-22.6, None, None,2022-11-28 17:00:00, 55.0, None,48
-22.6, None, None,2022-11-28 17:15:00, 55.0, None,48
-22.6, None, None,2022-11-28 17:30:00, 55.0, None,48
-22.7, None, None,2022-11-28 17:45:00, 55.0, None,48
-22.8, None, None,2022-11-28 18:00:00, 55.0, None,48
-23.0, None, None,2022-11-28 18:15:00, 55.0, None,48
-23.0, None, None,2022-11-28 18:30:00, 55.0, None,48
-23.1, None, None,2022-11-28 18:45:00, 55.0, None,48
-23.3, None, None,2022-11-28 19:00:00, 55.0, None,48
-23.3, None, None,2022-11-28 19:15:00, 55.0, None,48
-23.3, None, None,2022-11-28 19:30:00, 55.0, None,48
-23.5, None, None,2022-11-28 19:45:00, 55.0, None,48
-23.5, None, None,2022-11-28 20:00:00, 55.0, None,48
-23.7, None, None,2022-11-28 20:15:00, 55.0, None,48
-23.8, None, None,2022-11-28 20:30:00, 55.0, None,48
-23.8, None, None,2022-11-28 20:45:00, 55.0, None,48
-23.7, None, None,2022-11-28 21:00:00, 55.0, None,48
-23.8, None, None,2022-11-28 21:15:00, 55.0, None,48
-23.8, None, None,2022-11-28 21:30:00, 55.0, None,48
-23.8, None, None,2022-11-28 21:45:00, 55.0, None,48
-23.8, None, None,2022-11-28 22:00:00, 55.0, None,48
-23.9, None, None,2022-11-28 22:15:00, 55.0, None,48
-24.0, None, None,2022-11-28 22:30:00, 55.0, None,48
-24.1, None, None,2022-11-28 22:45:00, 55.0, None,48
-24.2, None, None,2022-11-28 23:00:00, 55.0, None,48
-24.2, None, None,2022-11-28 23:15:00, 55.0, None,48
-24.3, None, None,2022-11-28 23:30:00, 55.0, None,48
-24.4, None, None,2022-11-28 23:45:00, 55.0, None,48
-24.5, 1.4, -31.0,2022-11-29 00:00:00, 55.0, -24.5,48
-24.6, None, None,2022-11-29 00:15:00, 55.0, None,48
-24.6, None, None,2022-11-29 00:30:00, 55.0, None,48
-24.7, None, None,2022-11-29 00:45:00, 55.0, None,48
-24.8, None, None,2022-11-29 01:00:00, 55.0, None,48
-24.9, None, None,2022-11-29 01:15:00, 55.0, None,48
-24.9, None, None,2022-11-29 01:30:00, 55.0, None,48
-25.0, None, None,2022-11-29 01:45:00, 54.0, None,48
-25.0, None, None,2022-11-29 02:00:00, 54.0, None,48
-25.0, None, None,2022-11-29 02:15:00, 54.0, None,48
-25.1, None, None,2022-11-29 02:30:00, 54.0, None,48
-25.2, None, None,2022-11-29 02:45:00, 54.0, None,48
-25.3, None, None,2022-11-29 03:00:00, 54.0, None,48
-25.4, None, None,2022-11-29 03:15:00, 54.0, None,48
-25.4, None, None,2022-11-29 03:30:00, 54.0, None,48
-25.5, None, None,2022-11-29 03:45:00, 54.0, None,48
-25.5, None, None,2022-11-29 04:00:00, 54.0, None,48
-25.5, None, None,2022-11-29 04:15:00, 54.0, None,48
-25.6, None, None,2022-11-29 04:30:00, 54.0, None,48
-25.6, None, None,2022-11-29 04:45:00, 54.0, None,48
-25.7, None, None,2022-11-29 05:00:00, 54.0, None,48
-25.8, None, None,2022-11-29 05:15:00, 54.0, None,48
-25.8, None, None,2022-11-29 05:30:00, 54.0, None,48
-25.9, None, None,2022-11-29 05:45:00, 54.0, None,48
-26.0, None, None,2022-11-29 06:00:00, 54.0, None,48
-26.1, None, None,2022-11-29 06:15:00, 54.0, None,48
-26.2, None, None,2022-11-29 06:30:00, 54.0, None,48
-26.2, None, None,2022-11-29 06:45:00, 54.0, None,48
-26.3, None, None,2022-11-29 07:00:00, 54.0, None,48
-26.4, None, None,2022-11-29 07:15:00, 54.0, None,48
-26.4, None, None,2022-11-29 07:30:00, 54.0, None,48
-26.5, None, None,2022-11-29 07:45:00, 54.0, None,48
-26.6, None, None,2022-11-29 08:00:00, 54.0, None,48
-26.7, None, None,2022-11-29 08:15:00, 54.0, None,48
-26.8, None, None,2022-11-29 08:30:00, 55.0, None,48
-26.8, None, None,2022-11-29 08:45:00, 55.0, None,48
-26.9, None, None,2022-11-29 09:00:00, 54.0, None,48
-26.9, None, None,2022-11-29 09:15:00, 55.0, None,48
-26.9, None, None,2022-11-29 09:30:00, 55.0, None,48
-26.9, None, None,2022-11-29 09:45:00, 54.0, None,48
-26.9, None, None,2022-11-29 10:00:00, 54.0, None,48
-26.9, None, None,2022-11-29 10:15:00, 54.0, None,48
-26.9, None, None,2022-11-29 10:30:00, 55.0, None,48
-26.8, None, None,2022-11-29 10:45:00, 55.0, None,48
-26.6, None, None,2022-11-29 11:00:00, 54.0, None,48
-26.5, None, None,2022-11-29 11:15:00, 54.0, None,48
-26.5, None, None,2022-11-29 11:30:00, 54.0, None,48
-26.3, None, None,2022-11-29 11:45:00, 54.0, None,48
-26.3, None, None,2022-11-29 12:00:00, 54.0, None,48
-26.3, None, None,2022-11-29 12:15:00, 54.0, None,48
-26.4, None, None,2022-11-29 12:30:00, 54.0, None,48
-26.4, None, None,2022-11-29 12:45:00, 54.0, None,48
-26.4, None, None,2022-11-29 13:00:00, 55.0, None,48
-26.6, None, None,2022-11-29 13:15:00, 55.0, None,48
-26.6, None, None,2022-11-29 13:30:00, 55.0, None,48
-26.7, None, None,2022-11-29 13:45:00, 55.0, None,48
-26.8, None, None,2022-11-29 14:00:00, 55.0, None,48
-27.0, None, None,2022-11-29 14:15:00, 55.0, None,48
-27.0, None, None,2022-11-29 14:30:00, 55.0, None,48
-27.1, None, None,2022-11-29 14:45:00, 55.0, None,48
-27.2, None, None,2022-11-29 15:00:00, 55.0, None,48
-27.4, None, None,2022-11-29 15:15:00, 55.0, None,48
-27.6, None, None,2022-11-29 15:30:00, 55.0, None,48
-27.7, None, None,2022-11-29 15:45:00, 55.0, None,48
-27.8, None, None,2022-11-29 16:00:00, 55.0, None,48
-27.9, None, None,2022-11-29 16:15:00, 55.0, None,48
-28.0, None, None,2022-11-29 16:30:00, 56.0, None,48
-28.2, None, None,2022-11-29 16:45:00, 56.0, None,48
-28.4, None, None,2022-11-29 17:00:00, 55.0, None,48
-28.6, None, None,2022-11-29 17:15:00, 56.0, None,48
-28.8, None, None,2022-11-29 17:30:00, 56.0, None,48
-28.9, None, None,2022-11-29 17:45:00, 56.0, None,48
-29.0, None, None,2022-11-29 18:00:00, 56.0, None,48
-29.2, None, None,2022-11-29 18:15:00, 56.0, None,48
-29.4, None, None,2022-11-29 18:30:00, 56.0, None,48
-29.6, None, None,2022-11-29 18:45:00, 56.0, None,48
-29.6, None, None,2022-11-29 19:00:00, 56.0, None,48
-29.6, None, None,2022-11-29 19:15:00, 56.0, None,48
-29.7, None, None,2022-11-29 19:30:00, 56.0, None,48
-29.9, None, None,2022-11-29 19:45:00, 56.0, None,48
-29.9, None, None,2022-11-29 20:00:00, 56.0, None,48
-29.9, None, None,2022-11-29 20:15:00, 56.0, None,48
-30.1, None, None,2022-11-29 20:30:00, 56.0, None,48
-30.2, None, None,2022-11-29 20:45:00, 56.0, None,48
-30.3, None, None,2022-11-29 21:00:00, 56.0, None,48
-30.3, None, None,2022-11-29 21:15:00, 57.0, None,48
-30.4, None, None,2022-11-29 21:30:00, 57.0, None,48
-30.5, None, None,2022-11-29 21:45:00, 57.0, None,48
-30.5, None, None,2022-11-29 22:00:00, 57.0, None,48
-30.6, None, None,2022-11-29 22:15:00, 57.0, None,48
-30.7, None, None,2022-11-29 22:30:00, 57.0, None,48
-30.8, None, None,2022-11-29 22:45:00, 57.0, None,48
-30.8, None, None,2022-11-29 23:00:00, 57.0, None,48
-30.9, None, None,2022-11-29 23:15:00, 57.0, None,48
-30.9, None, None,2022-11-29 23:30:00, 57.0, None,48
-31.0, None, None,2022-11-29 23:45:00, 57.0, None,48
-31.0, 0.5, -31.5,2022-11-30 00:00:00, 57.0, -24.0,48
-31.0, None, None,2022-11-30 00:15:00, 57.0, None,48
-31.1, None, None,2022-11-30 00:30:00, 57.0, None,48
-31.1, None, None,2022-11-30 00:45:00, 57.0, None,48
-31.2, None, None,2022-11-30 01:00:00, 57.0, None,48
-31.2, None, None,2022-11-30 01:15:00, 57.0, None,48
-31.2, None, None,2022-11-30 01:30:00, 57.0, None,48
-31.2, None, None,2022-11-30 01:45:00, 57.0, None,48
-31.1, None, None,2022-11-30 02:00:00, 57.0, None,48
-31.1, None, None,2022-11-30 02:15:00, 57.0, None,48
-31.1, None, None,2022-11-30 02:30:00, 57.0, None,48
-31.0, None, None,2022-11-30 02:45:00, 57.0, None,48
-31.0, None, None,2022-11-30 03:00:00, 58.0, None,48
-31.0, None, None,2022-11-30 03:15:00, 58.0, None,48
-30.9, None, None,2022-11-30 03:30:00, 58.0, None,48
-31.0, None, None,2022-11-30 03:45:00, 58.0, None,48
-31.1, None, None,2022-11-30 04:00:00, 58.0, None,48
-31.2, None, None,2022-11-30 04:15:00, 58.0, None,48
-31.2, None, None,2022-11-30 04:30:00, 58.0, None,48
-31.3, None, None,2022-11-30 04:45:00, 58.0, None,48
-31.3, None, None,2022-11-30 05:00:00, 58.0, None,48
-31.3, None, None,2022-11-30 05:15:00, 58.0, None,48
-31.3, None, None,2022-11-30 05:30:00, 58.0, None,48
-31.3, None, None,2022-11-30 05:45:00, 58.0, None,48
-31.4, None, None,2022-11-30 06:00:00, 58.0, None,48
-31.4, None, None,2022-11-30 06:15:00, 58.0, None,48
-31.3, None, None,2022-11-30 06:30:00, 58.0, None,48
-31.3, None, None,2022-11-30 06:45:00, 58.0, None,48
-31.3, None, None,2022-11-30 07:00:00, 58.0, None,48
-31.3, None, None,2022-11-30 07:15:00, 58.0, None,48
-31.4, None, None,2022-11-30 07:30:00, 58.0, None,48
-31.4, None, None,2022-11-30 07:45:00, 58.0, None,48
-31.4, None, None,2022-11-30 08:00:00, 58.0, None,48
-31.4, None, None,2022-11-30 08:15:00, 58.0, None,48
-31.4, None, None,2022-11-30 08:30:00, 59.0, None,48
-31.5, None, None,2022-11-30 08:45:00, 58.0, None,48
-31.5, None, None,2022-11-30 09:00:00, 58.0, None,48
-31.4, None, None,2022-11-30 09:15:00, 59.0, None,48
-31.3, None, None,2022-11-30 09:30:00, 59.0, None,48
-31.2, None, None,2022-11-30 09:45:00, 58.0, None,48
-31.1, None, None,2022-11-30 10:00:00, 58.0, None,48
-30.9, None, None,2022-11-30 10:15:00, 58.0, None,48
-30.7, None, None,2022-11-30 10:30:00, 58.0, None,48
-30.5, None, None,2022-11-30 10:45:00, 58.0, None,48
-30.3, None, None,2022-11-30 11:00:00, 58.0, None,48
-30.3, None, None,2022-11-30 11:15:00, 58.0, None,48
-30.0, None, None,2022-11-30 11:30:00, 58.0, None,48
-29.7, None, None,2022-11-30 11:45:00, 58.0, None,48
-29.4, None, None,2022-11-30 12:00:00, 58.0, None,48
-29.4, None, None,2022-11-30 12:15:00, 58.0, None,48
-29.3, None, None,2022-11-30 12:30:00, 58.0, None,48
-29.0, None, None,2022-11-30 12:45:00, 58.0, None,48
-28.6, None, None,2022-11-30 13:00:00, 58.0, None,48
-28.3, None, None,2022-11-30 13:15:00, 58.0, None,48
-28.0, None, None,2022-11-30 13:30:00, 58.0, None,48
-27.8, None, None,2022-11-30 13:45:00, 58.0, None,48
-27.6, None, None,2022-11-30 14:00:00, 58.0, None,48
-27.5, None, None,2022-11-30 14:15:00, 58.0, None,48
-27.4, None, None,2022-11-30 14:30:00, 58.0, None,48
-27.4, None, None,2022-11-30 14:45:00, 58.0, None,48
-27.5, None, None,2022-11-30 15:00:00, 58.0, None,48
